Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.65,0.38
0.003419,7.65,0.37
0.006815,7.65,0.37
0.010755,7.68,0.36
0.013844,7.68,0.4
0.017,7.68,0.4
0.019597,7.68,0.38
0.021974,7.68,0.37
0.024328,7.63,0.37
0.026665,7.65,0.35
0.028907,7.65,0.38
0.031103,7.65,0.39
0.03326,7.68,0.38
0.035428,7.68,0.39
0.037644,7.68,0.39
0.039739,7.65,0.38
0.041823,7.68,0.37
0.043909,7.68,0.37
0.045917,7.76,0.38
0.047949,7.71,0.37
0.049974,7.71,0.38
0.052043,7.71,0.37
0.054056,7.68,0.37
0.056057,7.76,0.38
0.05804,7.68,0.38
0.060031,7.68,0.39
0.062033,7.71,0.38
0.063999,7.65,0.36
0.066073,7.65,0.38
0.068073,7.63,0.37
0.070089,7.6,0.37
0.072113,7.65,0.38
0.074204,7.63,0.37
0.076927,7.65,0.4
0.078955,7.68,0.38
0.082707,7.68,0.39
0.085212,7.65,0.38
0.087743,7.68,0.4
0.091513,7.71,0.38
0.094054,7.71,0.35
0.096529,7.68,0.37
0.100307,7.68,0.37
0.102835,7.68,0.36
0.106647,7.68,0.38
0.109096,7.68,0.38
0.111663,7.68,0.38
0.115433,7.68,0.38
0.117924,7.71,0.38
0.120422,7.71,0.38
0.124203,7.76,0.38
0.126752,7.76,0.39
0.130722,7.76,0.39
0.133107,7.76,0.37
0.135605,7.71,0.38
0.139427,7.68,0.38
0.141905,7.71,0.38
0.145784,7.68,0.37
0.148263,7.68,0.38
0.150752,7.63,0.37
0.154565,7.65,0.37
0.157042,7.65,0.38
0.159562,7.65,0.38
0.163356,7.65,0.37
0.16584,7.63,0.38
0.16964,7.63,0.37
0.172162,7.63,0.38
0.174676,7.63,0.37
0.17851,7.63,0.38
0.181008,7.65,0.39
0.183515,7.68,0.38
0.187306,7.68,0.37
0.189819,7.63,0.37
0.193653,7.65,0.38
0.196126,7.65,0.39
0.198646,7.63,0.37
0.202439,7.63,0.39
0.204963,7.63,0.38
0.207488,7.63,0.38
0.21127,7.6,0.37
0.213754,7.63,0.38
0.217571,7.63,0.38
0.220098,7.56,0.38
0.222622,7.63,0.39
0.226543,7.63,0.38
0.228996,7.65,0.39
0.232895,7.63,0.37
0.235325,7.65,0.39
0.237844,7.63,0.39
0.241633,7.65,0.38
0.244188,7.65,0.37
0.246694,7.65,0.4
0.250481,7.65,0.39
0.252968,7.68,0.39
0.255513,7.65,0.4
0.259244,7.68,0.38
0.261765,7.68,0.39
0.265554,7.65,0.39
0.268035,7.65,0.39
0.270553,7.65,0.4
0.27436,7.71,0.38
0.276833,7.68,0.38
0.280688,7.65,0.39
0.283176,7.65,0.38
0.285731,7.68,0.38
0.28949,7.65,0.37
0.291949,7.65,0.38
0.294461,7.65,0.37
0.298236,7.65,0.38
0.300725,7.65,0.39
0.304541,7.63,0.38
0.307008,7.63,0.36
0.309534,7.65,0.39
0.313333,7.63,0.4
0.315832,7.63,0.38
0.319603,7.65,0.38
0.322106,7.63,0.4
0.324598,7.63,0.38
0.328535,7.63,0.38
0.331009,7.65,0.38
0.333517,7.63,0.37
0.337286,7.65,0.39
0.339707,7.65,0.37
0.343509,7.68,0.38
0.345997,7.76,0.4
0.348543,7.76,0.41
0.352317,7.76,0.37
0.354841,7.76,0.37
0.35864,7.71,0.38
0.361117,7.68,0.38
0.363583,7.68,0.4
0.36738,7.68,0.38
0.369894,7.65,0.37
0.373726,7.65,0.38
0.376219,7.65,0.37
0.378745,7.65,0.37
0.382599,7.65,0.37
0.385099,7.65,0.38
0.387706,7.65,0.37
0.391422,7.63,0.38
0.393938,7.65,0.39
0.397778,7.65,0.39
0.400108,7.63,0.38
0.402632,7.65,0.37
0.406405,7.65,0.37
0.408891,7.68,0.4
0.412698,7.65,0.38
0.415186,7.65,0.39
0.417708,7.68,0.4
0.421512,7.68,0.38
0.424013,7.65,0.4
0.426531,7.68,0.38
0.430302,7.71,0.4
0.432885,7.71,0.4
0.436723,7.71,0.39
0.439201,7.68,0.41
0.441645,7.65,0.39
0.445438,7.65,0.37
0.447919,7.65,0.39
0.451715,7.6,0.39
0.454199,7.63,0.37
0.456726,7.63,0.39
0.460511,7.65,0.39
0.463009,7.68,0.4
0.465538,7.68,0.38
0.469332,7.63,0.39
0.471866,7.65,0.39
0.475658,7.71,0.4
0.478098,7.71,0.39
0.480562,7.68,0.39
0.484406,7.68,0.4
0.486934,7.68,0.38
0.489456,7.68,0.38
0.493207,7.68,0.39
0.495722,7.63,0.39
0.499561,7.68,0.39
0.502046,7.68,0.38
0.504588,7.68,0.39
0.508394,7.68,0.39
0.510911,7.68,0.4
0.514686,7.68,0.4
