Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,-0.1,0.05
0.003083,-0.1,0.05
0.005972,-0.13,0.05
0.009438,-0.1,0.05
0.012208,-0.13,0.05
0.015154,-0.1,0.05
0.017368,-0.13,0.05
0.01957,-0.13,0.05
0.021716,-0.13,0.05
0.0261,-0.1,0.05
0.028248,-0.13,0.05
0.030342,-0.13,0.05
0.032384,-0.1,0.05
0.034427,-0.13,0.05
0.041088,-0.1,0.05
0.043145,-0.1,0.05
0.045079,-0.13,0.05
0.047022,-0.13,0.05
0.048939,-0.13,0.05
0.054821,-0.13,0.05
0.056822,-0.13,0.05
0.058798,-0.13,0.05
0.060943,-0.13,0.05
0.063124,-0.13,0.05
0.069878,-0.13,0.05
0.071805,-0.1,0.05
0.073796,-0.13,0.05
0.075775,-0.13,0.05
0.077903,-0.13,0.05
0.085187,-0.13,0.05
0.087324,-0.13,0.05
0.089274,-0.13,0.05
0.091231,-0.13,0.05
0.093359,-0.1,0.05
0.098799,-0.13,0.05
0.100883,-0.13,0.05
0.102828,-0.13,0.05
0.104747,-0.13,0.05
0.106744,-0.13,0.05
0.112685,-0.13,0.05
0.114734,-0.13,0.05
0.116878,-0.13,0.05
0.118847,-0.13,0.05
0.127755,-0.1,0.05
0.129784,-0.13,0.05
0.131954,-0.1,0.05
0.133893,-0.1,0.05
0.135819,-0.13,0.05
0.142721,-0.1,0.04
0.14466,-0.1,0.05
0.146751,-0.1,0.05
0.148827,-0.1,0.05
0.150746,-0.13,0.05
0.157933,-0.1,0.05
0.159878,-0.1,0.05
0.16187,-0.1,0.05
0.164045,-0.1,0.05
0.166043,-0.1,0.05
0.173129,-0.13,0.05
0.175118,-0.1,0.05
0.177076,-0.13,0.04
0.179104,-0.1,0.05
0.181136,-0.1,0.05
0.188171,-0.1,0.05
0.190184,-0.1,0.05
0.192151,-0.1,0.05
0.194161,-0.1,0.05
0.196129,-0.1,0.05
0.203161,-0.1,0.05
0.20515,-0.13,0.05
0.207117,-0.13,0.05
0.209106,-0.1,0.05
0.211068,-0.1,0.05
0.218377,-0.13,0.05
0.220363,-0.1,0.05
0.222319,-0.13,0.05
0.224295,-0.13,0.05
0.226286,-0.13,0.05
0.232048,-0.1,0.05
0.234037,-0.1,0.05
0.236,-0.13,0.05
0.237971,-0.1,0.05
0.24005,-0.1,0.05
0.247133,-0.1,0.05
0.249117,-0.13,0.05
0.251078,-0.13,0.05
0.253098,-0.1,0.05
0.255066,-0.13,0.05
0.262209,-0.13,0.05
0.264226,-0.13,0.05
0.266189,-0.13,0.05
0.268163,-0.1,0.05
0.270139,-0.13,0.05
0.27738,-0.1,0.05
0.27939,-0.1,0.05
0.281357,-0.1,0.05
0.283354,-0.1,0.05
0.285318,-0.1,0.05
0.289965,-0.1,0.05
0.29196,-0.13,0.05
0.293929,-0.13,0.05
0.295941,-0.13,0.05
0.297903,-0.1,0.05
0.305045,-0.1,0.05
0.30704,-0.13,0.05
0.309001,-0.13,0.05
0.31099,-0.1,0.05
0.320192,-0.13,0.04
0.322194,-0.1,0.04
0.324264,-0.1,0.05
0.326228,-0.1,0.05
0.32817,-0.13,0.05
0.335248,-0.1,0.05
0.337229,-0.1,0.05
0.339193,-0.1,0.05
0.341227,-0.1,0.04
0.343186,-0.13,0.05
0.350278,-0.1,0.05
0.352247,-0.1,0.05
0.354256,-0.1,0.05
0.356245,-0.1,0.05
0.358198,-0.13,0.05
0.365354,-0.13,0.05
0.367315,-0.1,0.05
0.369277,-0.1,0.05
0.371246,-0.1,0.05
0.373202,-0.1,0.05
0.380518,-0.1,0.05
0.382514,-0.1,0.05
0.384485,-0.1,0.05
0.386493,-0.1,0.04
0.388458,-0.1,0.05
0.39437,-0.13,0.05
0.396352,-0.13,0.05
0.398319,-0.1,0.05
0.400317,-0.1,0.04
0.402282,-0.1,0.05
0.409415,-0.1,0.05
0.411407,-0.1,0.05
0.413372,-0.1,0.05
0.415354,-0.13,0.05
0.417314,-0.13,0.05
0.424508,-0.1,0.05
0.426477,-0.1,0.05
0.428435,-0.1,0.05
0.430403,-0.13,0.05
0.432358,-0.1,0.05
0.439589,-0.1,0.05
0.441589,-0.06,0.05
0.443575,-0.06,0.05
0.445575,-0.06,0.04
0.447536,-0.06,0.05
0.454668,-0.06,0.05
0.456669,-0.06,0.05
0.458636,-0.06,0.04
0.460635,-0.06,0.05
0.462596,-0.06,0.05
0.469775,-0.06,0.05
0.471783,-0.06,0.04
0.47376,-0.1,0.05
0.475763,-0.1,0.05
0.47773,-0.06,0.05
0.482331,-0.06,0.04
0.484341,-0.06,0.05
0.486314,-0.06,0.05
0.488312,-0.06,0.05
0.490281,-0.1,0.05
0.497442,-0.06,0.05
0.499434,-0.06,0.05
0.501393,-0.06,0.05
0.503371,-0.06,0.05
0.512451,-0.06,0.05
0.514419,-0.06,0.05
0.51636,-0.06,0.05
0.518315,-0.06,0.04
0.520251,-0.06,0.05
0.527538,-0.06,0.05
0.529498,-0.06,0.05
0.53144,-0.1,0.05
0.533418,-0.06,0.05
0.535365,-0.06,0.05
0.541402,-0.06,0.05
0.543364,-0.1,0.05
0.545315,-0.1,0.05
0.547273,-0.1,0.05
0.549212,-0.1,0.05
0.556539,-0.1,0.05
0.558541,-0.1,0.05
0.560514,-0.1,0.05
0.562508,-0.1,0.05
0.564483,-0.1,0.05
