Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.77,0.1
0.003198,3.8,0.09
0.006163,3.8,0.09
0.009388,3.8,0.09
0.01202,3.83,0.09
0.015201,3.83,0.09
0.017576,3.83,0.09
0.019685,3.83,0.09
0.021757,3.8,0.09
0.023773,3.8,0.09
0.025799,3.77,0.09
0.027884,3.77,0.09
0.030067,3.77,0.09
0.032123,3.77,0.09
0.034214,3.77,0.09
0.036384,3.77,0.09
0.038535,3.74,0.09
0.040666,3.74,0.09
0.042789,3.74,0.09
0.045053,3.74,0.09
0.047393,3.74,0.09
0.049551,3.74,0.09
0.051678,3.74,0.1
0.054542,3.74,0.09
0.056571,3.77,0.09
0.060438,3.74,0.09
0.062564,3.74,0.09
0.066372,3.71,0.09
0.069135,3.71,0.09
0.071428,3.74,0.1
0.075363,3.71,0.1
0.078022,3.71,0.1
0.081467,3.74,0.1
0.084107,3.71,0.1
0.086536,3.74,0.1
0.090318,3.74,0.1
0.093114,3.71,0.1
0.096549,3.74,0.1
0.099091,3.74,0.1
0.101736,3.74,0.1
0.105483,3.74,0.1
0.107997,3.74,0.1
0.110593,3.74,0.1
0.114298,3.74,0.1
0.116783,3.71,0.1
0.120573,3.74,0.1
0.123108,3.74,0.1
0.125622,3.74,0.1
0.129459,3.74,0.1
0.131929,3.77,0.1
0.134481,3.74,0.09
0.138295,3.77,0.09
0.14079,3.77,0.1
0.143451,3.77,0.1
0.147122,3.77,0.1
0.149674,3.8,0.1
0.153454,3.8,0.09
0.156028,3.83,0.1
0.158548,3.8,0.09
0.162324,3.8,0.09
0.164855,3.83,0.09
0.168623,3.83,0.09
0.171134,3.8,0.09
0.173668,3.83,0.09
0.177442,3.8,0.09
0.179947,3.8,0.09
0.182498,3.8,0.09
0.186276,3.83,0.09
0.188779,3.83,0.09
0.191307,3.83,0.09
0.19513,3.8,0.09
0.19764,3.8,0.09
0.201444,3.83,0.09
0.20394,3.83,0.09
0.206544,3.83,0.09
0.21036,3.83,0.09
0.21284,3.83,0.09
0.215387,3.83,0.09
0.219164,3.8,0.09
0.22171,3.83,0.09
0.225506,3.8,0.09
0.228009,3.8,0.09
0.230545,3.8,0.09
0.234339,3.8,0.09
0.236875,3.8,0.09
0.239367,3.8,0.09
0.243166,3.8,0.09
0.245695,3.77,0.09
0.249527,3.8,0.09
0.252094,3.77,0.09
0.254489,3.8,0.09
0.258392,3.8,0.09
0.260855,3.8,0.09
0.263374,3.77,0.09
0.267313,3.8,0.09
0.26967,3.8,0.09
0.273364,3.8,0.09
0.276102,3.77,0.09
0.278475,3.77,0.09
0.282205,3.74,0.09
0.284844,3.77,0.1
0.288504,3.74,0.09
0.291178,3.74,0.09
0.293676,3.77,0.09
0.297316,3.74,0.09
0.300147,3.74,0.09
0.302402,3.74,0.09
0.306289,3.74,0.09
0.308872,3.71,0.09
0.312535,3.74,0.09
0.315368,3.74,0.09
0.317602,3.74,0.09
0.321326,3.74,0.09
0.324054,3.77,0.09
0.326454,3.77,0.09
0.330071,3.77,0.09
0.332598,3.77,0.09
0.336324,3.74,0.09
0.339092,3.77,0.09
0.341368,3.77,0.09
0.345265,3.77,0.09
0.347854,3.74,0.09
0.351529,3.77,0.09
0.35415,3.77,0.09
0.356618,3.77,0.09
0.360529,3.74,0.09
0.363164,3.71,0.09
0.365433,3.71,0.09
0.369229,3.74,0.09
0.371918,3.71,0.09
0.375506,3.71,0.09
0.378259,3.71,0.09
0.380562,3.74,0.09
0.384378,3.71,0.09
0.387002,3.74,0.09
0.38937,3.71,0.09
0.393222,3.71,0.09
0.395807,3.71,0.09
0.399436,3.71,0.09
0.402123,3.71,0.09
0.404572,3.74,0.09
0.408317,3.71,0.09
0.411121,3.71,0.09
0.413456,3.71,0.09
0.417279,3.68,0.09
0.419867,3.68,0.09
0.423536,3.65,0.09
0.426217,3.68,0.09
0.42859,3.65,0.09
0.432364,3.68,0.1
0.435061,3.65,0.1
0.43737,3.68,0.1
0.441247,3.65,0.1
0.443958,3.68,0.1
0.447521,3.68,0.1
0.450199,3.65,0.1
0.452578,3.68,0.1
0.456361,3.68,0.1
0.459117,3.68,0.1
0.461666,3.68,0.1
0.465283,3.71,0.1
0.467898,3.71,0.1
0.471423,3.71,0.1
0.474133,3.74,0.1
0.476505,3.74,0.1
0.480061,3.71,0.1
0.482823,3.74,0.1
0.486368,3.71,0.1
0.48896,3.74,0.1
0.491494,3.74,0.1
0.495196,3.71,0.1
0.497814,3.71,0.1
0.501545,3.68,0.1
0.504048,3.68,0.1
0.506774,3.68,0.1
0.510476,3.65,0.1
0.513043,3.68,0.1
0.515663,3.68,0.1
0.5193,3.68,0.1
0.521919,3.68,0.1
0.525443,3.68,0.1
0.528142,3.68,0.1
0.530619,3.68,0.11
0.534245,3.68,0.1
0.536778,3.68,0.1
0.540551,3.68,0.11
0.543039,3.62,0.11
0.545765,3.62,0.11
0.549414,3.62,0.11
0.55193,3.58,0.11
0.554624,3.55,0.11
0.558211,3.5,0.12
0.56089,3.43,0.12
0.564609,3.37,0.12
0.56716,3.35,0.13
0.56969,3.31,0.13
0.573448,3.35,0.13
0.576001,3.37,0.13
0.578512,3.4,0.13
0.582291,3.47,0.13
0.584836,3.53,0.13
0.587347,3.55,0.13
0.591176,3.53,0.14
0.5937,3.43,0.14
0.597476,3.37,0.14
0.599998,3.31,0.14
0.602545,3.31,0.14
0.606328,3.37,0.14
