Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.01,0.12
0.003747,3.01,0.13
0.006352,2.98,0.13
0.00943,2.98,0.14
0.011994,2.98,0.14
0.014665,2.95,0.15
0.016679,2.93,0.15
0.018683,2.93,0.16
0.020701,2.9,0.16
0.022764,2.86,0.17
0.024723,2.86,0.17
0.026802,2.83,0.18
0.028796,2.83,0.18
0.03086,2.77,0.19
0.032862,2.75,0.19
0.034895,2.75,0.2
0.036952,2.75,0.2
0.038924,2.75,0.21
0.04096,2.71,0.22
0.043065,2.75,0.23
0.045267,2.75,0.23
0.047441,2.75,0.24
0.051323,2.75,0.24
0.053654,2.77,0.25
0.056205,2.77,0.25
0.060121,2.77,0.26
0.062499,2.8,0.26
0.066722,2.8,0.26
0.069116,2.8,0.26
0.071342,2.8,0.28
0.075235,2.83,0.28
0.077808,2.83,0.29
0.08017,2.83,0.29
0.084154,2.83,0.3
0.086725,2.8,0.3
0.090329,2.83,0.31
0.093057,2.83,0.32
0.09536,2.83,0.32
0.099205,2.83,0.32
0.102061,2.83,0.32
0.104136,2.86,0.33
0.10811,2.86,0.34
0.110414,2.9,0.34
0.114316,2.9,0.35
0.117005,2.9,0.36
0.119317,2.9,0.36
0.123262,2.9,0.38
0.125597,2.9,0.37
0.129386,2.9,0.37
0.132062,2.93,0.38
0.134469,2.9,0.39
0.138254,2.9,0.39
0.140807,2.9,0.41
0.143244,2.93,0.41
0.147166,2.95,0.41
0.149562,2.95,0.43
0.153448,2.95,0.43
0.156178,2.98,0.44
0.158437,2.95,0.44
0.162329,3.01,0.45
0.165052,3.05,0.42
0.167302,3.01,0.45
0.171289,3.01,0.43
0.173549,3.01,0.47
0.177287,3.05,0.44
0.179781,3.05,0.46
0.182304,3.05,0.48
0.18616,3.08,0.46
0.188613,3.12,0.46
0.191127,3.08,0.5
0.194927,3.12,0.53
0.197417,3.08,0.48
0.20127,3.16,0.51
0.203783,3.12,0.5
0.206313,3.08,0.5
0.209871,3.12,0.51
0.212338,3.12,0.54
0.216194,3.16,0.52
0.218674,3.08,0.56
0.22121,3.12,0.56
0.224988,3.12,0.54
0.227481,3.16,0.56
0.231294,3.12,0.56
0.233798,3.12,0.54
0.236336,3.19,0.57
0.240087,3.19,0.55
0.242606,3.19,0.55
0.245128,3.25,0.57
0.248919,3.25,0.59
0.251327,3.28,0.57
0.255184,3.28,0.57
0.257697,3.25,0.59
0.260206,3.28,0.6
0.263996,3.35,0.62
0.26643,3.37,0.65
0.270213,3.37,0.6
0.272752,3.37,0.56
0.275267,3.35,0.59
0.279115,3.31,0.59
0.281535,3.35,0.59
0.285331,3.37,0.58
0.287811,3.37,0.63
0.290296,3.37,0.65
0.29409,3.35,0.64
0.296597,3.4,0.61
0.29912,3.4,0.63
0.302922,3.43,0.63
0.305495,3.35,0.57
0.309274,3.37,0.64
0.31179,3.37,0.67
0.314313,3.4,0.64
0.318091,3.43,0.65
0.320622,3.4,0.67
0.323146,3.4,0.66
0.32693,3.4,0.63
0.329441,3.43,0.68
0.333248,3.47,0.66
0.335791,3.47,0.66
0.338306,3.53,0.7
0.342331,3.47,0.7
0.344597,3.53,0.65
0.348128,3.5,0.72
0.35079,3.53,0.68
0.353172,3.55,0.7
0.356975,3.53,0.71
0.359489,3.5,0.69
0.363284,3.55,0.67
0.365818,3.58,0.67
0.368354,3.55,0.72
0.37216,3.5,0.67
0.374674,3.5,0.68
0.377189,3.55,0.66
0.380981,3.58,0.72
0.383508,3.55,0.71
0.387325,3.58,0.68
0.389822,3.62,0.71
0.392381,3.62,0.71
0.396148,3.58,0.69
0.398675,3.58,0.72
0.401311,3.68,0.7
0.404952,3.65,0.72
0.407538,3.58,0.76
0.411283,3.65,0.74
0.413828,3.65,0.73
0.416328,3.74,0.77
0.420083,3.71,0.69
0.422621,3.62,0.74
0.425166,3.62,0.74
0.428876,3.68,0.71
0.431451,3.65,0.74
0.435202,3.65,0.75
0.437725,3.71,0.7
0.440298,3.68,0.69
0.444036,3.71,0.68
0.446541,3.74,0.7
0.45037,3.74,0.72
0.452863,3.65,0.71
0.455397,3.62,0.74
0.459241,3.71,0.74
0.46175,3.71,0.74
0.464295,3.65,0.71
0.468048,3.71,0.74
0.470651,3.68,0.72
0.474369,3.71,0.72
0.476883,3.74,0.72
0.479397,3.71,0.77
0.483239,3.77,0.75
0.485725,3.71,0.78
0.488359,3.68,0.75
0.492076,3.68,0.79
0.494562,3.68,0.76
0.497248,3.65,0.74
0.500965,3.68,0.75
0.503443,3.65,0.72
0.507337,3.65,0.71
0.50982,3.68,0.72
0.512462,3.68,0.78
0.516135,3.68,0.74
0.518708,3.71,0.75
0.521293,3.68,0.73
0.524921,3.71,0.74
0.527461,3.71,0.75
0.531344,3.68,0.72
0.533831,3.77,0.71
0.53644,3.77,0.77
0.540184,3.71,0.72
0.542653,3.77,0.74
0.545333,3.71,0.73
0.548906,3.74,0.73
0.551735,3.71,0.79
0.555204,3.71,0.75
0.557632,3.74,0.76
0.560403,3.77,0.78
0.563871,3.74,0.75
0.566382,3.77,0.77
0.570232,3.77,0.7
0.572697,3.8,0.73
0.575298,3.74,0.78
0.57899,3.83,0.76
0.581503,3.89,0.75
0.585501,3.86,0.72
0.587673,3.93,0.76
0.59024,3.89,0.73
0.594077,3.83,0.73
0.596452,3.89,0.72
0.60042,3.89,0.71
0.602789,3.86,0.7
0.605254,3.86,0.74
0.609271,3.83,0.74
0.611606,3.89,0.73
0.615433,3.93,0.78
0.618095,3.8,0.69
0.620317,3.86,0.71
0.624311,3.93,0.72
0.62657,3.93,0.76
0.630362,3.89,0.75
0.633077,3.86,0.73
0.635473,3.93,0.73
0.639334,3.83,0.76
0.641719,3.89,0.71
0.644215,3.98,0.74
0.648218,3.89,0.74
0.650479,3.86,0.75
0.654281,3.89,0.74
0.657125,3.95,0.71
0.659309,3.95,0.71
0.663245,3.86,0.7
0.665784,3.83,0.72
0.66837,3.89,0.67
0.672099,3.86,0.68
0.674304,3.89,0.71
0.678111,3.89,0.71
0.680799,3.86,0.72
0.683172,3.86,0.69
0.687003,3.86,0.71
0.689542,3.86,0.69
0.693229,3.89,0.73
0.695982,3.89,0.63
0.6983,3.86,0.67
0.702195,3.89,0.68
0.704697,3.86,0.7
0.708324,3.89,0.72
0.710993,3.86,0.71
0.713594,3.89,0.69
0.717209,3.89,0.69
0.719839,3.89,0.67
0.722153,3.98,0.7
0.725959,3.89,0.68
0.72856,3.93,0.69
0.732167,3.93,0.71
0.734912,3.95,0.67
0.737232,3.93,0.71
0.740972,3.98,0.72
0.743673,3.95,0.67
0.747279,3.89,0.69
0.749891,3.95,0.7
0.752514,3.93,0.68
0.756114,3.89,0.66
0.758728,3.95,0.69
0.761137,3.93,0.67
0.765142,3.95,0.63
0.767748,3.89,0.66
0.771331,3.86,0.65
0.773878,3.86,0.66
0.776495,3.83,0.72
0.780109,3.83,0.64
0.78264,3.77,0.63
0.786359,3.83,0.69
0.788705,3.77,0.65
0.791476,3.77,0.68
0.794857,3.77,0.69
0.797395,3.8,0.64
0.801308,3.77,0.66
0.803561,3.77,0.66
0.80771,3.77,0.67
0.809797,3.77,0.65
0.812294,3.74,0.69
0.816303,3.77,0.62
