Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,8.22,0.05
0.003122,8.22,0.05
0.005947,8.22,0.05
0.009554,8.19,0.05
0.01239,8.19,0.05
0.01526,8.15,0.05
0.017381,8.12,0.05
0.019361,8.12,0.05
0.021403,8.12,0.05
0.023402,8.12,0.05
0.025478,8.12,0.05
0.027514,8.12,0.05
0.029492,8.09,0.05
0.031465,8.12,0.05
0.033469,8.09,0.05
0.035528,8.12,0.05
0.037565,8.12,0.04
0.03956,8.12,0.04
0.041629,8.09,0.04
0.043652,8.12,0.05
0.045699,8.09,0.05
0.047955,8.09,0.06
0.050068,8.06,0.05
0.053152,8.06,0.05
0.055692,8.06,0.05
0.058237,8.04,0.05
0.061949,8,0.05
0.064513,8,0.05
0.06826,7.97,0.04
0.070784,7.97,0.05
0.073477,7.97,0.05
0.077132,7.97,0.05
0.079636,7.97,0.05
0.082192,8,0.05
0.086129,8,0.05
0.088448,7.97,0.05
0.092418,8,0.05
0.094789,7.97,0.05
0.097408,8,0.05
0.101172,8.06,0.05
0.103735,8.12,0.05
0.106417,8.12,0.05
0.110181,8.15,0.05
0.11254,8.19,0.05
0.115205,8.15,0.06
0.118866,8.12,0.05
0.121384,8.19,0.05
0.125272,8.15,0.05
0.128032,8.15,0.05
0.13044,8.09,0.04
0.13399,8.09,0.05
0.136595,8.15,0.05
0.139147,8.06,0.04
0.143316,8.12,0.05
0.14552,8.06,0.05
0.149648,8.04,0.05
0.151816,8,0.05
0.154366,8,0.06
0.158303,8.06,0.05
0.160539,8.09,0.06
0.163304,8.09,0.05
0.16685,8.06,0.05
0.169364,8.04,0.04
0.173299,8.04,0.04
0.175653,8.04,0.04
0.178341,7.97,0.05
0.181979,7.97,0.05
0.184502,8,0.04
0.1884,8.04,0.06
0.190845,7.97,0.04
0.193332,8,0.05
0.197097,7.97,0.05
0.19955,8.04,0.04
0.202323,8.04,0.04
0.2061,8.04,0.04
0.208462,8.04,0.04
0.212486,8.06,0.04
0.214827,8,0.04
0.217396,8.06,0.04
0.221111,8.09,0.05
0.22379,8.09,0.05
0.226165,8.09,0.04
0.229886,8.09,0.05
0.232478,8.12,0.05
0.234981,8.06,0.05
0.23877,8.12,0.05
0.241193,8.15,0.05
0.244928,8.09,0.04
0.247468,8.19,0.05
0.25126,8.15,0.05
0.253803,8.19,0.04
0.256431,8.09,0.05
0.260173,8.12,0.05
0.262718,8.04,0.05
0.265219,8.12,0.05
0.269033,8.09,0.05
0.271542,8.06,0.05
0.274072,8.09,0.05
0.277834,8.12,0.06
0.2804,8.06,0.05
0.284215,8.04,0.05
0.286685,8.04,0.06
0.289203,7.94,0.04
0.293016,8,0.05
0.29551,7.97,0.05
0.298055,8.04,0.06
0.301876,8,0.05
0.30438,8.06,0.05
0.308234,8.04,0.06
0.310748,8.06,0.04
0.313255,8.04,0.06
0.317073,8,0.04
0.319569,8,0.05
0.32209,7.97,0.05
0.325912,8.04,0.06
0.328398,8,0.05
0.332199,7.97,0.04
0.334707,8,0.05
0.337255,8,0.05
0.341039,8,0.06
0.343545,8.04,0.05
0.346074,8.09,0.06
0.349875,8.09,0.06
0.352398,8.06,0.05
0.356194,8,0.05
0.358776,7.97,0.04
0.361281,7.97,0.06
0.365087,7.97,0.05
0.367585,8,0.06
0.370117,7.91,0.04
0.373885,7.94,0.06
0.376453,7.91,0.05
0.380227,7.97,0.06
0.382743,7.91,0.05
0.385264,7.82,0.05
0.389066,7.84,0.05
0.391653,7.91,0.06
0.394117,7.87,0.07
0.397928,7.82,0.05
0.400422,7.79,0.05
0.404252,7.82,0.05
0.406669,7.79,0.05
0.409174,7.84,0.05
0.41297,7.84,0.06
0.415384,7.82,0.06
0.419205,7.84,0.07
0.421713,7.84,0.05
0.424239,7.87,0.06
0.428041,7.82,0.05
0.430538,7.82,0.04
0.434234,7.84,0.05
0.436742,7.82,0.06
0.439279,7.84,0.06
0.443053,7.84,0.05
0.445556,7.79,0.06
0.448056,7.82,0.05
0.451852,7.84,0.06
0.454353,7.76,0.05
0.458138,7.82,0.05
0.460715,7.82,0.05
0.463227,7.84,0.06
0.467005,7.84,0.06
0.469531,7.82,0.05
0.472038,7.79,0.05
0.475808,7.84,0.05
0.478342,7.84,0.05
0.48197,7.82,0.05
0.484476,7.82,0.05
0.486996,7.79,0.05
0.490792,7.79,0.05
0.49329,7.84,0.04
0.497057,7.82,0.06
0.499572,7.79,0.04
0.502123,7.82,0.06
0.505893,7.84,0.05
0.508423,7.79,0.05
0.512245,7.76,0.06
0.514751,7.82,0.05
0.517264,7.82,0.05
0.52105,7.82,0.06
0.52358,7.79,0.06
0.527125,7.84,0.05
0.529665,7.87,0.04
0.532154,7.91,0.05
0.535955,7.94,0.05
0.538425,7.84,0.05
0.542195,7.87,0.05
0.544759,7.94,0.05
0.547224,7.87,0.05
0.551092,7.87,0.05
0.553594,7.87,0.05
0.556118,7.97,0.05
0.559902,7.94,0.05
0.562609,7.91,0.05
0.566242,7.87,0.05
0.568974,7.87,0.05
0.571279,7.84,0.04
0.575127,7.82,0.06
0.577693,7.84,0.05
0.581345,7.87,0.05
0.584048,7.84,0.05
0.586378,7.79,0.05
0.5902,7.82,0.05
0.592867,7.76,0.04
0.595067,7.79,0.05
0.598868,7.84,0.05
0.601486,7.84,0.05
0.605096,7.84,0.05
0.607637,7.82,0.05
0.611203,7.79,0.04
0.613843,7.82,0.05
0.616531,7.82,0.05
0.620012,7.82,0.05
0.622655,7.79,0.05
0.625193,7.76,0.05
0.628886,7.79,0.05
0.631625,7.79,0.05
0.635207,7.79,0.05
0.63772,7.82,0.05
0.640503,7.79,0.05
0.644039,7.79,0.06
0.64661,7.79,0.05
0.649217,7.76,0.05
0.652887,7.79,0.05
0.655567,7.82,0.05
0.659193,7.76,0.05
0.661704,7.76,0.05
0.664526,7.68,0.05
0.668106,7.71,0.05
0.670641,7.76,0.04
0.673256,7.76,0.05
0.676918,7.76,0.05
0.679661,7.68,0.04
0.683257,7.68,0.05
0.685788,7.68,0.06
0.68832,7.76,0.06
0.692131,7.68,0.05
0.694649,7.65,0.04
0.697101,7.65,0.05
0.700916,7.68,0.06
0.703435,7.63,0.05
0.707157,7.63,0.05
0.709682,7.65,0.04
0.712176,7.65,0.05
0.716055,7.68,0.05
0.71857,7.63,0.05
0.721078,7.6,0.04
0.724847,7.63,0.04
0.727388,7.63,0.05
0.731186,7.6,0.04
0.733684,7.63,0.04
0.736212,7.65,0.05
0.740013,7.6,0.05
0.742534,7.6,0.05
0.745043,7.63,0.04
0.749,7.65,0.05
0.751391,7.65,0.05
0.755197,7.63,0.04
0.757777,7.65,0.05
0.760271,7.65,0.04
0.764029,7.68,0.05
0.766624,7.68,0.05
0.769155,7.65,0.05
0.773029,7.68,0.05
0.775393,7.68,0.05
0.779181,7.71,0.05
0.781695,7.68,0.05
0.784238,7.71,0.04
0.78805,7.71,0.05
0.790554,7.76,0.04
0.793077,7.79,0.05
0.796884,7.82,0.05
0.799388,7.82,0.05
0.803199,7.84,0.04
0.805724,7.84,0.05
0.808231,7.84,0.04
0.812073,7.87,0.04
0.814562,7.91,0.05
0.817127,7.87,0.05
0.820934,7.91,0.05
0.823467,7.91,0.04
0.827281,7.91,0.05
0.82977,7.87,0.04
0.832285,7.91,0.05
0.836064,7.91,0.04
0.838588,7.91,0.05
0.841115,7.94,0.04
0.845068,7.91,0.05
0.847664,7.91,0.04
0.851586,7.94,0.04
0.853919,7.94,0.05
0.856417,7.97,0.05
0.86007,7.97,0.05
0.862598,7.94,0.05
0.865164,7.94,0.04
0.868794,7.94,0.05
0.871346,7.97,0.05
0.875258,7.97,0.05
0.877721,7.94,0.05
0.880247,7.94,0.04
0.884058,7.94,0.04
0.886457,7.94,0.04
0.890204,7.94,0.05
0.89273,7.91,0.05
0.895235,7.94,0.04
0.899027,7.94,0.05
0.901556,7.91,0.04
0.904069,7.87,0.04
0.907869,7.87,0.04
0.910372,7.84,0.05
0.914178,7.87,0.04
0.916687,7.84,0.05
0.919281,7.82,0.05
0.923075,7.87,0.05
0.925569,7.82,0.05
0.928128,7.82,0.05
0.931889,7.84,0.05
0.934395,7.82,0.05
0.938213,7.82,0.05
0.94069,7.87,0.04
0.94322,7.84,0.05
0.947018,7.87,0.05
0.949262,7.84,0.04
0.953065,7.84,0.05
0.955543,7.84,0.05
0.958112,7.87,0.05
0.961851,7.84,0.05
0.964394,7.84,0.04
0.968134,7.84,0.04
0.970752,7.82,0.04
0.973231,7.82,0.05
0.977017,7.82,0.04
0.979529,7.79,0.05
0.982067,7.79,0.05
0.985827,7.82,0.05
0.98824,7.79,0.04
0.992021,7.82,0.05
0.994521,7.82,0.04
0.997192,7.82,0.05
1.000828,7.82,0.05
1.00337,7.84,0.04
1.007162,7.84,0.05
1.009672,7.87,0.05
1.012207,7.84,0.05
1.015998,7.84,0.04
1.018522,7.84,0.04
1.02113,7.82,0.05
1.024939,7.82,0.04
1.02745,7.82,0.05
1.031276,7.84,0.05
1.033791,7.82,0.04
1.036305,7.84,0.04
1.040093,7.84,0.04
1.042586,7.84,0.04
1.045127,7.84,0.05
1.049049,7.84,0.04
1.051446,7.82,0.04
1.05526,7.84,0.04
1.057776,7.84,0.04
1.060289,7.84,0.05
1.06412,7.84,0.04
1.066609,7.87,0.05
1.06915,7.84,0.05
1.073037,7.91,0.04
1.07555,7.87,0.04
1.078087,7.87,0.04
1.081855,7.87,0.04
1.084396,7.87,0.04
1.088204,7.87,0.05
1.090729,7.87,0.05
1.093263,7.91,0.05
1.097037,7.87,0.04
1.099549,7.87,0.05
1.102064,7.91,0.05
1.105825,7.91,0.05
1.108364,7.91,0.05
1.112158,7.91,0.05
1.114644,7.87,0.05
1.117175,7.84,0.04
1.120973,7.91,0.05
1.123552,7.87,0.05
1.12606,7.87,0.04
1.129835,7.87,0.04
1.132361,7.91,0.05
1.136144,7.87,0.05
1.138639,7.87,0.05
1.141164,7.87,0.05
1.144958,7.84,0.05
1.147466,7.82,0.05
1.151283,7.84,0.04
1.153763,7.84,0.05
1.1563,7.84,0.05
1.160104,7.82,0.05
1.162589,7.84,0.04
1.165093,7.84,0.05
1.16888,7.84,0.05
1.171435,7.84,0.04
1.175247,7.84,0.05
1.17773,7.87,0.05
1.180272,7.91,0.05
1.184048,7.87,0.05
1.186558,7.94,0.05
1.189057,7.94,0.05
1.192826,7.94,0.04
1.195358,7.94,0.04
1.199131,7.91,0.05
1.201635,7.94,0.04
1.204164,7.91,0.05
1.208004,7.91,0.04
1.210466,7.87,0.04
1.214265,7.91,0.04
1.21682,7.94,0.06
1.219311,7.91,0.04
1.223104,7.87,0.05
1.225658,7.84,0.05
1.228195,7.82,0.05
1.231948,7.82,0.05
1.234446,7.82,0.05
1.238219,7.82,0.05
1.240767,7.82,0.05
1.243276,7.82,0.05
1.247057,7.79,0.05
1.249564,7.79,0.05
1.252089,7.79,0.04
1.255859,7.76,0.05
1.25838,7.79,0.05
1.262134,7.79,0.05
1.264656,7.79,0.05
1.267182,7.79,0.05
1.270991,7.79,0.05
1.273498,7.79,0.05
1.277365,7.82,0.05
1.279849,7.79,0.05
1.282366,7.82,0.04
1.286196,7.82,0.05
1.288685,7.79,0.05
1.291201,7.82,0.05
1.294988,7.82,0.05
1.297509,7.79,0.05
1.300026,7.79,0.05
1.303834,7.79,0.05
1.306382,7.79,0.05
1.310164,7.79,0.04
1.312665,7.82,0.05
1.315199,7.82,0.05
1.318976,7.82,0.05
1.32149,7.79,0.04
1.324017,7.82,0.05
1.327852,7.79,0.05
1.33038,7.82,0.05
1.334163,7.82,0.05
1.33672,7.82,0.05
1.339197,7.82,0.05
1.343006,7.79,0.05
1.345542,7.79,0.04
1.348045,7.82,0.05
1.351915,7.82,0.05
1.354492,7.79,0.04
1.358325,7.82,0.05
1.360714,7.79,0.05
1.363251,7.82,0.05
1.36705,7.82,0.05
1.369568,7.82,0.05
1.372117,7.79,0.05
1.375863,7.82,0.05
1.378441,7.82,0.04
1.382268,7.82,0.05
1.384786,7.82,0.04
1.387303,7.82,0.05
1.391106,7.79,0.04
1.393735,7.79,0.05
1.396188,7.79,0.05
1.399934,7.79,0.05
1.402461,7.79,0.05
1.406229,7.82,0.05
1.408758,7.79,0.05
1.411253,7.82,0.05
1.415055,7.79,0.05
1.417604,7.79,0.05
1.420145,7.82,0.05
1.424023,7.79,0.05
1.426457,7.79,0.05
1.430301,7.79,0.05
1.432827,7.79,0.05
1.435435,7.82,0.05
1.43915,7.82,0.05
1.441665,7.76,0.04
1.444207,7.76,0.05
1.448,7.76,0.05
1.450517,7.79,0.05
1.453048,7.76,0.05
1.456839,7.76,0.05
1.459378,7.76,0.05
1.463177,7.71,0.05
1.465698,7.71,0.05
1.468207,7.71,0.05
1.472047,7.68,0.05
1.474518,7.71,0.06
1.47704,7.71,0.05
1.480871,7.68,0.05
1.483394,7.71,0.05
1.487157,7.71,0.05
1.489672,7.71,0.05
1.492198,7.71,0.05
1.496026,7.71,0.05
1.498532,7.76,0.05
1.50104,7.71,0.06
1.504824,7.71,0.05
1.507348,7.71,0.06
1.511178,7.68,0.05
1.513644,7.68,0.06
1.516219,7.68,0.05
1.520009,7.71,0.05
1.522487,7.68,0.05
1.525009,7.68,0.06
1.52881,7.68,0.06
1.531363,7.68,0.05
1.535157,7.65,0.05
1.537691,7.65,0.05
1.540174,7.65,0.05
1.54399,7.65,0.06
1.546505,7.65,0.06
1.549008,7.65,0.06
1.552837,7.65,0.06
1.555369,7.65,0.05
1.559131,7.65,0.06
1.561639,7.63,0.06
1.564153,7.63,0.05
1.567956,7.63,0.06
1.570466,7.63,0.06
1.574263,7.63,0.06
1.576768,7.63,0.07
1.579294,7.63,0.06
1.583169,7.63,0.06
1.585647,7.6,0.06
1.588152,7.6,0.06
1.59192,7.6,0.07
1.59446,7.56,0.06
1.598264,7.56,0.07
1.600788,7.56,0.07
1.603292,7.56,0.07
1.607089,7.56,0.07
1.609599,7.53,0.06
1.612108,7.53,0.07
1.615869,7.5,0.07
