Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,0,0.05
0.002763,0,0.04
0.005477,-0.03,0.04
0.008763,0,0.04
0.011243,0,0.04
0.014346,0,0.04
0.016355,0,0.05
0.018465,0,0.05
0.020621,0,0.04
0.022718,0,0.04
0.024708,0,0.04
0.026878,0,0.05
0.028993,0,0.04
0.030946,0,0.04
0.032961,0,0.04
0.03494,0,0.04
0.037301,0,0.04
0.039531,0,0.05
0.041545,0,0.04
0.043684,0,0.04
0.046905,0,0.04
0.049079,0,0.05
0.053436,0,0.04
0.056262,0,0.05
0.058363,0,0.04
0.061768,0,0.04
0.064015,0,0.04
0.067868,0,0.04
0.070365,0,0.04
0.072938,0,0.04
0.07908,-0.03,0.04
0.08113,0,0.04
0.083182,0,0.04
0.085522,0,0.04
0.08786,0,0.04
0.09175,0,0.04
0.094295,0,0.04
0.096758,0,0.04
0.100817,0,0.04
0.10304,0,0.04
0.106963,0,0.04
0.111815,-0.03,0.04
0.11388,0,0.04
0.118076,-0.03,0.04
0.120071,0,0.05
0.122202,0,0.04
0.124521,0,0.04
0.12685,0,0.04
0.130728,0,0.04
0.13314,0,0.04
0.135663,0,0.04
0.141941,-0.03,0.04
0.143962,0,0.04
0.145972,0,0.04
0.148298,0,0.04
0.150813,0,0.04
0.1571,-0.03,0.04
0.159122,0,0.04
0.161102,0,0.04
0.165888,-0.03,0.04
0.167878,0,0.04
0.169942,0,0.04
0.172182,0,0.05
0.174711,0,0.04
0.178508,0,0.04
0.181021,0,0.04
0.184789,0,0.04
0.18982,-0.03,0.04
0.191826,0,0.04
0.193829,0,0.04
0.196117,0,0.04
0.198693,0.03,0.04
0.202522,0,0.04
0.205098,0,0.04
0.208524,0,0.04
0.2173,-0.03,0.04
0.219284,-0.03,0.04
0.221212,0,0.04
0.223312,0,0.04
0.226119,-0.03,0.05
0.228091,0,0.04
0.232302,-0.03,0.04
0.23427,0,0.04
0.236237,0,0.04
0.238665,0,0.04
0.241134,0,0.04
0.249996,-0.03,0.05
0.251985,-0.03,0.04
0.253922,0,0.04
0.25882,-0.03,0.04
0.260808,-0.03,0.04
0.262765,0,0.04
0.264811,0,0.04
0.266788,0,0.05
0.268814,0,0.04
0.271324,0,0.04
0.27756,-0.03,0.04
0.279512,0,0.04
0.281502,0,0.04
0.283473,0,0.04
0.292819,-0.03,0.04
