Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,-0.03,0.04
0.00249,-0.03,0.04
0.0049,-0.03,0.04
0.007916,-0.03,0.04
0.013715,-0.03,0.04
0.016236,-0.03,0.04
0.018236,-0.03,0.04
0.0202,-0.03,0.04
0.022137,-0.03,0.04
0.024409,0,0.04
0.028522,-0.03,0.04
0.030459,-0.03,0.04
0.032369,-0.03,0.04
0.034283,-0.03,0.04
0.043565,-0.03,0.04
0.04548,-0.03,0.04
0.047397,-0.03,0.04
0.049311,-0.03,0.04
0.051205,-0.03,0.04
0.053204,-0.03,0.04
0.055114,0,0.04
0.062517,-0.03,0.04
0.064502,-0.03,0.04
0.066421,-0.03,0.04
0.068371,-0.03,0.04
0.070351,0,0.04
0.076247,-0.03,0.04
0.078158,-0.03,0.04
0.080056,-0.03,0.04
0.081967,-0.03,0.04
0.087587,-0.03,0.04
0.089513,-0.03,0.04
0.091407,-0.03,0.04
0.093327,0,0.04
0.095375,0,0.04
0.10394,-0.03,0.04
0.105855,-0.03,0.04
0.107781,-0.03,0.04
0.10969,-0.03,0.04
0.11158,0,0.04
0.117811,-0.03,0.04
0.119772,-0.03,0.04
0.121701,-0.03,0.04
0.123647,0,0.04
0.125596,0,0.04
0.127503,0,0.04
0.136625,-0.03,0.04
0.138533,-0.03,0.04
0.140447,-0.03,0.04
0.142355,-0.03,0.04
0.147934,-0.03,0.04
0.149844,-0.03,0.04
0.151745,-0.03,0.04
0.153841,0,0.04
0.160671,-0.03,0.04
0.162724,-0.03,0.04
0.164682,-0.03,0.04
0.166647,-0.03,0.04
0.175727,-0.03,0.04
0.177716,-0.03,0.04
0.179669,-0.03,0.04
0.181654,-0.03,0.04
0.183595,-0.06,0.04
0.185618,-0.03,0.04
0.187573,-0.03,0.04
0.189533,0,0.04
0.191624,-0.03,0.04
0.193727,0,0.04
0.203327,-0.03,0.04
0.205279,-0.03,0.04
0.207424,-0.03,0.04
0.209362,-0.03,0.04
0.218404,-0.03,0.04
0.220413,-0.03,0.04
0.222328,-0.03,0.04
0.224301,-0.03,0.04
0.226239,-0.03,0.04
0.233348,-0.03,0.04
0.235335,-0.03,0.04
0.237273,-0.03,0.04
0.239244,-0.03,0.04
0.241177,-0.03,0.04
0.247149,-0.03,0.04
0.249117,-0.03,0.04
0.251055,-0.03,0.04
0.253023,-0.03,0.04
0.254954,-0.03,0.04
0.26217,-0.03,0.04
0.264102,-0.03,0.04
0.266038,-0.03,0.04
0.268013,-0.03,0.04
0.269984,-0.03,0.04
0.277254,-0.06,0.04
0.279211,-0.03,0.04
0.281176,-0.03,0.04
0.283158,-0.03,0.04
0.285132,-0.03,0.04
0.292397,-0.03,0.04
0.294369,-0.03,0.04
0.296322,-0.03,0.04
0.298317,-0.03,0.04
0.300281,-0.03,0.04
0.303763,-0.03,0.04
0.305829,-0.03,0.04
0.307792,-0.03,0.04
0.309765,0,0.04
0.316245,-0.03,0.04
0.318177,-0.03,0.05
0.320134,-0.03,0.04
0.322108,-0.03,0.04
0.331326,-0.03,0.04
0.333332,-0.03,0.04
