Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.65,0.3
0.002343,3.65,0.3
0.004684,3.65,0.33
0.007622,3.71,0.27
0.009852,3.68,0.32
0.012489,3.68,0.3
0.014584,3.71,0.31
0.016746,3.68,0.33
0.018719,3.74,0.33
0.020709,3.71,0.31
0.022665,3.74,0.29
0.024626,3.71,0.29
0.026577,3.74,0.29
0.028569,3.71,0.3
0.030559,3.74,0.33
0.032503,3.71,0.31
0.034454,3.71,0.32
0.03644,3.74,0.32
0.038432,3.71,0.3
0.040451,3.74,0.3
0.042434,3.71,0.3
0.044374,3.74,0.31
0.046387,3.74,0.31
0.048357,3.74,0.31
0.050346,3.74,0.32
0.052333,3.74,0.33
0.054418,3.74,0.33
0.056445,3.74,0.32
0.059027,3.71,0.32
0.06282,3.74,0.33
0.06533,3.74,0.31
0.067835,3.74,0.32
0.071626,3.74,0.31
0.074132,3.77,0.34
0.077924,3.74,0.33
0.080485,3.77,0.35
0.082947,3.74,0.31
0.086753,3.74,0.32
0.089273,3.77,0.33
0.091781,3.74,0.31
0.095559,3.71,0.32
0.098099,3.74,0.32
0.101892,3.74,0.32
0.104467,3.74,0.34
0.107002,3.74,0.34
0.110774,3.74,0.33
0.113248,3.74,0.32
0.11707,3.71,0.32
0.119529,3.71,0.32
0.122091,3.71,0.32
0.125842,3.74,0.32
0.128429,3.71,0.3
0.130863,3.71,0.32
0.13464,3.71,0.31
0.137179,3.71,0.32
0.140971,3.71,0.31
0.143449,3.71,0.31
0.145959,3.71,0.32
0.149766,3.71,0.28
0.152258,3.71,0.31
0.154771,3.68,0.31
0.158576,3.68,0.29
0.161144,3.68,0.32
0.164913,3.68,0.31
0.167396,3.71,0.32
0.169921,3.71,0.31
0.173759,3.68,0.32
0.17622,3.71,0.32
0.178805,3.68,0.31
0.182521,3.65,0.31
0.185042,3.68,0.33
0.188839,3.65,0.34
0.191346,3.65,0.33
0.193848,3.68,0.33
0.197636,3.65,0.3
0.200181,3.68,0.31
0.203956,3.65,0.31
0.206444,3.68,0.34
0.20896,3.65,0.33
0.212817,3.68,0.33
0.215309,3.65,0.3
0.217817,3.65,0.33
0.221603,3.65,0.31
0.224162,3.65,0.32
0.22792,3.68,0.3
0.230417,3.68,0.31
0.23293,3.65,0.31
0.236736,3.65,0.3
0.23923,3.65,0.31
0.241737,3.65,0.32
0.245528,3.65,0.3
0.248053,3.68,0.35
0.251841,3.68,0.32
0.25434,3.68,0.32
0.256864,3.65,0.32
0.260638,3.68,0.3
0.263177,3.65,0.32
0.266981,3.68,0.31
0.269498,3.68,0.34
0.271999,3.65,0.32
0.275798,3.62,0.33
0.278303,3.62,0.31
0.280814,3.65,0.32
0.284592,3.62,0.34
0.287104,3.58,0.34
0.290898,3.62,0.33
0.293401,3.58,0.31
0.295926,3.58,0.33
0.299697,3.55,0.35
0.302204,3.55,0.33
0.306026,3.55,0.33
0.308495,3.55,0.38
0.311011,3.58,0.33
0.314823,3.62,0.34
0.317374,3.62,0.34
0.319862,3.58,0.35
0.323533,3.58,0.35
0.326036,3.58,0.31
0.329818,3.58,0.35
0.332322,3.62,0.32
0.334822,3.62,0.33
0.33859,3.62,0.35
0.341115,3.65,0.34
0.344902,3.62,0.33
0.347407,3.65,0.32
0.349913,3.65,0.34
0.353668,3.68,0.36
0.356197,3.68,0.36
0.35993,3.68,0.35
0.36245,3.68,0.33
0.365011,3.68,0.33
0.368768,3.68,0.36
0.371291,3.68,0.34
0.373807,3.68,0.31
0.377574,3.68,0.32
0.38011,3.68,0.31
0.383853,3.65,0.33
0.386372,3.68,0.36
0.388891,3.68,0.3
0.392658,3.71,0.34
0.395181,3.68,0.32
0.398947,3.68,0.31
0.401472,3.71,0.35
0.403821,3.68,0.34
0.407616,3.71,0.35
0.410111,3.71,0.32
0.41389,3.71,0.33
0.416426,3.71,0.33
0.41895,3.71,0.34
0.422722,3.68,0.31
0.425225,3.68,0.32
0.428916,3.65,0.36
0.431431,3.68,0.34
0.43394,3.62,0.33
0.437714,3.62,0.36
0.440238,3.65,0.34
0.444019,3.62,0.36
0.446535,3.62,0.37
0.44904,3.62,0.32
0.452795,3.62,0.36
0.455315,3.65,0.33
0.45784,3.65,0.35
0.461608,3.58,0.34
0.464125,3.58,0.36
0.46793,3.62,0.34
0.470473,3.58,0.34
0.472955,3.62,0.35
0.476722,3.62,0.36
0.479105,3.62,0.36
0.482885,3.62,0.36
0.485386,3.58,0.37
0.487919,3.58,0.35
0.49166,3.62,0.35
0.494175,3.62,0.36
0.497968,3.65,0.34
0.500468,3.58,0.36
0.503004,3.58,0.34
0.506786,3.62,0.38
0.509361,3.62,0.38
0.511818,3.65,0.35
0.515586,3.65,0.38
0.518158,3.68,0.37
0.521888,3.68,0.36
0.524432,3.65,0.35
0.526919,3.62,0.38
0.530701,3.65,0.36
0.533196,3.65,0.34
0.537005,3.62,0.35
0.539548,3.65,0.34
0.542046,3.62,0.36
0.54582,3.62,0.37
0.548311,3.65,0.37
0.550845,3.65,0.37
0.554636,3.65,0.38
0.557155,3.68,0.36
0.560936,3.68,0.36
0.563453,3.65,0.38
0.565959,3.68,0.39
0.569791,3.68,0.35
0.572302,3.65,0.36
0.574833,3.71,0.37
0.578621,3.68,0.34
0.581129,3.68,0.36
0.584921,3.74,0.39
0.587441,3.65,0.38
0.589936,3.68,0.37
0.593734,3.71,0.37
0.596253,3.68,0.37
0.598783,3.68,0.38
0.602548,3.68,0.37
0.60505,3.71,0.37
0.608858,3.68,0.38
0.611374,3.71,0.36
0.613902,3.68,0.37
0.61768,3.68,0.38
0.620219,3.68,0.36
0.624008,3.65,0.38
0.626523,3.68,0.37
0.629051,3.71,0.39
0.632831,3.71,0.36
0.635344,3.71,0.36
0.63786,3.74,0.37
0.641632,3.74,0.37
0.644164,3.71,0.34
0.647984,3.71,0.38
0.650466,3.71,0.39
0.652995,3.71,0.37
0.656775,3.71,0.4
0.659273,3.71,0.37
0.661817,3.71,0.39
0.665579,3.68,0.36
