Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.25586,2.57168,2.39766,0.33838,0.95391,1.10859,1.00225,0.47373
0.004,2.24297,2.56523,2.39766,0.33516,0.96357,1.10537,0.9958,0.47695
0.008,2.2623,2.53623,2.40088,0.33193,0.95713,1.08926,0.99902,0.47695
0.012,2.2623,2.52334,2.40088,0.32871,0.97002,1.08281,0.9958,0.47695
0.016,2.26875,2.55557,2.37832,0.33838,0.97002,1.11182,0.9958,0.47373
0.02,2.27197,2.5459,2.39766,0.32871,0.97002,1.11182,1.00225,0.47695
0.024,2.2623,2.5459,2.39766,0.32549,0.95391,1.10859,1.00225,0.47695
0.028,2.24619,2.56523,2.39766,0.33838,0.94424,1.10859,0.99902,0.47695
0.032,2.23008,2.56201,2.39443,0.33516,0.92813,1.10215,1.00225,0.47695
0.036,2.26553,2.54268,2.39766,0.32549,0.95713,1.10859,0.99902,0.47373
0.04,2.24941,2.56846,2.39443,0.33516,0.96035,1.10859,0.99902,0.47695
0.044,2.2623,2.5459,2.39443,0.33193,0.96035,1.0957,0.9958,0.47373
0.048,2.2623,2.52656,2.39766,0.32871,0.97646,1.12148,0.9958,0.47373
0.052,2.26553,2.5459,2.3751,0.33516,0.9668,1.10537,0.97324,0.09668
0.056,2.2623,2.54912,2.39766,0.33193,0.95713,1.09248,0.97002,0.09668
0.06,2.2623,2.52656,2.39443,0.32871,0.97002,1.10537,0.97324,0.09668
0.064,2.26875,2.54912,2.37832,0.33516,0.9668,1.10215,0.9668,0.09668
0.068,2.26553,2.55557,2.39443,0.33193,0.96357,1.10537,0.97324,0.09668
0.072,2.25264,2.57168,2.39121,0.33193,0.94102,1.09893,0.97324,0.09668
0.076,2.23008,2.55557,2.39121,0.33516,0.95713,1.0957,0.97002,0.09668
0.08,2.2623,2.52656,2.39443,0.33193,0.96357,1.07959,0.9668,0.09346
0.084,2.2623,2.51367,2.39443,0.32871,0.97002,1.10537,0.97002,0.09668
0.088,2.26553,2.5459,2.3751,0.33516,0.9668,1.10537,0.97324,0.09668
0.092,2.26553,2.54912,2.39443,0.32871,0.95713,1.09893,0.97002,0.09668
0.096,2.2623,2.53623,2.39443,0.32871,0.9668,1.10537,0.97002,0.09668
0.1,2.26875,2.54912,2.37832,0.33516,0.9668,1.10215,0.97002,0.09668
0.104,2.26553,2.55557,2.39766,0.33516,0.96357,1.10215,0.97324,0.09668
0.108,2.25586,2.57168,2.39443,0.33838,0.94746,1.10215,0.97324,0.09668
0.112,2.27842,2.58457,2.40088,0.3416,0.96357,1.07314,0.9668,0.09668
0.116,2.27842,2.5459,2.39766,0.33193,0.97002,1.10215,0.97324,0.09668
0.12,2.27197,2.54268,2.39766,0.32871,0.96357,1.10215,0.97324,0.09668
0.124,2.24941,2.57168,2.39443,0.33516,0.94102,1.09893,0.97324,0.0999
0.128,2.26875,2.54912,2.38477,0.33838,0.9668,1.10215,0.9668,0.09668
0.132,2.26875,2.55234,2.39443,0.33516,0.9668,1.10215,0.97324,0.09668
0.136,2.2623,2.53945,2.39443,0.32549,0.94746,1.09893,0.97002,0.09668
0.14,2.24619,2.55879,2.39443,0.33516,0.93457,1.09248,0.97002,0.09668
0.144,2.2623,2.51689,2.39443,0.32871,0.96357,1.07314,0.9668,0.09668
0.148,2.22041,2.5459,2.38477,0.33193,0.9668,1.10215,0.9668,0.09668
0.152,2.26553,2.5459,2.3751,0.33516,0.96357,1.09893,0.9668,0.09346
0.156,2.26553,2.54912,2.39443,0.33516,0.96035,1.10215,0.97002,0.09668
0.16,2.2623,2.54912,2.39766,0.33193,0.95713,1.0957,0.97002,0.09668
0.164,2.24941,2.56201,2.39443,0.33516,0.94102,1.0957,0.97002,0.09668
0.168,2.23008,2.55557,2.39121,0.33516,0.95391,1.0957,0.9668,0.0999
0.172,2.25908,2.52656,2.39443,0.32871,0.96035,1.07637,0.9668,0.09668
0.176,2.2623,2.51689,2.39443,0.32871,0.96035,1.09893,0.97002,0.09668
0.18,2.25908,2.53623,2.39443,0.33193,0.95068,1.08281,0.97002,0.09668
0.184,2.2623,2.504,2.39766,0.32871,0.97002,1.10215,0.97324,0.09668
0.188,2.27197,2.54268,2.39121,0.32871,0.9668,1.10215,0.97324,0.0999
0.192,2.26875,2.53945,2.39443,0.32549,0.95713,1.09893,0.97002,0.09668
0.196,2.24941,2.56846,2.39443,0.33193,0.94424,1.0957,0.97002,0.09668
0.2,2.25908,2.50723,2.40088,0.33193,0.97002,1.10215,0.97324,0.09668
0.204,2.2752,2.5459,2.40088,0.32871,0.96357,1.09893,0.97002,0.09668
0.208,2.2623,2.53945,2.37832,0.33516,0.96035,1.10215,0.97324,0.0999
0.212,2.2623,2.55234,2.40088,0.33516,0.97002,1.10537,0.97324,0.09668
