Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,-0.06,0.04
0.003288,-0.03,0.05
0.006422,-0.03,0.04
0.01008,-0.06,0.04
0.013117,-0.03,0.04
0.016237,-0.03,0.04
0.018632,-0.03,0.04
0.020996,-0.03,0.04
0.023264,-0.03,0.04
0.025583,-0.06,0.04
0.027814,-0.06,0.04
0.029986,-0.03,0.04
0.032158,-0.06,0.05
0.034283,-0.03,0.05
0.040524,-0.03,0.04
0.042696,-0.03,0.04
0.044765,-0.06,0.05
0.046801,-0.03,0.05
0.048931,-0.06,0.05
0.052767,-0.03,0.04
0.054742,-0.06,0.04
0.05684,-0.06,0.04
0.058904,-0.03,0.04
0.060973,-0.06,0.04
0.067823,-0.03,0.04
0.069802,-0.06,0.04
0.071781,-0.06,0.04
0.074039,-0.06,0.04
0.082972,-0.03,0.04
0.084965,-0.06,0.04
0.086923,-0.06,0.04
0.089071,-0.03,0.04
0.091025,-0.03,0.04
0.098261,-0.03,0.04
0.100339,-0.06,0.04
0.102281,-0.06,0.04
0.104364,-0.06,0.05
0.10634,-0.06,0.04
0.113299,-0.06,0.04
0.115289,-0.03,0.04
0.117256,-0.03,0.04
0.11927,-0.03,0.04
0.121452,-0.03,0.04
0.127057,-0.06,0.04
0.129436,-0.03,0.04
0.131725,-0.03,0.04
0.133758,-0.03,0.04
0.135832,-0.03,0.04
0.143449,-0.03,0.04
0.145743,-0.03,0.04
0.147732,-0.03,0.04
0.14971,-0.03,0.04
0.151774,-0.03,0.04
0.156951,-0.06,0.04
0.158978,-0.03,0.04
0.161187,-0.06,0.04
0.163169,-0.03,0.04
0.165142,-0.03,0.04
0.171881,-0.03,0.04
0.173855,-0.06,0.04
0.175904,-0.03,0.04
0.178116,-0.06,0.04
0.180094,-0.03,0.04
0.187045,-0.03,0.04
0.189063,-0.06,0.04
0.191096,-0.03,0.04
0.193334,-0.03,0.04
0.19532,-0.06,0.04
0.202079,-0.06,0.04
0.204032,-0.06,0.04
0.205981,-0.1,0.04
0.208164,-0.06,0.04
0.210264,-0.03,0.04
0.217373,-0.03,0.04
0.219337,-0.06,0.04
0.221267,-0.06,0.04
0.22332,-0.06,0.04
0.225496,-0.03,0.04
0.232283,-0.03,0.04
0.234356,-0.06,0.04
0.236294,-0.06,0.04
0.238265,-0.03,0.04
0.24044,-0.06,0.04
0.244694,-0.03,0.04
0.24674,-0.06,0.04
0.248988,-0.06,0.04
0.251015,-0.06,0.04
0.252975,-0.03,0.04
0.2597,-0.06,0.04
0.261776,-0.06,0.04
0.26396,-0.06,0.04
0.26591,-0.06,0.04
0.274715,-0.06,0.05
0.276713,-0.06,0.04
0.278839,-0.06,0.04
0.2809,-0.06,0.04
0.28285,-0.06,0.04
0.289758,-0.06,0.04
0.291714,-0.06,0.04
0.293758,-0.06,0.04
0.29572,-0.06,0.05
0.297649,-0.06,0.05
0.304701,-0.06,0.05
0.306648,-0.03,0.04
0.308681,-0.06,0.04
0.310717,-0.06,0.04
0.312616,-0.06,0.04
0.319865,-0.06,0.04
0.321981,-0.03,0.04
0.323957,-0.06,0.05
0.326002,-0.06,0.04
0.328214,-0.06,0.05
0.334877,-0.06,0.04
0.336957,-0.06,0.05
0.338897,-0.06,0.05
0.340855,-0.03,0.05
0.343109,-0.06,0.05
0.350039,-0.06,0.05
0.352229,-0.06,0.04
0.354169,-0.06,0.04
0.356117,-0.06,0.05
0.358128,-0.06,0.04
0.363869,-0.03,0.05
0.365879,-0.06,0.04
0.368072,-0.03,0.04
0.37001,-0.06,0.04
0.371962,-0.06,0.04
0.378745,-0.06,0.05
0.380688,-0.03,0.05
0.382741,-0.06,0.04
0.385028,-0.06,0.05
0.386944,-0.06,0.04
0.393896,-0.06,0.04
0.395829,-0.06,0.04
0.397853,-0.03,0.04
0.399985,-0.06,0.04
0.401881,-0.03,0.05
0.408977,-0.06,0.05
0.411077,-0.06,0.04
0.413045,-0.03,0.05
0.415203,-0.06,0.04
0.417203,-0.06,0.04
0.424186,-0.06,0.04
0.426262,-0.06,0.05
0.428259,-0.06,0.04
0.430285,-0.03,0.05
0.432357,-0.06,0.04
0.436628,-0.03,0.04
0.438772,-0.06,0.04
0.440775,-0.06,0.04
0.442764,-0.03,0.05
0.444786,-0.06,0.04
0.451363,-0.06,0.04
0.453324,-0.03,0.04
0.455412,-0.06,0.04
0.457323,-0.06,0.04
0.466606,-0.06,0.04
0.468657,-0.03,0.04
0.47088,-0.03,0.04
0.472835,-0.06,0.04
0.474797,-0.06,0.04
0.481525,-0.06,0.04
0.483501,-0.06,0.04
0.485526,-0.06,0.04
0.487655,-0.06,0.04
0.489559,-0.03,0.04
0.496592,-0.06,0.04
0.498545,-0.06,0.04
0.500521,-0.06,0.04
0.502662,-0.03,0.05
0.504658,-0.06,0.04
0.511829,-0.06,0.05
0.513811,-0.03,0.04
0.515733,-0.06,0.04
0.517815,-0.06,0.05
0.51987,-0.03,0.04
0.527021,-0.03,0.05
0.529011,-0.03,0.05
0.530959,-0.03,0.04
0.533051,-0.03,0.04
0.53517,-0.03,0.04
0.540704,-0.06,0.05
0.542842,-0.06,0.05
0.544871,-0.06,0.05
0.546821,-0.06,0.04
0.548822,-0.03,0.04
0.555817,-0.06,0.05
0.557951,-0.03,0.04
0.560057,-0.03,0.05
0.562055,-0.03,0.04
0.564019,-0.06,0.04
0.570729,-0.06,0.04
0.572732,-0.03,0.04
0.575015,-0.03,0.04
0.577145,-0.03,0.04
0.579185,-0.03,0.04
0.58588,-0.06,0.04
0.587904,-0.03,0.05
0.590062,-0.03,0.04
0.592097,-0.03,0.05
0.59415,-0.06,0.05
0.600966,-0.06,0.05
0.602959,-0.06,0.05
0.605046,-0.06,0.05
0.607179,-0.06,0.05
0.609241,-0.03,0.05
0.616051,-0.06,0.05
0.618071,-0.06,0.04
0.620064,-0.03,0.04
0.622312,-0.06,0.05
0.624313,-0.03,0.04
0.628857,-0.06,0.04
0.630977,-0.06,0.05
0.633012,-0.06,0.05
0.63498,-0.03,0.05
0.63714,-0.06,0.04
0.643997,-0.03,0.05
0.646289,-0.06,0.04
0.648379,-0.06,0.05
0.650412,-0.06,0.04
0.658916,-0.03,0.05
0.661167,-0.06,0.04
0.663282,-0.03,0.05
0.665251,-0.03,0.05
0.667303,-0.06,0.05
0.673866,-0.03,0.05
0.675881,-0.03,0.05
0.678079,-0.06,0.05
