Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.30098,2.0335,1.94971,0.20947,0.93135,0.89268,0.83467,0.43506
0.004,2.30098,2.02705,1.94326,0.20625,0.97002,0.90234,0.83145,0.43506
0.008,2.29775,2.03672,1.94648,0.20625,0.96357,0.90234,0.83467,0.43506
0.012,2.29775,2.03672,1.94971,0.20625,0.97002,0.89268,0.83467,0.43506
0.016,2.3042,2.03994,1.94971,0.20625,0.95713,0.90557,0.84111,0.43506
0.02,2.2752,2.04639,1.94648,0.20625,0.97002,0.8959,0.83789,0.43506
0.024,2.30098,2.02705,1.94971,0.20625,0.97646,0.90879,0.84111,0.43506
0.028,2.3042,2.03994,1.94971,0.20625,0.95391,0.90879,0.84111,0.43506
0.032,2.29453,2.03027,1.94648,0.20625,0.97646,0.91201,0.84111,0.43506
0.036,2.3042,2.04639,1.94326,0.20625,0.9668,0.91201,0.84111,0.43506
0.04,2.30098,2.04639,1.94648,0.20625,0.96035,0.90879,0.84111,0.43506
0.044,2.30098,2.0335,1.94971,0.20625,0.97646,0.91523,0.84434,0.43506
0.048,2.30742,2.04316,1.94648,0.20625,0.95713,0.91201,0.84434,0.43506
0.052,2.30098,2.03027,1.94326,0.20625,0.97324,0.8959,0.83789,0.43506
0.056,2.31064,2.03994,1.94004,0.20625,0.97324,0.91523,0.84434,0.43506
0.06,2.3042,2.04639,1.94326,0.20625,0.9668,0.91523,0.84434,0.43506
0.064,2.3042,2.0335,1.94004,0.20625,0.97324,0.91201,0.84434,0.43506
0.068,2.30098,2.03027,1.94004,0.20625,0.97969,0.91846,0.84434,0.43828
0.072,2.28164,2.04961,1.94004,0.20625,0.93457,0.91201,0.84756,0.43506
0.076,2.31064,2.04316,1.93682,0.20625,0.97324,0.92168,0.84756,0.43506
0.08,2.30742,2.05283,1.94326,0.20625,0.9668,0.92168,0.84434,0.43506
0.084,2.3042,2.03994,1.94326,0.20625,0.97646,0.90234,0.84434,0.43828
0.088,2.30742,2.04961,1.94326,0.20625,0.97646,0.90879,0.84434,0.43506
0.092,2.31709,2.05605,1.94648,0.20625,0.97969,0.9249,0.84756,0.43506
0.096,2.31064,2.05928,1.94648,0.20625,0.97324,0.92168,0.84756,0.43506
0.1,2.31064,2.05928,1.94648,0.20625,0.95391,0.93457,0.85078,0.43828
0.104,2.26553,2.05605,1.94648,0.20947,0.97969,0.9249,0.85078,0.43506
0.108,2.31064,2.06572,1.94648,0.20625,0.97969,0.91523,0.84756,0.43506
0.112,2.31064,2.04639,1.94326,0.20625,0.98291,0.92813,0.84756,0.43506
0.116,2.31387,2.07217,1.94326,0.20625,0.97324,0.92813,0.85078,0.43506
0.12,2.31387,2.07217,1.94648,0.20625,0.97969,0.91523,0.84756,0.43506
0.124,2.31709,2.07861,1.94326,0.20625,0.97646,0.92813,0.85078,0.43506
0.128,2.31387,2.07539,1.94326,0.20625,0.94102,0.9249,0.85078,0.43506
0.132,2.31709,2.07539,1.93682,0.20625,0.97969,0.93457,0.85078,0.43506
0.136,2.31387,2.08184,1.94648,0.20625,0.97646,0.93457,0.85078,0.43506
0.14,2.31387,2.07217,1.94648,0.20625,0.97969,0.91523,0.84756,0.43506
