Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,1.78,0.35
0.00348,1.72,0.37
0.006836,1.75,0.35
0.010483,1.75,0.33
0.014345,1.8,0.35
0.01857,1.75,0.35
0.021454,1.8,0.35
0.024,1.72,0.35
0.026131,1.72,0.35
0.028088,1.8,0.35
0.03006,1.78,0.35
0.032018,1.75,0.35
0.03414,1.8,0.37
0.036138,1.68,0.36
0.038175,1.75,0.36
0.040306,1.72,0.37
0.042257,1.8,0.35
0.044185,1.75,0.35
0.046115,1.78,0.35
0.048043,1.78,0.34
0.050046,1.78,0.35
0.051984,1.78,0.33
0.053936,1.8,0.34
0.055868,1.8,0.37
0.057834,1.78,0.35
0.05978,1.8,0.34
0.061707,1.75,0.36
0.063682,1.78,0.37
0.065672,1.8,0.35
0.067669,1.8,0.34
0.070524,1.8,0.35
0.072947,1.83,0.35
0.075477,1.78,0.34
0.079247,1.8,0.35
0.081756,1.78,0.33
0.085539,1.78,0.35
0.088064,1.83,0.36
0.090585,1.8,0.33
0.09437,1.8,0.35
0.096894,1.83,0.34
0.099382,1.8,0.32
0.103286,1.83,0.33
0.105677,1.83,0.34
0.109258,1.87,0.35
0.111776,1.87,0.34
0.115543,1.83,0.34
0.118042,1.87,0.35
0.120616,1.87,0.34
0.124399,1.9,0.34
0.126872,1.87,0.36
0.12936,1.93,0.33
0.133134,1.9,0.34
0.135647,1.87,0.32
0.13943,1.8,0.34
0.141939,1.9,0.35
0.14446,1.87,0.33
0.148234,1.87,0.34
0.150752,1.93,0.34
0.154551,1.93,0.34
0.157068,1.93,0.34
0.159543,1.9,0.34
0.163354,1.93,0.32
0.165861,1.93,0.34
0.168363,1.9,0.34
0.172187,2.01,0.34
0.1747,1.96,0.33
0.178513,2.01,0.31
0.18101,1.93,0.31
0.183511,2.01,0.3
0.187298,2.01,0.31
0.189831,2.01,0.32
0.193628,2.04,0.28
0.196136,2.07,0.33
0.198507,2.07,0.31
0.202278,2.07,0.32
0.204884,2.04,0.32
0.208593,2.17,0.32
0.211093,2.07,0.32
0.2136,2.17,0.31
0.21737,2.07,0.31
0.219888,2.07,0.32
0.22245,2.1,0.3
0.226236,2.19,0.31
0.228735,2.19,0.31
0.232587,2.25,0.31
0.235055,2.1,0.3
0.237568,2.19,0.29
0.241338,2.25,0.29
0.24387,2.22,0.3
0.246356,2.13,0.32
0.250142,2.19,0.31
0.252662,2.19,0.31
0.256501,2.19,0.31
0.259004,2.25,0.3
0.261505,2.22,0.29
0.26527,2.22,0.31
0.267795,2.22,0.28
0.271465,2.25,0.3
0.274021,2.25,0.28
0.27654,2.29,0.3
0.280309,2.25,0.29
0.282851,2.35,0.3
0.286695,2.25,0.29
0.289193,2.22,0.28
0.291691,2.29,0.3
0.295459,2.29,0.29
0.297936,2.25,0.3
0.300637,2.29,0.28
0.304229,2.22,0.31
0.306669,2.25,0.3
0.310494,2.25,0.3
0.312954,2.25,0.28
0.315498,2.32,0.28
0.319264,2.29,0.28
0.321742,2.29,0.29
0.325645,2.19,0.3
0.328096,2.29,0.32
0.330627,2.22,0.29
0.334372,2.35,0.31
0.336903,2.29,0.28
0.340672,2.35,0.29
0.343168,2.32,0.26
0.345682,2.29,0.29
0.349485,2.32,0.29
0.351985,2.29,0.27
0.354497,2.32,0.28
0.358254,2.32,0.3
0.360775,2.32,0.31
0.364575,2.19,0.28
0.367084,2.29,0.3
0.369725,2.29,0.29
0.373375,2.32,0.28
0.375916,2.25,0.29
0.378415,2.32,0.29
0.382162,2.32,0.28
0.384681,2.25,0.29
0.388528,2.32,0.3
0.391023,2.25,0.28
0.393541,2.32,0.29
0.397323,2.29,0.28
0.399782,2.29,0.29
0.403565,2.38,0.3
0.406061,2.25,0.26
0.408577,2.22,0.3
0.412313,2.29,0.3
0.414855,2.25,0.27
0.418627,2.17,0.29
0.421131,2.22,0.27
0.423648,2.32,0.3
0.427476,2.29,0.29
0.429976,2.25,0.29
0.432484,2.29,0.28
0.436261,2.32,0.3
0.438792,2.25,0.28
0.442605,2.29,0.28
0.445105,2.35,0.3
0.447612,2.32,0.29
0.451367,2.32,0.3
0.453893,2.29,0.27
0.457698,2.25,0.27
0.460265,2.32,0.3
0.462766,2.25,0.28
0.466458,2.25,0.29
0.468966,2.25,0.3
0.471527,2.29,0.27
0.47531,2.32,0.3
0.477752,2.35,0.3
0.481548,2.29,0.27
0.484044,2.29,0.27
0.486573,2.25,0.29
0.490275,2.25,0.28
0.492792,2.25,0.28
0.496584,2.29,0.28
0.499071,2.35,0.27
0.501583,2.32,0.29
0.505366,2.32,0.29
0.507907,2.32,0.27
0.510399,2.29,0.26
0.514163,2.25,0.27
0.516698,2.22,0.28
0.520492,2.29,0.27
0.522969,2.32,0.27
0.525477,2.29,0.29
0.529304,2.32,0.25
0.531814,2.32,0.26
0.535617,2.32,0.3
0.538118,2.29,0.28
0.540637,2.29,0.28
0.54441,2.25,0.27
0.54693,2.32,0.26
0.550645,2.25,0.28
0.553145,2.25,0.29
0.555654,2.35,0.27
0.559444,2.32,0.27
0.561966,2.32,0.28
0.564472,2.35,0.25
0.568243,2.25,0.29
0.570783,2.25,0.29
0.574553,2.25,0.29
0.577065,2.32,0.29
0.579609,2.32,0.26
0.583408,2.29,0.26
0.58591,2.29,0.28
0.588444,2.35,0.29
0.59222,2.25,0.29
0.594742,2.32,0.31
0.598542,2.29,0.27
0.601034,2.25,0.29
0.603566,2.29,0.29
0.607353,2.35,0.27
0.609863,2.32,0.28
0.613671,2.32,0.28
0.616168,2.32,0.27
0.618708,2.32,0.29
0.622353,2.29,0.27
0.624878,2.32,0.29
0.62867,2.29,0.29
0.631184,2.29,0.3
