Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.84,0.1
0.004963,7.82,0.1
0.008561,7.82,0.1
0.014713,7.79,0.1
0.023343,7.76,0.1
0.031432,7.76,0.1
0.034299,7.76,0.1
0.037066,7.71,0.1
0.039219,7.76,0.1
0.041352,7.76,0.1
0.043487,7.71,0.1
0.04562,7.71,0.1
0.047722,7.68,0.1
0.049842,7.71,0.1
0.051975,7.71,0.1
0.054076,7.71,0.1
0.056168,7.68,0.09
0.058288,7.68,0.09
0.060615,7.65,0.09
0.063199,7.68,0.1
0.065512,7.65,0.1
0.067835,7.65,0.1
0.070117,7.65,0.1
0.072455,7.65,0.1
0.074813,7.63,0.09
0.077144,7.63,0.1
0.079451,7.63,0.1
0.081848,7.65,0.1
0.084421,7.6,0.1
0.086749,7.63,0.1
0.089186,7.6,0.1
0.091638,7.6,0.1
0.094106,7.6,0.1
0.096634,7.6,0.1
0.099132,7.6,0.1
0.101455,7.56,0.1
0.10384,7.56,0.11
0.106354,7.53,0.1
0.108945,7.6,0.11
0.111379,7.56,0.1
0.1138,7.6,0.11
0.11621,7.6,0.11
0.11865,7.56,0.11
0.120709,7.56,0.11
0.122712,7.56,0.11
0.12474,7.56,0.11
0.126727,7.56,0.11
0.128779,7.53,0.11
0.130789,7.56,0.12
0.132789,7.53,0.11
0.134895,7.56,0.11
0.136876,7.53,0.11
0.138918,7.53,0.11
0.140941,7.53,0.11
0.142946,7.53,0.11
0.144984,7.53,0.12
0.147003,7.5,0.12
0.149081,7.5,0.12
0.152868,7.53,0.12
0.155168,7.53,0.12
0.158944,7.56,0.13
0.161428,7.53,0.12
0.165237,7.53,0.12
0.167717,7.56,0.13
0.17024,7.56,0.13
0.174015,7.56,0.13
0.176525,7.56,0.13
0.179028,7.56,0.13
0.182823,7.56,0.13
0.185346,7.56,0.12
0.189119,7.6,0.12
0.191796,7.6,0.13
0.194151,7.63,0.13
0.197947,7.6,0.13
0.200541,7.6,0.13
0.20421,7.63,0.13
0.20671,7.63,0.13
0.209223,7.63,0.13
0.212939,7.63,0.13
0.215421,7.65,0.13
0.217999,7.68,0.13
0.221715,7.68,0.13
0.22421,7.68,0.13
0.228016,7.71,0.13
0.230519,7.68,0.12
0.233107,7.71,0.13
0.236794,7.68,0.12
0.239324,7.68,0.12
0.243087,7.68,0.12
0.245587,7.71,0.12
0.248138,7.71,0.12
0.251923,7.71,0.12
0.254469,7.71,0.12
0.258286,7.71,0.12
0.260701,7.71,0.12
0.263216,7.76,0.12
0.267101,7.76,0.12
0.269505,7.76,0.12
0.272007,7.76,0.11
0.27583,7.79,0.12
0.278301,7.79,0.12
0.282092,7.82,0.11
0.284591,7.79,0.11
0.287362,7.79,0.11
0.29089,7.82,0.11
0.293392,7.84,0.11
0.297085,7.84,0.11
0.299591,7.84,0.11
0.302076,7.87,0.11
0.305962,7.87,0.11
0.308452,7.87,0.11
0.310992,7.87,0.11
0.314727,7.91,0.1
0.317259,7.87,0.1
0.321037,7.87,0.1
0.323547,7.87,0.1
0.326071,7.84,0.1
0.329869,7.84,0.1
0.332398,7.84,0.1
0.336185,7.84,0.1
0.338674,7.84,0.1
0.34113,7.82,0.1
0.344896,7.79,0.1
0.347398,7.79,0.1
0.35118,7.79,0.1
0.353718,7.79,0.1
0.356248,7.79,0.1
0.360046,7.79,0.1
0.362544,7.76,0.1
0.365066,7.76,0.1
0.368843,7.71,0.1
0.371344,7.71,0.1
0.375095,7.68,0.1
0.377578,7.65,0.1
0.380116,7.63,0.1
0.383854,7.63,0.11
0.386394,7.6,0.1
0.390167,7.6,0.1
0.392686,7.6,0.11
0.395173,7.56,0.11
0.398953,7.56,0.11
0.401482,7.53,0.11
0.403981,7.53,0.11
0.407803,7.53,0.12
0.410319,7.53,0.12
0.414107,7.5,0.11
0.416601,7.47,0.12
0.419131,7.47,0.12
0.422935,7.47,0.12
0.425439,7.45,0.13
0.429234,7.41,0.13
0.43165,7.41,0.12
0.434155,7.38,0.13
0.437963,7.35,0.13
0.440451,7.38,0.13
0.442961,7.35,0.13
0.446767,7.35,0.14
0.449251,7.32,0.14
0.45303,7.35,0.15
0.455546,7.32,0.14
0.458109,7.32,0.15
0.461907,7.32,0.15
0.464415,7.32,0.15
0.468174,7.32,0.16
0.470645,7.32,0.16
0.473141,7.32,0.16
0.47693,7.32,0.16
0.479432,7.32,0.17
0.483256,7.32,0.17
0.485739,7.27,0.17
0.488243,7.27,0.18
0.492057,7.27,0.18
0.494537,7.27,0.18
0.497059,7.27,0.19
0.500844,7.24,0.18
0.50334,7.24,0.19
0.507153,7.22,0.19
0.509682,7.22,0.2
0.512182,7.19,0.2
0.516003,7.19,0.2
0.518477,7.19,0.21
0.521015,7.19,0.21
0.524769,7.19,0.21
0.527313,7.19,0.22
0.531083,7.19,0.22
0.533606,7.16,0.22
0.536123,7.19,0.23
0.53991,7.19,0.22
0.542333,7.24,0.24
0.54623,7.24,0.24
0.548602,7.27,0.24
0.551144,7.32,0.25
0.554959,7.27,0.24
0.55745,7.32,0.25
0.561327,7.32,0.25
0.563777,7.35,0.25
0.566274,7.38,0.25
0.570019,7.38,0.25
0.572566,7.41,0.25
0.575,7.45,0.25
0.578761,7.47,0.25
0.581234,7.47,0.25
0.585033,7.5,0.25
0.587557,7.53,0.25
0.590071,7.56,0.25
0.593843,7.6,0.25
0.596422,7.56,0.25
0.600223,7.63,0.25
0.602684,7.63,0.25
0.605231,7.65,0.25
0.608871,7.65,0.24
0.611438,7.71,0.25
0.615236,7.71,0.25
0.617753,7.71,0.25
0.620184,7.71,0.25
0.623971,7.71,0.24
0.626455,7.76,0.24
0.62896,7.68,0.24
0.63275,7.76,0.24
0.635306,7.71,0.24
0.639042,7.76,0.24
0.641557,7.76,0.24
0.644085,7.79,0.25
0.647827,7.79,0.24
0.650343,7.79,0.24
0.654164,7.79,0.23
0.656688,7.82,0.23
0.659187,7.82,0.23
0.662991,7.91,0.24
0.665452,7.94,0.23
0.66796,7.97,0.22
0.67174,8,0.22
0.674272,8.04,0.22
0.678045,8.06,0.21
0.680548,8.12,0.21
0.68308,8.12,0.2
0.686844,8.19,0.2
0.689357,8.24,0.19
0.693136,8.27,0.19
0.69564,8.31,0.19
0.698166,8.35,0.18
0.701949,8.38,0.17
0.704405,8.43,0.17
0.706961,8.5,0.16
0.710701,8.53,0.15
0.713287,8.59,0.15
0.717094,8.65,0.14
0.719599,8.68,0.13
0.722112,8.78,0.13
0.725867,8.83,0.12
0.728402,8.86,0.11
0.732187,8.94,0.11
0.734675,9,0.09
0.737218,9.02,0.08
