Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.6,0.14
0.00357,7.56,0.2
0.007146,7.6,0.12
0.011303,7.5,0.18
0.014379,7.63,0.14
0.01771,7.5,0.18
0.020255,7.63,0.18
0.022715,7.47,0.18
0.025168,7.6,0.23
0.027561,7.5,0.14
0.029871,7.6,0.19
0.03212,7.5,0.12
0.034342,7.6,0.2
0.036558,7.6,0.13
0.038709,7.6,0.2
0.040883,7.63,0.14
0.043013,7.53,0.2
0.045093,7.71,0.18
0.047148,7.47,0.17
0.049213,7.63,0.21
0.051312,7.56,0.16
0.053302,7.63,0.19
0.055316,7.63,0.18
0.057358,7.5,0.17
0.059334,7.53,0.16
0.061476,7.63,0.18
0.063493,7.56,0.16
0.065506,7.45,0.2
0.06998,7.41,0.18
0.072042,7.47,0.2
0.074727,7.38,0.19
0.077412,7.41,0.2
0.079774,7.45,0.19
0.083525,7.45,0.19
0.086056,7.41,0.2
0.089871,7.5,0.19
0.092332,7.47,0.19
0.094853,7.5,0.2
0.098702,7.53,0.19
0.101228,7.56,0.2
0.103751,7.53,0.2
0.107539,7.6,0.19
0.11005,7.6,0.2
0.113883,7.63,0.2
0.116356,7.65,0.2
0.118934,7.65,0.2
0.122757,7.68,0.2
0.125229,7.68,0.2
0.127772,7.82,0.2
0.131538,7.82,0.19
0.1341,7.91,0.19
0.13785,7.94,0.18
0.140359,8.06,0.18
0.142875,8.12,0.17
0.146679,8.19,0.16
0.14917,8.24,0.16
0.151727,8.31,0.15
0.155502,8.38,0.14
0.158015,8.43,0.14
0.161797,8.5,0.14
0.164284,8.56,0.13
0.166819,8.68,0.12
0.170668,8.78,0.11
0.173174,8.81,0.1
0.17567,8.86,0.1
0.179459,8.94,0.09
0.181972,9,0.08
0.18579,9,0.08
0.188286,9.02,0.07
0.190818,9,0.07
0.194586,8.94,0.06
0.197111,8.9,0.06
0.200919,8.83,0.05
0.203408,8.81,0.05
0.205959,8.78,0.05
0.209752,8.71,0.05
0.21225,8.61,0.04
0.214774,8.56,0.05
