Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.74,0.3
0.002573,3.74,0.29
0.005166,3.74,0.3
0.008494,3.77,0.3
0.010833,3.74,0.28
0.013361,3.77,0.3
0.015366,3.74,0.28
0.017407,3.8,0.31
0.01957,3.8,0.29
0.021536,3.8,0.3
0.023518,3.8,0.3
0.025486,3.86,0.34
0.027495,3.83,0.29
0.029457,3.83,0.29
0.031459,3.8,0.29
0.033562,3.8,0.29
0.035865,3.8,0.32
0.037892,3.8,0.28
0.039897,3.8,0.28
0.043675,3.8,0.3
0.045662,3.8,0.3
0.049068,3.8,0.3
0.051652,3.8,0.3
0.054216,3.8,0.27
0.05795,3.77,0.28
0.060395,3.8,0.3
0.062906,3.77,0.28
0.066682,3.83,0.29
0.069144,3.83,0.29
0.072917,3.83,0.3
0.07543,3.86,0.28
0.077928,3.86,0.28
0.081711,3.86,0.28
0.084239,3.83,0.26
0.088187,3.86,0.27
0.090577,3.89,0.26
0.093292,3.83,0.31
0.096881,3.83,0.3
0.099185,3.83,0.27
0.102888,3.83,0.27
0.105387,3.83,0.29
0.107891,3.8,0.29
0.111718,3.8,0.25
0.114241,3.83,0.29
0.118032,3.8,0.27
0.120518,3.8,0.28
0.123035,3.77,0.27
0.126779,3.77,0.26
0.129284,3.8,0.26
0.133073,3.77,0.28
0.135613,3.74,0.25
0.138145,3.71,0.26
0.141947,3.71,0.26
0.144489,3.74,0.3
0.14699,3.68,0.27
0.150769,3.68,0.28
0.1533,3.71,0.27
0.157087,3.68,0.29
0.159596,3.65,0.29
0.162004,3.62,0.29
0.165778,3.62,0.28
0.168294,3.62,0.29
0.172115,3.62,0.32
0.174568,3.58,0.25
0.177078,3.55,0.29
0.180867,3.55,0.3
0.183365,3.53,0.28
0.185889,3.53,0.3
0.189632,3.5,0.3
0.192178,3.5,0.3
0.196011,3.5,0.29
0.19853,3.5,0.3
0.201027,3.43,0.29
0.204799,3.47,0.3
0.207329,3.47,0.3
0.21113,3.43,0.3
0.213613,3.47,0.33
0.216143,3.43,0.32
0.219851,3.43,0.33
0.222345,3.43,0.32
0.224872,3.37,0.33
0.228658,3.4,0.32
0.231153,3.37,0.33
0.234953,3.37,0.33
0.23744,3.37,0.33
0.239953,3.37,0.33
0.243724,3.37,0.34
0.246284,3.37,0.35
0.250088,3.35,0.31
0.252578,3.4,0.36
0.255043,3.4,0.35
0.25881,3.4,0.36
0.261408,3.37,0.35
0.263914,3.43,0.35
0.267723,3.43,0.35
0.269977,3.43,0.36
0.273774,3.4,0.35
0.276249,3.37,0.34
0.280015,3.4,0.36
0.282457,3.37,0.31
0.285012,3.37,0.34
0.288786,3.35,0.38
0.291266,3.4,0.36
0.295064,3.37,0.39
0.297608,3.37,0.4
0.300106,3.4,0.39
0.303912,3.37,0.37
0.306374,3.37,0.39
0.310154,3.37,0.41
0.312646,3.4,0.41
0.315173,3.37,0.37
0.319055,3.37,0.38
0.321476,3.37,0.39
0.32401,3.37,0.42
0.327767,3.35,0.41
0.330288,3.31,0.44
0.334016,3.35,0.43
0.336528,3.35,0.48
0.339043,3.35,0.43
0.342807,3.28,0.44
0.345333,3.22,0.43
0.349142,3.28,0.41
0.351655,3.22,0.46
0.354173,3.22,0.45
0.357953,3.19,0.44
0.360455,3.19,0.48
0.362984,3.22,0.44
0.366761,3.22,0.43
0.369324,3.22,0.49
0.37309,3.19,0.44
0.375563,3.16,0.46
0.378076,3.16,0.45
0.381875,3.19,0.48
0.384393,3.16,0.45
0.386945,3.19,0.48
0.390656,3.19,0.46
0.393184,3.12,0.46
0.396963,3.16,0.49
0.39949,3.16,0.52
0.402017,3.19,0.51
0.405771,3.16,0.48
0.408298,3.19,0.55
0.412087,3.22,0.53
0.41458,3.28,0.55
0.416993,3.22,0.55
0.420753,3.19,0.53
0.423267,3.19,0.55
0.42708,3.16,0.55
0.429565,3.16,0.57
0.432084,3.12,0.52
0.435843,3.16,0.6
0.438386,3.19,0.61
0.440879,3.16,0.65
0.444661,3.12,0.55
0.44716,3.12,0.57
0.450993,3.12,0.56
0.453474,3.08,0.64
0.45602,3.08,0.63
0.459758,3.01,0.62
0.462259,3.05,0.59
0.466062,3.05,0.59
0.468549,3.05,0.63
0.471068,3.08,0.64
0.474844,2.98,0.65
0.47735,3.01,0.68
0.479843,3.01,0.67
0.483656,2.98,0.65
0.486353,2.98,0.61
0.490035,3.08,0.68
0.492477,3.05,0.71
0.494964,3.05,0.65
0.498758,2.98,0.71
0.501297,2.98,0.69
0.505134,2.86,0.68
0.507565,2.83,0.71
0.510181,2.71,0.72
0.513922,2.47,0.77
0.516409,2.32,0.82
0.518964,2.35,0.82
0.52269,2.68,0.8
0.525243,3.16,0.81
0.528997,3.08,0.8
0.531526,2.44,0.89
0.534033,2.1,0.82
0.537799,2.1,0.84
0.540308,2.35,0.91
0.544104,2.38,0.93
0.546593,2.47,0.9
0.549114,2.62,0.91
0.55294,2.8,0.91
0.555442,2.68,0.92
0.557949,2.4,0.83
0.561722,2.35,0.95
0.564242,2.38,0.94
0.568028,2.38,0.95
0.570611,2.5,0.94
0.57304,2.65,0.95
0.576819,2.8,1.02
0.579409,2.75,1
0.58312,2.62,1.01
0.585717,2.53,1.05
0.588182,2.56,1
0.591989,2.62,1.06
0.594476,2.65,1.1
0.597035,2.65,1.04
0.600801,2.77,1.08
0.60337,2.75,1.01
0.607164,2.75,1.02
0.609645,2.75,1.16
0.612174,2.62,1.2
0.615953,2.65,1.12
0.61844,2.77,1.16
0.620975,2.71,1.13
0.624734,2.83,1.18
0.62726,2.86,1.12
0.631086,2.86,1.18
0.633552,2.86,1.15
0.63607,2.83,1.17
0.639873,2.93,1.2
0.642386,2.75,1.18
0.644901,2.86,1.27
0.64868,2.83,1.2
0.651196,2.9,1.18
0.655016,2.93,1.3
0.657487,3.01,1.15
0.660013,2.95,1.28
0.663805,2.95,1.23
0.666335,2.9,1.18
0.670128,2.9,1.27
0.672619,2.93,1.21
0.675134,2.98,1.29
0.678943,3.08,1.24
0.681447,3.08,1.29
0.683965,3.12,1.27
0.687764,3.08,1.23
0.69029,3.01,1.21
