Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,-0.1,0.03
0.002573,0,0.07
0.006792,-0.1,0.03
0.010079,-0.06,0.05
0.012563,-0.06,0.03
0.015239,-0.03,0.06
0.017301,-0.13,0.03
0.019289,-0.13,0.02
0.021209,-0.06,0.04
0.02313,0,0.04
0.029523,-0.13,0.03
0.031446,-0.03,0.06
0.033372,-0.1,0.02
0.035284,-0.06,0.05
0.044629,-0.1,0.06
0.04654,-0.1,0.04
0.048444,-0.06,0.06
0.050403,-0.03,0.04
0.052327,-0.1,0.03
0.059659,-0.06,0.05
0.061597,-0.06,0.04
0.063495,-0.06,0.05
0.065428,-0.06,0.04
0.067326,-0.06,0.04
0.074718,-0.06,0.05
0.076652,-0.06,0.04
0.078546,-0.1,0.04
0.080451,-0.06,0.04
0.082352,-0.1,0.04
0.089805,-0.06,0.04
0.091714,-0.06,0.04
0.093614,-0.06,0.04
0.095516,-0.1,0.04
0.097423,-0.1,0.04
0.104897,-0.06,0.04
0.106806,-0.06,0.04
0.108698,-0.06,0.04
0.110617,-0.06,0.04
0.112501,-0.06,0.04
0.118756,-0.06,0.04
0.120669,-0.06,0.04
0.122563,-0.06,0.04
0.12448,-0.06,0.04
0.126366,-0.06,0.04
0.133829,-0.06,0.04
0.135736,-0.06,0.04
0.137664,-0.06,0.04
0.139569,-0.06,0.04
0.141456,-0.06,0.04
0.148913,-0.06,0.04
0.150813,-0.06,0.04
0.152708,-0.1,0.04
0.154617,-0.06,0.04
0.156499,-0.06,0.04
0.163998,-0.06,0.04
0.165891,-0.1,0.04
0.167783,-0.06,0.05
0.169689,-0.06,0.04
0.171591,-0.06,0.04
0.179165,-0.06,0.05
0.181118,-0.06,0.04
0.183027,-0.1,0.05
0.184973,-0.03,0.05
0.186881,-0.06,0.04
0.194254,-0.1,0.05
0.196195,-0.06,0.04
0.1981,-0.06,0.05
0.200037,-0.1,0.05
0.201918,-0.06,0.04
0.206826,-0.06,0.05
0.208733,-0.06,0.04
0.2107,-0.06,0.04
0.212744,-0.06,0.04
0.214698,-0.06,0.04
0.22192,-0.06,0.05
0.223878,-0.06,0.04
0.225806,-0.06,0.05
0.227739,-0.06,0.04
0.237052,-0.06,0.05
0.239013,-0.06,0.04
0.240946,-0.06,0.04
0.24289,-0.06,0.04
0.244833,-0.06,0.04
0.252046,-0.06,0.04
0.253974,-0.06,0.04
0.25589,-0.06,0.04
0.257817,-0.06,0.04
0.259727,-0.06,0.04
0.265898,-0.06,0.04
0.267827,-0.06,0.04
0.269739,-0.06,0.04
0.271674,-0.06,0.04
0.273598,-0.06,0.04
