Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.21719,1.35996,1.35674,0.21592,0.79277,0.60586,0.56396,0.05156
0.004,2.20107,1.35674,1.35352,0.21592,0.78955,0.60586,0.56396,0.05156
0.008,2.19785,1.35352,1.35352,0.21592,0.80889,0.6123,0.57041,0.05156
0.012,2.21396,1.34707,1.35352,0.21592,0.80566,0.59941,0.56074,0.05156
0.016,2.22686,1.35674,1.35352,0.21592,0.80566,0.60908,0.56074,0.05156
0.02,2.22041,1.35674,1.35674,0.21592,0.80244,0.60908,0.56396,0.05156
0.024,2.21396,1.35674,1.35674,0.21592,0.796,0.60908,0.56074,0.05156
0.028,2.2043,1.35674,1.35674,0.21592,0.78955,0.60586,0.56396,0.05156
0.032,2.21719,1.35352,1.35674,0.21592,0.796,0.60586,0.56396,0.05156
0.036,2.21396,1.35352,1.35674,0.21592,0.78633,0.60586,0.56396,0.05156
0.04,2.18496,1.35674,1.35674,0.21592,0.77666,0.60586,0.56396,0.05156
0.044,2.17852,1.35674,1.35674,0.21592,0.80566,0.60586,0.57041,0.05156
0.048,2.21719,1.35352,1.35996,0.21592,0.80566,0.60264,0.56396,0.05156
0.052,2.22686,1.35674,1.35996,0.21592,0.80566,0.60908,0.56396,0.05156
0.056,2.22363,1.35996,1.35996,0.21592,0.79922,0.60908,0.56396,0.05156
0.06,2.21719,1.36318,1.35996,0.21592,0.79922,0.60908,0.56396,0.05156
0.064,2.21719,1.35352,1.36318,0.21592,0.80566,0.60264,0.56396,0.05156
0.068,2.18174,1.35674,1.35996,0.21592,0.77666,0.60586,0.56396,0.05156
0.072,2.17852,1.36318,1.36318,0.21592,0.80566,0.59941,0.56074,0.05156
0.076,2.22363,1.35674,1.35996,0.21592,0.80889,0.60908,0.56396,0.05156
0.08,2.22363,1.35674,1.35996,0.21592,0.80566,0.60908,0.56396,0.05156
0.084,2.22041,1.35674,1.35996,0.21592,0.80244,0.60908,0.56396,0.05156
0.088,2.2043,1.35674,1.35674,0.21592,0.78955,0.60586,0.56396,0.05156
0.092,2.19785,1.35029,1.35996,0.21592,0.80566,0.60264,0.56074,0.05156
0.096,2.21719,1.34707,1.35674,0.21592,0.80566,0.60264,0.56074,0.05156
0.1,2.21719,1.34385,1.35674,0.21592,0.80566,0.59941,0.56074,0.05156
0.104,2.22363,1.35029,1.35029,0.21592,0.80566,0.60908,0.56074,0.05156
0.108,2.21719,1.35352,1.35996,0.21592,0.80566,0.59941,0.56074,0.05156
0.112,2.22686,1.35352,1.35674,0.21592,0.80889,0.60908,0.56396,0.05156
0.116,2.22686,1.35352,1.35674,0.21592,0.80566,0.60908,0.56396,0.05156
0.12,2.22363,1.35029,1.35352,0.21592,0.80244,0.60908,0.56396,0.05156
0.124,2.22041,1.35674,1.35352,0.21592,0.80244,0.60908,0.56396,0.05156
0.128,2.21719,1.35674,1.35674,0.21592,0.80244,0.60908,0.56396,0.05156
0.132,2.21074,1.35029,1.35352,0.21592,0.79277,0.60586,0.56396,0.05156
0.136,2.20107,1.35029,1.35352,0.21592,0.78633,0.60586,0.57363,0.05156
0.14,2.21719,1.35352,1.35352,0.21592,0.796,0.60586,0.56074,0.05156
0.144,2.21719,1.34385,1.35352,0.21592,0.80566,0.59941,0.56074,0.05156
