Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.16885,2.04316,1.74023,0.25137,0.825,0.82178,0.72832,0.39639
0.004,2.17207,2.03994,1.74346,0.25137,0.83145,0.81855,0.7251,0.39639
0.008,2.17529,2.05605,1.74023,0.25137,0.83145,0.83789,0.73154,0.39961
0.012,2.17207,2.05605,1.73379,0.24814,0.83145,0.83467,0.73154,0.39639
0.016,2.1624,2.04961,1.73701,0.24814,0.81211,0.83467,0.72832,0.39639
0.02,2.14307,2.05283,1.73379,0.24814,0.83145,0.82822,0.72832,0.39639
0.024,2.17529,2.0335,1.73701,0.25137,0.83467,0.81533,0.7251,0.39639
0.028,2.18496,2.05283,1.73701,0.25137,0.83467,0.83467,0.72832,0.39639
0.032,2.17529,2.04639,1.73701,0.25137,0.83467,0.83467,0.72832,0.39961
0.036,2.17852,2.05283,1.73701,0.25137,0.82822,0.83467,0.72832,0.39961
0.04,2.17852,2.04961,1.73701,0.25137,0.82822,0.82822,0.72832,0.39639
0.044,2.11406,2.04639,1.73701,0.25137,0.83789,0.83789,0.73154,0.39639
0.048,2.18496,2.04639,1.73057,0.25137,0.83467,0.81533,0.7251,0.39961
0.052,2.19141,2.04961,1.73701,0.25137,0.83789,0.83789,0.73154,0.39639
0.056,2.18818,2.04961,1.73701,0.25137,0.83467,0.83789,0.73154,0.39639
0.06,2.17852,2.05283,1.74023,0.25137,0.83145,0.83467,0.72832,0.39639
0.064,2.18174,2.03672,1.74346,0.25137,0.83467,0.82178,0.72832,0.39639
0.068,2.17852,2.02705,1.74023,0.24814,0.83789,0.83789,0.73154,0.39639
0.072,2.18496,2.05605,1.74023,0.25137,0.83467,0.83789,0.73154,0.39639
0.076,2.18174,2.05283,1.74346,0.25137,0.83145,0.83789,0.73154,0.39639
0.08,2.14307,2.05283,1.74023,0.25137,0.79277,0.83145,0.73477,0.39639
0.084,2.18174,2.04639,1.74668,0.24814,0.84434,0.83789,0.73477,0.39639
0.088,2.19785,2.04961,1.74346,0.25137,0.84111,0.83789,0.73477,0.39639
0.092,2.19463,2.04961,1.74346,0.25137,0.83467,0.83789,0.73477,0.39639
0.096,2.17529,2.04639,1.74346,0.25137,0.81533,0.83467,0.73477,0.39639
0.1,2.18496,2.03672,1.74346,0.25137,0.83789,0.82178,0.73154,0.39639
0.104,2.18496,2.03027,1.74023,0.25137,0.78633,0.82822,0.73477,0.39639
0.108,2.19141,2.04639,1.74023,0.25137,0.84434,0.83789,0.73477,0.39639
0.112,2.18818,2.04639,1.73701,0.25137,0.83789,0.83789,0.73477,0.39639
0.116,2.19463,2.04961,1.74346,0.25137,0.83789,0.83467,0.73477,0.39639
0.12,2.18496,2.05283,1.74346,0.25137,0.83467,0.83789,0.73154,0.39639
0.124,2.18496,2.05283,1.74668,0.25137,0.83145,0.83789,0.73154,0.39639
0.128,2.18496,2.04316,1.74346,0.25137,0.82822,0.825,0.73154,0.39639
0.132,2.18496,2.03672,1.74346,0.25137,0.83467,0.81855,0.73154,0.39639
0.136,2.18818,2.05283,1.74668,0.25137,0.83789,0.83789,0.73477,0.39639
0.14,2.18496,2.05283,1.74346,0.24814,0.83145,0.83789,0.73477,0.39639
0.144,2.1624,2.05928,1.74346,0.25137,0.81211,0.83467,0.73477,0.39639
0.148,2.14951,2.05605,1.74668,0.25137,0.84756,0.84434,0.73477,0.39639
0.152,2.18496,2.02383,1.74346,0.25137,0.84434,0.83789,0.73477,0.39639
0.156,2.18818,2.04961,1.74668,0.25137,0.83145,0.83467,0.73477,0.39639
0.16,2.1624,2.05928,1.74346,0.25137,0.81211,0.83467,0.73154,0.39639
0.164,2.14951,2.05605,1.74346,0.24814,0.80244,0.83467,0.73477,0.39639
0.168,2.12695,2.04961,1.74346,0.24814,0.77988,0.82822,0.73154,0.39639
0.172,2.19785,2.04639,1.74346,0.25137,0.84111,0.83789,0.73477,0.39639
0.176,2.18496,2.04961,1.73701,0.24814,0.83789,0.83789,0.73154,0.39639
0.18,2.18496,2.05283,1.74346,0.24814,0.83467,0.83789,0.73154,0.39639
0.184,2.18174,2.05605,1.74023,0.24814,0.81211,0.83467,0.73154,0.39639
0.188,2.13662,2.05605,1.74023,0.24814,0.78955,0.83145,0.73477,0.39639
0.192,2.18818,2.04639,1.73057,0.24814,0.83789,0.84111,0.73154,0.39639
0.196,2.18818,2.05605,1.74023,0.25137,0.81533,0.83467,0.73154,0.39639
0.2,2.14951,2.05605,1.74023,0.24492,0.80244,0.83467,0.73154,0.39316
0.204,2.12373,2.05283,1.74023,0.24814,0.78633,0.83145,0.73154,0.39639
0.208,2.18174,2.03672,1.74023,0.24814,0.83789,0.81855,0.72832,0.39639
0.212,2.19463,2.06895,1.74023,0.24814,0.83789,0.83789,0.73154,0.39639
0.216,2.18496,2.05605,1.74023,0.24814,0.83467,0.83789,0.73154,0.39639
0.22,2.17852,2.05605,1.74023,0.24814,0.83145,0.83789,0.73154,0.39639
0.224,2.17852,2.04961,1.74023,0.25137,0.82822,0.82822,0.72832,0.39639
0.228,2.17852,2.0335,1.74023,0.24814,0.84111,0.84111,0.73477,0.39639
0.232,2.19141,2.05605,1.74023,0.24814,0.83789,0.83789,0.73154,0.39961
0.236,2.17852,2.05928,1.74023,0.24814,0.83467,0.83789,0.73154,0.39639
0.24,2.17852,2.0625,1.74023,0.25137,0.83145,0.84111,0.73154,0.39639
0.244,2.14951,2.06572,1.73701,0.24814,0.80566,0.83789,0.73154,0.39639
0.248,2.17529,2.0915,1.74346,0.24814,0.83145,0.84111,0.72832,0.39639
0.252,2.17207,2.06572,1.73701,0.24492,0.82822,0.83789,0.72832,0.39639
0.256,2.17207,2.05605,1.73379,0.24814,0.825,0.82822,0.72832,0.39639
0.26,2.17207,2.05283,1.73379,0.24814,0.83467,0.825,0.72832,0.39639
0.264,2.17852,2.06572,1.72734,0.24814,0.83789,0.84111,0.72832,0.39316
0.268,2.17529,2.0625,1.7209,0.24814,0.83467,0.81855,0.7251,0.39639
0.272,2.18496,2.06895,1.73057,0.24814,0.83789,0.84434,0.73154,0.39316
0.276,2.18174,2.06895,1.73057,0.24814,0.83467,0.84111,0.72832,0.39316
0.28,2.17529,2.07539,1.72734,0.24814,0.83145,0.84111,0.72832,0.39316
0.284,2.17207,2.06572,1.72734,0.24814,0.825,0.83145,0.7251,0.39316
0.288,2.16563,2.05283,1.72734,0.24814,0.83467,0.825,0.7251,0.39316
0.292,2.16885,2.04316,1.72734,0.24814,0.83789,0.84111,0.72832,0.39316
0.296,2.18174,2.06895,1.72734,0.24814,0.83789,0.84111,0.72832,0.39639
0.3,2.16885,2.05928,1.72734,0.24814,0.83467,0.825,0.7251,0.39316
0.304,2.16885,2.05283,1.72734,0.24814,0.78633,0.83789,0.72832,0.39316
0.308,2.10439,2.06895,1.7209,0.24814,0.83789,0.84434,0.7251,0.39316
0.312,2.17529,2.06895,1.71768,0.24814,0.83467,0.84111,0.73154,0.39316
0.316,2.16885,2.07217,1.72412,0.24814,0.82178,0.84111,0.72832,0.39316
0.32,2.12695,2.07539,1.72734,0.24814,0.78955,0.83789,0.72832,0.39316
0.324,2.10439,2.06895,1.72412,0.25137,0.83467,0.82822,0.7251,0.39316
0.328,2.16885,2.04961,1.72734,0.24814,0.83789,0.84434,0.72832,0.39316
0.332,2.17852,2.07217,1.72734,0.25137,0.83789,0.84111,0.72832,0.39316
0.336,2.17207,2.07861,1.72734,0.24814,0.83467,0.84434,0.73154,0.39316
0.34,2.16563,2.07861,1.72734,0.24814,0.83789,0.84434,0.72832,0.39316
0.344,2.17207,2.07217,1.7209,0.24814,0.83789,0.84434,0.7251,0.38994
0.348,2.17207,2.07217,1.7209,0.24814,0.83789,0.84434,0.72832,0.39316
0.352,2.17529,2.07539,1.73057,0.24814,0.83145,0.84111,0.73154,0.38994
0.356,2.13984,2.08184,1.73057,0.24814,0.80244,0.83789,0.72832,0.39316
0.36,2.10762,2.07861,1.73057,0.24814,0.83467,0.82822,0.72832,0.39316
0.364,2.16563,2.05283,1.73057,0.24814,0.83789,0.84434,0.72832,0.39316
0.368,2.17529,2.07539,1.72734,0.24814,0.83467,0.84434,0.72832,0.39316
0.372,2.16563,2.08184,1.72734,0.24814,0.83145,0.84111,0.72832,0.39316
0.376,2.17529,2.07861,1.72734,0.24492,0.78311,0.83789,0.72832,0.38994
0.38,2.17207,2.07217,1.7209,0.24814,0.83789,0.84434,0.72188,0.38994
0.384,2.16885,2.07539,1.71768,0.24814,0.83467,0.84434,0.72832,0.38994
0.388,2.16563,2.07861,1.72412,0.24814,0.83145,0.84111,0.72832,0.39316
0.392,2.14951,2.08506,1.7209,0.24492,0.81211,0.84111,0.72832,0.38994
0.396,2.1334,2.07861,1.7209,0.24492,0.82822,0.83789,0.7251,0.38994
0.4,2.1624,2.07861,1.7209,0.24492,0.825,0.83789,0.7251,0.38994
0.404,2.1624,2.06895,1.7209,0.24492,0.83145,0.82822,0.72188,0.38994
0.408,2.09473,2.07539,1.71768,0.24492,0.83789,0.84434,0.7251,0.38994
0.412,2.17207,2.07861,1.71768,0.24492,0.83789,0.84434,0.7251,0.38994
0.416,2.17207,2.07861,1.71768,0.24492,0.83145,0.84434,0.7251,0.38994
0.42,2.1624,2.07861,1.71768,0.24492,0.81855,0.84111,0.7251,0.38994
0.424,2.1334,2.08184,1.71768,0.24492,0.80244,0.84111,0.7251,0.38994
0.428,2.17207,2.07861,1.71445,0.24492,0.83467,0.84434,0.7251,0.38994
0.432,2.16885,2.07861,1.71768,0.24492,0.83467,0.84434,0.72188,0.38994
0.436,2.1624,2.08184,1.71445,0.24492,0.83145,0.84434,0.7251,0.38994
0.44,2.15918,2.08184,1.71445,0.24492,0.83789,0.84434,0.7251,0.38994
0.444,2.12051,2.08506,1.71445,0.24492,0.79277,0.84111,0.7251,0.38994
0.448,2.08828,2.07861,1.71123,0.24492,0.83467,0.84434,0.72188,0.38672
0.452,2.1624,2.07539,1.70479,0.24492,0.83467,0.84434,0.72188,0.38994
0.456,2.16885,2.08184,1.71123,0.24492,0.83145,0.84434,0.7251,0.38994
0.46,2.1624,2.08184,1.71123,0.24492,0.825,0.84434,0.7251,0.38994
0.464,2.15918,2.08506,1.71123,0.24492,0.825,0.84111,0.72188,0.38672
0.468,2.15596,2.08506,1.71123,0.24492,0.81855,0.84111,0.72188,0.38994
0.472,2.13018,2.08506,1.71123,0.24492,0.80244,0.84111,0.7251,0.38994
0.476,2.12051,2.08506,1.70801,0.24492,0.82178,0.83467,0.72188,0.38994
0.48,2.15596,2.06895,1.71123,0.24492,0.83145,0.82822,0.71865,0.38994
0.484,2.16885,2.08506,1.70801,0.24492,0.83467,0.84434,0.7251,0.38994
0.488,2.16563,2.08506,1.71123,0.24492,0.82822,0.84434,0.7251,0.38994
0.492,2.15273,2.08506,1.70801,0.24492,0.825,0.84434,0.72188,0.38994
0.496,2.15596,2.08184,1.71123,0.24492,0.82178,0.83789,0.72188,0.38994
0.5,2.11406,2.0915,1.70801,0.24814,0.79277,0.84111,0.7251,0.38994
0.504,2.16563,2.10762,1.71123,0.24492,0.83467,0.84756,0.7251,0.38672
0.508,2.16563,2.08506,1.70801,0.24492,0.83467,0.84434,0.72188,0.38994
0.512,2.16563,2.08506,1.70801,0.24492,0.82822,0.84756,0.72188,0.38994
0.516,2.14629,2.08828,1.70801,0.24492,0.80566,0.84434,0.72188,0.38672
0.52,2.0915,2.09473,1.71123,0.24492,0.77988,0.84111,0.72188,0.38672
0.524,2.08184,2.0915,1.70801,0.2417,0.82822,0.82822,0.71865,0.38672
0.528,2.15273,2.06895,1.71123,0.24492,0.83467,0.85078,0.7251,0.38672
0.532,2.1624,2.09795,1.70801,0.24492,0.83145,0.84756,0.7251,0.38672
0.536,2.15273,2.10117,1.71123,0.2417,0.82822,0.84756,0.72188,0.38994
0.54,2.15596,2.11084,1.71123,0.2417,0.825,0.84756,0.7251,0.38994
0.544,2.12695,2.10762,1.71123,0.2417,0.80244,0.84756,0.7251,0.38672
0.548,2.11729,2.10762,1.71123,0.2417,0.796,0.84756,0.7251,0.38672
0.552,2.08828,2.10439,1.71123,0.2417,0.77666,0.84434,0.7251,0.38672
