Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,-0.06,0.04
0.003578,-0.06,0.05
0.007224,-0.06,0.04
0.011027,-0.03,0.04
0.013432,-0.03,0.05
0.016106,-0.03,0.05
0.018158,-0.06,0.04
0.020129,-0.03,0.05
0.022105,-0.03,0.05
0.024122,-0.03,0.05
0.02603,-0.06,0.05
0.027951,-0.06,0.04
0.029927,-0.06,0.04
0.031995,-0.06,0.04
0.038699,-0.06,0.04
0.040732,-0.1,0.05
0.042698,-0.1,0.04
0.044724,-0.06,0.04
0.053743,-0.1,0.04
0.055894,-0.06,0.05
0.058026,-0.1,0.04
0.06002,-0.1,0.05
0.062144,-0.06,0.04
0.068802,-0.1,0.05
0.070868,-0.06,0.04
0.072806,-0.1,0.05
0.074778,-0.06,0.04
0.076767,-0.06,0.05
0.08379,-0.06,0.04
0.085917,-0.1,0.04
0.088161,-0.06,0.04
0.090228,-0.06,0.05
0.092217,-0.1,0.04
0.098873,-0.13,0.05
0.100912,-0.1,0.04
0.103019,-0.13,0.04
0.104955,-0.1,0.04
0.106934,-0.1,0.04
0.114097,-0.1,0.05
0.116087,-0.1,0.04
0.118275,-0.1,0.04
0.120493,-0.13,0.04
0.122802,-0.1,0.04
0.127878,-0.1,0.05
0.130051,-0.1,0.04
0.132448,-0.1,0.04
0.135111,-0.13,0.04
0.137696,-0.1,0.04
0.144055,-0.1,0.04
0.146399,-0.1,0.04
0.148458,-0.06,0.04
0.150435,-0.06,0.04
0.15258,-0.06,0.04
0.158492,-0.06,0.04
0.160685,-0.1,0.04
0.162696,-0.1,0.04
0.164865,-0.06,0.04
0.167015,-0.06,0.04
0.173182,-0.1,0.04
0.175339,-0.06,0.04
0.177334,-0.06,0.04
0.179396,-0.06,0.04
0.181675,-0.06,0.04
0.188125,-0.06,0.04
0.190164,-0.06,0.04
0.19211,-0.1,0.04
0.194093,-0.06,0.05
0.19613,-0.06,0.04
0.202975,-0.03,0.04
0.204942,-0.06,0.05
0.206887,-0.06,0.04
0.208895,-0.03,0.05
0.210869,-0.06,0.05
0.215567,-0.06,0.04
0.217562,-0.03,0.05
0.219523,-0.03,0.04
0.221488,-0.03,0.04
0.223425,-0.03,0.04
0.230559,-0.06,0.04
0.232586,-0.03,0.04
0.234545,-0.06,0.04
0.236501,-0.03,0.04
0.245661,-0.03,0.04
0.24764,-0.03,0.04
0.249577,-0.03,0.05
0.25156,-0.03,0.04
0.253531,-0.03,0.04
0.260753,-0.06,0.04
0.262696,-0.06,0.04
0.264651,-0.03,0.04
0.266648,-0.06,0.05
0.268612,-0.06,0.04
0.275883,-0.03,0.04
0.277846,-0.06,0.04
0.279788,-0.03,0.05
0.281806,-0.03,0.04
0.283786,-0.03,0.04
0.290964,-0.06,0.04
0.292937,-0.03,0.05
0.294916,-0.03,0.04
0.296917,-0.03,0.04
0.298907,-0.06,0.05
0.304903,-0.06,0.05
0.306913,-0.06,0.04
0.308895,-0.06,0.04
0.310901,-0.1,0.05
0.312886,-0.1,0.04
0.319979,-0.06,0.05
0.321989,-0.06,0.05
0.323972,-0.06,0.05
0.326006,-0.06,0.05
0.327992,-0.06,0.05
0.335044,-0.1,0.04
0.337043,-0.1,0.05
0.339032,-0.06,0.04
0.34104,-0.06,0.04
0.343022,-0.1,0.05
0.350117,-0.06,0.04
0.352086,-0.1,0.04
0.354058,-0.06,0.04
0.356069,-0.06,0.05
0.358045,-0.06,0.04
0.365277,-0.06,0.05
0.367291,-0.1,0.04
0.369275,-0.06,0.04
0.371356,-0.06,0.04
0.373526,-0.06,0.04
0.380297,-0.06,0.04
0.382255,-0.06,0.04
0.384279,-0.06,0.04
0.386378,-0.1,0.05
0.388348,-0.1,0.04
0.395378,-0.06,0.04
0.397389,-0.06,0.04
0.399418,-0.06,0.04
