Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.68,0.22
0.002513,3.68,0.22
0.00494,3.68,0.22
0.00797,3.68,0.21
0.010252,3.71,0.22
0.012728,3.68,0.22
0.014689,3.68,0.22
0.016632,3.68,0.22
0.018592,3.68,0.21
0.020563,3.68,0.22
0.022659,3.68,0.22
0.024605,3.68,0.21
0.026573,3.68,0.21
0.028494,3.68,0.22
0.030492,3.68,0.22
0.032412,3.68,0.21
0.034438,3.68,0.21
0.036502,3.71,0.22
0.038475,3.68,0.22
0.040494,3.71,0.22
0.042509,3.68,0.22
0.045058,3.68,0.21
0.047177,3.65,0.21
0.049747,3.65,0.22
0.053518,3.68,0.22
0.056047,3.65,0.22
0.058593,3.68,0.22
0.062319,3.68,0.21
0.064834,3.65,0.22
0.068646,3.68,0.22
0.071124,3.68,0.22
0.073731,3.68,0.21
0.077411,3.65,0.21
0.079933,3.65,0.21
0.083712,3.68,0.22
0.086205,3.68,0.22
0.088742,3.68,0.21
0.092527,3.68,0.22
0.095038,3.71,0.22
0.097565,3.68,0.21
0.101356,3.68,0.22
0.10385,3.68,0.21
0.107676,3.68,0.22
0.110162,3.68,0.22
0.112677,3.68,0.21
0.116504,3.68,0.21
0.118955,3.65,0.21
0.121485,3.65,0.21
0.125373,3.65,0.21
0.127793,3.68,0.21
0.131391,3.68,0.22
0.133914,3.65,0.22
0.137698,3.68,0.22
0.140183,3.68,0.22
0.142815,3.68,0.22
0.146562,3.68,0.21
0.14905,3.68,0.21
0.151576,3.68,0.21
0.155346,3.68,0.2
0.157873,3.68,0.21
0.161556,3.71,0.21
0.164048,3.68,0.21
0.166566,3.71,0.21
0.170347,3.68,0.21
0.172857,3.68,0.21
0.176672,3.68,0.21
0.179145,3.71,0.21
0.181704,3.68,0.21
0.185465,3.68,0.21
0.187964,3.65,0.2
0.190521,3.65,0.21
0.194248,3.65,0.21
0.196816,3.62,0.21
0.200625,3.65,0.21
0.203056,3.68,0.21
0.20557,3.65,0.21
0.209337,3.65,0.2
0.211845,3.71,0.21
0.215645,3.68,0.21
0.21814,3.71,0.21
0.220668,3.74,0.21
0.22451,3.71,0.21
0.226957,3.71,0.21
0.229463,3.74,0.2
0.233255,3.74,0.2
0.235788,3.74,0.2
0.23958,3.74,0.2
0.24208,3.77,0.2
0.244604,3.77,0.2
0.248393,3.8,0.2
0.250917,3.8,0.2
0.254703,3.8,0.2
0.257205,3.77,0.2
0.259717,3.77,0.19
0.26356,3.77,0.2
0.266025,3.8,0.19
0.268544,3.77,0.2
0.272314,3.77,0.19
0.274825,3.77,0.19
0.278621,3.77,0.19
0.281116,3.77,0.19
0.283648,3.77,0.19
0.287447,3.77,0.19
0.28992,3.77,0.19
0.293593,3.77,0.18
0.296092,3.74,0.19
0.298637,3.74,0.19
0.302435,3.74,0.19
0.304965,3.77,0.19
0.307491,3.77,0.19
0.311181,3.77,0.19
0.313701,3.77,0.18
0.317513,3.77,0.18
0.320007,3.74,0.18
0.322507,3.8,0.18
0.326282,3.77,0.18
0.328792,3.77,0.18
0.332588,3.8,0.18
0.33508,3.8,0.18
0.337593,3.83,0.18
0.341378,3.83,0.18
0.343878,3.83,0.17
0.347663,3.83,0.17
0.350178,3.83,0.17
0.352702,3.86,0.17
0.356494,3.86,0.17
0.358952,3.86,0.17
0.361485,3.89,0.17
0.365222,3.86,0.16
0.367738,3.89,0.16
0.371534,3.89,0.16
0.37402,3.89,0.16
0.376533,3.93,0.16
0.380411,3.89,0.16
0.382866,3.93,0.16
0.386635,3.93,0.16
0.389146,3.93,0.16
0.391667,3.93,0.16
0.395441,3.93,0.16
0.397925,3.95,0.15
0.400485,3.95,0.15
0.404215,3.95,0.15
0.406734,3.98,0.15
0.410502,3.95,0.14
0.413007,3.98,0.14
0.415524,3.98,0.14
0.419288,3.98,0.14
0.421803,3.98,0.14
0.425599,4.01,0.14
0.428089,4.01,0.14
0.430657,4.01,0.13
0.434391,4.01,0.13
0.436897,4.04,0.13
0.440739,4.04,0.13
0.44318,4.04,0.13
0.445702,4.08,0.13
0.449504,4.08,0.13
0.45204,4.08,0.12
0.454556,4.08,0.12
0.458335,4.08,0.12
0.460864,4.11,0.12
0.46464,4.11,0.11
0.467133,4.11,0.11
0.469669,4.11,0.11
0.473414,4.11,0.11
0.475906,4.11,0.11
0.479702,4.13,0.1
0.482189,4.11,0.1
0.484693,4.13,0.1
0.488465,4.16,0.1
0.491003,4.21,0.1
0.493552,4.21,0.09
0.497321,4.21,0.09
0.499755,4.21,0.09
0.503541,4.24,0.09
0.506064,4.27,0.08
0.508593,4.24,0.08
0.512368,4.24,0.08
0.514871,4.24,0.08
0.51867,4.24,0.08
0.521159,4.24,0.07
0.523777,4.21,0.07
0.527487,4.21,0.07
0.529983,4.24,0.07
0.532505,4.21,0.07
0.536275,4.21,0.07
0.538712,4.21,0.07
0.542479,4.16,0.06
0.54497,4.13,0.06
0.547493,4.16,0.06
0.551375,4.13,0.06
0.55391,4.13,0.06
0.557653,4.13,0.06
0.560136,4.08,0.06
0.562592,4.11,0.06
0.566371,4.08,0.06
0.56889,4.08,0.06
0.572684,4.08,0.06
0.575186,4.04,0.06
0.577716,4.04,0.05
0.581496,4.04,0.06
0.583976,4.01,0.06
0.586515,4.04,0.05
0.590268,4.01,0.06
0.592824,4.01,0.05
0.596614,3.98,0.05
0.599112,3.98,0.05
0.601621,3.95,0.05
0.605458,3.95,0.05
0.607965,3.95,0.05
0.611778,3.93,0.05
0.614253,3.93,0.05
0.616791,3.93,0.05
0.620555,3.89,0.05
0.623065,3.93,0.05
0.625591,3.89,0.05
0.629351,3.89,0.05
0.631875,3.89,0.05
0.635691,3.89,0.05
0.638174,3.89,0.05
0.64061,3.89,0.05
0.644391,3.86,0.05
0.646904,3.89,0.05
0.650687,3.86,0.05
0.653191,3.89,0.05
0.655734,3.89,0.05
0.659485,3.89,0.05
0.662029,3.89,0.05
0.664517,3.89,0.05
0.668272,3.89,0.05
0.670791,3.89,0.05
0.674583,3.93,0.05
0.677062,3.89,0.05
0.679586,3.89,0.05
0.68336,3.89,0.05
0.685877,3.86,0.05
0.68971,3.89,0.05
0.692233,3.86,0.05
0.6947,3.86,0.05
0.6985,3.86,0.05
0.701,3.89,0.05
0.703524,3.89,0.05
0.707329,3.89,0.05
0.709838,3.86,0.05
0.713623,3.89,0.05
0.716129,3.86,0.05
0.718645,3.86,0.05
0.722647,3.86,0.05
0.724934,3.86,0.05
0.728691,3.86,0.05
0.731289,3.83,0.05
0.73365,3.86,0.05
0.737413,3.83,0.05
0.739906,3.83,0.05
0.74383,3.83,0.05
0.746177,3.86,0.05
0.748697,3.86,0.05
0.752503,3.83,0.05
0.754988,3.83,0.05
0.75884,3.83,0.05
0.761322,3.86,0.05
0.763828,3.83,0.05
0.767595,3.83,0.05
0.770099,3.83,0.05
0.772608,3.86,0.05
0.776363,3.86,0.05
0.778883,3.83,0.05
0.782693,3.83,0.05
0.78518,3.83,0.05
0.787688,3.83,0.05
0.79148,3.83,0.05
0.793985,3.83,0.05
0.796496,3.83,0.05
0.800298,3.83,0.05
0.80278,3.83,0.05
0.806558,3.86,0.05
0.809134,3.83,0.05
0.811649,3.83,0.05
0.815407,3.83,0.05
0.817921,3.83,0.05
0.821653,3.86,0.05
0.824165,3.83,0.05
0.826673,3.86,0.05
0.830461,3.86,0.05
0.832978,3.86,0.05
0.835472,3.89,0.05
0.839275,3.86,0.05
0.841779,3.86,0.05
0.845573,3.86,0.05
0.848046,3.86,0.05
0.850584,3.89,0.05
0.854337,3.86,0.05
0.856861,3.89,0.05
0.860709,3.89,0.05
0.863198,3.86,0.05
0.865717,3.86,0.05
0.869516,3.86,0.05
0.872023,3.86,0.05
0.874566,3.86,0.05
0.878313,3.86,0.05
0.880839,3.86,0.05
0.884639,3.86,0.05
0.887136,3.86,0.05
0.889583,3.86,0.05
0.893344,3.86,0.05
0.895866,3.86,0.05
0.89965,3.86,0.05
0.902143,3.86,0.05
0.904677,3.86,0.05
0.908442,3.86,0.05
0.910999,3.86,0.05
0.914761,3.86,0.05
0.91726,3.89,0.05
0.919775,3.89,0.04
0.923578,3.86,0.05
0.92609,3.86,0.04
0.928598,3.89,0.05
0.932334,3.86,0.05
0.934838,3.89,0.05
0.938653,3.86,0.05
0.941127,3.89,0.05
0.94372,3.86,0.04
0.947481,3.89,0.05
0.949981,3.86,0.05
0.952512,3.86,0.04
0.956274,3.86,0.04
0.958797,3.86,0.05
0.962623,3.86,0.04
0.965128,3.86,0.04
0.967649,3.86,0.04
0.971416,3.86,0.04
0.973951,3.86,0.05
0.977739,3.86,0.04
0.980234,3.86,0.04
0.982735,3.86,0.04
0.986531,3.86,0.04
0.989093,3.83,0.04
0.992731,3.86,0.04
0.995197,3.86,0.04
0.997712,3.86,0.04
1.001508,3.86,0.04
1.004,3.86,0.04
1.006539,3.86,0.05
1.010284,3.86,0.05
1.012844,3.86,0.04
1.016658,3.83,0.04
1.019136,3.86,0.04
1.021665,3.86,0.04
1.025399,3.86,0.04
1.027894,3.86,0.04
1.031723,3.86,0.04
1.034246,3.86,0.04
1.036707,3.86,0.04
1.040483,3.86,0.04
1.042968,3.86,0.04
1.045493,3.86,0.04
1.049289,3.89,0.04
1.051814,3.89,0.04
1.055566,3.89,0.04
1.058084,3.86,0.04
1.060566,3.89,0.04
1.064393,3.89,0.04
1.06692,3.89,0.04
1.070726,3.89,0.04
1.073216,3.89,0.04
1.075721,3.89,0.04
1.079515,3.86,0.04
1.082009,3.86,0.04
1.085765,3.86,0.05
1.08824,3.86,0.04
1.090755,3.86,0.04
1.094587,3.86,0.05
1.09705,3.86,0.05
1.099553,3.86,0.04
1.10334,3.86,0.04
1.105837,3.86,0.04
1.109633,3.86,0.04
1.11213,3.86,0.04
