Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.04961,2.04961,1.3374,0.2127,1.00225,1.01836,0.71221,0.0709
0.004,2.06572,2.06895,1.3374,0.2127,1.00869,1.04414,0.71543,0.0709
0.008,2.05605,2.06895,1.3374,0.20947,1.00225,1.04414,0.71221,0.0709
0.012,2.05283,2.07217,1.3374,0.2127,1.00547,1.04414,0.71221,0.06768
0.016,2.05605,2.06895,1.3374,0.20625,1.00225,1.04414,0.71543,0.0709
0.02,2.05283,2.06895,1.3374,0.2127,0.99902,1.04414,0.71221,0.0709
0.024,2.04961,2.06895,1.3374,0.2127,0.9958,1.04092,0.71221,0.0709
0.028,2.04961,2.05605,1.3374,0.2127,1.00225,1.02158,0.71221,0.0709
0.032,2.06572,2.06572,1.34063,0.2127,1.00225,1.04414,0.71543,0.0709
0.036,2.05283,2.07217,1.3374,0.2127,0.99902,1.04414,0.71543,0.0709
0.04,2.04961,2.07217,1.3374,0.2127,0.9958,1.04414,0.71221,0.0709
0.044,2.02061,2.06572,1.3374,0.2127,0.96035,1.04092,0.71543,0.0709
0.048,2.04961,2.0915,1.34707,0.2127,0.9958,1.04092,0.71221,0.0709
0.052,2.04961,2.05928,1.3374,0.2127,0.98936,1.0248,0.71221,0.0709
0.056,2.04961,2.05283,1.3374,0.20947,0.99902,1.02158,0.71221,0.0709
0.06,2.04961,2.04316,1.3374,0.2127,1.01191,1.04736,0.71543,0.0709
0.064,2.05605,2.07217,1.3374,0.2127,1.00547,1.04414,0.71221,0.0709
0.068,2.05605,2.06895,1.3374,0.2127,1.00869,1.04414,0.71543,0.0709
0.072,2.0625,2.06572,1.33418,0.20947,1.00225,1.04414,0.71221,0.0709
0.076,2.05605,2.0625,1.33418,0.20947,0.98291,1.04092,0.7251,0.0709
0.08,2.05283,2.06572,1.33096,0.2127,0.9958,1.04092,0.71221,0.0709
0.084,2.05283,2.04961,1.32451,0.20947,1.00225,1.02158,0.70898,0.0709
0.088,2.05283,2.03994,1.32129,0.20947,1.00225,1.01514,0.70576,0.06768
0.092,2.06895,2.05605,1.31807,0.20947,1.00869,1.0377,0.70898,0.0709
0.096,2.07217,2.04961,1.31162,0.20947,1.00225,1.0377,0.70576,0.06768
0.1,2.05928,2.0335,1.30518,0.20947,1.00225,1.01836,0.70254,0.06768
0.104,2.0625,2.02705,1.30195,0.20947,0.93457,1.0248,0.70254,0.06768
0.108,2.06895,2.03994,1.29873,0.20947,1.00869,1.03447,0.70254,0.06768
0.112,2.06572,2.03994,1.29229,0.20625,0.9958,1.03447,0.70576,0.06768
0.116,2.04316,2.03994,1.29551,0.20625,0.97002,1.03125,0.70254,0.06768
0.12,1.99805,2.0335,1.28906,0.20625,1.00869,1.03447,0.70254,0.06768
0.124,2.06895,2.0335,1.27939,0.20625,1.01191,1.03447,0.70254,0.06768
0.128,2.07539,2.0335,1.28584,0.20625,1.00547,1.03447,0.69932,0.06768
0.132,2.06572,2.0335,1.28262,0.20625,0.98291,1.03447,0.69932,0.06768
0.136,2.06572,2.0335,1.27939,0.20303,0.9958,1.03125,0.69609,0.06768
0.14,2.0625,2.02705,1.27939,0.20625,1.00547,1.03447,0.69609,0.06768
0.144,2.06572,2.03994,1.27939,0.20625,1.00225,1.03125,0.69932,0.06768
0.148,2.0625,2.03994,1.27617,0.20625,0.95713,1.02803,0.69609,0.06768
0.152,2.00449,2.03027,1.27617,0.20625,0.93135,1.0248,0.69609,0.06768
0.156,2.06895,2.03672,1.27295,0.20625,1.00547,1.03447,0.69932,0.06768
0.16,2.06895,2.0335,1.27295,0.20625,0.97324,1.03125,0.69609,0.06768
0.164,2.03672,2.02705,1.26973,0.20303,0.95391,1.0248,0.69609,0.06768
0.168,2.00771,2.02705,1.26973,0.20303,0.93135,1.02158,0.69609,0.06768
0.172,2.06572,2.00449,1.26973,0.20625,1.01191,1.03447,0.69609,0.06768
0.176,2.06895,2.03994,1.26973,0.20625,1.00225,1.03125,0.69609,0.06768
0.18,2.06572,2.03672,1.26973,0.20625,0.99902,1.02803,0.69609,0.06445
0.184,2.06572,2.0335,1.26973,0.20625,0.9958,1.0248,0.69287,0.06768
0.188,2.06572,2.01738,1.26973,0.20625,1.00547,1.01514,0.69287,0.06768
0.192,2.07217,2.02705,1.26328,0.20625,1.00869,1.03447,0.69287,0.06768
0.196,2.06572,2.0335,1.27295,0.20625,1.01191,1.03447,0.69609,0.06768
0.2,2.07861,2.03027,1.26973,0.20625,1.00225,1.03125,0.69609,0.06768
0.204,2.06572,2.03027,1.26973,0.20625,0.97969,1.03125,0.69609,0.06768
0.208,2.06572,2.0335,1.26973,0.20625,0.9958,1.02803,0.69287,0.06768
0.212,2.02061,2.02705,1.26973,0.20303,0.94424,1.0248,0.69287,0.06768
0.216,2.00127,2.02705,1.2665,0.20625,1.01191,1.03447,0.69287,0.06768
0.22,2.07217,2.02383,1.26006,0.20625,1.00869,1.03125,0.69287,0.06768
0.224,2.06895,2.02383,1.25684,0.20303,1.00547,1.03125,0.69287,0.0709
0.228,2.03027,2.02383,1.2665,0.20303,0.94746,1.0248,0.69287,0.06768
0.232,2.00449,2.02383,1.26328,0.20625,0.99258,1.01836,0.69287,0.06768
0.236,2.06572,2.01738,1.2665,0.20625,1.00225,1.01191,0.68965,0.06768
