Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,0.57041,2.0915,1.41475,0.20303,0.98936,1.04414,0.73154,0.06445
0.004,0.56396,2.0915,1.41475,0.1998,0.99902,1.06025,0.73154,0.06123
0.008,0.5124,2.08184,1.41152,0.20303,0.9958,1.04736,0.72832,0.06123
0.012,0.57041,2.09473,1.41152,0.20303,0.98936,1.04736,0.72832,0.06445
0.016,0.56719,2.0915,1.4083,0.1998,0.95713,1.04414,0.72832,0.06123
0.02,0.53818,2.08184,1.4083,0.1998,0.93457,1.04092,0.72832,0.06123
0.024,0.50918,2.08184,1.4083,0.1998,0.99258,1.04736,0.72832,0.06123
0.028,0.57686,2.08506,1.4083,0.1998,0.99258,1.04414,0.72832,0.06123
0.032,0.57686,2.08184,1.40508,0.1998,0.98936,1.04414,0.72832,0.06123
0.036,0.56396,2.08184,1.40186,0.1998,0.98291,1.04092,0.72832,0.06123
0.04,0.56396,2.07861,1.40186,0.1998,0.93457,1.0377,0.7251,0.06123
0.044,0.50596,2.07861,1.39863,0.1998,0.9958,1.04092,0.7251,0.06123
0.048,0.56719,2.08184,1.39863,0.1998,0.98291,1.04092,0.7251,0.06123
0.052,0.56396,2.08506,1.39541,0.1998,0.92813,1.03125,0.7251,0.06123
0.056,0.56719,2.07217,1.39219,0.1998,0.9958,1.04092,0.72188,0.06123
0.06,0.56396,2.07217,1.38252,0.1998,0.98936,1.0377,0.7251,0.06123
0.064,0.56719,2.06895,1.39219,0.1998,0.96357,1.03447,0.72188,0.06123
0.068,0.57363,2.09473,1.39219,0.1998,0.98936,1.01514,0.71865,0.06123
0.072,0.56074,2.04316,1.38896,0.1998,0.9958,1.0377,0.72188,0.05801
0.076,0.57363,2.07217,1.38574,0.1998,0.98291,1.0377,0.72188,0.06123
0.08,0.54141,2.07217,1.38574,0.1998,0.95391,1.03125,0.72188,0.06123
0.084,0.56719,2.06572,1.3793,0.1998,0.99258,1.0377,0.71865,0.06123
0.088,0.56396,2.06572,1.37285,0.1998,0.98936,1.03447,0.72188,0.06123
0.092,0.56719,2.06572,1.38252,0.1998,0.96035,1.03125,0.72188,0.06123
0.096,0.53496,2.0625,1.38252,0.1998,0.93135,1.02803,0.71865,0.06123
0.1,0.56074,2.03994,1.3793,0.19658,0.99258,1.03447,0.72188,0.06123
0.104,0.56396,2.0625,1.36963,0.1998,0.98613,1.03447,0.71865,0.06123
0.108,0.56074,2.06895,1.37607,0.1998,0.97969,1.03447,0.71543,0.06123
0.112,0.56074,2.05928,1.37285,0.1998,0.98613,1.01514,0.71543,0.06123
0.116,0.56074,2.04316,1.36963,0.1998,0.9958,1.03447,0.71865,0.06123
0.12,0.56396,2.05605,1.35674,0.19658,0.98613,1.03125,0.71543,0.06123
0.124,0.56396,2.0625,1.36318,0.1998,0.98613,1.03125,0.71543,0.06123
0.128,0.54463,2.0625,1.36318,0.1998,0.95391,1.02803,0.71543,0.06123
0.132,0.53174,2.05605,1.35996,0.1998,0.92813,1.02803,0.71543,0.06123
