Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.04316,1.33096,0.89268,0.16758,0.9249,0.75088,0.48984,0.05479
0.004,2.03672,1.32773,0.89268,0.16758,0.9249,0.75088,0.48984,0.05156
0.008,2.0335,1.33096,0.88945,0.16758,0.92168,0.75088,0.48984,0.05479
0.012,2.03027,1.33096,0.89268,0.1708,0.91201,0.76377,0.48984,0.05479
0.016,2.01416,1.32773,0.89268,0.16758,0.89268,0.74443,0.48984,0.05479
0.02,1.98193,1.32129,0.89268,0.16758,0.9249,0.74766,0.48984,0.05479
0.024,2.03672,1.32773,0.88945,0.16758,0.92168,0.73799,0.48662,0.05479
0.028,2.04316,1.32451,0.8959,0.16758,0.92813,0.74766,0.49307,0.05479
0.032,2.03994,1.32451,0.8959,0.16758,0.92168,0.74766,0.48984,0.05479
0.036,2.0335,1.32773,0.8959,0.1708,0.92168,0.74766,0.48984,0.05479
0.04,2.0335,1.32451,0.8959,0.1708,0.91201,0.74443,0.48984,0.05479
0.044,2.01416,1.32129,0.8959,0.16758,0.8959,0.74443,0.48984,0.05479
0.048,2.00449,1.31807,0.89912,0.1708,0.88301,0.74121,0.48984,0.05479
0.052,1.98516,1.31807,0.89912,0.16758,0.87012,0.74121,0.48984,0.05479
0.056,2.0335,1.31807,0.8959,0.1708,0.9249,0.74766,0.48984,0.05479
0.06,2.03672,1.32129,0.90234,0.1708,0.8959,0.74121,0.49307,0.05479
0.064,1.99482,1.31484,0.90234,0.16758,0.87334,0.74121,0.49307,0.05479
0.068,1.98193,1.31807,0.90557,0.16758,0.92813,0.74766,0.48984,0.05479
0.072,2.04316,1.32129,0.90557,0.1708,0.92813,0.74766,0.49307,0.05479
0.076,2.0335,1.32451,0.90557,0.1708,0.91846,0.74443,0.49307,0.05479
0.08,2.0335,1.32129,0.90879,0.1708,0.91846,0.74443,0.49307,0.05479
0.084,2.0335,1.31162,0.90879,0.1708,0.9249,0.73799,0.49307,0.05479
0.088,2.03027,1.3084,0.90879,0.1708,0.9249,0.73477,0.49307,0.05479
0.092,2.03672,1.31807,0.90557,0.1708,0.9249,0.74766,0.49307,0.05479
0.096,2.03672,1.32129,0.91523,0.1708,0.92813,0.74443,0.49307,0.05479
0.1,2.03994,1.31807,0.91523,0.1708,0.9249,0.74443,0.49629,0.05479
0.104,2.0335,1.31807,0.91523,0.1708,0.90879,0.74443,0.49629,0.05479
0.108,2.03027,1.30518,0.91523,0.1708,0.92813,0.74766,0.49629,0.05479
0.112,2.0335,1.32129,0.91846,0.17402,0.92168,0.74766,0.49629,0.05479
0.116,2.0335,1.31807,0.91846,0.1708,0.91846,0.74766,0.49629,0.05479
0.12,2.0335,1.31484,0.91846,0.1708,0.91523,0.73799,0.49307,0.05479
0.124,2.0335,1.3084,0.92168,0.1708,0.9249,0.73477,0.49629,0.05479
0.128,2.03672,1.31484,0.92168,0.1708,0.92168,0.74443,0.49629,0.05479
0.132,2.03027,1.31484,0.9249,0.1708,0.91846,0.74443,0.49629,0.05479
0.136,2.01416,1.31162,0.9249,0.1708,0.8959,0.74121,0.49629,0.05479
0.14,2.00449,1.31162,0.92813,0.1708,0.9249,0.73799,0.50273,0.05479
0.144,2.0335,1.29873,0.92813,0.1708,0.92813,0.74121,0.49629,0.05479
0.148,2.0335,1.3084,0.93135,0.17402,0.90879,0.74121,0.49951,0.05479
0.152,2.01416,1.3084,0.93135,0.17402,0.91846,0.74443,0.49951,0.05479
0.156,2.0335,1.31162,0.93457,0.17402,0.91523,0.73799,0.49951,0.05479
0.16,2.0335,1.30518,0.93457,0.1708,0.9249,0.73477,0.49951,0.05479
0.164,2.03672,1.31162,0.93135,0.1708,0.92813,0.74443,0.49951,0.05479
0.168,2.03994,1.31807,0.94102,0.1708,0.92813,0.74443,0.50273,0.05479
0.172,2.04316,1.31484,0.94102,0.17402,0.9249,0.74443,0.50273,0.05479
0.176,2.03672,1.31484,0.94424,0.17402,0.92168,0.74443,0.50273,0.05479
0.18,2.0335,1.32129,0.94424,0.17402,0.91846,0.74443,0.50273,0.05479
0.184,2.03027,1.3084,0.94746,0.17402,0.93135,0.74766,0.50273,0.05479
0.188,2.04316,1.31807,0.95068,0.17402,0.92168,0.74766,0.50273,0.05479
0.192,2.03027,1.32129,0.95068,0.17402,0.91846,0.74443,0.50273,0.05479
0.196,2.03027,1.31484,0.95391,0.17402,0.92813,0.73799,0.50273,0.05479
0.2,1.98516,1.31484,0.95391,0.17402,0.92813,0.74766,0.50273,0.05479
0.204,2.03994,1.31807,0.95391,0.17402,0.9249,0.74443,0.50596,0.05479
0.208,2.0335,1.31484,0.95391,0.17402,0.90234,0.74443,0.50596,0.05479
0.212,2.01094,1.31484,0.95713,0.17725,0.89268,0.74443,0.50273,0.05479
0.216,1.98838,1.31484,0.95713,0.17402,0.87656,0.74121,0.50596,0.05479
0.22,2.04316,1.31807,0.96035,0.17402,0.9249,0.74443,0.50596,0.05479
0.224,2.0335,1.31807,0.96035,0.17402,0.9249,0.74766,0.50596,0.05801
0.228,2.0335,1.32129,0.96357,0.17725,0.92168,0.74766,0.50596,0.05479
0.232,2.03672,1.32451,0.9668,0.17402,0.91846,0.74443,0.50918,0.05479
0.236,1.99805,1.31807,0.97002,0.17402,0.87656,0.74443,0.50918,0.05479
0.24,2.0335,1.31484,0.97002,0.17402,0.9249,0.73799,0.50918,0.05479
0.244,2.04316,1.32451,0.97324,0.17402,0.93135,0.75088,0.50918,0.05479
0.248,2.04316,1.32451,0.97324,0.17402,0.9249,0.75088,0.50918,0.05479
0.252,2.03672,1.32451,0.97646,0.17725,0.91523,0.74766,0.5124,0.05479
0.256,2.0335,1.31807,0.98291,0.17725,0.92813,0.74121,0.50918,0.05479
0.26,2.0335,1.31807,0.98291,0.17725,0.87656,0.74443,0.5124,0.05479
0.264,1.98516,1.32773,0.98291,0.17725,0.93135,0.75088,0.5124,0.05479
0.268,2.03994,1.32773,0.97969,0.17725,0.93457,0.7541,0.51562,0.05479
0.272,2.0335,1.33096,0.98936,0.17725,0.91201,0.75088,0.51562,0.05479
0.276,1.99805,1.32773,0.99258,0.17725,0.87979,0.74766,0.51562,0.05479
0.28,1.98516,1.32773,0.99258,0.17725,0.93135,0.7541,0.51562,0.05479
0.284,2.03994,1.32773,0.98291,0.17402,0.92813,0.75088,0.5124,0.05801
0.288,2.03672,1.32773,0.98936,0.17725,0.92813,0.7541,0.5124,0.05479
0.292,2.02061,1.32773,0.9958,0.17725,0.90234,0.74766,0.51562,0.05479
0.296,2.01094,1.32451,0.9958,0.17725,0.9249,0.75088,0.51562,0.05479
0.3,2.03672,1.33096,0.99902,0.17725,0.92168,0.75088,0.51562,0.05479
0.304,2.03672,1.33096,0.99902,0.17725,0.8959,0.74766,0.51562,0.05479
0.308,1.98838,1.32129,0.99902,0.17725,0.87656,0.74443,0.51562,0.05479
0.312,2.03994,1.32773,0.99258,0.17725,0.92813,0.75088,0.51885,0.05479
0.316,2.03672,1.33096,1.00225,0.17725,0.92813,0.75088,0.51885,0.05479
0.32,2.03994,1.32773,1.00225,0.17725,0.9249,0.75088,0.51885,0.05479
0.324,2.02061,1.32773,1.00225,0.17725,0.90234,0.74766,0.51885,0.05479
0.328,2.03672,1.32773,1.00547,0.17725,0.91846,0.74766,0.51885,0.05479
0.332,2.0335,1.33096,1.00547,0.17725,0.9249,0.75088,0.51885,0.05479
0.336,2.0335,1.33096,1.00547,0.17725,0.92168,0.74766,0.51562,0.05479
0.34,2.0335,1.31807,1.00547,0.18047,0.92813,0.74121,0.51885,0.05479
0.344,2.03672,1.3084,1.00547,0.18047,0.93135,0.75088,0.51885,0.05479
0.348,2.03672,1.32129,1.00869,0.18047,0.91523,0.74766,0.52207,0.05479
0.352,2.01094,1.32129,1.00869,0.18047,0.91846,0.74121,0.51885,0.05479
0.356,2.03672,1.31484,1.00869,0.18047,0.9249,0.73799,0.51562,0.05479
0.36,2.04639,1.32129,1.01191,0.18047,0.93135,0.75088,0.51885,0.05479
0.364,2.03672,1.31807,1.00547,0.18047,0.92813,0.75088,0.51885,0.05479
0.368,2.04639,1.32129,1.01191,0.18047,0.92813,0.74766,0.52207,0.05479
0.372,2.03672,1.31807,1.01191,0.18047,0.91201,0.74443,0.52207,0.05479
