Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.15918,1.89492,1.2665,0.19014,0.98936,0.94424,0.69932,0.4125
0.004,2.1624,1.90781,1.2665,0.19014,0.98291,0.93779,0.69932,0.4125
0.008,2.15918,1.91104,1.26328,0.19014,0.97646,0.93457,0.69609,0.4125
0.012,2.15918,1.90137,1.26328,0.19014,0.98613,0.9249,0.69609,0.4125
0.016,2.1624,1.89814,1.26328,0.19014,0.98613,0.92168,0.69287,0.4125
0.02,2.17207,1.90781,1.26328,0.19014,0.99258,0.93779,0.69932,0.4125
0.024,2.1624,1.91426,1.26328,0.19014,0.98291,0.93779,0.69609,0.4125
0.028,2.16563,1.91426,1.26328,0.19014,0.97002,0.93779,0.69932,0.4125
0.032,2.14629,1.91426,1.26328,0.19014,0.96357,0.93457,0.69932,0.4125
0.036,2.13018,1.91104,1.26328,0.19014,0.97646,0.93457,0.69609,0.4125
0.04,2.1624,1.90137,1.26328,0.19014,0.98936,0.92168,0.69287,0.4125
0.044,2.17207,1.91748,1.26328,0.18691,0.98613,0.94102,0.69609,0.4125
0.048,2.15918,1.91748,1.26328,0.19014,0.97646,0.93135,0.69609,0.4125
0.052,2.16563,1.90781,1.26328,0.19014,0.98936,0.9249,0.69287,0.4125
0.056,2.17852,1.9207,1.26328,0.19014,0.9958,0.94424,0.69932,0.4125
0.06,2.17207,1.92715,1.26328,0.18691,0.98936,0.94424,0.69609,0.4125
0.064,2.16885,1.92393,1.26328,0.19014,0.97324,0.94102,0.69932,0.4125
0.068,2.15273,1.9207,1.2665,0.19014,0.96357,0.94102,0.69932,0.4125
0.072,2.13662,1.9207,1.26328,0.18691,0.95068,0.93779,0.69932,0.4125
0.076,2.17529,1.92393,1.26328,0.19014,0.9958,0.94746,0.69609,0.4125
0.08,2.17529,1.93037,1.26328,0.18691,0.99258,0.94746,0.69609,0.4125
0.084,2.17529,1.93359,1.2665,0.19014,0.97002,0.94424,0.69932,0.40928
0.088,2.14629,1.92715,1.2665,0.18691,0.96035,0.94102,0.69932,0.4125
0.092,2.13984,1.92715,1.2665,0.19014,0.95068,0.94102,0.69609,0.4125
0.096,2.17852,1.9207,1.2665,0.19014,0.9958,0.93135,0.69609,0.4125
0.1,2.13984,1.94648,1.2665,0.18691,0.95391,0.94102,0.69932,0.4125
0.104,2.18174,1.93037,1.26328,0.19014,0.99902,0.95068,0.69609,0.40928
0.108,2.18174,1.93037,1.26006,0.19014,0.99902,0.95391,0.69932,0.4125
0.112,2.18174,1.93682,1.2665,0.19014,0.9958,0.95068,0.69932,0.4125
0.116,2.18174,1.93682,1.2665,0.19014,0.99258,0.94746,0.69932,0.4125
0.12,2.16885,1.93359,1.2665,0.19014,0.9958,0.95068,0.69932,0.4125
0.124,2.17852,1.94004,1.2665,0.19014,0.99258,0.95068,0.69932,0.4125
0.128,2.18174,1.94004,1.26973,0.19014,0.98936,0.94746,0.69932,0.4125
0.132,2.15273,1.93682,1.26973,0.18691,0.96035,0.94746,0.69932,0.4125
0.136,2.18496,1.93682,1.26328,0.19014,1.00225,0.95391,0.69932,0.4125
0.14,2.18496,1.94004,1.26328,0.19014,0.99902,0.95391,0.69932,0.4125
0.144,2.18496,1.94648,1.26973,0.19014,0.99902,0.95391,0.69932,0.4125
0.148,2.18174,1.94648,1.26973,0.18691,0.9958,0.95391,0.69932,0.4125
0.152,2.13984,1.93682,1.2665,0.19014,1.00225,0.95391,0.69932,0.4125
0.156,2.18496,1.93682,1.26006,0.19014,0.99902,0.93457,0.69609,0.4125
0.16,2.18174,1.9207,1.2665,0.19014,1.00547,0.95068,0.69932,0.4125
0.164,2.18818,1.93682,1.26328,0.19014,1.00225,0.95391,0.69609,0.4125
0.168,2.18174,1.93682,1.26006,0.19014,0.98936,0.94746,0.69609,0.4125
0.172,2.17852,1.9207,1.25361,0.18691,0.99902,0.93135,0.68965,0.4125
0.176,2.17852,1.91104,1.24717,0.18691,1.00225,0.94746,0.68965,0.40928
0.18,2.18174,1.9207,1.2375,0.18691,1.00225,0.94424,0.68965,0.40928
0.184,2.18174,1.9207,1.24395,0.18691,0.99902,0.94424,0.68965,0.40928
0.188,2.18174,1.91426,1.2375,0.18691,0.98936,0.94102,0.68965,0.40928
0.192,2.1624,1.91104,1.2375,0.18691,1.00225,0.94102,0.68965,0.40928
0.196,2.18818,1.91104,1.23428,0.18691,0.99902,0.94102,0.68965,0.40928
0.2,2.18174,1.90781,1.23428,0.18691,0.9958,0.94102,0.68643,0.4125
