Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.71,0.07
0.00248,7.71,0.07
0.005151,7.76,0.07
0.008229,7.79,0.07
0.010629,7.79,0.07
0.013318,7.79,0.07
0.015337,7.79,0.07
0.017373,7.79,0.07
0.01941,7.79,0.07
0.021415,7.79,0.07
0.023493,7.84,0.07
0.025479,7.82,0.07
0.027495,7.84,0.07
0.029513,7.82,0.07
0.031586,7.84,0.07
0.03359,7.84,0.06
0.035581,7.84,0.07
0.037614,7.84,0.06
0.039625,7.84,0.06
0.041701,7.84,0.06
0.044346,7.84,0.07
0.046445,7.84,0.06
0.048955,7.84,0.07
0.052736,7.84,0.06
0.055233,7.84,0.06
0.059033,7.84,0.06
0.061532,7.87,0.06
0.064064,7.84,0.06
0.067844,7.84,0.06
0.070527,7.84,0.06
0.072926,7.84,0.06
0.076719,7.82,0.06
0.079244,7.82,0.06
0.083047,7.82,0.06
0.085562,7.82,0.06
0.08811,7.82,0.06
0.091872,7.82,0.06
0.094446,7.79,0.06
0.096963,7.79,0.06
0.100752,7.79,0.06
0.103305,7.76,0.06
0.106993,7.79,0.06
0.109548,7.79,0.06
0.11206,7.79,0.06
0.115868,7.79,0.06
0.11835,7.79,0.06
0.122159,7.79,0.07
0.124644,7.79,0.07
0.127164,7.79,0.07
0.130944,7.79,0.06
0.133451,7.79,0.06
0.135974,7.79,0.06
0.139763,7.79,0.07
0.142287,7.79,0.07
0.146129,7.82,0.06
0.148665,7.82,0.06
0.151141,7.82,0.06
0.15493,7.82,0.06
0.157435,7.82,0.06
0.161177,7.82,0.06
0.163707,7.82,0.07
0.166208,7.82,0.06
0.169998,7.82,0.06
0.172497,7.82,0.06
0.175096,7.82,0.07
0.179299,7.82,0.07
0.181819,7.82,0.06
0.184233,7.82,0.06
0.188213,7.79,0.06
0.19049,7.76,0.06
0.19296,7.79,0.06
0.196789,7.76,0.06
0.199354,7.76,0.07
0.203116,7.76,0.06
0.205562,7.76,0.07
0.208082,7.76,0.07
0.211897,7.76,0.07
0.214393,7.76,0.07
0.218179,7.76,0.07
0.220423,7.76,0.07
0.223013,7.79,0.07
0.226689,7.79,0.07
0.229216,7.79,0.07
0.233006,7.79,0.06
0.235496,7.82,0.06
0.238024,7.79,0.07
0.241801,7.79,0.07
0.244298,7.79,0.06
0.248167,7.79,0.06
0.250657,7.76,0.06
0.253168,7.79,0.06
0.256974,7.76,0.06
0.259487,7.76,0.07
0.26199,7.79,0.07
0.265785,7.79,0.07
0.268289,7.79,0.07
0.272139,7.76,0.07
0.274574,7.79,0.07
0.277106,7.71,0.07
0.280872,7.71,0.07
0.283367,7.68,0.07
0.287166,7.68,0.07
0.289689,7.65,0.07
0.292171,7.68,0.07
0.295989,7.68,0.07
0.298535,7.65,0.07
0.301044,7.68,0.07
0.304827,7.68,0.07
0.307339,7.68,0.07
0.311116,7.68,0.07
0.313619,7.68,0.07
0.316159,7.71,0.07
0.319772,7.71,0.07
0.322263,7.71,0.07
0.326062,7.71,0.07
0.328566,7.76,0.07
0.331093,7.76,0.07
0.334848,7.76,0.07
0.337355,7.79,0.07
0.341159,7.82,0.07
0.343649,7.82,0.07
0.346189,7.82,0.07
0.350029,7.84,0.07
0.352557,7.82,0.07
0.355086,7.82,0.07
0.358873,7.84,0.07
0.361406,7.84,0.07
0.365054,7.82,0.06
0.36755,7.82,0.07
0.370064,7.82,0.07
0.373829,7.82,0.06
0.376359,7.82,0.06
0.380108,7.82,0.07
0.382645,7.82,0.06
0.385181,7.82,0.07
0.388972,7.79,0.06
0.391466,7.82,0.06
0.393999,7.79,0.06
0.397772,7.82,0.07
0.400321,7.79,0.06
0.403988,7.82,0.07
0.406493,7.76,0.06
0.409026,7.79,0.07
0.41279,7.82,0.06
0.415336,7.82,0.07
0.419133,7.79,0.06
0.421649,7.82,0.07
0.424178,7.79,0.07
0.427959,7.82,0.06
0.430484,7.79,0.06
0.432978,7.82,0.07
0.436749,7.79,0.06
0.439286,7.79,0.07
0.443083,7.79,0.07
