Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,0.03,0.04
0.003215,0.03,0.04
0.006879,0.03,0.05
0.010023,0.03,0.04
0.012439,0.03,0.05
0.015161,0.03,0.05
0.017186,0.03,0.05
0.019235,0.03,0.05
0.021258,0.03,0.04
0.023193,0.03,0.04
0.025186,0,0.05
0.027096,0.03,0.05
0.029079,0.03,0.04
0.031076,0.03,0.04
0.034343,0.03,0.04
0.036823,0.03,0.04
0.039364,0.03,0.04
0.043102,0.03,0.04
0.045614,0.03,0.04
0.049408,0.03,0.04
0.05186,0.03,0.04
0.054373,0.03,0.05
0.058138,0.03,0.04
0.060664,0.03,0.04
0.063241,0.03,0.04
0.067024,0.03,0.04
0.069543,0.03,0.04
0.073278,0.03,0.04
0.075725,0.05,0.04
0.078311,0.05,0.04
0.08219,0.03,0.04
0.084655,0.03,0.04
0.088435,0.03,0.04
0.090938,0.03,0.04
0.09337,0.03,0.04
0.097189,0.03,0.04
0.099531,0.03,0.05
0.103329,0.03,0.04
0.105828,0.03,0.04
0.108323,0.03,0.04
0.112114,0.03,0.04
0.114646,0.03,0.04
0.118417,0.03,0.04
0.121104,0.03,0.04
0.123441,0.03,0.04
0.127208,0.03,0.04
0.129717,0.03,0.04
0.132225,0.03,0.04
0.136067,0.03,0.05
0.138589,0.03,0.04
0.142364,0.03,0.04
0.144893,0.03,0.05
0.147387,0.03,0.04
0.151189,0.03,0.05
0.15369,0.05,0.04
0.157484,0.05,0.04
0.159964,0.03,0.05
0.162474,0.03,0.05
0.166255,0.03,0.04
0.168762,0.03,0.05
0.171237,0.03,0.04
0.175018,0.03,0.05
0.177538,0.03,0.04
0.181338,0.03,0.04
0.183845,0.03,0.04
0.186374,0.05,0.05
0.190096,0.03,0.05
0.192615,0.03,0.04
0.196434,0.03,0.04
0.198897,0.03,0.05
0.201422,0,0.04
0.20528,0,0.04
0.207709,0,0.05
0.211601,0,0.04
0.214108,0,0.05
0.216627,0,0.05
0.220304,0,0.05
0.222782,0,0.05
0.225314,0,0.05
0.229093,0,0.04
0.235394,-0.03,0.05
0.237355,0,0.05
0.239347,0,0.04
0.241349,0,0.04
0.244228,0,0.05
0.246732,0,0.05
0.249238,0,0.05
0.253013,0,0.04
0.255584,0,0.05
0.259338,0,0.05
0.261835,0,0.04
0.264378,0,0.04
0.270649,-0.03,0.05
