Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,1.83369,1.12148,0.82822,0.12568,0.7251,0.5124,0.4125,0.34482
0.004,1.84014,1.12148,0.82822,0.12568,0.73154,0.50918,0.4125,0.3416
0.008,1.84014,1.11826,0.82822,0.12568,0.73154,0.5124,0.4125,0.34482
0.012,1.84336,1.12148,0.82822,0.12568,0.73154,0.5124,0.4125,0.3416
0.016,1.84014,1.12793,0.83145,0.12568,0.72188,0.5124,0.4125,0.34482
0.02,1.83691,1.12471,0.82822,0.12568,0.7251,0.50596,0.4125,0.3416
0.024,1.83369,1.12148,0.83145,0.12568,0.72188,0.50918,0.4125,0.34482
0.028,1.82725,1.12471,0.82822,0.12568,0.73154,0.5124,0.4125,0.3416
0.032,1.84658,1.12471,0.83145,0.12568,0.73477,0.5124,0.41572,0.34482
0.036,1.84658,1.12471,0.83145,0.12568,0.73154,0.50918,0.40928,0.34482
0.04,1.84658,1.12793,0.83145,0.12568,0.73154,0.5124,0.4125,0.34482
0.044,1.84658,1.12471,0.83145,0.12568,0.72832,0.5124,0.4125,0.34482
0.048,1.83691,1.12471,0.83145,0.12568,0.72188,0.5124,0.4125,0.34482
0.052,1.84014,1.12471,0.83145,0.12568,0.73154,0.5124,0.4125,0.34482
0.056,1.84014,1.12471,0.83145,0.12568,0.73154,0.5124,0.41572,0.34482
0.06,1.84014,1.12793,0.83467,0.12568,0.7251,0.5124,0.4125,0.34482
0.064,1.83691,1.12793,0.83467,0.12568,0.7251,0.5124,0.41572,0.34482
0.068,1.84336,1.12471,0.83145,0.12891,0.73154,0.50918,0.4125,0.34482
0.072,1.82725,1.13437,0.83145,0.12568,0.73154,0.5124,0.4125,0.34482
0.076,1.84336,1.12471,0.83145,0.12568,0.73154,0.51562,0.4125,0.34482
0.08,1.84336,1.13115,0.83467,0.12891,0.72832,0.51562,0.4125,0.34482
0.084,1.84336,1.13115,0.83467,0.12568,0.7251,0.51562,0.4125,0.34482
0.088,1.83691,1.12793,0.83467,0.12891,0.72188,0.5124,0.41572,0.34482
0.092,1.83047,1.12793,0.83467,0.12568,0.72832,0.5124,0.4125,0.34482
0.096,1.84336,1.12793,0.83467,0.12891,0.73477,0.51562,0.41572,0.34482
0.1,1.84658,1.13115,0.83467,0.12891,0.73154,0.51562,0.41572,0.34805
0.104,1.84658,1.1376,0.83467,0.12891,0.72832,0.51885,0.41572,0.34805
0.108,1.84336,1.13437,0.83467,0.12891,0.73154,0.5124,0.41572,0.34805
0.112,1.84336,1.12793,0.83467,0.12891,0.73154,0.5124,0.4125,0.34482
0.116,1.8498,1.13115,0.83467,0.12891,0.73154,0.51562,0.41572,0.34805
0.12,1.84658,1.13115,0.83467,0.12891,0.73154,0.5124,0.41572,0.34482
0.124,1.83691,1.12471,0.83145,0.12891,0.73154,0.50918,0.4125,0.34482
0.128,1.84336,1.12793,0.83467,0.12891,0.72832,0.5124,0.4125,0.34482
0.132,1.83691,1.12793,0.83145,0.12891,0.7251,0.5124,0.4125,0.34482
0.136,1.83691,1.12793,0.83145,0.12891,0.71865,0.50918,0.4125,0.34482
0.14,1.8208,1.12148,0.83145,0.12568,0.72832,0.5124,0.4125,0.34482
0.144,1.83369,1.12793,0.83145,0.12568,0.72188,0.5124,0.4125,0.34482
0.148,1.83369,1.12471,0.83467,0.12568,0.72832,0.50918,0.4125,0.34482
0.152,1.82725,1.12148,0.83145,0.12568,0.71865,0.50918,0.4125,0.34482
0.156,1.82402,1.12148,0.83145,0.12568,0.71543,0.50918,0.4125,0.34482
0.16,1.82725,1.11504,0.82822,0.12568,0.7251,0.50596,0.40928,0.34482
0.164,1.82725,1.11182,0.82822,0.12568,0.71865,0.5124,0.40928,0.34482
0.168,1.82402,1.11826,0.82822,0.12568,0.71543,0.50596,0.40928,0.34482
0.172,1.82402,1.11504,0.82822,0.12568,0.7251,0.50918,0.4125,0.3416
0.176,1.82725,1.11504,0.82822,0.12568,0.72188,0.50918,0.4125,0.3416
0.18,1.82402,1.11826,0.82822,0.12568,0.71865,0.5124,0.4125,0.3416
0.184,1.82402,1.11826,0.82822,0.12568,0.71543,0.50596,0.4125,0.3416
0.188,1.81113,1.11826,0.82822,0.12568,0.7251,0.50596,0.4125,0.3416
0.192,1.82725,1.11826,0.82822,0.12568,0.72188,0.5124,0.4125,0.3416
0.196,1.82725,1.12148,0.82822,0.12568,0.72188,0.50918,0.4125,0.3416
0.2,1.82402,1.12471,0.83467,0.12568,0.7251,0.50596,0.4125,0.34482
0.204,1.82402,1.11826,0.83145,0.12568,0.7251,0.5124,0.4125,0.34482
0.208,1.83369,1.12471,0.83145,0.12568,0.7251,0.50918,0.4125,0.34482
0.212,1.83047,1.12148,0.83145,0.12568,0.72188,0.50918,0.4125,0.34482
0.216,1.82402,1.12471,0.83145,0.12568,0.71543,0.5124,0.4125,0.34482
0.22,1.82725,1.12148,0.83145,0.12568,0.71543,0.50918,0.4125,0.3416
0.224,1.81758,1.12793,0.82822,0.12568,0.7251,0.51562,0.4125,0.3416
0.228,1.83369,1.12793,0.82822,0.12568,0.7251,0.51562,0.4125,0.3416
0.232,1.83691,1.13115,0.83145,0.12568,0.72832,0.51562,0.4125,0.34482
0.236,1.83691,1.13437,0.83145,0.12568,0.72188,0.51562,0.4125,0.34482
0.24,1.83369,1.1376,0.83145,0.12568,0.71865,0.51562,0.4125,0.34482
0.244,1.83369,1.13115,0.83145,0.12568,0.72832,0.5124,0.4125,0.3416
0.248,1.83369,1.12793,0.83145,0.12568,0.7251,0.5124,0.4125,0.34482
0.252,1.83369,1.1376,0.83145,0.12568,0.72188,0.51562,0.4125,0.34482
0.256,1.83369,1.13115,0.82822,0.12568,0.7251,0.5124,0.4125,0.34482
0.26,1.83047,1.13437,0.83145,0.12568,0.71865,0.5124,0.4125,0.3416
0.264,1.82402,1.13115,0.83145,0.12568,0.72832,0.52207,0.4125,0.34482
0.268,1.83369,1.13437,0.83145,0.12568,0.71865,0.50918,0.4125,0.34482
0.272,1.83369,1.12471,0.83145,0.12568,0.72832,0.51562,0.4125,0.34482
0.276,1.84014,1.13437,0.83145,0.12568,0.72188,0.51562,0.4125,0.3416
0.28,1.83691,1.1376,0.83145,0.12568,0.7251,0.51885,0.4125,0.34482
0.284,1.83369,1.13437,0.83145,0.12568,0.72188,0.51562,0.4125,0.34482
0.288,1.8208,1.13437,0.83145,0.12568,0.71543,0.5124,0.4125,0.3416
