Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,1.69189,0.81211,1.10537,0.14824,0.67998,0.37705,0.48018,0.04834
0.004,1.68545,0.81211,1.10215,0.14824,0.68643,0.37705,0.48018,0.04834
0.008,1.69512,0.81211,1.09893,0.14824,0.68643,0.38027,0.48018,0.04834
0.012,1.69189,0.80889,1.09893,0.14824,0.67998,0.37705,0.48018,0.04834
0.016,1.68867,0.80889,1.09893,0.14824,0.6832,0.37705,0.48018,0.04834
0.02,1.69512,0.80889,1.09893,0.14824,0.68643,0.37383,0.48018,0.04834
0.024,1.69512,0.80889,1.09893,0.15146,0.68965,0.37705,0.48018,0.04512
0.028,1.69834,0.81533,1.09893,0.14824,0.6832,0.37705,0.48018,0.04834
0.032,1.69834,0.81211,1.10215,0.14824,0.6832,0.37705,0.48018,0.04834
0.036,1.69189,0.81211,1.10215,0.14824,0.67998,0.37705,0.48018,0.04834
0.04,1.68545,0.81211,1.10215,0.14824,0.67998,0.37705,0.48018,0.04834
0.044,1.69834,0.81211,1.10215,0.14824,0.68643,0.37705,0.48018,0.04834
0.048,1.69512,0.80889,1.10215,0.14824,0.6832,0.37705,0.48018,0.04834
0.052,1.68867,0.81211,1.10215,0.14824,0.6832,0.38027,0.48018,0.04512
0.056,1.69512,0.80889,1.10215,0.14824,0.68643,0.37383,0.48018,0.04834
0.06,1.69512,0.80889,1.10215,0.14824,0.68965,0.3835,0.48018,0.04834
0.064,1.69834,0.81533,1.10215,0.14824,0.6832,0.37705,0.48018,0.04834
0.068,1.69834,0.81211,1.10215,0.14824,0.68965,0.37383,0.48018,0.04834
0.072,1.70479,0.81533,1.10215,0.14824,0.68965,0.37705,0.48018,0.04834
0.076,1.70479,0.81533,1.09893,0.14824,0.68965,0.37705,0.48018,0.04834
0.08,1.69512,0.81211,1.09893,0.14824,0.6832,0.37705,0.48018,0.04834
0.084,1.69512,0.80889,1.09893,0.14824,0.68965,0.37705,0.48018,0.04834
0.088,1.70479,0.81533,1.09893,0.14824,0.68643,0.37705,0.48018,0.04512
0.092,1.69834,0.81533,1.09893,0.14824,0.68643,0.37705,0.48018,0.04834
0.096,1.69834,0.81211,1.09893,0.15146,0.68965,0.37705,0.4834,0.04834
0.1,1.69512,0.81211,1.0957,0.14824,0.6832,0.37705,0.48018,0.04834
0.104,1.68545,0.81211,1.0957,0.14502,0.68643,0.37705,0.48018,0.04834
0.108,1.70156,0.81211,1.09248,0.14824,0.68643,0.37705,0.48018,0.04834
0.112,1.69834,0.81533,1.0957,0.14502,0.6832,0.37705,0.48018,0.04834
0.116,1.69189,0.81211,1.0957,0.14824,0.67998,0.37705,0.48018,0.04834
0.12,1.69834,0.80889,1.09893,0.14824,0.68965,0.37383,0.47695,0.04834
0.124,1.70479,0.82178,1.0957,0.14824,0.68643,0.37705,0.48018,0.04834
0.128,1.70156,0.81533,1.0957,0.14824,0.6832,0.37705,0.48018,0.04834
0.132,1.69834,0.81533,1.0957,0.14824,0.67998,0.37705,0.48018,0.04834
0.136,1.69834,0.81211,1.09893,0.14824,0.68965,0.37383,0.48018,0.04834
0.14,1.70479,0.81211,1.0957,0.14824,0.68965,0.37705,0.48018,0.04834
0.144,1.69512,0.81211,1.09893,0.14824,0.67998,0.37705,0.48018,0.04834
0.148,1.69834,0.80889,1.09893,0.14824,0.68965,0.37383,0.48018,0.04834
0.152,1.70479,0.81211,1.09893,0.14824,0.68965,0.37705,0.48018,0.04834
0.156,1.70479,0.81533,1.09893,0.14824,0.68643,0.37705,0.48018,0.04834
0.16,1.70479,0.81533,1.09893,0.14824,0.68965,0.37705,0.48018,0.04834
0.164,1.69834,0.81211,1.09893,0.14824,0.68643,0.37705,0.48018,0.04834
0.168,1.69512,0.81211,1.09893,0.14824,0.67998,0.37705,0.48018,0.04834
0.172,1.69189,0.81211,1.09893,0.14502,0.68965,0.37705,0.48018,0.04834
0.176,1.71123,0.81533,1.10215,0.14824,0.69287,0.37705,0.48018,0.04834
0.18,1.70801,0.81533,1.10537,0.14824,0.68643,0.38027,0.4834,0.05156
0.184,1.70479,0.81533,1.10215,0.14824,0.6832,0.38027,0.48018,0.04834
0.188,1.70479,0.81533,1.10215,0.14824,0.67998,0.37705,0.48018,0.04834
0.192,1.69189,0.81211,1.10215,0.14824,0.67998,0.37383,0.4834,0.04834
0.196,1.70801,0.81533,1.10537,0.14824,0.68643,0.38027,0.4834,0.04834
0.2,1.70479,0.81211,1.10859,0.14824,0.68643,0.38027,0.48018,0.04834
0.204,1.70479,0.81855,1.10537,0.14824,0.6832,0.37705,0.48018,0.04834
0.208,1.70479,0.81211,1.10215,0.14824,0.68965,0.37705,0.48018,0.04834
0.212,1.70156,0.81533,1.10537,0.14824,0.6832,0.38027,0.48018,0.04834
0.216,1.70156,0.81855,1.10537,0.14824,0.6832,0.37705,0.48662,0.04834
0.22,1.69834,0.81211,1.10537,0.14824,0.6832,0.37705,0.4834,0.04834
0.224,1.69189,0.81533,1.10537,0.14824,0.69287,0.37705,0.48662,0.04834
0.228,1.70801,0.81533,1.10537,0.14824,0.68965,0.37705,0.4834,0.04834
0.232,1.69834,0.81533,1.10537,0.14824,0.6832,0.37705,0.48018,0.04834
0.236,1.69189,0.81211,1.10537,0.14824,0.68965,0.37705,0.48018,0.04512
0.24,1.70156,0.81211,1.10215,0.14824,0.68965,0.37383,0.48018,0.04834
0.244,1.70801,0.81533,1.10215,0.14824,0.68965,0.38027,0.4834,0.04834
0.248,1.70479,0.81533,1.10215,0.14824,0.68643,0.38027,0.48018,0.04834
0.252,1.70156,0.81533,1.10215,0.14824,0.68965,0.38027,0.48018,0.04834
0.256,1.70479,0.81211,1.09893,0.14502,0.68643,0.38027,0.48018,0.04834
0.26,1.70479,0.81533,1.10215,0.14824,0.68643,0.37705,0.4834,0.04834
0.264,1.70156,0.81533,1.10215,0.14824,0.6832,0.37705,0.4834,0.04834
0.268,1.69189,0.81533,1.10215,0.14824,0.68965,0.38027,0.48018,0.04834
0.272,1.70801,0.81533,1.09893,0.14824,0.68965,0.38027,0.4834,0.04834
0.276,1.70801,0.81533,1.10215,0.14824,0.68643,0.37705,0.4834,0.04834
0.28,1.69834,0.81533,1.10215,0.14824,0.6832,0.37705,0.48018,0.04834
0.284,1.70479,0.81211,1.10215,0.14824,0.68965,0.37705,0.48018,0.04512
0.288,1.70479,0.82178,1.09893,0.14824,0.68643,0.38027,0.48018,0.04512
0.292,1.70479,0.81855,1.10215,0.14824,0.6832,0.3835,0.48018,0.04834
0.296,1.70156,0.81533,1.09893,0.14824,0.67998,0.37705,0.47695,0.04834
0.3,1.70156,0.81211,1.09893,0.14824,0.68965,0.37705,0.48018,0.04834
0.304,1.70479,0.81533,1.0957,0.14824,0.68643,0.38027,0.48018,0.04834
0.308,1.70479,0.81855,1.09893,0.14824,0.68965,0.38027,0.48018,0.04834
