Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.10117,1.29551,0.79922,0.09668,0.84434,0.63164,0.4125,0.26748
0.004,2.13662,1.29229,0.796,0.09668,0.84434,0.62842,0.40928,0.2707
0.008,2.1334,1.28906,0.796,0.09668,0.84111,0.62197,0.40928,0.2707
0.012,2.13984,1.29229,0.796,0.09668,0.84434,0.62842,0.4125,0.2707
0.016,2.1334,1.28906,0.796,0.0999,0.84111,0.62842,0.4125,0.26748
0.02,2.1334,1.28906,0.796,0.0999,0.83789,0.62842,0.4125,0.2707
0.024,2.1334,1.28906,0.796,0.09668,0.83789,0.62842,0.40928,0.2707
0.028,2.12695,1.28262,0.796,0.09668,0.83467,0.62197,0.4125,0.26748
0.032,2.12051,1.27939,0.80244,0.09668,0.83467,0.6252,0.40928,0.2707
0.036,2.13018,1.27939,0.79277,0.09668,0.83467,0.6252,0.40928,0.2707
0.04,2.13018,1.27617,0.796,0.09668,0.83467,0.62197,0.40928,0.2707
0.044,2.13018,1.2665,0.79277,0.09668,0.84111,0.61553,0.40928,0.2707
0.048,2.12695,1.25684,0.79277,0.09668,0.84111,0.6123,0.40605,0.2707
0.052,2.1334,1.26006,0.78955,0.09668,0.83789,0.62197,0.40605,0.2707
0.056,2.12695,1.26006,0.79277,0.09668,0.83467,0.61553,0.40605,0.2707
0.06,2.12695,1.25684,0.79277,0.09668,0.83145,0.61875,0.40605,0.2707
0.064,2.11406,1.25039,0.78955,0.09668,0.825,0.6123,0.40605,0.26748
0.068,2.12373,1.25361,0.796,0.09668,0.83789,0.60908,0.40605,0.26748
0.072,2.12373,1.24717,0.78955,0.0999,0.83789,0.60908,0.40605,0.26748
0.076,2.1334,1.25361,0.78955,0.09668,0.84434,0.61553,0.40605,0.26748
0.08,2.1334,1.25361,0.79277,0.09668,0.83789,0.6123,0.40605,0.26748
0.084,2.12373,1.25684,0.78955,0.09668,0.83467,0.61553,0.40605,0.26748
0.088,2.12695,1.26006,0.78955,0.09668,0.83467,0.6123,0.40928,0.26748
0.092,2.11729,1.25684,0.78955,0.09668,0.825,0.6123,0.40928,0.26748
0.096,2.11406,1.25684,0.78955,0.09668,0.82178,0.6123,0.40605,0.26748
0.1,2.13018,1.26006,0.78955,0.09668,0.84111,0.6123,0.40928,0.26748
