Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,8.04,0.05
0.00322,8,0.05
0.00716,8.04,0.04
0.010714,8,0.04
0.013366,8.04,0.05
0.016019,7.94,0.04
0.018053,8,0.05
0.020092,7.97,0.05
0.022105,7.97,0.05
0.024135,7.97,0.04
0.026164,7.97,0.05
0.028152,7.97,0.05
0.030224,7.87,0.05
0.032236,7.87,0.04
0.034256,7.87,0.05
0.036252,7.87,0.05
0.038231,7.84,0.05
0.040325,7.91,0.05
0.042509,7.91,0.04
0.044525,7.94,0.05
0.046587,7.84,0.04
0.048662,7.84,0.06
0.050657,7.82,0.03
0.052703,7.84,0.06
0.05478,7.82,0.05
0.056797,7.84,0.05
0.058906,7.91,0.05
0.061085,7.87,0.05
0.063156,7.84,0.04
0.065757,7.84,0.05
0.069551,7.82,0.05
0.072071,7.82,0.03
0.074604,7.84,0.05
0.07838,7.87,0.04
0.080869,7.87,0.04
0.084644,7.84,0.05
0.087146,7.84,0.05
0.089702,7.87,0.05
0.093519,7.84,0.06
0.096138,7.79,0.05
0.099727,7.79,0.04
0.102264,7.87,0.05
0.104833,7.82,0.04
0.108404,7.82,0.05
0.111095,7.82,0.05
0.113553,7.84,0.05
0.117447,7.84,0.04
0.119924,7.87,0.05
0.123518,7.91,0.05
0.126229,7.87,0.05
0.128531,7.87,0.05
0.132339,7.84,0.05
0.134964,7.87,0.05
0.13862,7.87,0.04
0.141186,7.84,0.05
0.143676,7.79,0.04
0.147358,7.82,0.05
0.150129,7.84,0.05
0.153757,7.84,0.04
0.156196,7.87,0.04
0.158844,7.84,0.05
0.162406,7.82,0.04
0.165052,7.84,0.06
0.168851,7.87,0.05
0.171264,7.87,0.04
0.173754,7.84,0.04
0.177337,7.84,0.04
0.179847,7.87,0.05
0.183689,7.84,0.05
0.186079,7.82,0.04
0.188773,7.79,0.04
0.192282,7.79,0.05
0.194686,7.84,0.06
0.198644,7.87,0.05
0.200932,7.82,0.05
0.204875,7.84,0.05
0.20728,7.79,0.04
0.209744,7.82,0.04
0.213754,7.84,0.05
0.216094,7.87,0.05
0.218624,7.87,0.04
0.222605,7.82,0.04
0.22492,7.82,0.05
0.228794,7.82,0.05
0.231328,7.79,0.05
0.233796,7.79,0.05
0.237764,7.79,0.05
0.240066,7.76,0.05
0.242565,7.82,0.06
0.24655,7.84,0.05
0.248687,7.82,0.05
0.252477,7.79,0.05
0.255085,7.84,0.04
0.258768,7.82,0.05
0.261396,7.82,0.04
0.263792,7.82,0.05
0.267551,7.79,0.05
0.270314,7.79,0.05
0.272519,7.76,0.05
0.276398,7.76,0.04
0.278993,7.79,0.05
0.282642,7.82,0.06
0.285313,7.79,0.04
0.287734,7.82,0.05
0.291461,7.84,0.05
0.294165,7.82,0.05
0.297646,7.82,0.04
0.300568,7.84,0.04
0.302719,7.84,0.05
0.306473,7.84,0.05
0.308987,7.82,0.05
0.312724,7.84,0.05
0.315325,7.84,0.05
0.317736,7.82,0.04
0.32162,7.82,0.05
0.324135,7.82,0.05
0.326613,7.79,0.04
0.330425,7.82,0.04
0.332908,7.79,0.04
0.33669,7.79,0.05
0.339237,7.79,0.05
0.341738,7.82,0.05
0.345515,7.82,0.04
0.348004,7.84,0.05
0.350517,7.84,0.05
0.35431,7.84,0.04
0.356822,7.82,0.05
0.3606,7.82,0.04
0.363092,7.82,0.04
0.365629,7.79,0.04
0.369393,7.82,0.04
0.371965,7.79,0.04
0.37447,7.84,0.06
0.378246,7.82,0.05
0.380777,7.82,0.05
0.3846,7.79,0.05
0.387062,7.79,0.05
0.389575,7.82,0.04
0.39335,7.82,0.03
0.39588,7.84,0.04
0.399676,7.82,0.04
0.402158,7.84,0.04
0.404702,7.84,0.04
