Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.62,0.06
0.002433,3.62,0.06
0.004657,3.62,0.06
0.006966,3.65,0.06
0.009107,3.65,0.06
0.011249,3.68,0.06
0.013455,3.68,0.06
0.015626,3.68,0.06
0.017681,3.71,0.06
0.019823,3.71,0.07
0.021879,3.71,0.06
0.023871,3.71,0.07
0.02594,3.71,0.07
0.028167,3.71,0.07
0.030161,3.71,0.06
0.032161,3.71,0.06
0.034221,3.71,0.07
0.0364,3.71,0.07
0.038402,3.68,0.06
0.040446,3.68,0.07
0.04256,3.68,0.07
0.044636,3.65,0.07
0.046581,3.68,0.07
0.048605,3.62,0.07
0.050711,3.62,0.07
0.054045,3.62,0.07
0.05626,3.58,0.07
0.058941,3.55,0.07
0.062592,3.55,0.08
0.065178,3.55,0.08
0.068845,3.58,0.08
0.071343,3.53,0.08
0.073903,3.53,0.08
0.07785,3.5,0.08
0.080202,3.5,0.08
0.08402,3.5,0.08
0.086458,3.47,0.09
0.088949,3.47,0.08
0.092701,3.47,0.09
0.095245,3.43,0.09
0.099146,3.43,0.09
0.101788,3.4,0.09
0.104358,3.4,0.1
0.108279,3.37,0.1
0.110884,3.37,0.1
0.113065,3.35,0.1
0.116797,3.35,0.11
0.119174,3.35,0.11
0.123158,3.31,0.11
0.125431,3.31,0.11
0.127969,3.31,0.12
0.131876,3.31,0.12
0.134197,3.35,0.12
0.138174,3.35,0.12
0.140612,3.4,0.13
0.14307,3.43,0.13
0.14705,3.4,0.14
0.149381,3.16,0.14
0.151897,3.01,0.14
0.155917,2.95,0.14
0.158341,2.95,0.15
0.162187,2.98,0.16
0.164609,2.98,0.16
0.16707,2.98,0.16
0.170911,2.98,0.17
0.173484,2.98,0.18
0.175902,2.95,0.18
0.179811,2.95,0.18
0.182183,2.95,0.19
0.185983,2.86,0.2
0.188477,2.83,0.2
0.19099,2.77,0.21
0.194778,2.8,0.21
0.197291,2.86,0.22
0.199798,2.86,0.22
0.203569,2.86,0.23
0.206163,2.86,0.24
0.209928,2.9,0.24
0.212488,2.9,0.24
0.214982,2.93,0.25
0.218801,2.93,0.25
0.221275,2.93,0.26
0.22381,2.93,0.26
0.22759,2.9,0.26
0.23011,2.93,0.28
0.233925,2.9,0.28
0.236412,2.9,0.28
0.238932,2.9,0.29
0.242721,2.9,0.3
0.245239,2.9,0.3
0.249079,2.86,0.31
0.251545,2.86,0.31
0.254057,2.83,0.32
0.257895,2.83,0.33
0.260411,2.75,0.32
0.262928,2.77,0.35
0.266856,2.75,0.35
0.269237,2.71,0.36
0.273087,2.75,0.36
0.27531,2.71,0.37
0.277831,2.71,0.37
0.281673,2.68,0.38
0.284155,2.62,0.4
0.287917,2.65,0.39
0.290434,2.62,0.41
0.292928,2.65,0.44
0.29682,2.62,0.43
0.299237,2.62,0.45
0.301759,2.62,0.45
0.305588,2.59,0.45
0.308207,2.59,0.46
0.311923,2.47,0.5
0.3144,2.35,0.51
0.316918,2.1,0.52
0.320809,2.04,0.54
0.323241,1.96,0.56
0.327198,2.04,0.62
0.329845,2.47,0.57
0.332188,2.83,0.56
0.33594,2.68,0.64
0.338385,2.13,0.68
0.340915,1.87,0.64
0.344768,1.83,0.63
0.347221,2.04,0.72
0.350972,2.07,0.7
0.353467,2.25,0.67
0.355985,2.38,0.69
0.359814,2.71,0.7
0.362335,2.5,0.68
0.364856,2.29,0.77
0.368666,2.13,0.81
0.371163,2.22,0.79
0.374963,2.32,0.77
0.377432,2.38,0.75
0.379976,2.47,0.79
0.383761,2.59,0.86
0.386295,2.59,0.8
0.388784,2.62,0.82
0.392562,2.56,0.87
0.395093,2.44,0.92
0.398873,2.53,0.85
0.40142,2.59,0.9
0.403887,2.62,0.92
0.40767,2.71,0.96
0.410197,2.75,0.96
0.413965,2.86,0.95
0.416545,2.83,0.89
0.419004,2.8,0.94
0.422676,2.65,0.97
0.425349,2.75,0.96
0.427854,2.9,0.95
0.43154,2.86,1.01
0.434198,2.86,1.02
0.437803,2.93,1.01
0.440485,2.95,1
0.442907,2.9,1.06
0.44649,2.98,1.06
0.449126,2.8,1.18
0.45277,2.83,1.14
0.455239,2.9,1.07
0.45915,2.93,1.11
0.461593,2.93,1.14
0.464209,3.05,1.13
0.46786,3.01,1.21
0.470347,3.08,1.12
0.473005,3.08,1.07
0.47663,3.08,1.13
0.479179,3.16,1.19
0.483046,3.08,1.12
0.485428,3.12,1.19
0.488013,3.08,1.18
0.491693,3.19,1.15
0.494202,3.19,1.18
0.498133,3.19,1.13
0.500501,3.28,1.15
0.503038,3.12,1.17
0.506931,3.19,1.23
0.509272,3.28,1.21
0.51192,3.28,1.22
0.515652,3.19,1.26
0.518154,3.31,1.26
0.52212,3.4,1.28
0.524419,3.35,1.27
0.526948,3.4,1.25
0.530809,3.35,1.21
0.533159,3.28,1.2
0.537193,3.37,1.15
0.53961,3.47,1.23
0.541978,3.53,1.24
0.545962,3.53,1.27
0.548228,3.55,1.32
