Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.79,1.43
0.002983,7.82,1.36
0.006617,7.84,1.38
0.010015,7.82,1.36
0.012466,7.82,1.34
0.015183,7.82,1.35
0.017298,7.76,1.43
0.019385,7.71,1.36
0.021494,7.79,1.38
0.023546,7.94,1.39
0.025593,7.84,1.41
0.027593,7.79,1.39
0.029645,7.82,1.3
0.031662,7.84,1.4
0.033656,7.79,1.41
0.035713,7.76,1.36
0.03777,7.71,1.38
0.039817,7.71,1.28
0.041807,7.65,1.37
0.044067,7.79,1.31
0.046304,7.79,1.41
0.048422,7.94,1.38
0.051929,7.87,1.29
0.054439,7.76,1.29
0.058108,7.82,1.3
0.06058,7.82,1.34
0.06314,7.84,1.34
0.066948,7.84,1.4
0.069464,7.87,1.33
0.071992,7.82,1.3
0.075788,7.76,1.28
0.078277,7.84,1.32
0.082108,7.87,1.32
0.084611,7.91,1.38
0.087159,7.94,1.45
0.090961,7.79,1.4
0.093485,8.04,1.39
0.095995,7.87,1.34
0.099808,7.97,1.37
0.102358,7.97,1.31
0.104988,7.94,1.26
0.108671,8.04,1.27
0.111224,8,1.28
0.115015,8.04,1.35
0.117518,8,1.36
0.120062,8.04,1.34
0.123865,8,1.26
0.12636,8.09,1.32
0.128899,8,1.28
0.132676,8.12,1.35
0.135192,8.09,1.3
0.13912,8.15,1.25
0.141516,7.97,1.37
0.144016,8,1.28
0.147826,8.06,1.28
0.150354,8.04,1.28
0.15295,8.19,1.27
0.156837,8.04,1.32
0.159271,7.91,1.24
0.163036,7.97,1.27
0.165552,7.97,1.22
0.168094,7.94,1.33
0.172058,8,1.25
0.174405,8.06,1.25
0.176917,8.06,1.27
0.180689,8.04,1.29
0.183225,8.09,1.24
0.187039,8,1.3
0.18953,8.19,1.28
0.192182,8.15,1.32
0.195856,8.04,1.25
0.198362,7.94,1.3
0.200935,8.04,1.25
0.204714,7.97,1.27
0.20725,8.04,1.32
0.210988,8.04,1.26
0.213506,8,1.31
0.216005,7.94,1.32
0.219814,8,1.21
0.222444,7.82,1.25
0.22487,7.84,1.25
0.228667,7.91,1.21
0.231253,7.97,1.16
0.235029,8,1.3
0.237514,8,1.21
0.240071,8,1.23
0.243848,7.91,1.19
0.246343,7.87,1.09
0.248843,8,1.21
0.252635,7.91,1.26
0.255256,7.94,1.2
0.258982,7.94,1.28
0.261499,8,1.17
0.264035,8.04,1.16
0.267809,8.06,1.19
0.270322,7.94,1.21
0.272833,8,1.11
0.276628,7.97,1.19
0.279151,7.97,1.17
0.282858,8,1.1
0.285342,8.06,1.19
0.287869,7.97,1.19
0.291812,8.06,1.14
0.294148,8.09,1.16
0.297944,8,1.15
0.300437,8,1.14
0.302966,8.06,1.12
0.306812,8,1.14
0.309298,8.04,1.1
0.31183,8.04,1.13
0.315603,8.04,1.07
0.318123,7.87,1.17
0.321915,8.04,1.18
0.32445,8.04,1.12
0.326916,8,1.19
0.330694,8.04,1.09
0.333219,7.94,1.18
0.337009,7.97,1.14
0.339506,8.04,1.16
0.342014,7.91,1.12
0.345826,7.97,1.19
0.348314,8.04,1.15
0.352025,8,1.08
0.354523,8.04,1.18
0.357076,7.94,1.09
0.360864,7.97,1.1
0.363406,8,1.06
0.365892,8.04,1.09
0.369657,8.04,1.06
0.372173,7.97,1.02
0.37598,7.94,1.14
0.378479,7.94,1.08
0.380981,8,1.1
0.38479,7.84,1.14
0.38729,7.91,1.15
0.391064,7.87,1.12
0.393603,7.91,1.12
0.396013,7.94,1.1
0.399803,7.94,1.04
0.402327,7.87,1.07
0.404862,7.82,1.03
0.408667,7.97,1.12
0.41116,7.91,1.12
0.414974,7.94,1.01
0.417475,7.94,1.03
0.420003,7.91,1.03
0.423808,7.94,1.06
0.426313,8,1.06
0.42885,7.94,1.09
0.432627,7.91,1.05
0.435169,7.91,1.05
0.438968,8,1.02
0.441472,8,1.04
0.443997,7.94,1.06
0.447803,7.97,1.05
0.450295,7.94,1.02
0.452817,7.91,1
0.456617,7.94,1.03
0.459185,8,1.08
0.462975,7.97,1.03
0.465491,8,1.02
0.468001,8.04,1.03
0.471799,8.04,1.04
0.474302,8,1.03
0.476848,8.09,1.04
0.480612,8.04,1.04
0.483165,7.94,1
0.487035,7.91,1.06
0.489543,7.94,0.98
0.492069,7.97,0.95
0.495863,8.04,1
0.498383,8,0.96
0.500923,7.94,0.98
0.504728,8.06,1
0.507292,8,0.99
0.511146,8,0.98
0.513645,8.04,0.97
0.516202,8,0.98
0.520007,8.06,0.92
0.522495,8.04,0.97
0.524993,8.04,1
0.528806,8,1.03
0.531307,7.97,0.95
0.533861,7.94,0.99
0.537635,8.04,1
0.540193,8.09,0.97
0.543964,8.09,0.98
0.546495,8.06,0.9
0.54903,8.09,0.94
0.55282,7.97,0.94
0.555382,8.04,0.95
0.557875,8.04,0.93
0.561712,8.09,0.91
0.564235,8.04,0.94
0.56803,8.06,0.95
0.570547,8.12,0.93
0.573055,7.94,0.95
0.57685,7.94,0.97
0.579345,7.97,0.98
0.581895,7.97,0.91
0.585659,8.04,0.95
0.588249,7.84,0.92
0.592016,7.87,0.89
0.594525,7.91,0.94
0.597075,7.91,0.9
0.600865,8,0.92
0.603377,7.97,0.89
0.605885,7.94,0.88
0.609573,8.04,0.92
0.612202,7.97,0.94
0.615926,7.87,0.93
0.618478,7.97,0.87
0.620997,8,0.86
0.624778,7.91,0.86
0.627294,7.94,0.88
0.63111,7.94,0.9
0.633619,7.97,0.87
0.636133,8,0.91
0.639973,7.94,0.9
0.64246,7.97,0.85
0.644992,7.94,0.88
0.6488,7.97,0.89
0.651316,7.94,0.84
0.655124,7.91,0.91
0.657627,7.87,0.9
0.660155,7.84,0.85
0.663996,7.87,0.86
0.666505,7.87,0.86
0.669056,7.82,0.87
0.672876,7.79,0.81
0.67536,7.82,0.9
0.677903,7.87,0.88
0.681699,7.79,0.86
0.68425,7.76,0.87
0.688025,7.79,0.88
0.690558,7.79,0.85
0.69309,7.79,0.86
0.696923,7.68,0.88
0.699405,7.65,0.85
0.701943,7.68,0.88
0.70574,7.76,0.88
0.708308,7.76,0.87
0.71211,7.71,0.86
0.714658,7.71,0.87
0.717184,7.68,0.85
0.720987,7.71,0.85
0.723514,7.71,0.82
0.72604,7.76,0.8
0.729885,7.79,0.88
0.732384,7.76,0.9
0.734908,7.76,0.83
0.738688,7.79,0.82
0.741397,7.82,0.84
0.745056,7.76,0.82
0.747547,7.79,0.84
0.750084,7.71,0.86
0.753907,7.82,0.86
0.75615,7.76,0.84
0.75996,7.82,0.8
0.76248,7.87,0.84
0.765067,7.87,0.81
0.768864,7.94,0.84
0.771503,7.91,0.84
0.773892,7.84,0.86
0.777691,7.79,0.82
0.780205,7.87,0.81
0.784012,7.91,0.83
0.786517,7.91,0.83
0.789046,7.91,0.88
0.792836,7.91,0.82
0.79533,7.94,0.82
0.797865,8,0.86
0.801634,7.97,0.78
0.804183,8,0.81
0.807999,8,0.81
0.810402,7.97,0.77
0.812845,7.97,0.77
0.816653,8.04,0.84
0.819189,8,0.84
0.823023,8.04,0.81
0.825416,8.06,0.79
0.827932,8.06,0.75
0.831699,8.04,0.75
0.834247,8.09,0.78
0.838034,8.06,0.78
0.840465,8.06,0.76
0.843006,8.15,0.77
0.846756,8.12,0.75
0.849282,8.15,0.78
0.851805,8.06,0.79
0.855614,8.09,0.75
0.858129,8.12,0.73
0.86193,8.12,0.75
0.864412,8.06,0.74
0.866989,8.12,0.8
0.870791,8.12,0.76
0.873285,8.09,0.75
0.875816,8.19,0.73
0.879617,8.15,0.69
0.882137,8.15,0.74
0.885933,8.19,0.74
0.88845,8.22,0.69
0.89098,8.19,0.71
