Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.01,1.39
0.002471,3.05,1.39
0.004879,2.98,1.42
0.008196,2.9,1.49
0.010638,2.98,1.37
0.013219,3.05,1.38
0.015581,3.12,1.33
0.017806,3.08,1.46
0.019813,3.25,1.46
0.021952,3.12,1.46
0.024057,3.28,1.51
0.026099,3.08,1.39
0.028181,3.28,1.41
0.030343,3.19,1.49
0.032416,3.25,1.49
0.034453,3.35,1.43
0.036614,3.22,1.45
0.0388,3.25,1.55
0.040924,3.19,1.52
0.043061,3.22,1.48
0.045146,3.08,1.46
0.047469,3.16,1.39
0.049516,3.25,1.55
0.051582,3.35,1.5
0.053673,3.35,1.55
0.055929,3.31,1.48
0.059603,3.16,1.61
0.061957,3.25,1.59
0.064433,3.25,1.57
0.068219,3.28,1.54
0.070871,3.28,1.67
0.073229,3.53,1.66
0.07702,3.4,1.7
0.079668,3.25,1.66
0.083248,3.25,1.55
0.085778,3.22,1.57
0.088212,3.28,1.63
0.092088,3.43,1.57
0.094481,3.4,1.65
0.098264,3.4,1.61
0.100867,3.4,1.68
0.103325,3.43,1.64
0.1071,3.28,1.54
0.109494,3.4,1.51
0.113258,3.4,1.59
0.115754,3.35,1.65
0.118277,3.4,1.67
0.122075,3.4,1.65
0.124593,3.35,1.54
0.128358,3.47,1.61
0.13092,3.28,1.59
0.133482,3.37,1.76
0.137169,3.4,1.7
0.139684,3.5,1.68
0.142192,3.5,1.7
0.145982,3.58,1.65
0.148461,3.65,1.59
0.152272,3.65,1.63
0.154763,3.5,1.71
0.157281,3.43,1.67
0.161123,3.53,1.73
0.163628,3.43,1.63
0.166162,3.58,1.83
0.16987,3.43,1.77
0.172355,3.53,1.83
0.176204,3.43,1.7
0.178684,3.58,1.72
0.181217,3.62,1.73
0.184947,3.65,1.58
0.187471,3.53,1.74
0.191256,3.47,1.65
0.193763,3.53,1.66
0.196254,3.58,1.68
0.200042,3.55,1.66
0.202582,3.5,1.71
0.206365,3.65,1.8
0.208828,3.53,1.58
0.21144,3.58,1.65
0.215206,3.65,1.71
0.217734,3.65,1.71
0.220266,3.58,1.73
0.224001,3.68,1.72
0.226516,3.68,1.75
0.230247,3.53,1.75
0.232731,3.77,1.7
0.235253,3.58,1.64
0.239011,3.71,1.93
0.241559,3.53,1.88
0.245295,3.62,1.75
0.247845,3.8,1.79
0.250304,3.74,1.81
0.254124,3.58,1.72
0.256592,3.65,1.81
0.25913,3.68,1.88
0.262925,3.65,1.8
0.265471,3.68,1.85
0.269353,3.77,1.82
0.271752,3.74,1.74
0.274227,3.86,1.71
0.277999,3.86,1.81
0.280498,3.83,1.96
0.284324,3.89,1.72
0.286884,3.83,1.71
0.289303,3.74,1.83
0.293179,3.74,1.94
0.295671,3.8,1.78
0.298194,3.71,1.59
0.301926,3.93,1.83
0.304441,3.77,1.81
0.308253,3.71,1.76
0.310793,3.77,1.85
0.313395,3.77,1.81
0.317166,3.83,1.82
0.31967,3.8,1.77
0.322207,3.86,1.75
0.325989,3.8,1.84
0.328507,3.83,1.8
0.332346,3.83,1.84
0.334827,3.86,1.77
0.337374,3.86,1.9
0.341174,3.8,1.69
0.343674,3.77,1.79
0.346206,3.89,1.88
0.350118,3.86,1.73
0.352494,3.77,1.81
0.356274,3.71,1.75
0.358823,3.83,1.83
0.361304,3.93,1.67
0.365138,3.93,1.65
0.367668,3.86,1.63
0.3702,3.93,1.75
0.373948,3.86,1.71
0.376456,3.89,1.88
0.380251,3.77,1.91
