Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,9.53,0.03
0.002734,9.49,0.03
0.005798,9.46,0.03
0.009181,9.43,0.02
0.012203,9.4,0.02
0.015246,9.38,0.03
0.017458,9.34,0.02
0.019711,9.28,0.02
0.022082,9.28,0.03
0.024148,9.2,0.02
0.02632,9.18,0.02
0.028481,9.18,0.03
0.030519,9.12,0.03
0.032534,9.09,0.03
0.034816,9.09,0.03
0.0371,9.05,0.03
0.039213,9.02,0.05
0.041304,9,0.05
0.043488,8.97,0.05
0.045481,8.9,0.05
0.047563,8.86,0.05
0.049722,8.86,0.06
0.051913,8.83,0.06
0.054019,8.81,0.06
0.056076,8.78,0.06
0.058302,8.74,0.05
0.06048,8.71,0.04
0.062563,8.74,0.05
0.064644,8.71,0.04
0.068506,8.71,0.04
0.070666,8.68,0.05
0.0742,8.68,0.05
0.076608,8.68,0.05
0.079151,8.61,0.05
0.08308,8.61,0.04
0.085515,8.59,0.04
0.087963,8.56,0.05
0.092064,8.53,0.04
0.094449,8.46,0.05
0.098411,8.46,0.05
0.101096,8.43,0.06
0.103355,8.43,0.05
0.107009,8.43,0.05
0.109495,8.38,0.05
0.112032,8.38,0.05
0.115822,8.38,0.06
0.118469,8.35,0.04
0.122155,8.35,0.05
0.12469,8.31,0.04
0.127186,8.35,0.05
0.131006,8.27,0.03
0.133529,8.35,0.06
0.136022,8.31,0.04
0.139797,8.31,0.06
0.142278,8.24,0.05
0.146091,8.24,0.05
0.148604,8.19,0.04
0.151129,8.19,0.04
0.154904,8.15,0.05
0.157416,8.15,0.06
0.159917,8.19,0.05
0.163706,8.15,0.05
0.166222,8.15,0.06
0.170078,8.19,0.05
0.172583,8.12,0.05
0.175108,8.12,0.05
0.178964,8.09,0.05
0.181411,8.09,0.06
0.183917,8.09,0.04
0.187719,8.09,0.05
0.190209,8.06,0.03
0.193822,8.06,0.05
0.196341,8.06,0.06
0.200095,8.06,0.05
0.202608,8.06,0.06
0.205174,8.04,0.06
0.20894,7.97,0.05
0.211462,8,0.05
0.213963,7.97,0.05
0.217734,7.97,0.05
0.220312,8,0.06
0.224049,7.91,0.05
0.22651,7.97,0.06
0.229042,7.94,0.06
0.232832,7.91,0.04
0.235339,7.91,0.06
0.23912,7.94,0.07
0.241627,7.94,0.05
0.244122,7.97,0.06
0.247915,7.94,0.05
0.250428,7.94,0.05
0.252934,7.94,0.03
0.25674,7.97,0.06
0.259223,7.97,0.06
0.263017,7.94,0.04
0.265517,7.94,0.06
0.268024,7.87,0.06
0.271872,7.87,0.04
0.274358,7.91,0.05
0.276897,7.82,0.04
0.280647,7.82,0.05
0.283114,7.79,0.04
0.286911,7.82,0.07
0.289399,7.82,0.07
0.291922,7.82,0.06
0.295686,7.79,0.06
0.298198,7.79,0.06
0.30199,7.79,0.05
0.304556,7.79,0.06
0.307014,7.76,0.05
0.3108,7.76,0.05
0.313307,7.76,0.06
0.317095,7.71,0.05
0.31958,7.76,0.05
0.322159,7.79,0.07
0.325934,7.76,0.06
0.328446,7.76,0.06
0.330966,7.71,0.06
0.334744,7.76,0.04
0.337266,7.82,0.04
0.341056,7.79,0.07
0.343585,7.76,0.05
0.346241,7.82,0.04
0.349873,7.76,0.07
0.352431,7.76,0.06
0.354951,7.76,0.05
0.358549,7.79,0.05
0.36109,7.79,0.04
0.364859,7.76,0.05
0.367365,7.71,0.06
0.369874,7.79,0.07
0.373739,7.82,0.05
0.376276,7.76,0.02
0.38007,7.76,0.05
0.38257,7.71,0.05
0.385104,7.79,0.05
0.388796,7.76,0.05
0.391295,7.79,0.05
0.395083,7.82,0.05
0.39758,7.84,0.05
0.400111,7.82,0.06
0.403877,7.82,0.05
0.406374,7.82,0.05
0.408916,7.82,0.05
0.412661,7.82,0.04
0.415212,7.76,0.05
0.418971,7.71,0.06
0.42149,7.79,0.06
0.424082,7.76,0.07
0.427827,7.71,0.05
0.430334,7.79,0.05
0.434128,7.76,0.05
0.436628,7.76,0.05
0.439167,7.76,0.05
0.442927,7.79,0.05
0.445436,7.82,0.06
0.447906,7.82,0.07
0.451678,7.79,0.05
0.454174,7.79,0.05
0.457986,7.79,0.05
0.460496,7.82,0.04
0.463024,7.82,0.05
0.466761,7.76,0.06
0.469285,7.79,0.05
0.473063,7.76,0.05
0.475603,7.71,0.04
