Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.02061,2.09795,2.28486,0.39316,0.85723,0.88945,0.88945,0.11602
0.004,2.01738,2.08506,2.28809,0.39316,0.854,0.88301,0.88623,0.11602
0.008,2.01738,2.07217,2.28809,0.39639,0.86367,0.87656,0.88623,0.11924
0.012,2.01416,2.06572,2.28486,0.39316,0.86689,0.88945,0.88945,0.11602
0.016,2.02383,2.07861,2.28164,0.39316,0.86689,0.88945,0.88945,0.11602
0.02,2.01416,2.07539,2.28486,0.39316,0.854,0.87979,0.88623,0.11602
0.024,2.01416,2.06895,2.28486,0.39316,0.85078,0.88623,0.88945,0.11602
0.028,1.99482,2.08828,2.28164,0.39639,0.84111,0.88301,0.88623,0.11602
0.032,2.01738,2.08828,2.26875,0.39316,0.86367,0.89268,0.88945,0.11602
0.036,2.02061,2.07861,2.28486,0.39316,0.86045,0.88945,0.88945,0.11602
0.04,1.99805,2.0915,2.28486,0.39316,0.84434,0.88301,0.88945,0.11602
0.044,1.9916,2.08828,2.27842,0.39316,0.86045,0.87656,0.88301,0.11602
0.048,2.01416,2.05928,2.28486,0.39316,0.86689,0.88945,0.88945,0.11602
0.052,2.02383,2.07861,2.28164,0.39316,0.86367,0.88945,0.88945,0.11602
0.056,2.01416,2.0915,2.28164,0.39316,0.85723,0.88945,0.88945,0.11602
0.06,2.01416,2.08506,2.28486,0.39316,0.86045,0.88945,0.88623,0.11602
0.064,2.01416,2.08184,2.26875,0.39316,0.85723,0.88945,0.88945,0.11602
0.068,2.01416,2.08828,2.28486,0.39316,0.86367,0.88623,0.88945,0.11602
0.072,2.01416,2.07217,2.28164,0.39316,0.854,0.88945,0.88945,0.11602
0.076,1.99482,2.08506,2.27842,0.39316,0.84111,0.88301,0.88945,0.11602
0.08,1.98838,2.07861,2.2752,0.39316,0.86689,0.88945,0.88945,0.11602
0.084,2.02061,2.07217,2.28486,0.39316,0.86367,0.88945,0.88945,0.11602
0.088,2.01738,2.07217,2.28486,0.39316,0.86045,0.88623,0.89268,0.11602
0.092,2.01094,2.08184,2.28486,0.39316,0.85078,0.88623,0.88945,0.11602
0.096,2.01416,2.08828,2.27842,0.39639,0.86045,0.88945,0.88945,0.11602
0.1,2.01738,2.08828,2.28809,0.39639,0.85723,0.89268,0.89268,0.11602
0.104,2.01094,2.0915,2.28809,0.39639,0.854,0.88945,0.88945,0.11924
0.108,2.01416,2.08506,2.29131,0.39316,0.854,0.88945,0.88945,0.11602
0.112,1.99482,2.09473,2.28809,0.39639,0.84111,0.88301,0.89268,0.11602
0.116,2.01094,2.08828,2.2752,0.39639,0.86045,0.87334,0.88623,0.11602
0.12,2.02061,2.07861,2.28809,0.39639,0.86367,0.89268,0.89268,0.11602
0.124,2.02061,2.08184,2.29131,0.39316,0.86045,0.88945,0.89268,0.11602
0.128,2.01094,2.08506,2.29131,0.39639,0.854,0.89268,0.89268,0.11602
0.132,2.00449,2.09473,2.28809,0.39639,0.84756,0.88623,0.89268,0.11602
0.136,1.99482,2.0915,2.28809,0.39639,0.84111,0.88301,0.89268,0.11602
0.14,2.01416,2.08506,2.27842,0.39639,0.86045,0.88945,0.88945,0.11602
0.144,2.01416,2.07861,2.27197,0.39639,0.85723,0.89268,0.88945,0.11602
0.148,1.99482,2.08828,2.28809,0.39639,0.84111,0.88301,0.89268,0.11602
0.152,1.98838,2.08184,2.28164,0.39639,0.86045,0.87656,0.88945,0.11602
0.156,2.01094,2.0625,2.28809,0.39316,0.86045,0.87334,0.88623,0.11602
0.16,2.01738,2.07539,2.28486,0.39316,0.86045,0.8959,0.88945,0.11602
0.164,2.01416,2.07861,2.28809,0.39316,0.854,0.88945,0.88945,0.11602
0.168,2.01094,2.06572,2.28809,0.39639,0.86045,0.87656,0.88945,0.11602
0.172,2.00771,2.05928,2.28486,0.39316,0.86045,0.88945,0.88623,0.11602
0.176,2.00771,2.07539,2.27197,0.39639,0.85723,0.88945,0.88945,0.11602
0.18,2.01094,2.08506,2.28486,0.39639,0.854,0.88623,0.89268,0.11602
0.184,2.00449,2.09473,2.28486,0.39639,0.85078,0.88945,0.88945,0.11924
