Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.6,0.15
0.002581,7.6,0.15
0.005537,7.63,0.15
0.008783,7.6,0.15
0.011357,7.63,0.15
0.013944,7.6,0.14
0.016092,7.63,0.15
0.018313,7.63,0.15
0.020321,7.63,0.15
0.022344,7.63,0.15
0.024373,7.63,0.15
0.026513,7.6,0.15
0.028748,7.63,0.15
0.030765,7.6,0.15
0.032772,7.63,0.15
0.034877,7.63,0.15
0.037049,7.65,0.15
0.039084,7.6,0.15
0.041177,7.63,0.16
0.043297,7.6,0.15
0.045322,7.63,0.15
0.047356,7.6,0.16
0.049473,7.56,0.16
0.05185,7.56,0.16
0.054326,7.56,0.16
0.056502,7.53,0.16
0.058805,7.53,0.16
0.06108,7.5,0.16
0.064238,7.5,0.16
0.0669,7.5,0.17
0.069267,7.47,0.17
0.07305,7.47,0.17
0.075715,7.45,0.17
0.078228,7.45,0.18
0.082125,7.41,0.18
0.084562,7.38,0.19
0.088279,7.38,0.19
0.091124,7.38,0.19
0.093355,7.35,0.19
0.097179,7.35,0.2
0.099779,7.32,0.2
0.102195,7.27,0.19
0.106128,7.32,0.2
0.108586,7.27,0.2
0.112274,7.27,0.2
0.115083,7.24,0.21
0.117408,7.24,0.21
0.121257,7.22,0.21
0.123782,7.22,0.22
0.127265,7.22,0.22
0.129939,7.22,0.23
0.132281,7.19,0.23
0.136132,7.22,0.24
0.138771,7.19,0.24
0.141171,7.19,0.24
0.14488,7.19,0.24
0.147296,7.16,0.25
0.15124,7.16,0.24
0.15362,7.16,0.26
0.15615,7.12,0.25
0.159725,7.12,0.25
0.162226,7.12,0.26
0.166095,7.16,0.27
0.168603,7.16,0.27
0.171104,7.19,0.27
0.174894,7.19,0.27
0.177394,7.19,0.28
0.181192,7.22,0.28
0.183698,7.19,0.28
0.186232,7.19,0.29
0.190018,7.19,0.29
0.192528,7.22,0.28
0.196306,7.24,0.3
0.198853,7.27,0.3
0.20133,7.27,0.3
0.205127,7.27,0.3
0.207635,7.27,0.3
0.210191,7.32,0.31
0.213929,7.27,0.3
0.216498,7.32,0.31
0.220314,7.32,0.31
0.222784,7.32,0.31
0.225326,7.27,0.32
0.228874,7.32,0.32
0.231427,7.32,0.32
0.235174,7.35,0.32
0.23768,7.35,0.31
0.240208,7.35,0.32
0.243983,7.35,0.32
0.246515,7.35,0.33
0.250306,7.35,0.32
0.252613,7.38,0.33
0.255127,7.35,0.33
0.258903,7.35,0.33
0.261442,7.38,0.34
0.265198,7.38,0.34
