Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.79,0.12
0.003035,7.79,0.13
0.005873,7.79,0.12
0.009252,7.82,0.13
0.011956,7.82,0.12
0.014814,7.82,0.12
0.017119,7.82,0.12
0.019304,7.82,0.12
0.021413,7.82,0.12
0.023497,7.82,0.12
0.025587,7.82,0.12
0.027674,7.79,0.12
0.029738,7.82,0.12
0.031805,7.82,0.12
0.03388,7.79,0.12
0.035857,7.79,0.12
0.037842,7.79,0.12
0.03981,7.71,0.11
0.041858,7.71,0.12
0.043847,7.71,0.12
0.045872,7.76,0.12
0.047888,7.71,0.12
0.049876,7.76,0.12
0.051897,7.76,0.11
0.053841,7.79,0.12
0.055889,7.76,0.12
0.057952,7.79,0.12
0.05996,7.79,0.12
0.06373,7.79,0.12
0.066275,7.76,0.12
0.068865,7.76,0.12
0.072478,7.79,0.12
0.075086,7.79,0.12
0.078777,7.76,0.11
0.081263,7.76,0.12
0.083837,7.76,0.11
0.087517,7.76,0.11
0.090189,7.71,0.12
0.09412,7.71,0.12
0.09637,7.71,0.12
0.09903,7.71,0.12
0.102631,7.71,0.12
0.105241,7.68,0.11
0.10799,7.65,0.12
0.111561,7.65,0.11
0.114292,7.65,0.12
0.118164,7.63,0.12
0.120247,7.63,0.12
0.123168,7.63,0.12
0.126551,7.6,0.12
0.129028,7.6,0.12
0.132805,7.6,0.12
0.135244,7.56,0.12
0.138032,7.56,0.12
0.141556,7.53,0.13
0.14427,7.5,0.13
0.147867,7.5,0.13
0.150375,7.47,0.13
0.153001,7.47,0.13
0.156666,7.5,0.13
0.159182,7.47,0.14
0.161909,7.47,0.14
0.165504,7.47,0.14
0.168069,7.41,0.14
0.171847,7.41,0.14
0.174226,7.38,0.15
0.176912,7.38,0.15
0.180545,7.35,0.15
0.183091,7.35,0.15
0.186856,7.32,0.15
0.189196,7.32,0.16
0.191752,7.27,0.16
0.19575,7.27,0.17
0.198052,7.27,0.16
0.201818,7.27,0.17
0.204275,7.27,0.17
0.206815,7.24,0.18
0.210705,7.24,0.18
0.213106,7.24,0.18
0.216965,7.24,0.18
0.219464,7.27,0.19
0.221998,7.24,0.18
0.225812,7.27,0.19
0.228353,7.24,0.19
0.231858,7.27,0.2
0.234351,7.27,0.2
0.236867,7.32,0.2
0.240649,7.32,0.2
0.24316,7.32,0.2
0.245681,7.35,0.21
0.249457,7.35,0.2
0.251976,7.35,0.21
0.255757,7.35,0.21
0.258257,7.35,0.21
0.260805,7.35,0.21
0.264558,7.35,0.21
0.267134,7.38,0.21
0.270914,7.41,0.22
0.273407,7.38,0.22
0.275919,7.38,0.22
0.279716,7.38,0.22
0.282228,7.41,0.23
0.284731,7.45,0.23
0.288512,7.45,0.23
0.291034,7.45,0.23
0.294851,7.41,0.23
