Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.8,0.05
0.004478,3.8,0.05
0.007713,3.8,0.05
0.016472,3.83,0.05
0.02966,3.8,0.05
0.038181,3.83,0.05
0.040413,3.83,0.05
0.042513,3.83,0.05
0.044817,3.83,0.05
0.046961,3.83,0.05
0.049089,3.83,0.05
0.051201,3.83,0.05
0.05329,3.83,0.05
0.055484,3.83,0.05
0.057529,3.83,0.05
0.059574,3.83,0.05
0.061623,3.8,0.05
0.063735,3.8,0.05
0.065892,3.8,0.05
0.068178,3.8,0.05
0.070406,3.83,0.05
0.07291,3.8,0.05
0.07536,3.83,0.05
0.077534,3.8,0.05
0.080076,3.83,0.05
0.082646,3.8,0.05
0.085054,3.8,0.05
0.087493,3.83,0.05
0.089473,3.8,0.05
0.0916,3.8,0.06
0.093699,3.8,0.05
0.095912,3.8,0.05
0.097899,3.8,0.05
0.100035,3.8,0.05
0.102129,3.8,0.05
0.104299,3.8,0.05
0.106282,3.8,0.05
0.108334,3.8,0.05
0.110449,3.8,0.05
0.112595,3.8,0.05
0.114617,3.83,0.05
0.116664,3.8,0.05
0.118995,3.8,0.05
0.121003,3.8,0.05
0.123066,3.8,0.05
0.12512,3.8,0.05
0.127354,3.8,0.06
0.130223,3.83,0.05
0.133554,3.83,0.05
0.136112,3.8,0.05
0.139767,3.8,0.05
0.142325,3.77,0.05
0.144819,3.8,0.05
0.148635,3.8,0.05
0.151177,3.8,0.06
0.153692,3.8,0.05
0.157444,3.8,0.06
0.159929,3.8,0.06
0.163753,3.8,0.06
0.166227,3.8,0.05
0.168754,3.8,0.06
0.17258,3.77,0.05
0.175046,3.77,0.05
0.178842,3.77,0.05
0.181399,3.77,0.06
0.183946,3.74,0.05
0.187739,3.77,0.05
0.190308,3.74,0.05
0.192744,3.77,0.06
0.196576,3.74,0.06
0.199211,3.74,0.06
0.201625,3.74,0.06
0.205384,3.74,0.06
0.207993,3.74,0.06
0.211669,3.74,0.06
0.214207,3.74,0.06
0.216717,3.74,0.06
0.220564,3.74,0.06
0.223021,3.74,0.06
0.22681,3.77,0.06
0.229426,3.74,0.06
0.231886,3.77,0.06
0.235703,3.77,0.06
0.238173,3.77,0.06
0.240636,3.74,0.06
0.244435,3.77,0.06
0.246919,3.77,0.06
0.250727,3.77,0.06
0.253277,3.77,0.06
0.255746,3.77,0.06
0.259595,3.77,0.06
0.262105,3.77,0.06
0.264598,3.77,0.06
0.26839,3.74,0.06
0.270972,3.77,0.06
0.274673,3.74,0.06
0.277262,3.77,0.06
0.27971,3.77,0.06
0.283558,3.77,0.06
0.286095,3.77,0.06
0.288617,3.77,0.06
0.29224,3.77,0.06
0.295007,3.77,0.06
0.298545,3.77,0.06
0.301298,3.77,0.06
0.303746,3.8,0.06
0.307356,3.77,0.06
0.310043,3.77,0.06
0.313722,3.77,0.06
0.316318,3.77,0.06
0.318869,3.77,0.06
0.322412,3.77,0.06
0.325075,3.77,0.06
0.328721,3.77,0.06
0.331171,3.74,0.06
0.334041,3.77,0.06
0.337623,3.77,0.06
0.340153,3.77,0.06
0.342795,3.77,0.06
0.346398,3.77,0.06
0.349089,3.8,0.06
0.352734,3.8,0.06
0.35522,3.8,0.06
0.357944,3.8,0.06
0.361559,3.8,0.06
0.364068,3.8,0.06
0.366759,3.77,0.06
0.370272,3.8,0.06
0.372859,3.8,0.06
