Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.56,0.09
0.002433,7.6,0.09
0.004873,7.56,0.09
0.007863,7.6,0.1
0.01022,7.56,0.1
0.012695,7.56,0.1
0.014665,7.56,0.1
0.016708,7.6,0.1
0.018632,7.56,0.1
0.020605,7.56,0.1
0.022571,7.56,0.1
0.024559,7.56,0.1
0.026556,7.56,0.1
0.028587,7.6,0.11
0.03061,7.6,0.11
0.032573,7.56,0.11
0.034566,7.6,0.11
0.036602,7.6,0.11
0.038565,7.6,0.11
0.04056,7.6,0.11
0.042564,7.6,0.11
0.044636,7.63,0.11
0.046739,7.6,0.11
0.048755,7.6,0.11
0.051325,7.6,0.11
0.053913,7.6,0.11
0.057601,7.6,0.11
0.060099,7.63,0.11
0.063902,7.63,0.12
0.066425,7.63,0.11
0.068899,7.63,0.11
0.07269,7.63,0.11
0.075189,7.65,0.12
0.077719,7.63,0.12
0.081481,7.63,0.12
0.084101,7.65,0.11
0.087814,7.65,0.12
0.090305,7.63,0.11
0.09281,7.65,0.12
0.096567,7.65,0.12
0.099086,7.65,0.12
0.101643,7.65,0.11
0.105426,7.65,0.12
0.107942,7.65,0.12
0.111759,7.65,0.12
0.114235,7.65,0.11
0.11675,7.65,0.12
0.12054,7.65,0.12
0.123041,7.65,0.12
0.12686,7.63,0.12
0.129407,7.63,0.12
0.131898,7.63,0.12
0.13572,7.63,0.12
0.138218,7.63,0.12
0.140726,7.63,0.12
0.144673,7.63,0.12
0.147068,7.65,0.12
0.15089,7.65,0.12
0.15339,7.65,0.13
0.155905,7.65,0.12
0.159698,7.65,0.12
0.16217,7.68,0.12
0.164767,7.68,0.12
0.168477,7.65,0.12
0.170975,7.65,0.13
0.174785,7.65,0.12
0.177377,7.68,0.12
0.179792,7.65,0.12
0.183627,7.65,0.13
0.186103,7.65,0.13
0.189891,7.65,0.13
0.192389,7.65,0.13
0.194894,7.68,0.13
0.198698,7.65,0.12
0.201185,7.68,0.13
0.20378,7.65,0.13
0.207538,7.65,0.13
0.210054,7.65,0.13
0.213852,7.65,0.13
0.216362,7.65,0.13
0.21887,7.63,0.13
0.222666,7.65,0.13
0.22521,7.65,0.13
0.22776,7.65,0.13
0.231482,7.63,0.13
0.233987,7.65,0.13
0.237792,7.65,0.13
0.240279,7.68,0.13
0.24282,7.65,0.13
0.246594,7.68,0.13
0.2491,7.68,0.13
0.252891,7.68,0.13
0.255429,7.68,0.13
0.257937,7.71,0.13
0.26172,7.68,0.13
0.264229,7.68,0.13
0.266756,7.68,0.13
0.270513,7.68,0.13
0.273108,7.68,0.13
0.276846,7.68,0.13
0.279353,7.68,0.13
0.281861,7.68,0.13
0.285658,7.68,0.13
0.288171,7.68,0.13
0.290691,7.68,0.13
0.294478,7.71,0.13
0.297024,7.68,0.13
0.300797,7.71,0.13
0.303312,7.65,0.13
0.305833,7.65,0.13
0.30967,7.68,0.13
0.312158,7.71,0.13
0.314698,7.68,0.13
0.318477,7.68,0.13
0.321007,7.68,0.13
0.3248,7.68,0.13
0.327301,7.71,0.13
0.329855,7.71,0.13
0.333648,7.76,0.13
0.336153,7.76,0.13
0.338674,7.76,0.13
0.342453,7.76,0.13
0.344996,7.71,0.13
0.348794,7.71,0.12
0.351337,7.76,0.13
0.353832,7.71,0.13
0.35767,7.71,0.13
0.360177,7.76,0.13
0.362713,7.76,0.13
0.366495,7.71,0.13
0.369024,7.76,0.13
0.372815,7.76,0.13
