Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,-0.06,0.05
0.0025,-0.1,0.05
0.004877,-0.1,0.05
0.007946,-0.1,0.05
0.010502,-0.1,0.05
0.01304,-0.06,0.05
0.015033,-0.06,0.05
0.01698,-0.1,0.05
0.018936,-0.06,0.05
0.0241,-0.1,0.05
0.026089,-0.1,0.05
0.028023,-0.06,0.05
0.029968,-0.1,0.05
0.031921,-0.06,0.05
0.039238,-0.1,0.05
0.04123,-0.1,0.05
0.043164,-0.1,0.04
0.04514,-0.1,0.05
0.047069,-0.1,0.05
0.053049,-0.1,0.05
0.055004,-0.06,0.05
0.056964,-0.06,0.05
0.058913,-0.1,0.05
0.060837,-0.1,0.05
0.068134,-0.1,0.05
0.070087,-0.1,0.05
0.072138,-0.1,0.05
0.074084,-0.1,0.05
0.076006,-0.06,0.05
0.083184,-0.06,0.05
0.085135,-0.06,0.05
0.087051,-0.1,0.05
0.088984,-0.1,0.05
0.090902,-0.1,0.05
0.097068,-0.1,0.05
0.099048,-0.06,0.05
0.10103,-0.1,0.05
0.103004,-0.1,0.05
0.104955,-0.06,0.05
0.110888,-0.06,0.05
0.112862,-0.1,0.05
0.114804,-0.06,0.05
0.116759,-0.06,0.05
0.125901,-0.1,0.05
0.127841,-0.1,0.05
0.129759,-0.06,0.05
0.131698,-0.06,0.05
0.133609,-0.06,0.05
0.141022,-0.1,0.05
0.142956,-0.06,0.05
0.144868,-0.1,0.05
0.1468,-0.1,0.05
0.148714,-0.1,0.05
0.156155,-0.1,0.05
0.158132,-0.1,0.04
0.160066,-0.1,0.05
0.162029,-0.1,0.04
0.163954,-0.1,0.04
0.171243,-0.06,0.04
0.173241,-0.1,0.04
0.175171,-0.1,0.05
0.177135,-0.1,0.04
0.179068,-0.1,0.05
0.18631,-0.1,0.04
0.188268,-0.1,0.04
0.190218,-0.06,0.05
0.192164,-0.1,0.05
0.194077,-0.06,0.04
0.201452,-0.06,0.04
0.203405,-0.06,0.05
0.205323,-0.06,0.04
0.207374,-0.06,0.05
0.209412,-0.1,0.05
0.216508,-0.06,0.05
0.218478,-0.06,0.04
0.220427,-0.06,0.04
0.222381,-0.1,0.04
0.224321,-0.1,0.05
0.230326,-0.06,0.04
0.232295,-0.1,0.04
0.234226,-0.1,0.04
0.236169,-0.1,0.05
0.23809,-0.1,0.05
0.245411,-0.1,0.05
0.247369,-0.1,0.04
0.249306,-0.06,0.05
0.251243,-0.1,0.04
0.253189,-0.1,0.05
0.260598,-0.1,0.05
0.26258,-0.1,0.05
0.264528,-0.1,0.05
0.266528,-0.1,0.05
0.268512,-0.1,0.05
0.275632,-0.1,0.05
0.277619,-0.06,0.05
0.279613,-0.1,0.05
0.281627,-0.06,0.05
0.283658,-0.1,0.05
0.288222,-0.1,0.05
0.290295,-0.06,0.05
0.292276,-0.1,0.05
0.294283,-0.1,0.05
0.296271,-0.13,0.05
0.303226,-0.13,0.05
0.305261,-0.13,0.05
0.30722,-0.13,0.05
0.309217,-0.13,0.05
0.318356,-0.13,0.05
0.320337,-0.13,0.05
0.32234,-0.13,0.05
0.324433,-0.1,0.05
0.326406,-0.13,0.05
0.333441,-0.1,0.05
0.335425,-0.1,0.05
0.337398,-0.13,0.05
0.339381,-0.13,0.05
0.341345,-0.13,0.05
0.348529,-0.13,0.05
0.350528,-0.1,0.05
0.352503,-0.13,0.05
0.3545,-0.13,0.05
0.356555,-0.13,0.05
0.363661,-0.1,0.05
0.365661,-0.13,0.05
0.367632,-0.1,0.05
0.369625,-0.13,0.05
0.371636,-0.13,0.05
0.378708,-0.13,0.05
0.380694,-0.13,0.05
0.382655,-0.13,0.05
0.38463,-0.13,0.05
0.386586,-0.13,0.05
0.392501,-0.13,0.05
0.394484,-0.1,0.05
0.396453,-0.13,0.05
0.398431,-0.13,0.05
0.400395,-0.1,0.05
0.407611,-0.1,0.05
0.409591,-0.1,0.05
0.41156,-0.1,0.05
0.413546,-0.1,0.05
0.41553,-0.1,0.05
0.422729,-0.1,0.05
0.424715,-0.1,0.05
0.426685,-0.1,0.05
0.428741,-0.1,0.05
0.430704,-0.1,0.05
0.437779,-0.1,0.05
0.439762,-0.1,0.05
0.441736,-0.06,0.05
0.443716,-0.06,0.05
0.445672,-0.1,0.05
0.452874,-0.1,0.05
0.454901,-0.1,0.05
0.45689,-0.1,0.05
0.458863,-0.1,0.05
0.460832,-0.1,0.05
0.467988,-0.1,0.05
0.469975,-0.1,0.05
0.471938,-0.1,0.05
0.473926,-0.1,0.05
0.475904,-0.1,0.05
0.480558,-0.1,0.05
0.482557,-0.1,0.05
0.484521,-0.1,0.05
0.486512,-0.1,0.05
0.488472,-0.1,0.05
0.495612,-0.1,0.05
0.497609,-0.1,0.05
0.499564,-0.1,0.05
0.501536,-0.06,0.05
0.510698,-0.1,0.04
0.512679,-0.1,0.05
0.514643,-0.1,0.05
0.516623,-0.1,0.04
0.518578,-0.13,0.05
0.52583,-0.1,0.05
0.527837,-0.1,0.05
0.52985,-0.1,0.05
0.531885,-0.1,0.04
0.533852,-0.1,0.05
0.540882,-0.1,0.04
0.542868,-0.1,0.04
0.544833,-0.1,0.05
0.546817,-0.1,0.05
0.548777,-0.1,0.05
0.554676,-0.1,0.04
0.556679,-0.1,0.05
0.558635,-0.1,0.04
0.560612,-0.1,0.04
0.562575,-0.1,0.05
0.569864,-0.1,0.05
0.57185,-0.1,0.05
0.573813,-0.13,0.05
0.575792,-0.1,0.05
0.577753,-0.1,0.05
0.584905,-0.1,0.05
0.586931,-0.1,0.05
0.588902,-0.13,0.05
0.590877,-0.06,0.05
0.592836,-0.13,0.05
0.599931,-0.1,0.05
0.601911,-0.1,0.05
0.603888,-0.1,0.05
0.605868,-0.1,0.05
0.607832,-0.1,0.05
0.615032,-0.1,0.05
0.617016,-0.1,0.05
0.618974,-0.1,0.05
0.620953,-0.1,0.05
0.622909,-0.1,0.05
0.630159,-0.1,0.05
0.632171,-0.1,0.05
0.634153,-0.1,0.05
0.636178,-0.1,0.05
0.638207,-0.1,0.05
0.645253,-0.1,0.05
0.647268,-0.1,0.05
0.649253,-0.1,0.05
0.651263,-0.1,0.05
0.653268,-0.1,0.05
0.660331,-0.1,0.05
0.662345,-0.1,0.05
0.664343,-0.1,0.05
0.666359,-0.1,0.05
0.668338,-0.1,0.05
0.672901,-0.1,0.05
0.674914,-0.1,0.05
0.676902,-0.1,0.05
0.678911,-0.1,0.05
0.680893,-0.1,0.05
0.68797,-0.1,0.05
0.690019,-0.1,0.05
0.691994,-0.1,0.05
0.693996,-0.1,0.05
0.70302,-0.1,0.05
0.705051,-0.1,0.04
0.707032,-0.1,0.05
0.709023,-0.1,0.05
0.710989,-0.1,0.04
0.718128,-0.1,0.04
0.720127,-0.1,0.04
0.722105,-0.1,0.05
0.724086,-0.1,0.04
0.726055,-0.1,0.05
0.731925,-0.1,0.04
0.733902,-0.06,0.05
0.735865,-0.1,0.05
0.737844,-0.1,0.04
0.739805,-0.1,0.05
0.74705,-0.1,0.04
0.749041,-0.06,0.05
0.751015,-0.1,0.05
0.753001,-0.1,0.05
0.754962,-0.1,0.05
0.762104,-0.1,0.05
0.764107,-0.1,0.04
0.766078,-0.1,0.05
0.768061,-0.1,0.05
0.770023,-0.1,0.05
0.777175,-0.1,0.05
0.779156,-0.1,0.05
0.781138,-0.1,0.05
0.78312,-0.1,0.04
0.785077,-0.1,0.05
0.792297,-0.1,0.05
0.794284,-0.1,0.05
0.796256,-0.1,0.05
0.798234,-0.1,0.05
0.800192,-0.1,0.05
0.807358,-0.1,0.05
0.809342,-0.1,0.05
0.811307,-0.1,0.05
0.813288,-0.1,0.05
0.815252,-0.1,0.05
0.821168,-0.1,0.05
0.823143,-0.1,0.05
0.825113,-0.1,0.05
0.827091,-0.1,0.04
0.829054,-0.1,0.05
0.836283,-0.1,0.05
0.838276,-0.1,0.05
0.840241,-0.1,0.05
0.842214,-0.06,0.04
0.844166,-0.1,0.04
0.851421,-0.1,0.05
0.853429,-0.1,0.05
0.855408,-0.1,0.04
0.857414,-0.1,0.05
0.859398,-0.1,0.04
0.865249,-0.1,0.05
0.867295,-0.1,0.05
0.869272,-0.13,0.05
0.871282,-0.1,0.05
0.87327,-0.1,0.05
0.879058,-0.1,0.05
0.881067,-0.06,0.05
0.883058,-0.1,0.05
0.88507,-0.1,0.05
0.894099,-0.1,0.05
0.89608,-0.1,0.05
0.898041,-0.06,0.05
0.900016,-0.1,0.05
0.901979,-0.1,0.05
0.909263,-0.1,0.05
0.911283,-0.1,0.05
0.913258,-0.1,0.05
0.915259,-0.1,0.05
0.917254,-0.1,0.05
0.924338,-0.1,0.05
0.926348,-0.06,0.05
0.928317,-0.06,0.05
0.930315,-0.1,0.04
0.932297,-0.1,0.05
0.939429,-0.1,0.05
0.941428,-0.1,0.05
0.9434,-0.06,0.04
0.945407,-0.1,0.05
0.947428,-0.1,0.05
0.954511,-0.1,0.04
0.956524,-0.1,0.05
0.958538,-0.06,0.04
0.960549,-0.1,0.05
0.962538,-0.1,0.05
0.969584,-0.1,0.05
0.971625,-0.06,0.05
0.973647,-0.06,0.04
0.975648,-0.06,0.04
0.97764,-0.1,0.04
0.983418,-0.1,0.05
0.985412,-0.06,0.05
0.987393,-0.06,0.05
0.989387,-0.06,0.05
0.991361,-0.06,0.05
0.998531,-0.1,0.05
1.000536,-0.06,0.05
1.002531,-0.06,0.04
1.004555,-0.06,0.04
1.00654,-0.06,0.04
1.013635,-0.06,0.05
1.015641,-0.03,0.04
1.017624,-0.06,0.04
1.019634,-0.06,0.04
1.021624,-0.06,0.04
1.02873,-0.06,0.04
1.030735,-0.06,0.05
1.032708,-0.06,0.05
1.034709,-0.06,0.04
1.036714,-0.06,0.05
1.043777,-0.06,0.05
1.045786,-0.06,0.04
1.04776,-0.06,0.04
1.049759,-0.06,0.04
1.051747,-0.06,0.05
1.056352,-0.03,0.04
1.058377,-0.06,0.04
1.060365,-0.03,0.04
1.062385,-0.06,0.04
1.064382,-0.06,0.05
1.071455,-0.06,0.05
1.073478,-0.06,0.05
1.075462,-0.06,0.05
1.077474,-0.06,0.04
1.086534,-0.06,0.05
1.08856,-0.03,0.04
1.090551,-0.03,0.05
1.092572,-0.06,0.04
1.094581,-0.06,0.05
1.101615,-0.03,0.04
1.103642,-0.06,0.04
1.105663,-0.03,0.05
1.107672,-0.06,0.05
1.109664,-0.06,0.05
1.116721,-0.06,0.05
1.118732,-0.06,0.04
1.120716,-0.06,0.04
1.122712,-0.03,0.05
1.124717,-0.06,0.04
1.131806,-0.06,0.04
1.133833,-0.03,0.04
1.135809,-0.1,0.04
1.137823,-0.1,0.04
1.139807,-0.06,0.04
1.145616,-0.1,0.04
1.147594,-0.1,0.05
1.149551,-0.06,0.04
1.151521,-0.06,0.04
1.153483,-0.06,0.04
1.160685,-0.06,0.04
1.162693,-0.1,0.04
1.164667,-0.1,0.04
1.166673,-0.1,0.05
1.168667,-0.1,0.04
1.175841,-0.06,0.05
1.177857,-0.1,0.04
1.179835,-0.1,0.04
1.181958,-0.1,0.04
1.183958,-0.1,0.04
1.190936,-0.1,0.04
1.192932,-0.1,0.04
1.194909,-0.1,0.04
1.196906,-0.1,0.04
1.198892,-0.1,0.04
1.206026,-0.1,0.05
1.208044,-0.06,0.04
1.210011,-0.06,0.04
1.212004,-0.06,0.05
1.213987,-0.1,0.04
1.221128,-0.1,0.05
1.223104,-0.1,0.04
1.225073,-0.1,0.05
1.227049,-0.1,0.05
1.229008,-0.06,0.04
1.236183,-0.06,0.05
1.238163,-0.06,0.04
1.240147,-0.1,0.04
1.242122,-0.1,0.04
1.244083,-0.1,0.04
1.248808,-0.1,0.04
1.250814,-0.1,0.04
1.252797,-0.1,0.04
1.254784,-0.1,0.04
1.256767,-0.1,0.04
1.263898,-0.1,0.04
1.265905,-0.1,0.04
1.267886,-0.1,0.04
1.269876,-0.1,0.04
1.279036,-0.1,0.05
1.281034,-0.1,0.04
1.283049,-0.1,0.04
