Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,1.70479,2.46533,2.00127,0.27715,0.81211,0.9958,0.77344,0.48662
0.004,1.70479,2.45566,2.00127,0.27715,0.81211,1.00547,0.77344,0.48662
0.008,1.71445,2.47822,2.00127,0.27715,0.81211,1.00869,0.77344,0.48662
0.012,1.70801,2.48145,1.99805,0.27715,0.80566,1.00547,0.77344,0.48662
0.016,1.70479,2.47822,2.00127,0.27715,0.80566,1.00547,0.77344,0.48662
0.02,1.679,2.50078,1.99805,0.28037,0.77988,1.00225,0.77344,0.48662
0.024,1.70479,2.49756,2.00449,0.27715,0.80889,0.99258,0.77021,0.48662
0.028,1.70479,2.45566,1.99805,0.27715,0.81211,1.00547,0.77344,0.48662
0.032,1.71445,2.475,1.99805,0.27715,0.80889,1.00547,0.77344,0.48662
0.036,1.71445,2.475,1.99805,0.27715,0.80566,1.00225,0.77344,0.48662
0.04,1.70479,2.48145,1.99805,0.27715,0.80244,1.00547,0.77344,0.48662
0.044,1.70156,2.47822,1.99805,0.27715,0.79922,1.00225,0.77344,0.48662
0.048,1.68545,2.50078,1.99805,0.28037,0.78633,1.00225,0.77344,0.48662
0.052,1.679,2.50078,1.99482,0.28037,0.77988,1.00225,0.77021,0.4834
0.056,1.70156,2.47822,1.99482,0.27715,0.80244,1.00547,0.77021,0.48662
0.06,1.66934,2.49434,1.99482,0.27715,0.77344,0.99902,0.77344,0.4834
0.064,1.65,2.49111,1.99482,0.27715,0.76055,0.99902,0.77344,0.4834
0.068,1.64355,2.49111,1.99482,0.27715,0.7541,0.9958,0.77344,0.4834
0.072,1.63711,2.48467,1.99482,0.27715,0.81211,1.00547,0.77344,0.48662
0.076,1.70801,2.475,1.99805,0.27715,0.80566,1.00225,0.77344,0.48662
0.08,1.70479,2.475,1.99482,0.27715,0.80889,1.00547,0.77344,0.4834
0.084,1.70479,2.48145,1.99805,0.27715,0.80566,1.00547,0.77344,0.48662
0.088,1.70156,2.48145,1.99482,0.27715,0.81533,1.00547,0.77021,0.4834
0.092,1.66289,2.49111,1.99482,0.27715,0.76377,0.99902,0.77344,0.4834
0.096,1.63389,2.48467,1.9916,0.27715,0.80889,1.00547,0.77344,0.4834
0.1,1.70156,2.48145,1.98516,0.27715,0.80889,1.00547,0.77344,0.4834
0.104,1.70801,2.47822,1.99805,0.27715,0.80566,1.00547,0.77344,0.48662
0.108,1.70479,2.475,1.99805,0.27715,0.80244,1.00547,0.77344,0.4834
0.112,1.69834,2.48145,1.99805,0.27715,0.80566,1.00869,0.77344,0.48662
0.116,1.69834,2.48145,1.99805,0.27715,0.80566,1.00547,0.77344,0.48662
0.12,1.70156,2.47822,2.00127,0.27715,0.80244,1.00547,0.77344,0.48662
0.124,1.69834,2.475,2.00127,0.27715,0.80566,1.00547,0.77344,0.48984
0.128,1.69189,2.48145,1.99805,0.27715,0.79922,1.00547,0.77021,0.48662
0.132,1.68867,2.47822,2.00127,0.27715,0.80244,1.00869,0.77344,0.48662
0.136,1.68867,2.475,1.99805,0.27715,0.7541,0.99902,0.77344,0.4834
0.14,1.63066,2.49434,1.99805,0.27715,0.75088,1.00225,0.77344,0.4834
0.144,1.62422,2.48467,1.99805,0.27715,0.80889,1.00869,0.77344,0.4834
0.148,1.69189,2.46211,2.00127,0.27715,0.80244,0.99258,0.77021,0.4834
0.152,1.70156,2.49756,1.99805,0.28682,0.80566,1.00869,0.77344,0.48662
0.156,1.69512,2.48467,2.00127,0.27715,0.80244,1.00547,0.77344,0.48662
0.16,1.69189,2.48145,1.99805,0.27715,0.79922,1.00869,0.77344,0.48662
0.164,1.69512,2.47822,2.00127,0.27715,0.79922,1.00547,0.77344,0.48662
0.168,1.69512,2.46533,1.99805,0.27715,0.796,0.99902,0.77021,0.48662
0.172,1.69189,2.46533,1.99805,0.27715,0.75088,0.99902,0.77344,0.48662
0.176,1.69834,2.48467,1.99482,0.27715,0.80889,1.00869,0.77344,0.48662
0.18,1.69834,2.48467,1.98838,0.27715,0.80889,1.00869,0.77344,0.48662
0.184,1.70479,2.47822,2.00127,0.28037,0.80889,1.00547,0.77344,0.48662
0.188,1.69512,2.48467,1.98838,0.28037,0.80889,1.00547,0.77021,0.4834
0.192,1.69512,2.48789,2.00127,0.28037,0.80889,1.00869,0.77344,0.4834
0.196,1.69512,2.48467,2.00127,0.27715,0.80244,1.00869,0.77344,0.48662
0.2,1.69189,2.48145,2.00127,0.28037,0.80244,1.00547,0.77021,0.48662
0.204,1.70156,2.47822,2.00127,0.27715,0.79922,1.00547,0.77344,0.48662
0.208,1.69512,2.47822,2.00127,0.27715,0.80566,1.00869,0.77344,0.48662
0.212,1.69512,2.48467,2.00127,0.27715,0.80566,1.00869,0.77344,0.48662
0.216,1.69512,2.48145,2.00127,0.28037,0.80566,1.00869,0.77344,0.48662
0.22,1.69512,2.48789,1.9916,0.27715,0.80889,1.00869,0.77344,0.4834
0.224,1.69512,2.48467,2.00127,0.27715,0.80566,1.00869,0.77666,0.48662
0.228,1.69189,2.48145,2.00449,0.28037,0.80244,1.00869,0.77344,0.4834
0.232,1.69189,2.48145,2.00449,0.28037,0.80244,1.00869,0.77344,0.48662
0.236,1.69189,2.47822,2.00127,0.27715,0.79922,1.00547,0.77344,0.48662
0.24,1.69834,2.48467,1.99482,0.27715,0.80889,1.00869,0.77344,0.4834
0.244,1.69834,2.48467,1.99482,0.27715,0.80566,0.9958,0.77344,0.48662
0.248,1.69189,2.46211,2.00127,0.28037,0.80244,0.98936,0.77344,0.48662
0.252,1.70156,2.48145,2.00127,0.28037,0.80889,1.01836,0.77344,0.48662
0.256,1.69834,2.48467,1.9916,0.27715,0.80889,1.00869,0.77344,0.48662
0.26,1.69512,2.48467,2.00127,0.27715,0.80566,1.00869,0.77344,0.48662
0.264,1.69512,2.48145,2.00127,0.27715,0.80566,1.00869,0.77344,0.48662
0.268,1.70156,2.47822,2.00127,0.28037,0.80244,1.00547,0.77344,0.48662
0.272,1.69189,2.475,1.99805,0.27715,0.79277,1.00547,0.77344,0.48662
0.276,1.69189,2.48145,1.99805,0.27715,0.80244,1.00547,0.77344,0.48662
0.28,1.69189,2.47822,1.99805,0.28359,0.77988,1.00547,0.77344,0.48662
0.284,1.66289,2.49756,1.99805,0.28037,0.77021,1.00225,0.77344,0.4834
0.288,1.64033,2.49434,1.99805,0.28037,0.7541,1.00225,0.77344,0.4834
0.292,1.63066,2.49111,1.99805,0.27715,0.75088,0.99902,0.77344,0.4834
0.296,1.69512,2.48467,1.98838,0.27715,0.80566,1.00869,0.77344,0.4834
0.3,1.69512,2.48145,1.99805,0.27715,0.77988,1.00547,0.77344,0.4834
0.304,1.66611,2.50078,1.99482,0.28037,0.77666,1.00225,0.77344,0.4834
0.308,1.65967,2.49434,1.99805,0.27715,0.76699,1.00225,0.77344,0.4834
0.312,1.69189,2.47178,1.99805,0.27715,0.796,0.99902,0.77344,0.48662
0.316,1.69512,2.49111,1.98516,0.27715,0.80566,1.00869,0.77021,0.4834
0.32,1.69512,2.48467,1.99482,0.27715,0.80566,1.00869,0.77344,0.4834
0.324,1.69189,2.48145,1.99482,0.28037,0.80244,1.00869,0.77344,0.48662
0.328,1.68867,2.47822,1.99482,0.27715,0.80244,1.00225,0.77344,0.48662
0.332,1.66611,2.50078,1.99482,0.28037,0.77666,1.00225,0.77344,0.4834
0.336,1.65645,2.49756,1.9916,0.28037,0.80244,1.00547,0.77021,0.48662
0.34,1.68867,2.47822,1.9916,0.27715,0.79922,1.00869,0.77021,0.48662
0.344,1.68867,2.47178,1.9916,0.28037,0.796,0.99902,0.77021,0.4834
0.348,1.69189,2.48145,1.9916,0.27715,0.80244,1.00547,0.77344,0.48662
0.352,1.66611,2.50078,1.98838,0.28037,0.77666,1.00225,0.77344,0.4834
0.356,1.66289,2.49756,1.9916,0.28037,0.77021,1.00225,0.77021,0.4834
0.36,1.63711,2.48789,1.98838,0.28037,0.7541,0.99902,0.77021,0.4834
0.364,1.63066,2.49111,1.98516,0.27715,0.75088,0.99902,0.77021,0.4834
0.368,1.69834,2.47822,1.98516,0.27715,0.80566,1.00547,0.77021,0.4834
0.372,1.69834,2.475,1.98838,0.27715,0.80566,1.00547,0.77021,0.4834
0.376,1.68867,2.47822,1.97549,0.27715,0.80566,1.00869,0.77021,0.4834
0.38,1.69189,2.48467,1.98516,0.27715,0.81211,1.01191,0.77021,0.4834
0.384,1.66289,2.50078,1.98516,0.28037,0.77666,1.00225,0.77021,0.4834
0.388,1.64033,2.49111,1.98838,0.28037,0.7541,0.99902,0.77021,0.4834
0.392,1.62744,2.49434,1.98838,0.27715,0.796,0.99902,0.77021,0.4834
0.396,1.68867,2.46855,1.98838,0.27715,0.80244,0.99902,0.77021,0.4834
0.4,1.68545,2.46211,1.98838,0.27715,0.80244,0.99258,0.76699,0.4834
0.404,1.68545,2.48467,1.97549,0.27715,0.80566,1.00869,0.77021,0.4834
0.408,1.68545,2.48145,1.97871,0.27715,0.79922,0.99258,0.76699,0.48662
0.412,1.69512,2.47822,1.98838,0.27715,0.80566,1.00547,0.77021,0.4834
0.416,1.69512,2.47822,1.98838,0.27715,0.80244,1.00869,0.77021,0.4834
0.42,1.68545,2.48467,1.98838,0.27715,0.80244,1.00547,0.77021,0.48662
0.424,1.68223,2.48145,1.98838,0.27715,0.796,1.00547,0.77021,0.4834
0.428,1.68223,2.47822,1.98838,0.27715,0.74766,0.99902,0.77021,0.4834
