Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.49756,2.42988,2.05283,0.30937,1.05381,1.04092,0.88945,0.50596
0.004,2.51689,2.42021,2.04961,0.30937,1.09248,1.05381,0.88945,0.50918
0.008,2.51367,2.41055,2.05605,0.30937,1.06992,1.04414,0.88945,0.50596
0.012,2.52012,2.41377,2.04316,0.30937,1.08281,1.04736,0.89268,0.50918
0.016,2.51689,2.41699,2.05605,0.30937,1.06992,1.04736,0.89268,0.50596
0.02,2.48145,2.42666,2.05605,0.30937,1.08926,1.04736,0.88623,0.50596
0.024,2.51689,2.42021,2.04961,0.30615,1.08281,1.04736,0.89268,0.50596
0.028,2.504,2.43633,2.05928,0.3126,1.06348,1.04414,0.89268,0.50918
0.032,2.48145,2.42666,2.05928,0.30937,1.08604,1.03447,0.88945,0.50918
0.036,2.51045,2.39766,2.05928,0.30937,1.09248,1.04736,0.89268,0.50918
0.04,2.52012,2.41699,2.0625,0.30937,1.07959,1.04736,0.89268,0.50918
0.044,2.51689,2.41699,2.0625,0.30937,1.08604,1.03447,0.88945,0.50918
0.048,2.52334,2.41699,2.0625,0.30937,1.07959,1.04736,0.89268,0.50918
0.052,2.49434,2.43955,2.05928,0.3126,1.08604,1.03125,0.88945,0.50918
0.056,2.52656,2.42021,2.05928,0.30937,1.08926,1.04736,0.89268,0.50596
0.06,2.51367,2.41699,2.05928,0.30937,1.06992,1.04736,0.89268,0.50596
0.064,2.51367,2.40732,2.0625,0.30937,1.09248,1.05059,0.89268,0.50596
0.068,2.52656,2.43311,2.0625,0.31582,1.07959,1.05059,0.88945,0.50918
0.072,2.51689,2.41055,2.0625,0.30937,1.08604,1.03447,0.88945,0.50918
0.076,2.52656,2.42021,2.05928,0.30615,1.08926,1.04736,0.8959,0.50596
0.08,2.51045,2.446,2.05928,0.3126,1.0667,1.04736,0.89268,0.50596
0.084,2.51689,2.42666,2.04961,0.30937,1.08281,1.05059,0.88945,0.50918
0.088,2.51689,2.42666,2.05928,0.30937,1.06025,1.04092,0.89268,0.50596
0.092,2.47822,2.43633,2.05928,0.30937,1.08926,1.05059,0.88945,0.50596
0.096,2.52012,2.43311,2.0625,0.30615,1.08281,1.05059,0.89268,0.50596
0.1,2.49756,2.44277,2.05928,0.30937,1.05059,1.04092,0.89268,0.50596
0.104,2.51689,2.43955,2.0625,0.30937,1.08604,1.02803,0.88623,0.50596
0.108,2.52334,2.42021,2.05928,0.30937,1.08604,1.04736,0.89268,0.50596
0.112,2.504,2.44277,2.05928,0.30937,1.06348,1.04736,0.89268,0.50596
0.116,2.48467,2.43633,2.05605,0.30615,1.08926,1.05059,0.88945,0.50918
0.12,2.52334,2.42021,2.05928,0.30615,1.08604,1.04736,0.89268,0.50596
0.124,2.504,2.44277,2.05605,0.30937,1.07959,1.04736,0.88945,0.50596
0.128,2.51689,2.42021,2.05928,0.30615,1.08604,1.03447,0.88945,0.50596
0.132,2.51367,2.39766,2.05605,0.30615,1.08926,1.05059,0.89268,0.50596
0.136,2.51689,2.4041,2.05605,0.30615,1.09248,1.04736,0.88945,0.50596
0.14,2.50078,2.44277,2.05605,0.30937,1.06025,1.04414,0.88945,0.50596
0.144,2.47822,2.43311,2.05283,0.30615,1.08604,1.04736,0.88623,0.50596
0.148,2.51689,2.42988,2.05283,0.30615,1.07959,1.04736,0.88945,0.50596
0.152,2.51367,2.41699,2.05283,0.30615,1.07314,1.03447,0.88623,0.50596
0.156,2.51689,2.42021,2.04639,0.30615,1.07637,1.04414,0.88623,0.50596
0.16,2.51367,2.4041,2.04961,0.30615,1.05381,1.04414,0.88945,0.50596
0.164,2.52012,2.42666,2.03994,0.30615,1.08604,1.04736,0.88945,0.50596
0.168,2.51689,2.42344,2.04639,0.30615,1.08926,1.05059,0.88945,0.50918
0.172,2.504,2.43955,2.04961,0.30937,1.06348,1.04092,0.88945,0.50596
0.176,2.52012,2.43311,2.04961,0.30615,1.08281,1.04736,0.88945,0.50596
0.18,2.51367,2.42344,2.05283,0.30615,1.06992,1.04736,0.88945,0.50596
0.184,2.49111,2.43633,2.04961,0.30937,1.05059,1.04092,0.88945,0.50596
0.188,2.52012,2.42344,2.03994,0.30615,1.08281,1.04736,0.88945,0.50596
0.192,2.50078,2.43633,2.04961,0.30615,1.06025,1.04092,0.88623,0.50596
0.196,2.475,2.42988,2.05283,0.31582,1.08604,1.0248,0.88301,0.50596
0.2,2.52334,2.41699,2.04961,0.30293,1.08281,1.04414,0.88945,0.50596
0.204,2.504,2.43633,2.04961,0.30937,1.06025,1.04092,0.88945,0.50596
0.208,2.475,2.42666,2.04639,0.30293,1.08604,1.04414,0.88623,0.50596
0.212,2.51367,2.41699,2.04316,0.30293,1.07314,1.0377,0.88301,0.50596
0.216,2.51367,2.39766,2.04316,0.30293,1.08604,1.04414,0.88623,0.50273
0.22,2.51367,2.41377,2.04316,0.30293,1.07637,1.04414,0.88301,0.50596
0.224,2.51367,2.39766,2.04316,0.30293,1.08281,1.02803,0.88301,0.50596
0.228,2.51689,2.41377,2.04316,0.30293,1.07637,1.04092,0.88623,0.50596
0.232,2.475,2.42988,2.03994,0.30293,1.08604,1.04414,0.88301,0.50273
0.236,2.52012,2.41699,2.04316,0.30293,1.07637,1.04414,0.88301,0.50596
0.24,2.51367,2.41055,2.03994,0.30293,1.08281,1.02803,0.88301,0.50596
0.244,2.51367,2.38799,2.03994,0.30293,1.08926,1.04092,0.88301,0.50596
0.248,2.51367,2.4041,2.03994,0.30293,1.07959,1.02803,0.87979,0.50596
0.252,2.51367,2.38477,2.03672,0.30293,1.08604,1.04092,0.88301,0.50273
0.256,2.51689,2.41055,2.02383,0.30293,1.07959,1.04414,0.88301,0.50596
0.26,2.51689,2.41055,2.03672,0.30293,1.07314,1.04092,0.88301,0.50596
0.264,2.51689,2.41055,2.03672,0.30293,1.07959,1.04092,0.88301,0.50596
0.268,2.52012,2.42021,2.02705,0.30293,1.08281,1.04092,0.88301,0.50273
0.272,2.51689,2.41055,2.03994,0.30293,1.07637,1.0377,0.88301,0.50273
0.276,2.51367,2.4041,2.03994,0.30293,1.08281,1.02803,0.88301,0.50273
0.28,2.52334,2.41055,2.04316,0.30293,1.08604,1.04092,0.88623,0.50596
0.284,2.51045,2.39766,2.03994,0.30293,1.08281,1.02158,0.87979,0.50596
0.288,2.52012,2.41055,2.03994,0.30293,1.07959,1.04414,0.88301,0.50273
0.292,2.51045,2.41377,2.03994,0.30293,1.07314,1.04092,0.88301,0.50596
0.296,2.51367,2.40088,2.04316,0.30293,1.08926,1.05059,0.88301,0.50596
0.3,2.51689,2.42021,2.04316,0.30293,1.07959,1.04414,0.88301,0.50596
0.304,2.51367,2.39443,2.04316,0.30293,1.08926,1.04092,0.88623,0.50596
0.308,2.52012,2.41377,2.04316,0.30293,1.07959,1.04414,0.88301,0.50596
0.312,2.51367,2.41377,2.04316,0.30293,1.07314,1.0377,0.88301,0.50273
0.316,2.51367,2.39766,2.03994,0.30293,1.08281,1.0248,0.87979,0.50596
0.32,2.51367,2.41055,2.03672,0.30293,1.07637,1.04092,0.88301,0.50273
0.324,2.51367,2.4041,2.03672,0.29971,1.06348,1.0377,0.88301,0.50273
0.328,2.48145,2.42021,2.03672,0.29971,1.08926,1.04414,0.88301,0.50273
0.332,2.51689,2.41377,2.02383,0.29648,1.07959,1.0377,0.88301,0.50273
0.336,2.50078,2.42988,2.03672,0.30293,1.05703,1.03447,0.88301,0.50273
0.34,2.51689,2.41377,2.0335,0.29971,1.07637,1.0377,0.87979,0.50273
0.344,2.51367,2.40732,2.0335,0.29971,1.08604,1.04092,0.87979,0.50273
0.348,2.51689,2.42021,2.0335,0.29971,1.07959,1.0377,0.88301,0.50273
0.352,2.51367,2.41055,2.03672,0.29971,1.06992,1.02803,0.87979,0.50273
0.356,2.51689,2.41055,2.02383,0.29971,1.08281,1.04092,0.88301,0.50273
0.36,2.52012,2.42666,2.03672,0.30293,1.05703,1.03447,0.88301,0.50273
0.364,2.475,2.42021,2.03027,0.30293,1.08281,1.04092,0.87979,0.50273
0.368,2.51367,2.41377,2.0335,0.29971,1.07637,1.04092,0.88301,0.50273
