Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.71,0.24
0.003407,3.71,0.24
0.006991,3.68,0.24
0.013002,3.71,0.24
0.0164,3.71,0.24
0.01936,3.71,0.23
0.021939,3.71,0.24
0.024486,3.71,0.24
0.026626,3.71,0.24
0.029298,3.71,0.24
0.031981,3.71,0.24
0.034474,3.71,0.24
0.036772,3.71,0.24
0.039047,3.71,0.24
0.0412,3.74,0.24
0.043504,3.71,0.24
0.045507,3.71,0.24
0.047603,3.71,0.24
0.049663,3.74,0.24
0.051825,3.74,0.24
0.05394,3.74,0.24
0.056051,3.71,0.23
0.058302,3.74,0.24
0.060435,3.71,0.24
0.062428,3.74,0.24
0.064454,3.71,0.23
0.066711,3.74,0.23
0.068783,3.71,0.23
0.070805,3.74,0.24
0.072871,3.74,0.24
0.07507,3.74,0.24
0.07726,3.74,0.23
0.079356,3.74,0.23
0.081456,3.71,0.23
0.085406,3.74,0.24
0.087806,3.74,0.23
0.090467,3.74,0.23
0.094124,3.74,0.23
0.096619,3.74,0.23
0.100408,3.71,0.23
0.10288,3.74,0.23
0.105441,3.71,0.24
0.109278,3.71,0.23
0.111723,3.74,0.23
0.114256,3.74,0.23
0.118057,3.77,0.22
0.120596,3.74,0.23
0.124344,3.77,0.23
0.126827,3.77,0.23
0.129333,3.77,0.23
0.133152,3.77,0.23
0.135735,3.77,0.24
0.138211,3.77,0.23
0.142015,3.77,0.23
0.144552,3.8,0.22
0.148337,3.74,0.22
0.150836,3.74,0.23
0.153358,3.74,0.23
0.1571,3.71,0.23
0.159754,3.71,0.22
0.163413,3.71,0.23
0.1659,3.71,0.23
0.168415,3.71,0.23
0.172296,3.71,0.23
0.174744,3.74,0.22
0.177246,3.74,0.22
0.181007,3.74,0.22
0.183539,3.74,0.22
0.187378,3.74,0.22
0.189899,3.74,0.23
0.192447,3.74,0.23
0.196204,3.77,0.23
0.198697,3.77,0.23
0.201237,3.74,0.22
0.204987,3.74,0.22
0.207529,3.74,0.22
0.211346,3.77,0.22
0.213834,3.77,0.22
0.216326,3.74,0.22
0.220122,3.77,0.22
0.222638,3.74,0.22
0.226443,3.74,0.22
0.228941,3.71,0.22
0.231472,3.71,0.22
0.235352,3.71,0.22
0.237815,3.71,0.22
0.240312,3.71,0.21
0.244078,3.74,0.22
0.246609,3.68,0.21
0.250387,3.74,0.21
0.25295,3.71,0.22
0.255427,3.74,0.22
0.259222,3.74,0.22
0.261703,3.68,0.22
0.264223,3.68,0.21
0.268037,3.71,0.22
0.270518,3.68,0.22
0.274325,3.68,0.22
0.276809,3.68,0.22
0.279334,3.71,0.22
0.283106,3.68,0.22
0.285618,3.68,0.22
0.289463,3.68,0.22
0.291938,3.65,0.22
0.294445,3.68,0.22
0.298209,3.65,0.22
0.300719,3.62,0.22
0.303227,3.65,0.22
0.307012,3.62,0.22
0.309507,3.58,0.23
0.313341,3.58,0.23
0.315823,3.55,0.23
0.318334,3.53,0.23
0.322082,3.53,0.22
0.324624,3.53,0.24
0.328409,3.5,0.24
0.330901,3.5,0.24
0.333411,3.5,0.24
0.337219,3.47,0.24
0.339764,3.5,0.25
0.342295,3.47,0.25
0.346067,3.47,0.24
0.348595,3.47,0.24
0.352389,3.43,0.25
0.354893,3.43,0.25
0.357402,3.43,0.25
0.361229,3.43,0.26
0.363732,3.4,0.26
0.366249,3.4,0.26
0.370013,3.4,0.26
0.372567,3.4,0.26
0.37635,3.37,0.26
0.378844,3.37,0.26
0.381369,3.37,0.26
0.385164,3.37,0.27
0.387687,3.35,0.27
0.3915,3.35,0.27
0.393998,3.35,0.27
0.39653,3.35,0.27
0.400326,3.35,0.28
0.402818,3.31,0.29
0.405347,3.35,0.28
0.409178,3.31,0.28
0.411662,3.35,0.29
0.415489,3.31,0.28
0.417963,3.35,0.29
0.420463,3.31,0.3
0.424256,3.28,0.3
0.426768,3.28,0.3
0.429283,3.28,0.3
0.433104,3.31,0.3
0.43559,3.31,0.3
0.439407,3.31,0.3
0.441908,3.35,0.31
0.444415,3.35,0.31
0.448248,3.37,0.3
0.450718,3.4,0.31
0.453258,3.4,0.31
0.457013,3.47,0.31
0.459546,3.47,0.32
0.463338,3.47,0.31
0.465819,3.5,0.31
0.468344,3.55,0.32
0.472121,3.58,0.31
0.474653,3.62,0.31
0.478456,3.58,0.3
0.480961,3.62,0.32
0.483467,3.68,0.31
0.487267,3.68,0.31
0.489771,3.71,0.31
0.492323,3.74,0.31
0.496078,3.74,0.31
0.498614,3.74,0.31
0.502389,3.74,0.29
0.504907,3.74,0.3
0.507428,3.77,0.31
0.511207,3.8,0.31
0.513742,3.8,0.3
0.516238,3.8,0.3
0.520031,3.77,0.3
0.52254,3.83,0.31
0.526325,3.8,0.29
0.528839,3.8,0.29
0.531333,3.83,0.29
0.535112,3.8,0.29
0.537641,3.83,0.3
0.541426,3.83,0.31
0.543978,3.86,0.3
0.546493,3.83,0.3
0.550287,3.83,0.3
0.552781,3.86,0.28
0.555305,3.8,0.28
0.559092,3.8,0.28
0.561584,3.8,0.28
0.565411,3.83,0.28
0.5679,3.77,0.28
0.570424,3.83,0.28
0.574238,3.74,0.28
0.576736,3.77,0.28
0.579241,3.74,0.28
0.583022,3.71,0.29
0.585532,3.68,0.29
0.589358,3.74,0.3
0.591869,3.71,0.29
0.594397,3.71,0.29
0.598197,3.71,0.29
0.600697,3.68,0.3
0.603226,3.71,0.29
0.606993,3.71,0.3
0.609508,3.68,0.3
0.613332,3.71,0.3
0.615835,3.68,0.3
0.618346,3.71,0.31
0.622302,3.68,0.3
0.624601,3.65,0.3
0.628399,3.65,0.29
0.630909,3.65,0.3
0.633417,3.65,0.3
0.637197,3.68,0.29
0.639677,3.68,0.3
0.642215,3.68,0.29
0.646038,3.65,0.29
0.648542,3.65,0.3
0.652328,3.68,0.3
0.654926,3.71,0.3
0.657361,3.68,0.29
0.661208,3.71,0.29
0.663726,3.71,0.28
0.666182,3.74,0.28
0.669985,3.77,0.28
0.672468,3.74,0.28
0.676247,3.8,0.28
0.678837,3.77,0.27
0.681281,3.83,0.29
0.685083,3.86,0.28
0.687595,3.86,0.28
0.691364,3.89,0.27
0.693881,3.95,0.27
0.696389,3.95,0.27
0.700155,3.98,0.27
0.702734,4.01,0.27
0.705195,4.08,0.26
0.709009,4.08,0.26
0.711567,4.11,0.27
0.715206,4.13,0.27
0.717767,4.13,0.27
0.720242,4.24,0.27
0.724009,4.27,0.24
0.72663,4.31,0.25
0.73031,4.31,0.24
0.732872,4.31,0.26
0.73541,4.4,0.24
0.739109,4.4,0.22
0.74169,4.43,0.22
0.744158,4.46,0.22
0.748071,4.5,0.22
0.750519,4.53,0.21
0.754336,4.53,0.21
0.75687,4.58,0.2
0.760461,4.58,0.19
0.762825,4.61,0.18
0.765372,4.61,0.17
0.769295,4.61,0.18
0.771637,4.61,0.18
0.77562,4.68,0.17
0.777912,4.68,0.16
0.780458,4.71,0.16
0.784412,4.71,0.15
0.786713,4.76,0.15
0.789423,4.76,0.14
0.793089,4.76,0.14
0.795532,4.8,0.13
0.799505,4.83,0.12
0.801897,4.86,0.12
0.80439,4.89,0.11
0.808302,4.89,0.1
0.810725,4.89,0.1
0.813285,4.95,0.09
0.816928,4.95,0.08
0.819548,4.98,0.09
0.823437,4.98,0.07
0.82587,5.01,0.07
0.828293,4.98,0.06
0.832152,4.98,0.06
0.834552,4.98,0.06
0.838486,4.98,0.06
0.840996,4.95,0.06
0.84337,4.95,0.05
0.847325,4.95,0.05
0.849672,4.91,0.04
0.853535,4.91,0.04
0.855892,4.89,0.04
0.858464,4.83,0.03
0.862396,4.86,0.03
0.864474,4.8,0.03
0.868291,4.76,0.03
0.870936,4.71,0.03
0.873283,4.68,0.03
0.877217,4.61,0.03
0.879722,4.61,0.03
0.883379,4.55,0.03
0.886092,4.55,0.03
0.888399,4.53,0.03
0.892234,4.5,0.03
0.894892,4.43,0.03
0.898528,4.4,0.03
0.901262,4.37,0.03
0.903652,4.33,0.03
0.907419,4.31,0.04
0.910221,4.27,0.04
0.912459,4.24,0.04
0.916263,4.24,0.04
0.918878,4.21,0.04
0.921265,4.16,0.04
0.925207,4.13,0.04
0.927676,4.13,0.04
0.931357,4.13,0.04
0.934151,4.11,0.05
0.936369,4.13,0.05
0.94016,4.11,0.04
0.942894,4.11,0.05
0.946467,4.08,0.04
0.949143,4.11,0.05
0.951608,4.08,0.04
0.955344,4.08,0.04
0.958228,4.04,0.04
0.960413,4.04,0.04
0.964126,4.04,0.05
0.966779,4.01,0.05
0.970387,4.01,0.05
0.973089,4.01,0.05
0.975625,3.98,0.04
0.979312,4.01,0.05
0.981999,3.98,0.04
0.984324,3.98,0.04
0.988154,3.98,0.05
0.99079,3.95,0.05
0.994412,3.95,0.04
0.997134,3.95,0.04
0.999418,3.95,0.05
1.003265,3.95,0.05
1.005947,3.95,0.05
1.008322,3.95,0.05
1.012108,3.95,0.05
1.014709,3.95,0.05
1.018346,3.95,0.05
1.021085,3.95,0.04
1.023397,3.93,0.05
1.027191,3.93,0.04
1.029888,3.95,0.05
1.033398,3.95,0.05
1.035987,3.95,0.05
1.038535,3.95,0.04
1.042359,3.95,0.05
1.044907,3.95,0.05
1.047258,3.95,0.05
1.051012,3.95,0.05
1.053788,3.93,0.05
1.05738,3.93,0.05
1.06006,3.93,0.04
1.062525,3.93,0.05
1.066189,3.93,0.05
1.068917,3.93,0.04
1.071223,3.93,0.04
1.075078,3.95,0.05
1.077695,3.93,0.04
1.081241,3.95,0.04
1.084022,3.95,0.05
1.086367,3.95,0.05
1.089907,3.95,0.05
1.092885,3.93,0.05
1.096326,3.93,0.05
1.098764,3.95,0.05
1.101446,3.93,0.05
1.105107,3.93,0.05
1.107676,3.93,0.04
1.111421,3.89,0.05
1.113897,3.93,0.05
1.116425,3.93,0.05
1.120195,3.93,0.05
1.122728,3.93,0.05
1.126539,3.89,0.05
1.129006,3.89,0.05
1.131546,3.89,0.05
1.135316,3.93,0.05
1.137812,3.93,0.05
1.140335,3.89,0.04
1.144089,3.89,0.04
1.146617,3.93,0.04
1.150408,3.93,0.04
1.152916,3.93,0.05
1.155471,3.93,0.05
1.159284,3.93,0.05
1.161771,3.93,0.05
1.164274,3.95,0.05
1.168057,3.93,0.04
1.170573,3.93,0.04
1.174347,3.93,0.04
1.17685,3.93,0.05
1.179368,3.93,0.05
1.18318,3.93,0.05
1.18566,3.89,0.04
1.189459,3.89,0.05
1.191961,3.89,0.05
1.194475,3.86,0.04
1.198324,3.86,0.05
1.2008,3.86,0.05
1.203296,3.86,0.05
1.207104,3.89,0.05
