Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,0.52207,2.05283,1.84336,0.21914,0.93135,1.03125,0.87656,0.08057
0.004,0.51885,2.05283,1.84658,0.22236,0.93135,1.03125,0.87334,0.08057
0.008,0.50596,2.05928,1.84658,0.21914,0.91201,1.02803,0.87334,0.08057
0.012,0.49951,2.04961,1.84658,0.22236,0.9249,1.01514,0.87012,0.08057
0.016,0.52207,2.03027,1.84658,0.21914,0.93457,1.00547,0.87012,0.08057
0.02,0.53174,2.04961,1.84658,0.22236,0.94424,1.03125,0.87334,0.08057
0.024,0.53174,2.04961,1.8498,0.21914,0.93135,1.03125,0.87334,0.08057
0.028,0.51885,2.05283,1.84658,0.22236,0.93135,1.03125,0.87334,0.07734
0.032,0.51885,2.05283,1.84658,0.21914,0.92813,1.02158,0.87334,0.07734
0.036,0.49951,2.05283,1.84658,0.22236,0.89912,1.02803,0.87334,0.08057
0.04,0.51885,2.05605,1.85303,0.21914,0.93779,1.00225,0.87012,0.07734
0.044,0.51885,2.01416,1.8498,0.22236,0.94746,1.03447,0.87656,0.08057
0.048,0.53496,2.05283,1.8498,0.21914,0.94424,1.03447,0.87656,0.08057
0.052,0.53174,2.04961,1.8498,0.22236,0.94102,1.03447,0.87656,0.08057
0.056,0.51885,2.05605,1.8498,0.22236,0.93135,1.03447,0.87334,0.07734
0.06,0.51885,2.05605,1.8498,0.22236,0.91201,1.03125,0.87656,0.08057
0.064,0.49951,2.05605,1.8498,0.22236,0.90234,1.02803,0.87656,0.07734
0.068,0.47373,2.05283,1.8498,0.22236,0.88301,1.0248,0.87334,0.07734
0.072,0.51885,2.03027,1.8498,0.21914,0.93779,1.00547,0.87012,0.08057
0.076,0.52529,2.04316,1.84014,0.22236,0.94102,1.03447,0.87012,0.07734
0.08,0.52207,2.04639,1.84014,0.22236,0.94102,1.03447,0.87334,0.08057
0.084,0.52207,2.05605,1.85303,0.22236,0.93779,1.03447,0.87656,0.08057
0.088,0.52207,2.05605,1.85303,0.22236,0.93135,1.03125,0.87334,0.08057
0.092,0.47373,2.04961,1.85303,0.22236,0.88301,1.02803,0.87656,0.08057
0.096,0.47051,2.04639,1.8498,0.22236,0.9249,1.01514,0.87334,0.08057
0.1,0.51562,2.0335,1.85303,0.22236,0.93457,1.00869,0.87012,0.08057
0.104,0.51885,2.02383,1.85303,0.21914,0.95391,1.04414,0.87334,0.07734
0.108,0.52207,2.05605,1.8498,0.22236,0.93779,1.03447,0.87012,0.08057
0.112,0.51562,2.05605,1.8498,0.22236,0.93135,1.03125,0.87334,0.08057
0.116,0.51562,2.05928,1.8498,0.22236,0.92813,1.0248,0.87334,0.08057
0.12,0.51885,2.03994,1.8498,0.22236,0.9249,1.01191,0.87012,0.08057
0.124,0.51562,2.03027,1.8498,0.22236,0.93779,1.00869,0.87012,0.08057
0.128,0.51562,2.05605,1.8498,0.22236,0.93779,1.03447,0.87334,0.08057
0.132,0.51885,2.05605,1.8498,0.22236,0.94746,1.03447,0.87656,0.08057
0.136,0.53174,2.04961,1.8498,0.22236,0.94102,1.03447,0.87656,0.08057
0.14,0.52852,2.04639,1.8498,0.22236,0.93135,1.03125,0.87334,0.08057
0.144,0.51562,2.05605,1.8498,0.22236,0.93135,1.03125,0.87334,0.08057
0.148,0.51562,2.0335,1.85303,0.22236,0.93779,1.00869,0.87012,0.08057
0.152,0.51562,2.02705,1.8498,0.22236,0.90879,1.02803,0.87656,0.08057
0.156,0.49307,2.05283,1.8498,0.22236,0.89268,1.02803,0.87334,0.08057
0.16,0.47051,2.04961,1.8498,0.22236,0.87979,1.0248,0.87334,0.08057
0.164,0.52852,2.04961,1.8498,0.22236,0.94746,1.03447,0.87656,0.08057
0.168,0.52852,2.05605,1.85303,0.22236,0.93779,1.00869,0.87334,0.08057
0.172,0.51562,2.02705,1.85303,0.22236,0.93457,0.99902,0.87012,0.08057
0.176,0.52852,2.04961,1.85303,0.22236,0.94746,1.03447,0.87656,0.08057
0.18,0.52852,2.04961,1.85303,0.22236,0.94424,1.03447,0.87656,0.08057
0.184,0.51562,2.05928,1.85625,0.22236,0.91523,1.03125,0.87656,0.08057
0.188,0.49951,2.05928,1.85303,0.22236,0.92813,1.0248,0.87334,0.08057
0.192,0.51562,2.03672,1.85625,0.22236,0.93457,1.01191,0.87334,0.08057
