Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,1.12793,1.96904,1.44053,0.1708,0.58975,0.86689,0.67676,0.39961
0.004,1.12471,1.97227,1.44697,0.1708,0.5833,0.86367,0.67354,0.40283
0.008,1.09893,1.96582,1.44697,0.1708,0.53496,0.85723,0.67354,0.39961
0.012,1.12148,1.97871,1.45342,0.1708,0.58652,0.85078,0.67354,0.39961
0.016,1.12148,1.94971,1.4502,0.17402,0.58975,0.86367,0.67676,0.40283
0.02,1.13115,1.9626,1.44697,0.1708,0.5833,0.86367,0.67676,0.39961
0.024,1.11182,1.96582,1.44697,0.1708,0.55752,0.86045,0.67354,0.39961
0.028,1.11826,1.95615,1.44375,0.1708,0.5833,0.84756,0.67354,0.39961
0.032,1.11826,1.94648,1.44697,0.1708,0.58975,0.86367,0.67354,0.39961
0.036,1.12471,1.95938,1.44053,0.1708,0.58652,0.86367,0.67676,0.39961
0.04,1.12148,1.96904,1.44697,0.1708,0.5833,0.86367,0.67676,0.39961
0.044,1.09893,1.96582,1.44697,0.1708,0.55107,0.85723,0.67676,0.39961
0.048,1.12471,1.96582,1.44375,0.1708,0.58652,0.86367,0.67676,0.39961
0.052,1.12471,1.97227,1.44697,0.1708,0.5833,0.86045,0.67354,0.39961
0.056,1.12471,1.96904,1.44697,0.1708,0.58008,0.854,0.67354,0.40283
0.06,1.12471,1.95615,1.44697,0.1708,0.58652,0.84111,0.67031,0.39961
0.064,1.12471,1.96904,1.44697,0.1708,0.58008,0.85078,0.67354,0.39961
0.068,1.12793,1.95938,1.44375,0.1708,0.53496,0.85723,0.67354,0.39961
0.072,1.13115,1.96904,1.44375,0.1708,0.59297,0.86689,0.67354,0.39961
0.076,1.13115,1.97227,1.4373,0.16758,0.56396,0.86045,0.67354,0.39961
0.08,1.10537,1.96904,1.44375,0.1708,0.54141,0.86045,0.67354,0.39961
0.084,1.12793,1.96582,1.4373,0.1708,0.58975,0.86689,0.67354,0.39961
0.088,1.12793,1.97227,1.44375,0.1708,0.57041,0.86045,0.67676,0.39961
0.092,1.10537,1.96904,1.44375,0.1708,0.55107,0.86045,0.67354,0.39961
0.096,1.07637,1.9626,1.44375,0.1708,0.59297,0.86689,0.67354,0.39961
0.1,1.1376,1.97227,1.44375,0.1708,0.58652,0.86689,0.67354,0.39961
0.104,1.12793,1.96904,1.44375,0.1708,0.58652,0.84434,0.67031,0.39961
0.108,1.1376,1.96904,1.44375,0.1708,0.58652,0.86367,0.67676,0.39961
0.112,1.13115,1.96904,1.44053,0.1708,0.58652,0.86367,0.67354,0.39961
0.116,1.13115,1.96904,1.44053,0.1708,0.58975,0.85078,0.67031,0.39961
