Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,2.00771,1.2665,0.71865,0.11279,0.80566,0.58008,0.36416,0.27393
0.004,2.00449,1.26973,0.71865,0.10957,0.79922,0.58008,0.36094,0.27393
0.008,2.00127,1.27617,0.71865,0.10957,0.80244,0.58008,0.36094,0.2707
0.012,2.00127,1.2665,0.71865,0.11279,0.79922,0.58008,0.36094,0.27393
0.016,2.00127,1.26973,0.71865,0.11279,0.796,0.58008,0.36094,0.2707
0.02,2.00127,1.26328,0.71865,0.11279,0.80566,0.57686,0.36094,0.27393
0.024,2.00771,1.2665,0.71865,0.11279,0.80566,0.57686,0.36416,0.2707
0.028,2.00771,1.2665,0.71865,0.11279,0.79922,0.5833,0.36094,0.2707
0.032,2.00127,1.26973,0.71865,0.11279,0.796,0.57686,0.36094,0.27393
0.036,2.00127,1.26328,0.71865,0.11279,0.80566,0.57363,0.36094,0.2707
0.04,2.00449,1.2665,0.71543,0.11279,0.80244,0.58008,0.36094,0.2707
0.044,2.01094,1.26973,0.72188,0.11279,0.80566,0.58008,0.36416,0.27393
0.048,2.01094,1.2665,0.71865,0.10957,0.79922,0.58008,0.36416,0.2707
0.052,1.99805,1.2665,0.71865,0.10957,0.796,0.58008,0.36416,0.2707
0.056,1.9916,1.2665,0.72188,0.10957,0.78633,0.57686,0.36094,0.2707
0.06,2.00127,1.2665,0.71865,0.10635,0.80566,0.57363,0.35771,0.27393
0.064,2.01094,1.26973,0.71865,0.11279,0.80566,0.58008,0.36094,0.2707
0.068,2.00449,1.2665,0.71543,0.11279,0.80244,0.5833,0.36094,0.2707
0.072,2.00449,1.27295,0.71865,0.11279,0.80244,0.5833,0.36094,0.27393
0.076,2.00449,1.2665,0.71865,0.10957,0.796,0.58008,0.36416,0.2707
0.08,1.98838,1.2665,0.71865,0.10957,0.78633,0.57686,0.36094,0.2707
0.084,2.00771,1.2665,0.71865,0.11279,0.80566,0.58008,0.36094,0.2707
0.088,2.00771,1.26973,0.71543,0.11279,0.80244,0.5833,0.36094,0.2707
0.092,2.00771,1.27295,0.71865,0.11279,0.80244,0.5833,0.36094,0.2707
