Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,1.77568,0.95713,1.25684,0.16436,0.72832,0.50273,0.53496,0.31582
0.004,1.76924,0.95713,1.26006,0.16436,0.7251,0.50273,0.53496,0.31582
0.008,1.77246,0.95713,1.26006,0.16436,0.72188,0.49951,0.53496,0.3126
0.012,1.75957,0.95713,1.26006,0.16436,0.71543,0.49951,0.53818,0.3126
0.016,1.76924,0.95713,1.25684,0.16436,0.73154,0.50596,0.53496,0.3126
0.02,1.77891,0.95713,1.26328,0.16436,0.72832,0.50273,0.53818,0.31582
0.024,1.77246,0.95713,1.26328,0.16436,0.7251,0.50273,0.53496,0.31582
0.028,1.77246,0.95391,1.26328,0.16436,0.73477,0.49951,0.53496,0.31582
0.032,1.77246,0.95391,1.26328,0.16436,0.73477,0.50596,0.53818,0.31582
0.036,1.77891,0.95713,1.26328,0.16436,0.73154,0.50596,0.53818,0.31582
0.04,1.76924,0.95391,1.2665,0.16436,0.73154,0.49951,0.53496,0.31582
0.044,1.76924,0.95391,1.26328,0.16436,0.71543,0.49951,0.53818,0.3126
0.048,1.77568,0.96035,1.25684,0.16436,0.73154,0.50596,0.53496,0.3126
0.052,1.77568,0.96035,1.26328,0.16436,0.73477,0.50596,0.53818,0.31582
0.056,1.76924,0.95713,1.26328,0.16436,0.72188,0.50273,0.53818,0.31582
0.06,1.77568,0.95713,1.26006,0.16436,0.73154,0.50596,0.53496,0.3126
0.064,1.77568,0.96035,1.26328,0.16758,0.73154,0.50273,0.53818,0.31582
0.068,1.77246,0.95391,1.26328,0.16436,0.7251,0.50273,0.53818,0.31582
0.072,1.76924,0.95713,1.26328,0.16436,0.72188,0.49951,0.53818,0.31582
0.076,1.77246,0.95068,1.26328,0.16758,0.73154,0.49629,0.53496,0.31582
0.08,1.77246,0.94746,1.2665,0.16436,0.73154,0.50596,0.53818,0.3126
0.084,1.77568,0.95713,1.26006,0.16436,0.73154,0.50273,0.53818,0.3126
0.088,1.77568,0.95713,1.2665,0.16436,0.73154,0.50273,0.53818,0.31582
0.092,1.77246,0.95391,1.2665,0.16436,0.7251,0.50273,0.53818,0.31582
0.096,1.75957,0.95391,1.26973,0.16758,0.71543,0.49951,0.53818,0.31582
0.1,1.77568,0.95391,1.26328,0.16758,0.73154,0.50273,0.53818,0.31904
0.104,1.78213,0.95713,1.26973,0.16758,0.73154,0.50273,0.54141,0.31582
0.108,1.77246,0.95391,1.27295,0.16436,0.7251,0.49951,0.53818,0.3126
0.112,1.77568,0.95713,1.27295,0.16758,0.72188,0.49951,0.53818,0.31582
0.116,1.77891,0.96035,1.2665,0.16436,0.73154,0.50273,0.53818,0.31582
0.12,1.77891,0.96035,1.27295,0.1708,0.73154,0.50273,0.53818,0.31582
0.124,1.77568,0.95713,1.27617,0.16758,0.7251,0.50596,0.53818,0.31582
0.128,1.77568,0.95713,1.27295,0.16758,0.72188,0.49951,0.53818,0.31582
0.132,1.78213,0.95713,1.27295,0.16758,0.73477,0.50273,0.54141,0.31582
