Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.77,0.26
0.002949,3.8,0.26
0.005858,3.8,0.25
0.009264,3.83,0.25
0.011947,3.83,0.24
0.015017,3.83,0.25
0.017187,3.83,0.25
0.019371,3.86,0.25
0.021553,3.89,0.25
0.023635,3.93,0.25
0.025698,3.93,0.25
0.027959,3.95,0.23
0.030287,3.98,0.24
0.032495,3.95,0.25
0.034752,3.98,0.23
0.037262,3.98,0.24
0.039503,4.01,0.22
0.041528,4.04,0.23
0.043769,4.04,0.23
0.046463,4.04,0.22
0.048929,4.08,0.21
0.051629,4.08,0.22
0.055005,4.11,0.21
0.05774,4.11,0.21
0.061335,4.16,0.21
0.063827,4.16,0.21
0.066474,4.16,0.19
0.0701,4.21,0.2
0.072594,4.24,0.19
0.076537,4.24,0.2
0.078941,4.24,0.19
0.081453,4.24,0.17
0.085082,4.24,0.18
0.087588,4.27,0.19
0.091601,4.31,0.18
0.093916,4.31,0.17
0.096509,4.31,0.16
0.100438,4.31,0.16
0.102786,4.27,0.17
0.10531,4.31,0.16
0.109101,4.33,0.16
0.111652,4.33,0.16
0.115539,4.33,0.15
0.117918,4.37,0.14
0.120499,4.37,0.14
0.124333,4.37,0.14
0.126739,4.4,0.14
0.130563,4.4,0.13
0.133053,4.4,0.13
0.135541,4.43,0.13
0.139363,4.46,0.12
0.141861,4.43,0.12
0.144382,4.46,0.12
0.14819,4.46,0.11
0.150725,4.5,0.11
0.154517,4.5,0.1
0.157025,4.5,0.1
0.159551,4.5,0.1
0.163376,4.53,0.1
0.165835,4.5,0.09
0.168382,4.5,0.09
0.172156,4.5,0.08
0.17468,4.55,0.08
0.178516,4.53,0.08
0.180976,4.55,0.08
0.183532,4.53,0.07
0.187327,4.55,0.07
0.189857,4.58,0.07
0.192357,4.58,0.07
0.196168,4.58,0.06
0.198733,4.58,0.06
0.202545,4.58,0.06
0.205059,4.61,0.06
0.207561,4.58,0.05
0.211358,4.61,0.05
0.213983,4.61,0.05
0.216377,4.61,0.05
0.220153,4.61,0.04
0.222697,4.58,0.04
0.226491,4.58,0.04
0.228982,4.58,0.04
0.231635,4.58,0.04
0.235334,4.58,0.03
0.237818,4.55,0.03
0.240384,4.55,0.03
0.244131,4.55,0.04
0.246653,4.55,0.03
0.250513,4.5,0.04
0.252997,4.46,0.03
0.25555,4.46,0.03
0.259328,4.46,0.03
0.261845,4.43,0.03
0.264394,4.43,0.03
0.268201,4.43,0.03
0.270683,4.4,0.03
0.27456,4.4,0.04
0.277248,4.4,0.04
0.279595,4.4,0.04
0.283433,4.4,0.04
0.28582,4.37,0.04
0.288384,4.37,0.04
0.292118,4.37,0.04
0.294687,4.33,0.04
0.298504,4.33,0.04
0.301033,4.33,0.04
0.303587,4.31,0.04
0.307369,4.31,0.04
0.309859,4.31,0.04
0.31245,4.31,0.05
0.316137,4.27,0.05
0.318665,4.27,0.04
0.322469,4.24,0.05
0.32496,4.24,0.05
0.327512,4.21,0.05
0.331269,4.21,0.05
0.333771,4.13,0.05
0.336325,4.13,0.05
0.340363,4.13,0.05
0.342516,4.13,0.05
0.346554,4.11,0.05
0.34883,4.11,0.05
0.351431,4.11,0.05
0.355287,4.13,0.05
0.35778,4.08,0.04
0.361823,4.11,0.04
0.36406,4.08,0.05
0.36648,4.04,0.05
0.370477,4.04,0.05
0.372804,4.04,0.05
0.376431,4.04,0.04
0.378943,4.01,0.04
0.381351,4.04,0.05
0.385331,4.01,0.04
0.387738,4.04,0.05
0.391557,4.01,0.04
0.39412,4.01,0.04
0.397542,4.01,0.05
0.400047,4.01,0.05
0.402765,4.01,0.05
0.406397,4.01,0.05
0.40914,4.04,0.04
0.412866,4.04,0.05
0.415267,4.01,0.05
0.417889,4.04,0.05
0.42155,4.04,0.05
0.424195,4.01,0.04
0.426981,4.01,0.05
0.429624,4.01,0.04
0.433488,3.98,0.05
0.435996,3.98,0.04
0.439726,4.01,0.04
0.442298,3.98,0.05
0.444757,3.98,0.05
0.448699,3.95,0.04
0.451017,3.93,0.05
0.453645,3.95,0.04
0.457727,3.95,0.05
0.459939,3.93,0.05
0.46249,3.95,0.05
0.466309,3.93,0.05
0.468729,3.93,0.04
0.472577,3.95,0.04
0.475003,3.95,0.05
0.477472,3.95,0.04
0.481509,3.95,0.04
0.483529,3.95,0.04
0.487417,3.95,0.04
0.490045,3.95,0.04
0.492392,3.95,0.04
0.496182,3.95,0.05
0.49869,3.95,0.04
0.502467,3.95,0.04
0.505089,3.95,0.05
0.507613,3.93,0.04
0.51146,3.93,0.05
0.513878,3.93,0.05
0.516415,3.93,0.05
0.520251,3.93,0.05
0.522723,3.93,0.04
0.526544,3.93,0.05
0.529144,3.93,0.04
0.531587,3.93,0.05
0.535474,3.93,0.05
0.5379,3.93,0.05
0.54046,3.93,0.05
0.544209,3.93,0.05
0.546716,3.93,0.05
0.550484,3.93,0.05
0.553067,3.89,0.05
0.555612,3.93,0.05
0.559397,3.89,0.05
0.561898,3.86,0.05
0.564697,3.86,0.05
0.568313,3.86,0.05
0.570772,3.86,0.04
0.574556,3.89,0.05
0.577068,3.86,0.05
0.579598,3.86,0.05
0.58339,3.86,0.05
0.585876,3.86,0.05
0.588373,3.86,0.05
0.59235,3.86,0.05
0.594805,3.86,0.04
0.598699,3.86,0.05
0.601104,3.86,0.05
0.603572,3.86,0.05
0.607562,3.83,0.05
0.61002,3.86,0.05
0.612366,3.86,0.04
0.615992,3.86,0.04
0.618431,3.86,0.05
0.622166,3.89,0.05
0.624746,3.86,0.05
0.628509,3.86,0.05
0.631036,3.89,0.05
0.633515,3.89,0.05
0.637333,3.89,0.05
0.639876,3.93,0.05
0.643638,3.93,0.05
0.646152,3.93,0.05
0.648666,3.93,0.05
0.652433,3.93,0.05
0.655003,3.93,0.04
0.657537,3.95,0.05
0.661327,3.95,0.05
0.663843,3.93,0.05
0.667595,3.95,0.05
0.670141,3.95,0.05
0.672636,3.95,0.04
0.676394,3.98,0.05
0.678981,3.95,0.04
0.681416,3.98,0.04
0.685199,3.95,0.05
0.687704,3.95,0.05
0.691532,3.95,0.05
0.694076,3.95,0.05
0.696622,3.95,0.05
0.700339,3.95,0.05
0.702921,3.95,0.05
0.705403,3.95,0.04
0.709249,3.95,0.05
0.711815,3.95,0.05
0.714285,3.93,0.05
0.718155,3.95,0.05
0.720611,3.95,0.05
0.724433,3.95,0.05
0.726965,3.93,0.04
0.729499,3.95,0.04
0.733341,3.95,0.04
0.735811,3.95,0.04
0.738366,3.95,0.05
0.742215,3.95,0.04
0.744689,3.95,0.05
0.748489,3.95,0.04
0.751049,3.95,0.05
0.753495,3.93,0.04
0.757335,3.95,0.05
0.759861,3.93,0.04
0.762381,3.95,0.04
0.766231,3.93,0.04
0.768718,3.95,0.04
0.772587,3.95,0.04
0.775063,3.95,0.05
0.77753,3.95,0.05
0.781397,3.95,0.05
0.783834,3.95,0.04
0.786395,3.95,0.05
0.790267,3.95,0.05
0.79269,3.95,0.05
0.796523,3.95,0.04
0.799013,3.95,0.04
0.801444,3.93,0.04
0.805313,3.95,0.04
0.807745,3.93,0.05
0.811594,3.95,0.04
0.814076,3.95,0.04
0.81651,3.93,0.04
0.820316,3.89,0.04
0.822869,3.93,0.04
0.825361,3.93,0.04
0.829172,3.95,0.05
0.831782,3.93,0.04
0.835847,3.95,0.04
0.838211,3.93,0.04
0.840725,3.93,0.04
0.844389,3.95,0.05
0.846839,3.95,0.04
0.849458,3.95,0.04
0.853194,3.95,0.05
0.855673,3.95,0.05
0.859433,3.95,0.05
0.862106,3.93,0.05
0.864525,3.95,0.05
0.868333,3.95,0.05
0.870856,3.95,0.04
0.873356,3.95,0.05
0.877148,3.93,0.05
0.879664,3.93,0.05
0.883434,3.93,0.05
0.885964,3.93,0.04
0.888469,3.93,0.04
0.892289,3.95,0.05
0.894805,3.93,0.05
0.897313,3.93,0.05
0.901089,3.93,0.04
0.903612,3.95,0.05
0.907418,3.95,0.04
0.909976,3.95,0.05
0.912562,3.95,0.05
0.916319,3.95,0.05
0.918823,3.93,0.05
0.921363,3.98,0.05
0.925162,3.95,0.05
0.927637,3.95,0.04
0.931437,3.93,0.04
0.934002,3.95,0.05
0.936487,3.95,0.04
0.9403,3.95,0.04
0.942814,3.95,0.04
0.945327,3.95,0.04
0.94921,3.95,0.05
0.951624,3.95,0.05
0.955412,3.93,0.05
0.958013,3.93,0.05
0.960492,3.93,0.04
0.964332,3.93,0.05
0.966815,3.93,0.04
0.969335,3.93,0.04
0.973192,3.93,0.05
0.975646,3.93,0.04
0.979462,3.93,0.04
0.981964,3.93,0.04
0.984457,3.93,0.05
0.988342,3.89,0.04
0.990767,3.89,0.04
0.994549,3.93,0.04
0.99717,3.89,0.04
0.999657,3.93,0.04
1.003443,3.89,0.05
1.005944,3.89,0.05
