Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.94,0.05
0.002712,7.94,0.04
0.00535,7.87,0.03
0.008714,7.84,0.05
0.011097,7.87,0.07
0.013724,7.87,0.09
0.015681,7.82,0.07
0.017638,7.82,0.06
0.019616,7.82,0.05
0.021585,7.82,0.07
0.023558,7.76,0.05
0.027095,7.76,0.02
0.029165,7.76,0.03
0.031155,7.82,0.03
0.034423,7.71,0.03
0.037001,7.76,0.05
0.03949,7.79,0.07
0.043272,7.82,0.07
0.045857,7.71,0.06
0.04954,7.79,0.04
0.05206,7.79,0.05
0.054569,7.84,0.04
0.058345,7.84,0.04
0.060836,7.79,0.05
0.064621,7.82,0.04
0.067151,7.79,0.04
0.06964,7.82,0.06
0.073426,7.79,0.05
0.076016,7.76,0.04
0.07853,7.71,0.07
0.082292,7.71,0.05
0.084836,7.76,0.04
0.088636,7.76,0.04
0.091199,7.76,0.08
0.093639,7.79,0.04
0.09731,7.79,0.05
0.099901,7.76,0.03
0.103853,7.79,0.04
0.106188,7.84,0.04
0.108887,7.84,0.05
0.112536,7.79,0.08
0.115141,7.79,0.06
0.117576,7.76,0.05
0.121348,7.76,0.06
0.124071,7.68,0.03
0.127923,7.68,0.03
0.130107,7.68,0.04
0.132785,7.71,0.04
0.13631,7.71,0.04
0.138952,7.71,0.05
0.142633,7.71,0.07
0.145174,7.76,0.05
0.1478,7.65,0.04
0.151661,7.63,0.05
0.154044,7.71,0.05
0.156796,7.65,0.04
0.160407,7.63,0.05
0.162742,7.6,0.04
0.166633,7.65,0.07
0.168981,7.68,0.07
0.171793,7.68,0.05
0.175223,7.65,0.04
0.177841,7.71,0.06
0.181583,7.76,0.08
0.184019,7.71,0.04
0.186592,7.68,0.04
0.190346,7.63,0.03
0.192821,7.65,0.04
0.196817,7.68,0.05
0.199135,7.68,0.05
0.201678,7.68,0.05
0.205545,7.65,0.05
0.20797,7.68,0.07
0.210549,7.63,0.04
0.214151,7.63,0.04
0.216642,7.6,0.04
0.220672,7.6,0.05
0.222946,7.63,0.06
0.225471,7.63,0.07
0.229575,7.71,0.07
0.231633,7.65,0.03
0.235624,7.65,0.04
0.237998,7.65,0.05
0.241674,7.65,0.07
0.244437,7.65,0.06
0.246686,7.68,0.05
0.250616,7.65,0.04
0.253065,7.65,0.05
0.255554,7.65,0.05
0.259933,7.63,0.05
0.262397,7.68,0.06
0.265863,7.68,0.05
0.268778,7.68,0.05
0.271162,7.65,0.04
0.274842,7.68,0.04
0.27721,7.68,0.05
0.279632,7.68,0.05
0.283584,7.68,0.04
0.285985,7.68,0.04
0.289685,7.68,0.06
0.292283,7.65,0.05
0.294677,7.65,0.04
0.298657,7.68,0.06
0.301007,7.65,0.04
0.303637,7.63,0.06
0.307315,7.65,0.04
0.30985,7.63,0.05
0.313743,7.65,0.04
0.316181,7.63,0.04
0.318692,7.65,0.05
0.322372,7.63,0.03
0.324768,7.65,0.05
0.328593,7.63,0.04
0.331208,7.68,0.05
0.333611,7.68,0.04
0.337471,7.76,0.05
0.339829,7.68,0.03
0.343603,7.76,0.06
0.346114,7.65,0.02
0.348624,7.76,0.06
0.352415,7.76,0.03
0.354905,7.76,0.06
0.358698,7.76,0.03
0.361197,7.71,0.05
0.363726,7.71,0.04
0.367548,7.71,0.05
0.370021,7.71,0.05
0.372531,7.71,0.05
0.376303,7.71,0.05
0.378828,7.71,0.04
0.382681,7.79,0.05
0.385166,7.79,0.05
0.387665,7.82,0.05
0.391472,7.79,0.04
0.393977,7.76,0.04
0.396567,7.76,0.05
0.400267,7.76,0.05
0.402812,7.76,0.05
0.406578,7.79,0.05
0.409075,7.79,0.05
0.411593,7.76,0.04
0.415372,7.79,0.05
0.417902,7.76,0.04
0.421682,7.76,0.05
0.424178,7.76,0.05
0.426715,7.76,0.04
0.430485,7.76,0.04
0.433042,7.79,0.05
0.435561,7.79,0.04
0.439327,7.79,0.04
0.441831,7.79,0.04
0.445633,7.79,0.05
0.448138,7.76,0.04
0.450644,7.79,0.05
0.454445,7.76,0.05
0.456955,7.76,0.04
0.459484,7.79,0.04
0.463237,7.79,0.04
0.465761,7.76,0.05
0.469574,7.76,0.05
0.472063,7.82,0.04
0.47457,7.79,0.05
0.478364,7.79,0.05
0.480869,7.79,0.03
0.484723,7.76,0.04
0.487236,7.79,0.04
0.489734,7.79,0.05
0.493531,7.79,0.04
0.496014,7.82,0.04
0.49858,7.79,0.04
0.502319,7.79,0.05
0.504852,7.79,0.04
0.508661,7.79,0.05
0.511131,7.79,0.04
0.513655,7.76,0.05
0.517505,7.76,0.04
0.519968,7.71,0.05
0.522471,7.68,0.03
0.526274,7.68,0.04
0.528764,7.68,0.04
0.532566,7.68,0.04
0.535108,7.68,0.05
0.537667,7.71,0.05
0.541462,7.68,0.04
0.543907,7.68,0.04
0.546423,7.68,0.04
0.550216,7.71,0.05
0.552718,7.76,0.04
0.556543,7.71,0.04
0.559062,7.71,0.04
0.561553,7.76,0.04
0.565342,7.76,0.04
0.567864,7.71,0.04
0.571671,7.71,0.05
0.574178,7.71,0.04
0.576711,7.76,0.05
0.580494,7.79,0.04
0.582988,7.79,0.04
0.585538,7.79,0.03
0.58931,7.79,0.04
0.591824,7.82,0.05
0.595638,7.79,0.04
0.598119,7.82,0.05
0.600653,7.82,0.04
0.60444,7.84,0.04
0.606989,7.82,0.04
0.609486,7.84,0.04
0.613249,7.82,0.03
0.615788,7.82,0.04
0.619582,7.84,0.04
0.622106,7.82,0.04
0.62461,7.82,0.05
0.628407,7.82,0.04
0.630926,7.82,0.04
0.634709,7.79,0.04
0.637252,7.76,0.04
0.639781,7.76,0.04
0.643562,7.76,0.05
0.646065,7.76,0.04
0.648604,7.71,0.05
0.652351,7.76,0.04
0.654872,7.76,0.04
0.65869,7.76,0.04
0.661185,7.76,0.04
0.66372,7.71,0.04
0.667505,7.71,0.04
0.67001,7.71,0.04
0.672518,7.68,0.04
0.676281,7.71,0.04
0.678789,7.65,0.04
0.682604,7.68,0.04
0.685096,7.65,0.04
0.687692,7.65,0.04
0.69149,7.68,0.04
0.693982,7.68,0.05
0.696518,7.63,0.04
0.700294,7.63,0.04
0.702814,7.63,0.05
0.706603,7.63,0.04
0.709106,7.63,0.04
0.711616,7.56,0.04
0.71542,7.56,0.04
0.717909,7.56,0.04
0.720453,7.56,0.04
0.72422,7.53,0.04
0.726744,7.5,0.05
0.730544,7.5,0.04
0.732945,7.5,0.05
0.736697,7.47,0.04
0.739249,7.47,0.04
0.741742,7.47,0.05
0.745531,7.47,0.04
0.748044,7.47,0.05
0.750556,7.41,0.05
0.754364,7.38,0.04
0.756854,7.38,0.05
0.760637,7.35,0.05
0.763143,7.32,0.05
0.765675,7.27,0.05
0.769351,7.27,0.05
0.77185,7.22,0.06
0.775865,7.19,0.05
0.778172,7.12,0.06
0.780675,7.09,0.06
0.78446,7.06,0.07
0.786958,7.04,0.07
0.789537,7.04,0.07
0.793397,7.01,0.08
0.795821,6.97,0.08
0.799623,6.94,0.08
0.802123,6.91,0.09
0.804631,6.86,0.09
0.808425,6.86,0.1
0.810919,6.82,0.11
0.814691,6.79,0.11
0.817221,6.76,0.11
0.81974,6.76,0.12
0.823451,6.73,0.13
0.825941,6.69,0.13
0.828455,6.67,0.14
0.832225,6.64,0.15
0.834745,6.61,0.15
0.838535,6.57,0.16
0.841085,6.53,0.17
0.843602,6.5,0.18
0.847373,6.45,0.19
0.849907,6.42,0.2
0.853617,6.38,0.21
0.856147,6.32,0.21
0.858624,6.28,0.22
0.862432,6.25,0.24
0.864914,6.25,0.25
0.867414,6.16,0.25
0.871203,6.16,0.27
0.873717,6.13,0.28
0.877512,6.13,0.29
0.880034,6.13,0.3
0.882532,6.13,0.32
0.886298,6.13,0.33
0.88882,6.13,0.35
0.892689,6.16,0.35
0.895189,6.19,0.38
0.897696,6.16,0.38
0.901489,6.16,0.4
0.903981,6.19,0.4
0.906512,6.19,0.41
0.910263,6.16,0.42
0.912794,6.19,0.43
0.916664,6.25,0.46
0.919107,6.22,0.45
0.922681,6.25,0.46
0.925186,6.35,0.46
0.92771,6.28,0.47
0.931521,6.32,0.51
0.933986,6.35,0.48
0.936487,6.35,0.52
0.940286,6.35,0.53
0.942846,6.42,0.55
0.946641,6.45,0.55
0.949143,6.45,0.57
0.951659,6.5,0.57
0.955454,6.5,0.58
0.957955,6.57,0.6
0.961777,6.47,0.55
0.964232,6.53,0.57
0.966773,6.53,0.59
0.970521,6.61,0.62
0.973042,6.5,0.6
0.975578,6.53,0.63
0.979351,6.47,0.65
0.98187,6.5,0.65
0.985669,6.5,0.66
0.988193,6.5,0.68
0.990693,6.53,0.68
0.994543,6.53,0.71
0.997107,6.61,0.72
