Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,13.49,0.15
0.003034,13.13,0.07
0.006154,12.85,0.07
0.011182,12.64,0.01
0.014408,12.34,0.08
0.017563,12.12,0.02
0.020002,12,0.08
0.02221,11.58,0.04
0.025098,11.46,0.07
0.027233,11.36,0.12
0.029584,10.76,0.07
0.032034,10.46,0.04
0.034185,11.39,0.18
0.03634,9.98,-0.01
0.038663,9.53,-0.02
0.04084,10.86,0.19
0.042776,9.68,0.29
0.045305,9.92,0
0.047292,10.25,0.11
0.049316,9,0.26
0.051487,9.71,-0.15
0.053671,9.74,0.18
0.055769,8.24,0.39
0.060433,8.9,-0.12
0.062523,9.24,0.15
0.064554,8.04,0.45
0.066595,7.82,0.19
0.069379,8.68,0.19
0.071672,7.65,0.32
0.078099,7.04,-0.12
0.080202,8.43,0.12
0.082318,7.6,0.46
0.090627,6.32,-0.15
0.092898,8.22,-0.02
0.094911,7.06,0.48
0.096963,5.86,-0.04
0.098972,7.94,0.11
0.101224,6.67,0.32
0.108158,5.39,-0.08
0.110246,7.76,-0.05
0.112266,6.25,0.33
0.114334,4.65,-0.07
0.116654,7.22,0.11
0.118876,6.09,0.18
0.120925,4.5,0.1
0.125825,7.04,-0.03
0.127898,5.86,0.28
0.129967,4.37,0.07
0.134531,6.53,-0.08
0.136568,5.83,0.21
0.138639,4.71,0.27
0.143342,5.91,-0.09
0.145362,5.7,0.2
0.147462,4.65,0.27
0.153393,5.1,-0.03
0.15544,5.58,0.13
0.157612,5.19,0.42
0.159698,4.61,0
0.162242,5.3,0.04
0.164719,5.27,0.21
0.167263,4.76,0.04
0.171085,4.86,0.05
0.17366,5.27,0.33
0.177401,4.98,0.22
0.179909,4.73,0.01
0.182434,4.65,0.08
0.186207,5.04,0.12
0.188727,4.86,0.05
0.191239,4.5,0.02
0.195042,4.55,0.07
0.197564,4.83,0.04
0.201356,4.58,0.06
0.203849,4.37,0.08
0.206442,4.53,0.11
0.210181,4.58,0.08
0.212695,4.5,0.06
0.215201,4.46,0.05
0.21898,4.37,0.09
0.221512,4.43,0.03
0.225339,4.37,0.07
0.227843,4.33,0.06
0.230352,4.33,0.05
0.234141,4.27,0.04
0.236704,4.24,0.03
0.240401,4.24,0.06
0.242919,4.16,0.06
0.245425,4.21,0.06
0.24921,4.13,0.07
0.251723,4.11,0.06
0.254225,4.08,0.03
0.257996,4.01,0
0.260502,4.04,0.08
0.264416,3.98,0.03
0.267046,3.98,0.06
0.269332,3.95,0.07
0.273225,3.89,0.07
0.275679,3.93,0.08
0.278218,3.89,0.05
0.282017,3.86,0.03
0.28452,3.86,0.05
0.288224,3.83,0.03
0.290719,3.8,0.05
0.293231,3.83,0.04
0.297069,3.83,0.09
0.299527,3.74,0.03
0.303313,3.77,0.06
0.305814,3.71,0.04
0.30834,3.74,0.05
0.312105,3.71,0.04
0.31465,3.68,0.05
0.318402,3.68,0.06
0.32092,3.65,0.05
0.323437,3.62,0.05
0.327265,3.62,0.04
0.329787,3.58,0.05
0.332281,3.53,0.05
0.336088,3.55,0.05
0.33858,3.5,0.06
0.34236,3.5,0.04
0.344873,3.47,0.04
0.347388,3.47,0.05
0.35117,3.43,0.05
0.353698,3.43,0.05
0.356187,3.43,0.06
0.359976,3.4,0.05
0.362508,3.4,0.06
0.366265,3.43,0.06
0.368788,3.43,0.06
0.371273,3.4,0.06
0.37506,3.4,0.06
0.377621,3.4,0.06
0.381383,3.4,0.05
0.383898,3.37,0.06
0.386407,3.37,0.05
0.390219,3.35,0.04
0.392724,3.37,0.04
0.395219,3.35,0.04
0.398995,3.35,0.04
0.401523,3.35,0.05
0.405288,3.35,0.04
0.407794,3.31,0.04
0.410294,3.31,0.04
0.414087,3.31,0.05
0.416604,3.35,0.05
0.420371,3.35,0.05
0.422878,3.31,0.05
0.425406,3.31,0.05
0.429191,3.28,0.05
0.431704,3.28,0.05
0.434236,3.28,0.04
0.438004,3.28,0.05
0.44051,3.28,0.05
0.444323,3.25,0.05
0.446797,3.25,0.04
0.449311,3.25,0.05
0.453104,3.25,0.05
0.455654,3.28,0.05
0.459417,3.25,0.04
0.461936,3.25,0.05
0.464444,3.25,0.05
0.468208,3.28,0.05
0.470716,3.25,0.04
0.473246,3.28,0.05
0.47704,3.28,0.04
0.479591,3.31,0.05
0.483372,3.31,0.05
0.485881,3.31,0.05
0.488408,3.35,0.04
0.492186,3.35,0.05
0.494712,3.35,0.04
0.498412,3.35,0.05
0.500947,3.37,0.05
0.503458,3.37,0.04
0.507232,3.4,0.04
0.509723,3.37,0.04
0.512242,3.37,0.04
0.516108,3.35,0.05
0.518557,3.35,0.05
0.522397,3.35,0.05
0.52485,3.37,0.05
0.527366,3.35,0.04
0.53119,3.35,0.04
0.533702,3.35,0.04
0.536207,3.37,0.04
0.539986,3.37,0.04
0.542508,3.35,0.04
0.546381,3.35,0.04
0.548847,3.37,0.05
0.551378,3.35,0.04
0.555218,3.37,0.04
0.557565,3.35,0.04
0.561268,3.37,0.05
0.563785,3.4,0.04
0.566292,3.37,0.04
0.570075,3.4,0.04
0.572616,3.4,0.04
0.576394,3.37,0.04
0.578913,3.4,0.04
0.581459,3.4,0.04
0.585271,3.4,0.04
0.587753,3.43,0.04
0.590279,3.43,0.04
0.594054,3.43,0.04
0.596589,3.43,0.04
0.600375,3.4,0.04
0.602874,3.47,0.04
0.605414,3.43,0.04
0.609168,3.47,0.04
0.611717,3.47,0.04
0.614357,3.5,0.04
0.617954,3.5,0.04
0.620451,3.5,0.04
0.624244,3.5,0.04
0.62675,3.53,0.04
0.629284,3.55,0.04
0.633098,3.55,0.04
0.635607,3.55,0.04
0.63941,3.58,0.04
0.64192,3.62,0.04
0.644415,3.58,0.04
0.64823,3.58,0.04
0.650725,3.62,0.04
0.65326,3.62,0.04
0.657017,3.65,0.04
0.659568,3.65,0.04
0.663343,3.65,0.04
0.665842,3.65,0.05
0.668356,3.65,0.04
0.67215,3.65,0.05
0.674658,3.68,0.05
0.678448,3.68,0.05
0.680951,3.68,0.05
0.683508,3.65,0.04
