Time [s],PD1,PD2,PD3,PD4,PD1_9,PD2_9,PD3_9,PD4_9
0,0.4834,2.22041,2.28486,0.29004,0.90234,0.96357,0.91846,0.08379
0.004,0.48984,2.21719,2.28164,0.29004,0.89268,0.9668,0.91523,0.08701
0.008,0.4834,2.22041,2.27842,0.29004,0.88945,0.95391,0.91201,0.08701
0.012,0.48662,2.20752,2.28164,0.28682,0.90234,0.94746,0.90879,0.08701
0.016,0.49307,2.23652,2.27197,0.29648,0.90234,0.97324,0.91523,0.08701
0.02,0.49951,2.24941,2.28809,0.30293,0.88623,0.97969,0.91846,0.08701
0.024,0.47373,2.24619,2.28809,0.29971,0.87334,0.97324,0.91523,0.08701
0.028,0.45762,2.24297,2.28809,0.29648,0.90879,0.97969,0.91846,0.08701
0.032,0.49951,2.23975,2.28164,0.29971,0.90234,0.97646,0.91846,0.09023
0.036,0.48662,2.25586,2.29775,0.30293,0.88301,0.98291,0.92168,0.09023
0.04,0.47051,2.24941,2.29775,0.30293,0.89912,0.97324,0.91846,0.09023
0.044,0.49951,2.22041,2.29775,0.29326,0.90879,0.96357,0.91846,0.09023
0.048,0.49951,2.21074,2.29775,0.29326,0.91201,0.98291,0.9249,0.09023
0.052,0.50273,2.24941,2.3042,0.29971,0.90234,0.98613,0.92168,0.09023
0.056,0.50273,2.2333,2.3042,0.29326,0.88945,0.99258,0.9249,0.09023
0.06,0.48662,2.25586,2.3042,0.30615,0.87334,0.98613,0.9249,0.09023
0.064,0.47373,2.25264,2.30098,0.29971,0.91201,0.98936,0.92168,0.08701
0.068,0.50596,2.24941,2.29453,0.29971,0.90879,0.98936,0.9249,0.09023
0.072,0.48984,2.25908,2.30742,0.29971,0.87656,0.98613,0.9249,0.08701
0.076,0.47373,2.25586,2.3042,0.29648,0.90879,0.97324,0.92168,0.09023
0.08,0.50596,2.22041,2.30742,0.29004,0.90557,0.96357,0.92168,0.09023
0.084,0.5124,2.23975,2.30742,0.29326,0.91846,0.9958,0.92813,0.09023
0.088,0.50596,2.24941,2.31064,0.29326,0.89912,0.98291,0.9249,0.09023
0.092,0.50596,2.21719,2.31387,0.29004,0.91201,0.99258,0.93135,0.09023
0.096,0.5124,2.24297,2.31387,0.29004,0.90879,0.99258,0.92813,0.09023
0.1,0.50918,2.24297,2.31064,0.28682,0.88945,1.00225,0.92813,0.08701
0.104,0.49629,2.26875,2.30742,0.29648,0.87979,0.99902,0.92813,0.08701
0.108,0.51562,2.22041,2.3042,0.28359,0.91523,0.99902,0.92813,0.08701
0.112,0.51885,2.24619,2.3042,0.28682,0.91201,1.00225,0.92168,0.08701
0.116,0.51885,2.25908,2.28809,0.29004,0.90879,1.00225,0.9249,0.09023
0.12,0.52207,2.2623,2.3042,0.29004,0.90234,1.01191,0.92813,0.08701
0.124,0.50918,2.2752,2.30098,0.29648,0.88623,1.00547,0.9249,0.08701
0.128,0.52852,2.25908,2.28809,0.29004,0.91201,1.00869,0.92168,0.08701
0.132,0.52852,2.26875,2.29775,0.28682,0.91846,1.00869,0.9249,0.08701
0.136,0.53496,2.25264,2.29775,0.28359,0.91523,1.00869,0.92168,0.08701
0.14,0.53496,2.25264,2.29453,0.28359,0.90234,1.01836,0.92168,0.08701
0.144,0.53174,2.25586,2.29131,0.28682,0.90879,1.00547,0.91523,0.08701
0.148,0.53174,2.27197,2.29453,0.29004,0.91201,1.00869,0.91846,0.08701
0.152,0.53174,2.25586,2.29453,0.28682,0.90879,1.00869,0.91846,0.08701
0.156,0.53496,2.24619,2.29453,0.28682,0.91846,0.9958,0.91523,0.08701
0.16,0.53496,2.23652,2.29775,0.28682,0.9249,1.01191,0.91846,0.08701
0.164,0.54141,2.25586,2.29775,0.28682,0.90879,1.02158,0.91846,0.08701
0.168,0.52207,2.28486,2.29453,0.29648,0.90557,1.00225,0.91201,0.08701
0.172,0.53496,2.23975,2.29453,0.28682,0.91846,0.98936,0.91201,0.08701
0.176,0.54463,2.25908,2.29131,0.29004,0.92168,1.01191,0.91846,0.08701
0.18,0.53174,2.26875,2.29453,0.29004,0.91201,1.01514,0.91523,0.08701
0.184,0.53496,2.28486,2.29131,0.29971,0.90234,1.0248,0.91846,0.08701
0.188,0.5124,2.28164,2.29453,0.29648,0.88945,1.01514,0.91846,0.08701
0.192,0.49951,2.2752,2.29453,0.29648,0.87334,1.00869,0.92168,0.08701
0.196,0.53496,2.27197,2.29131,0.29648,0.91846,1.01836,0.91846,0.08701
0.2,0.53496,2.25908,2.30098,0.28682,0.91523,1.01514,0.9249,0.08701
0.204,0.52207,2.28809,2.30742,0.29648,0.91201,1.01514,0.9249,0.08701
0.208,0.52529,2.26553,2.30742,0.29004,0.90557,1.01514,0.9249,0.08701
0.212,0.52529,2.25586,2.30742,0.29004,0.89912,0.99902,0.93135,0.09023
0.216,0.48662,2.27842,2.30742,0.29648,0.91201,1.01836,0.93135,0.08701
0.22,0.52207,2.27197,2.31709,0.29004,0.90557,1.01514,0.93457,0.08701
0.224,0.51885,2.26875,2.31387,0.29004,0.89912,1.01514,0.93457,0.08701
0.228,0.51562,2.25908,2.31709,0.29004,0.8959,1.00547,0.93457,0.08701
0.232,0.51562,2.23975,2.31709,0.28682,0.90234,0.9958,0.93457,0.08701
0.236,0.5124,2.26875,2.32354,0.29004,0.8959,1.01836,0.94424,0.08701
0.24,0.50918,2.26553,2.32998,0.29004,0.87979,1.0248,0.95068,0.08701
0.244,0.48662,2.26875,2.33643,0.29648,0.86045,1.01836,0.95391,0.08701
0.248,0.47051,2.26553,2.33643,0.29326,0.90234,1.03447,0.96035,0.09023
0.252,0.50918,2.24941,2.34609,0.29004,0.89268,1.01836,0.96035,0.09023
0.256,0.47695,2.2623,2.35898,0.30293,0.85723,1.01836,0.9668,0.09023
0.26,0.50273,2.25586,2.35576,0.30615,0.8959,0.99258,0.96357,0.09023
0.264,0.50596,2.23975,2.36543,0.30293,0.89912,1.01836,0.97002,0.09346
0.268,0.50273,2.23652,2.36865,0.30293,0.88945,1.01514,0.97324,0.09346
0.272,0.49307,2.23652,2.38154,0.30937,0.88301,1.00225,0.97646,0.09346
0.276,0.49307,2.21396,2.38477,0.3126,0.88945,1.01514,0.97969,0.09668
0.28,0.48984,2.2333,2.38799,0.3126,0.88301,1.00869,0.97969,0.09668
0.284,0.48984,2.21396,2.38799,0.3126,0.85723,1.01191,0.98291,0.09668
0.288,0.49307,2.23652,2.37832,0.32227,0.89268,1.01514,0.98291,0.09668
0.292,0.48662,2.23652,2.39121,0.32227,0.88623,1.00869,0.98291,0.0999
0.296,0.48662,2.23008,2.39443,0.32227,0.87012,1.01191,0.98936,0.09668
0.3,0.45762,2.23652,2.39121,0.32871,0.854,1.00869,0.98613,0.09668
0.304,0.48984,2.2333,2.38154,0.32871,0.89268,1.01514,0.98613,0.09668
0.308,0.49307,2.22041,2.39766,0.31904,0.88623,1.01836,0.99258,0.09668
0.312,0.48662,2.23975,2.4041,0.32871,0.89268,0.98613,0.98613,0.0999
0.316,0.4834,2.19463,2.39766,0.32227,0.89912,1.00869,0.99258,0.0999
0.32,0.49307,2.22363,2.39766,0.31904,0.8959,1.00547,0.99258,0.0999
