Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,-0.06,0.04
0.003737,-0.03,0.04
0.007333,-0.06,0.04
0.011557,-0.06,0.04
0.014653,-0.06,0.04
0.017929,-0.03,0.04
0.020521,-0.03,0.04
0.022965,-0.03,0.04
0.025467,-0.03,0.04
0.027842,-0.06,0.04
0.030146,-0.06,0.04
0.032473,-0.03,0.04
0.034791,-0.03,0.04
0.037059,-0.03,0.04
0.039252,-0.03,0.04
0.041379,-0.06,0.04
0.043557,-0.03,0.04
0.045707,-0.06,0.04
0.051965,-0.06,0.04
0.05404,-0.03,0.04
0.056075,-0.03,0.04
0.058085,-0.03,0.04
0.060111,-0.03,0.04
0.066756,-0.03,0.04
0.068742,-0.03,0.04
0.070703,-0.03,0.04
0.072624,-0.06,0.04
0.074532,-0.03,0.04
0.081864,-0.06,0.04
0.083792,-0.06,0.04
0.085819,-0.03,0.04
0.087737,-0.06,0.04
0.089638,-0.06,0.04
0.097009,-0.06,0.04
0.099052,-0.06,0.04
0.101081,-0.06,0.04
0.103055,-0.06,0.04
0.104997,-0.03,0.04
0.11211,-0.03,0.04
0.114105,-0.06,0.04
0.116111,-0.06,0.04
0.118134,-0.03,0.04
0.120072,-0.03,0.04
0.127152,-0.06,0.04
0.129131,-0.06,0.04
0.131072,-0.03,0.04
0.133099,-0.06,0.04
0.135083,-0.06,0.04
0.142255,-0.06,0.04
0.144237,-0.03,0.04
0.146161,-0.06,0.04
0.148142,-0.06,0.04
0.150074,-0.06,0.04
0.155976,-0.06,0.04
0.157914,-0.06,0.04
0.15983,-0.06,0.04
0.161772,-0.06,0.04
0.16369,-0.06,0.04
0.169942,-0.06,0.04
0.171898,-0.03,0.04
0.173828,-0.06,0.04
0.175762,-0.03,0.04
0.177687,-0.03,0.04
0.184914,-0.06,0.04
0.186943,-0.03,0.04
0.188867,-0.03,0.04
0.190797,-0.03,0.04
0.199981,-0.06,0.04
0.201988,-0.03,0.04
0.203947,-0.06,0.04
0.205984,-0.03,0.04
0.207964,-0.06,0.04
0.213799,-0.03,0.04
0.215803,-0.03,0.04
0.217736,-0.03,0.04
0.219712,-0.03,0.04
0.22166,-0.03,0.04
0.228945,-0.03,0.04
0.230912,-0.03,0.04
0.232882,-0.03,0.04
0.234837,-0.03,0.04
0.236859,-0.03,0.04
0.244027,-0.03,0.04
0.24602,-0.03,0.04
0.247978,-0.06,0.04
0.250134,-0.03,0.04
0.25225,-0.03,0.04
0.259079,-0.03,0.04
0.261031,-0.03,0.04
0.262946,-0.03,0.04
0.264889,-0.03,0.04
0.266799,-0.03,0.04
0.274182,-0.03,0.04
0.276228,-0.03,0.04
0.278214,-0.03,0.04
0.280232,-0.03,0.04
0.282189,-0.03,0.04
0.28918,-0.03,0.04
0.291114,-0.03,0.04
0.293029,-0.03,0.04
0.295004,-0.03,0.04
0.296917,-0.06,0.04
0.304263,-0.03,0.04
0.306193,-0.03,0.04
0.308105,-0.03,0.04
0.310037,-0.03,0.04
0.311946,-0.03,0.04
0.318141,-0.03,0.04
0.320074,-0.03,0.04
0.321991,-0.03,0.04
0.323923,-0.03,0.04
0.325834,-0.03,0.04
0.333264,-0.03,0.04
0.335207,-0.03,0.04
0.337126,-0.03,0.04
0.339061,-0.03,0.04
0.340975,-0.03,0.04
0.348304,-0.03,0.04
0.350237,-0.03,0.04
0.352232,-0.03,0.04
0.35417,-0.03,0.04
0.356104,-0.03,0.04
0.358081,-0.03,0.04
0.35999,-0.03,0.04
0.361944,0,0.04
0.370929,-0.03,0.04
0.372867,-0.03,0.04
0.374784,-0.03,0.04
0.376725,-0.03,0.04
0.384817,-0.03,0.04
0.386758,-0.03,0.04
0.388673,-0.03,0.04
0.390602,-0.03,0.04
0.392519,-0.03,0.04
0.399836,-0.03,0.04
0.401775,-0.03,0.04
0.403684,-0.03,0.04
0.405632,-0.03,0.04
0.407541,-0.03,0.04
0.409504,-0.03,0.04
0.41142,-0.03,0.04
0.41334,0,0.04
0.417561,-0.03,0.04
0.41949,-0.03,0.04
0.421405,0,0.04
0.430081,-0.03,0.04
0.432064,-0.03,0.04
0.43402,-0.03,0.04
0.435966,-0.03,0.04
0.443862,-0.03,0.04
0.44579,-0.03,0.04
0.447742,-0.03,0.04
0.449753,-0.03,0.04
0.451684,0,0.04
0.453665,-0.03,0.04
0.455583,-0.03,0.04
0.457578,0,0.04
0.466529,-0.03,0.04
0.468458,-0.03,0.04
0.470365,-0.03,0.04
0.472318,-0.03,0.04
0.48169,-0.03,0.04
0.483655,-0.03,0.04
0.485586,-0.03,0.04
0.487558,-0.03,0.04
0.489537,-0.03,0.04
0.49153,-0.03,0.04
0.493454,-0.03,0.04
0.495449,0,0.04
0.503041,-0.03,0.04
0.505103,-0.03,0.04
0.50705,-0.03,0.04
0.508998,-0.03,0.04
0.516794,-0.03,0.04
0.518752,-0.03,0.04
0.520709,-0.03,0.04
0.52266,-0.03,0.04
0.524575,0,0.04
0.529443,-0.03,0.04
0.531387,-0.03,0.04
0.533298,-0.03,0.04
0.535258,-0.03,0.04
0.537312,-0.03,0.04
0.539291,0,0.04
0.541187,0,0.04
0.550759,-0.03,0.04
0.552774,-0.03,0.04
0.554696,-0.03,0.04
0.556641,-0.03,0.04
0.565828,-0.03,0.04
0.567821,-0.03,0.04
0.569799,-0.06,0.04
0.571752,-0.03,0.04
0.573666,-0.03,0.04
0.580969,-0.03,0.04
0.582902,-0.03,0.04
0.584875,-0.03,0.04
0.587098,-0.03,0.04
0.5894,-0.03,0.04
0.594756,-0.03,0.04
0.596707,-0.03,0.04
0.598625,-0.03,0.04
0.600576,-0.03,0.04
0.60278,-0.03,0.04
0.609943,-0.03,0.04
0.611885,-0.03,0.04
0.613803,-0.06,0.04
0.615894,-0.06,0.04
0.618149,-0.06,0.04
0.625164,-0.06,0.04
0.627373,-0.06,0.04
0.629444,-0.06,0.04
0.631422,-0.06,0.04
0.633423,-0.06,0.04
0.640353,-0.06,0.04
0.642379,-0.06,0.04
0.644327,-0.06,0.04
0.646299,-0.06,0.04
0.648418,-0.06,0.04
0.655463,-0.06,0.04
0.657927,-0.03,0.04
0.660552,-0.06,0.04
0.6626,-0.06,0.04
0.664753,-0.06,0.04
0.67035,-0.06,0.04
0.672495,-0.06,0.04
0.674592,-0.06,0.04
0.676632,-0.06,0.04
0.678659,-0.06,0.04
0.684019,-0.06,0.04
0.685975,-0.06,0.04
0.688095,-0.06,0.04
0.690189,-0.03,0.04
0.692231,-0.06,0.04
0.699178,-0.06,0.04
0.701146,-0.06,0.04
0.703125,-0.06,0.04
0.705315,-0.06,0.04
0.707294,-0.03,0.04
0.714235,-0.06,0.04
0.716225,-0.03,0.04
0.718204,-0.03,0.04
0.720325,-0.03,0.04
0.722289,-0.03,0.04
0.724312,0,0.04
0.726405,0,0.04
0.728407,0,0.04
0.730441,-0.03,0.04
0.732487,0,0.04
0.735057,0,0.04
0.738097,-0.03,0.04
0.740062,0,0.04
0.746945,-0.03,0.04
0.748926,-0.03,0.04
0.750923,0,0.04
0.75292,0,0.04
0.754914,0,0.04
0.762064,-0.03,0.04
0.764091,-0.03,0.04
0.766057,0,0.04
0.768053,0,0.04
0.770054,0,0.04
0.77202,0,0.04
0.777154,-0.03,0.04
0.779111,0,0.04
0.783449,-0.03,0.04
0.785417,0,0.04
0.787413,0,0.04
0.789732,0,0.04
0.798572,-0.03,0.04
0.800509,-0.03,0.04
0.802442,0,0.04
0.811174,-0.03,0.04
0.813104,-0.03,0.04
0.815036,-0.03,0.04
0.816985,-0.03,0.04
0.81895,-0.03,0.04
0.82087,-0.03,0.04
0.822806,0,0.04
0.824999,-0.03,0.04
0.826965,0,0.04
0.828924,0,0.04
0.833815,-0.03,0.04
0.835761,0,0.04
0.840101,-0.03,0.04
0.84202,0,0.04
0.852962,-0.03,0.04
0.854987,-0.03,0.04
0.85696,-0.03,0.04
0.858974,0,0.04
0.860984,0,0.04
