Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.68,0.3
0.003086,3.68,0.3
0.006023,3.68,0.3
0.0096,3.68,0.31
0.012476,3.68,0.3
0.015322,3.68,0.3
0.017612,3.68,0.3
0.019863,3.68,0.3
0.022032,3.65,0.3
0.024222,3.65,0.3
0.02659,3.68,0.29
0.02873,3.68,0.3
0.03084,3.68,0.3
0.032943,3.68,0.3
0.035055,3.68,0.3
0.037094,3.65,0.3
0.039127,3.68,0.31
0.041201,3.68,0.31
0.043193,3.68,0.31
0.045256,3.68,0.3
0.047316,3.68,0.3
0.049567,3.68,0.29
0.051577,3.68,0.3
0.054222,3.65,0.3
0.056403,3.65,0.31
0.058925,3.68,0.31
0.062716,3.71,0.3
0.065293,3.71,0.31
0.067726,3.71,0.31
0.071508,3.68,0.31
0.074044,3.71,0.31
0.077863,3.68,0.31
0.080341,3.68,0.31
0.082873,3.68,0.31
0.086662,3.65,0.3
0.089207,3.68,0.3
0.091682,3.68,0.31
0.095471,3.68,0.31
0.098006,3.68,0.31
0.101785,3.68,0.31
0.104329,3.68,0.31
0.10684,3.68,0.32
0.110628,3.68,0.31
0.113163,3.71,0.31
0.116939,3.71,0.31
0.119444,3.71,0.31
0.12199,3.71,0.31
0.125566,3.74,0.31
0.128063,3.71,0.32
0.131842,3.74,0.3
0.134347,3.71,0.31
0.13688,3.71,0.31
0.140622,3.74,0.31
0.143133,3.74,0.31
0.145688,3.74,0.31
0.149434,3.71,0.31
0.151942,3.77,0.32
0.155813,3.74,0.31
0.158279,3.77,0.31
0.160813,3.77,0.31
0.164546,3.74,0.31
0.167052,3.8,0.31
0.17085,3.8,0.31
0.173317,3.77,0.31
0.175837,3.74,0.3
0.179626,3.77,0.3
0.182123,3.8,0.3
0.184655,3.77,0.3
0.188416,3.77,0.31
0.190916,3.77,0.31
0.194727,3.8,0.31
0.19722,3.8,0.3
0.199725,3.8,0.3
0.203499,3.8,0.3
0.206072,3.8,0.29
0.209892,3.83,0.3
0.212363,3.8,0.3
0.214807,3.8,0.3
0.218578,3.8,0.3
0.22111,3.8,0.3
0.224925,3.83,0.3
0.227396,3.8,0.31
0.229958,3.83,0.31
0.233672,3.8,0.3
0.236198,3.77,0.3
0.238717,3.8,0.3
0.242475,3.77,0.29
0.245001,3.8,0.3
0.24883,3.8,0.3
0.251279,3.83,0.3
0.253805,3.8,0.3
0.257608,3.8,0.31
0.26014,3.83,0.31
0.263956,3.83,0.3
0.266444,3.8,0.3
0.269,3.77,0.3
0.27277,3.8,0.29
0.275262,3.77,0.29
0.27777,3.8,0.3
0.28157,3.8,0.29
0.283981,3.77,0.3
0.287766,3.77,0.28
0.290256,3.74,0.29
0.292753,3.77,0.29
0.296574,3.77,0.29
0.299035,3.77,0.3
0.302865,3.77,0.29
0.305349,3.77,0.3
0.307888,3.77,0.29
0.311711,3.74,0.3
0.314204,3.71,0.29
0.316722,3.71,0.29
0.320528,3.71,0.29
0.323015,3.71,0.3
0.326816,3.71,0.29
0.329301,3.74,0.29
0.331843,3.74,0.29
0.335624,3.74,0.31
0.338103,3.74,0.3
0.341915,3.74,0.29
0.344449,3.68,0.3
0.346932,3.71,0.3
0.350713,3.71,0.3
0.353202,3.71,0.3
0.355745,3.71,0.31
0.359562,3.68,0.31
0.362064,3.68,0.29
0.365859,3.68,0.3
0.368286,3.71,0.3
0.370743,3.74,0.3
0.374511,3.71,0.29
0.377007,3.71,0.3
0.380839,3.71,0.3
0.383323,3.71,0.3
0.385823,3.71,0.3
0.389601,3.71,0.31
0.392123,3.71,0.31
0.395902,3.65,0.31
0.398386,3.68,0.3
0.400916,3.68,0.3
0.40471,3.71,0.3
0.407212,3.71,0.3
0.40976,3.71,0.31
0.413526,3.71,0.3
0.416097,3.71,0.3
0.419842,3.74,0.3
0.42234,3.74,0.31
0.424919,3.74,0.32
0.428626,3.74,0.3
0.431113,3.74,0.3
0.434882,3.74,0.3
0.437383,3.74,0.3
0.439922,3.74,0.31
0.443665,3.74,0.29
0.446177,3.74,0.31
0.448762,3.74,0.31
0.45245,3.74,0.3
0.454981,3.74,0.3
0.458753,3.77,0.3
0.46131,3.74,0.3
0.463855,3.74,0.3
0.467605,3.74,0.31
0.470128,3.77,0.31
0.473878,3.74,0.31
0.476346,3.74,0.32
0.478928,3.77,0.31
0.482697,3.77,0.3
0.485139,3.74,0.31
0.487878,3.74,0.31
0.491436,3.74,0.3
0.493942,3.74,0.31
0.497748,3.74,0.31
0.500237,3.71,0.28
0.5028,3.74,0.31
0.506517,3.74,0.3
0.509023,3.74,0.3
0.512877,3.74,0.3
0.515375,3.74,0.3
0.517914,3.74,0.31
0.521672,3.68,0.3
0.52417,3.74,0.3
0.526681,3.71,0.32
0.530412,3.68,0.31
0.532919,3.71,0.31
0.536705,3.74,0.31
0.539214,3.74,0.31
0.541776,3.71,0.3
0.545496,3.71,0.3
0.547996,3.68,0.31
0.551775,3.71,0.3
0.554307,3.68,0.31
0.556818,3.71,0.32
0.560568,3.71,0.32
0.563128,3.71,0.32
0.565666,3.71,0.32
0.569412,3.74,0.32
0.571893,3.68,0.31
0.575705,3.68,0.31
0.578204,3.68,0.31
0.580684,3.71,0.31
0.584464,3.68,0.32
0.587,3.71,0.3
0.590818,3.71,0.31
0.593282,3.71,0.31
0.595789,3.71,0.32
0.599556,3.71,0.32
0.602072,3.71,0.33
0.605886,3.74,0.33
0.608371,3.71,0.32
0.610893,3.74,0.32
0.614749,3.71,0.32
0.61723,3.74,0.32
0.61975,3.71,0.31
0.6235,3.71,0.31
0.626057,3.68,0.31
0.629811,3.71,0.32
0.632248,3.71,0.32
0.634773,3.74,0.33
0.638576,3.74,0.31
0.641081,3.77,0.32
0.644851,3.8,0.33
0.647379,3.77,0.31
0.65004,3.77,0.33
0.653636,3.77,0.32
0.65616,3.8,0.32
0.658682,3.83,0.32
0.662479,3.83,0.32
0.665082,3.83,0.31
0.668789,3.83,0.33
0.671287,3.8,0.31
0.673817,3.86,0.31
0.677675,3.86,0.3
0.680036,3.86,0.3
0.683848,3.86,0.3
0.686365,3.86,0.31
0.688858,3.89,0.31
0.692618,3.89,0.3
0.69513,3.89,0.31
0.698926,3.93,0.31
0.701428,3.93,0.31
0.70392,3.93,0.3
0.707709,3.93,0.31
0.710225,3.93,0.29
0.712742,3.93,0.29
0.716573,3.93,0.29
0.719051,3.93,0.29
0.722879,3.95,0.29
0.72539,3.95,0.29
0.727822,3.93,0.29
0.731595,3.93,0.28
0.734115,3.93,0.28
0.737887,3.93,0.27
0.740405,3.95,0.27
0.742915,3.95,0.28
0.746724,3.95,0.28
0.749241,3.95,0.27
0.751745,3.93,0.27
0.755502,3.89,0.27
0.758078,3.93,0.27
0.761841,3.93,0.29
0.764329,3.93,0.27
0.766869,3.89,0.27
0.770692,3.89,0.27
0.773073,3.89,0.27
0.776847,3.89,0.27
0.779323,3.86,0.27
0.781873,3.86,0.27
0.785589,3.86,0.26
0.788138,3.86,0.27
0.791912,3.86,0.26
0.794414,3.83,0.26
0.796958,3.86,0.27
0.800731,3.86,0.26
0.803232,3.86,0.26
0.805785,3.86,0.26
0.809561,3.83,0.25
0.812013,3.8,0.26
0.815798,3.83,0.25
0.818296,3.83,0.26
