Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.71,0.16
0.002809,7.68,0.16
0.005413,7.68,0.16
0.008791,7.68,0.16
0.011254,7.68,0.16
0.013894,7.68,0.16
0.016015,7.68,0.16
0.018096,7.68,0.16
0.020139,7.68,0.16
0.022249,7.71,0.16
0.024283,7.68,0.17
0.02628,7.68,0.16
0.028269,7.71,0.16
0.030321,7.68,0.16
0.032297,7.65,0.16
0.034284,7.65,0.16
0.036263,7.68,0.17
0.03821,7.68,0.17
0.040165,7.68,0.16
0.04215,7.68,0.16
0.044115,7.68,0.16
0.046102,7.68,0.16
0.049904,7.65,0.17
0.052452,7.65,0.17
0.056194,7.65,0.17
0.058694,7.68,0.17
0.061204,7.65,0.17
0.065004,7.63,0.17
0.067548,7.63,0.17
0.071204,7.63,0.17
0.073699,7.63,0.17
0.076198,7.63,0.17
0.080002,7.63,0.18
0.082524,7.63,0.18
0.085012,7.63,0.18
0.088778,7.6,0.18
0.091294,7.6,0.18
0.095138,7.6,0.18
0.097588,7.6,0.18
0.100166,7.56,0.18
0.103936,7.6,0.19
0.106467,7.6,0.18
0.108977,7.6,0.19
0.112715,7.56,0.19
0.115211,7.56,0.19
0.119021,7.56,0.18
0.121491,7.6,0.19
0.124044,7.56,0.19
0.127799,7.56,0.19
0.130329,7.56,0.19
0.134124,7.56,0.19
0.136639,7.56,0.19
0.139162,7.6,0.19
0.142929,7.6,0.19
0.145453,7.6,0.2
0.149299,7.6,0.19
0.151799,7.6,0.2
0.1543,7.6,0.2
0.15809,7.63,0.2
0.160452,7.63,0.2
0.163038,7.63,0.2
0.166759,7.63,0.2
0.169258,7.65,0.2
0.173058,7.65,0.2
0.175585,7.63,0.2
0.1781,7.65,0.2
0.182086,7.65,0.2
0.18467,7.65,0.2
0.188341,7.65,0.2
0.190808,7.65,0.2
0.193214,7.65,0.2
0.197184,7.65,0.2
0.199534,7.65,0.2
0.20209,7.65,0.21
0.206052,7.65,0.2
0.208462,7.65,0.2
0.212295,7.68,0.21
0.214943,7.68,0.2
0.217249,7.65,0.2
0.22118,7.68,0.21
0.223548,7.65,0.2
0.226065,7.65,0.2
0.230049,7.68,0.2
0.232353,7.68,0.2
0.236189,7.68,0.21
0.238951,7.71,0.2
0.24123,7.71,0.2
0.24522,7.71,0.21
0.247565,7.71,0.2
0.250052,7.71,0.2
0.254001,7.71,0.2
0.256424,7.76,0.2
0.260307,7.71,0.2
0.262714,7.76,0.21
0.265298,7.71,0.2
0.269316,7.79,0.2
0.271578,7.76,0.2
0.274093,7.79,0.2
0.277992,7.76,0.2
0.280406,7.79,0.2
0.284112,7.79,0.19
0.286471,7.82,0.2
0.290257,7.82,0.2
0.292872,7.82,0.2
0.295252,7.82,0.19
0.299256,7.79,0.19
0.301618,7.79,0.2
0.304196,7.79,0.19
0.307945,7.79,0.19
0.310442,7.79,0.19
0.312969,7.79,0.19
0.316756,7.79,0.19
0.319307,7.82,0.19
0.323099,7.82,0.19
0.325589,7.82,0.19
0.328117,7.79,0.19
0.331911,7.79,0.19
0.334438,7.79,0.19
0.338226,7.79,0.19
0.340732,7.79,0.19
0.343262,7.82,0.19
0.347072,7.82,0.19
0.349571,7.79,0.19
0.352096,7.79,0.19
0.35593,7.79,0.18
0.358477,7.82,0.19
0.362249,7.82,0.2
0.36476,7.79,0.19
0.367446,7.82,0.19
0.371096,7.82,0.19
0.37361,7.82,0.19
0.376121,7.82,0.18
0.379944,7.82,0.19
0.382471,7.79,0.19
0.386233,7.82,0.19
0.388743,7.79,0.19
0.391283,7.79,0.18
0.395087,7.79,0.18
0.397572,7.79,0.18
0.400088,7.79,0.18
0.403928,7.79,0.18
0.406483,7.76,0.18
0.410236,7.79,0.18
0.412742,7.79,0.18
0.415269,7.79,0.19
0.419041,7.79,0.18
0.421553,7.79,0.19
0.424074,7.76,0.18
0.427847,7.79,0.18
0.430383,7.76,0.18
0.434183,7.79,0.18
0.436683,7.79,0.18
0.439208,7.79,0.18
0.443017,7.76,0.18
0.445514,7.76,0.18
0.448054,7.79,0.18
0.451808,7.79,0.18
0.454344,7.79,0.18
0.458193,7.76,0.18
0.460682,7.76,0.18
0.463211,7.71,0.18
0.466981,7.76,0.18
0.469519,7.76,0.18
0.472007,7.79,0.18
0.475803,7.76,0.18
0.478294,7.71,0.18
0.482096,7.71,0.18
0.484606,7.71,0.18
0.487146,7.71,0.18
0.490891,7.76,0.18
0.493432,7.76,0.18
0.497221,7.76,0.18
0.499725,7.76,0.18
0.502223,7.76,0.18
0.506053,7.76,0.18
0.508566,7.76,0.18
0.511068,7.76,0.18
0.514853,7.76,0.18
0.517378,7.76,0.18
0.521195,7.71,0.17
0.523668,7.71,0.18
0.526195,7.71,0.18
0.529949,7.71,0.18
0.532478,7.68,0.18
0.535001,7.71,0.18
0.538777,7.71,0.18
0.541274,7.71,0.18
0.545095,7.71,0.18
0.547587,7.71,0.18
0.5501,7.71,0.17
0.553881,7.71,0.17
0.556409,7.71,0.18
0.560221,7.71,0.18
0.562747,7.71,0.19
0.565241,7.71,0.18
0.569189,7.76,0.18
0.57161,7.76,0.18
0.574104,7.71,0.17
0.57786,7.68,0.18
0.580385,7.71,0.17
0.584167,7.71,0.17
0.586802,7.71,0.18
0.589214,7.71,0.18
0.59302,7.71,0.18
0.595516,7.71,0.18
0.59804,7.76,0.19
0.601797,7.71,0.19
0.604324,7.76,0.18
0.608131,7.71,0.18
0.610619,7.71,0.18
0.61317,7.71,0.18
0.616932,7.68,0.18
0.619424,7.71,0.18
0.621948,7.71,0.18
0.625708,7.71,0.18
0.628232,7.71,0.18
0.632034,7.71,0.18
0.634547,7.71,0.18
0.63707,7.76,0.18
0.640822,7.71,0.18
0.643357,7.76,0.18
0.647197,7.71,0.18
0.649669,7.71,0.18
0.652241,7.71,0.18
0.655989,7.71,0.18
0.658517,7.68,0.17
0.661091,7.71,0.18
0.664885,7.68,0.18
0.667447,7.71,0.18
0.6712,7.68,0.18
0.673698,7.76,0.18
0.676214,7.68,0.18
0.679998,7.71,0.18
0.682525,7.68,0.18
0.685059,7.71,0.18
0.688814,7.71,0.18
0.691321,7.76,0.18
0.695147,7.71,0.18
0.697617,7.76,0.18
0.700143,7.76,0.17
0.703919,7.79,0.18
0.706448,7.79,0.18
0.708947,7.79,0.18
0.712789,7.82,0.18
0.715287,7.79,0.17
0.719065,7.79,0.18
0.721602,7.79,0.18
0.724152,7.76,0.17
0.727881,7.76,0.18
0.730401,7.76,0.17
0.734205,7.68,0.17
0.736701,7.68,0.17
0.739217,7.71,0.18
0.743045,7.71,0.17
0.745531,7.71,0.18
0.748055,7.71,0.17
0.751813,7.71,0.17
0.754362,7.71,0.17
0.758157,7.71,0.17
0.760623,7.68,0.17
0.76316,7.68,0.17
0.76697,7.68,0.17
0.769453,7.68,0.18
0.771971,7.65,0.18
0.775746,7.65,0.18
0.778287,7.65,0.18
0.782062,7.65,0.18
0.784599,7.65,0.18
0.787103,7.65,0.18
0.79085,7.65,0.18
0.793353,7.63,0.18
0.797174,7.65,0.18
0.799645,7.65,0.18
0.802128,7.65,0.18
0.805899,7.65,0.18
0.808398,7.65,0.19
0.812169,7.63,0.18
0.814733,7.63,0.19
0.817206,7.63,0.19
0.820984,7.63,0.18
0.823504,7.65,0.18
0.82602,7.63,0.19
0.829778,7.63,0.19
0.832332,7.65,0.19
0.836083,7.65,0.2
0.838607,7.65,0.19
0.841105,7.65,0.19
0.844882,7.65,0.19
0.847384,7.65,0.19
0.851204,7.65,0.19
