Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.68,0.09
0.003066,7.68,0.09
0.005566,7.68,0.09
0.00873,7.68,0.1
0.011418,7.68,0.09
0.014269,7.68,0.1
0.016269,7.65,0.1
0.018259,7.68,0.1
0.020219,7.68,0.09
0.02221,7.65,0.1
0.024217,7.65,0.1
0.026234,7.68,0.1
0.028308,7.65,0.1
0.030287,7.65,0.1
0.03233,7.65,0.09
0.034349,7.65,0.1
0.036504,7.65,0.1
0.038633,7.65,0.1
0.040624,7.65,0.1
0.042666,7.65,0.1
0.044761,7.68,0.1
0.046761,7.65,0.1
0.048855,7.65,0.1
0.050881,7.65,0.1
0.053662,7.65,0.11
0.055853,7.65,0.1
0.057911,7.65,0.11
0.061143,7.65,0.1
0.063172,7.65,0.11
0.06676,7.65,0.11
0.069243,7.65,0.11
0.071775,7.65,0.11
0.075524,7.65,0.12
0.078059,7.68,0.11
0.081835,7.68,0.11
0.084334,7.65,0.11
0.086902,7.68,0.11
0.090649,7.65,0.11
0.093151,7.68,0.11
0.095665,7.65,0.11
0.09943,7.68,0.11
0.101949,7.65,0.11
0.105745,7.68,0.11
0.108241,7.65,0.11
0.110858,7.68,0.12
0.114629,7.65,0.11
0.117127,7.68,0.12
0.119781,7.63,0.11
0.123434,7.68,0.12
0.126042,7.65,0.11
0.129736,7.65,0.11
0.13229,7.65,0.12
0.134833,7.65,0.12
0.13861,7.65,0.12
0.141147,7.65,0.12
0.14364,7.68,0.12
0.147404,7.68,0.12
0.149964,7.68,0.12
0.153774,7.65,0.12
0.156239,7.65,0.12
0.158813,7.65,0.13
0.162624,7.63,0.12
0.165166,7.63,0.12
0.167653,7.63,0.12
0.171422,7.63,0.12
0.174019,7.63,0.12
0.17773,7.63,0.12
0.180264,7.63,0.12
0.182848,7.65,0.12
0.186649,7.63,0.12
0.189351,7.63,0.13
0.192862,7.63,0.12
0.195368,7.63,0.13
0.197917,7.6,0.12
0.2017,7.65,0.13
0.204153,7.63,0.12
0.208124,7.63,0.13
0.210496,7.63,0.12
0.213094,7.65,0.13
0.216838,7.65,0.13
0.219362,7.63,0.13
0.222008,7.65,0.13
0.225852,7.68,0.13
0.228227,7.68,0.13
0.230754,7.68,0.13
0.234473,7.68,0.13
0.236944,7.68,0.13
0.241028,7.68,0.12
0.243405,7.65,0.12
0.245879,7.65,0.13
0.249634,7.65,0.13
0.252134,7.65,0.13
0.256149,7.68,0.13
0.2584,7.71,0.13
0.260997,7.71,0.13
0.264784,7.68,0.13
0.267276,7.71,0.13
0.270078,7.68,0.13
0.273635,7.71,0.13
0.276109,7.68,0.13
0.279999,7.71,0.13
0.282367,7.68,0.13
0.284947,7.68,0.14
0.288741,7.68,0.13
0.291175,7.68,0.13
0.295147,7.68,0.13
0.297344,7.68,0.13
0.299916,7.65,0.13
0.303643,7.65,0.13
0.306194,7.65,0.14
0.308714,7.63,0.14
0.312506,7.63,0.13
0.315065,7.63,0.14
0.318879,7.63,0.14
0.32139,7.63,0.14
0.323922,7.65,0.14
0.327548,7.65,0.14
0.330057,7.63,0.14
0.333835,7.63,0.14
0.336363,7.63,0.15
0.338844,7.6,0.14
0.34264,7.63,0.14
0.345121,7.6,0.15
0.347664,7.6,0.15
0.351432,7.6,0.15
0.353936,7.63,0.15
0.357723,7.6,0.15
0.360213,7.6,0.15
0.362711,7.6,0.15
0.366596,7.63,0.15
0.369108,7.63,0.15
0.372826,7.63,0.16
0.375307,7.65,0.16
0.37781,7.65,0.16
0.381649,7.65,0.16
0.384124,7.68,0.16
0.387924,7.65,0.15
0.390384,7.65,0.16
0.392919,7.65,0.16
0.396707,7.65,0.16
0.399214,7.65,0.16
0.401728,7.63,0.16
0.405501,7.63,0.15
0.408003,7.65,0.16
0.411799,7.63,0.15
0.414288,7.65,0.16
0.416863,7.65,0.16
0.42066,7.65,0.16
0.42317,7.65,0.16
0.42569,7.65,0.16
0.429464,7.65,0.16
0.431988,7.65,0.16
0.435767,7.65,0.16
0.438269,7.68,0.16
0.440786,7.65,0.16
0.444564,7.65,0.16
0.447092,7.68,0.16
0.450838,7.68,0.17
0.453324,7.68,0.16
0.455823,7.68,0.16
0.459648,7.68,0.16
0.462095,7.71,0.16
0.465889,7.65,0.16
0.468445,7.65,0.17
0.470757,7.65,0.16
0.474545,7.68,0.16
0.477053,7.68,0.17
0.480823,7.68,0.16
0.48332,7.68,0.16
0.485837,7.68,0.17
0.489645,7.68,0.17
0.492142,7.68,0.16
0.494657,7.68,0.17
0.498423,7.68,0.17
0.50094,7.65,0.16
0.504745,7.65,0.17
0.507257,7.65,0.16
0.509739,7.68,0.17
0.513512,7.65,0.16
0.516011,7.65,0.17
0.519877,7.65,0.17
0.522377,7.68,0.17
0.524878,7.68,0.17
0.528631,7.68,0.18
0.531155,7.68,0.17
0.533671,7.68,0.17
0.537466,7.65,0.17
0.539988,7.68,0.18
0.543692,7.68,0.18
0.546201,7.68,0.18
0.548703,7.68,0.18
0.552494,7.68,0.18
0.555022,7.65,0.18
0.558803,7.65,0.18
0.561286,7.65,0.18
0.563828,7.65,0.18
0.56757,7.65,0.18
0.570212,7.63,0.18
0.572657,7.63,0.18
0.576447,7.63,0.18
0.578905,7.63,0.18
0.582695,7.6,0.18
0.585194,7.63,0.19
0.587727,7.6,0.19
0.591497,7.6,0.19
0.59401,7.6,0.19
0.597785,7.6,0.19
0.600332,7.6,0.19
0.602803,7.6,0.19
0.606554,7.6,0.2
0.609093,7.6,0.2
0.61289,7.6,0.2
0.615377,7.56,0.2
0.61787,7.56,0.2
0.621709,7.53,0.2
0.624243,7.56,0.2
0.626781,7.53,0.2
0.630474,7.53,0.2
0.63296,7.53,0.2
0.636731,7.53,0.2
0.639322,7.53,0.21
0.641986,7.53,0.21
0.64554,7.56,0.22
0.648037,7.56,0.21
0.651924,7.6,0.22
0.654345,7.56,0.21
0.656999,7.56,0.22
0.660694,7.56,0.21
0.66315,7.6,0.22
0.665705,7.6,0.21
0.669506,7.6,0.22
0.67203,7.6,0.22
0.67584,7.6,0.22
0.678314,7.6,0.22
0.680737,7.6,0.22
0.684505,7.6,0.23
0.687011,7.63,0.22
0.690814,7.63,0.22
0.693317,7.63,0.22
0.695806,7.63,0.22
0.699592,7.65,0.22
0.70212,7.65,0.22
0.705899,7.65,0.22
0.708402,7.68,0.22
0.710914,7.65,0.23
0.714698,7.65,0.23
0.717213,7.65,0.23
0.71983,7.68,0.24
0.723545,7.65,0.22
0.726077,7.65,0.23
0.729891,7.65,0.22
0.732397,7.65,0.23
0.734906,7.65,0.23
0.73867,7.63,0.23
0.741181,7.65,0.24
0.743694,7.63,0.24
0.747486,7.65,0.23
0.749999,7.68,0.25
0.753779,7.65,0.24
0.756295,7.65,0.24
0.758813,7.65,0.24
0.762601,7.65,0.25
0.765098,7.65,0.23
0.768897,7.65,0.24
0.771436,7.63,0.24
0.773802,7.63,0.23
0.777591,7.65,0.24
0.780081,7.63,0.24
0.783864,7.63,0.24
0.786371,7.65,0.24
0.788883,7.63,0.24
0.792699,7.63,0.25
0.795186,7.65,0.25
0.797726,7.6,0.25
0.801435,7.6,0.24
0.80391,7.6,0.25
0.807719,7.6,0.25
0.810193,7.56,0.25
0.8127,7.56,0.26
0.816479,7.53,0.26
0.819027,7.5,0.25
0.822791,7.5,0.26
0.825332,7.5,0.26
0.827872,7.5,0.26
0.83165,7.5,0.26
0.834162,7.5,0.27
0.836673,7.47,0.26
0.840462,7.5,0.27
0.842953,7.5,0.27
0.846757,7.47,0.28
0.84926,7.47,0.28
0.851765,7.45,0.28
0.855482,7.47,0.28
0.857984,7.41,0.28
0.861748,7.45,0.29
0.864251,7.41,0.29
0.866762,7.41,0.3
0.870543,7.41,0.3
0.873072,7.41,0.3
0.876923,7.41,0.3
0.879418,7.45,0.31
0.881934,7.45,0.31
0.88573,7.41,0.32
0.888211,7.41,0.32
0.89082,7.41,0.31
0.894536,7.38,0.32
0.897016,7.38,0.31
0.900818,7.41,0.31
0.903415,7.38,0.32
0.905778,7.38,0.33
0.90955,7.38,0.33
0.912045,7.38,0.34
0.915921,7.41,0.33
0.918343,7.45,0.35
0.920863,7.41,0.35
0.924636,7.41,0.35
0.927189,7.38,0.35
0.929728,7.38,0.33
0.933491,7.41,0.34
0.935987,7.41,0.37
0.939746,7.45,0.36
0.942246,7.41,0.37
0.944774,7.45,0.37
0.948613,7.45,0.35
0.951112,7.45,0.37
0.954855,7.41,0.37
0.957363,7.41,0.38
0.959912,7.45,0.39
0.963452,7.41,0.37
0.965927,7.45,0.38
0.969703,7.47,0.4
0.972011,7.45,0.39
0.975811,7.41,0.39
0.978365,7.45,0.4
0.980836,7.45,0.38
0.984563,7.41,0.39
0.987061,7.45,0.4
0.990857,7.45,0.4
0.993351,7.41,0.42
0.995857,7.45,0.41
0.999634,7.41,0.38
1.002144,7.45,0.39
1.005924,7.47,0.42
1.008465,7.47,0.4
1.010959,7.5,0.43
1.014723,7.5,0.42
1.017241,7.5,0.42
1.019736,7.5,0.43
1.023511,7.53,0.42
1.026027,7.5,0.43
1.02983,7.5,0.45
1.032348,7.47,0.43
1.034857,7.47,0.43
1.038638,7.5,0.45
1.04116,7.53,0.46
1.044956,7.53,0.45
1.047434,7.53,0.44
1.049948,7.56,0.43
1.053766,7.56,0.44
1.056252,7.56,0.46
1.05876,7.53,0.43
1.062532,7.6,0.46
1.065059,7.56,0.48
1.068804,7.63,0.48
1.071341,7.56,0.46
1.073854,7.63,0.44
1.077616,7.6,0.46
1.080159,7.6,0.47
1.082673,7.63,0.47
1.086451,7.6,0.49
1.088961,7.65,0.48
1.09276,7.68,0.49
1.09527,7.63,0.47
1.097786,7.6,0.45
1.101556,7.68,0.49
1.104079,7.68,0.48
1.107873,7.65,0.51
1.110372,7.63,0.51
1.112892,7.63,0.52
1.116664,7.6,0.49
1.119204,7.6,0.48
1.121696,7.6,0.49
1.12547,7.56,0.49
1.128484,7.56,0.5
1.132509,7.63,0.54
1.134909,7.63,0.53
1.137281,7.63,0.55
1.141335,7.65,0.52
1.143496,7.63,0.54
1.145863,7.65,0.51
1.150058,7.65,0.5
1.152241,7.63,0.53
1.154759,7.65,0.52
1.158506,7.65,0.53
1.16108,7.65,0.52
1.164833,7.68,0.54
1.167514,7.65,0.54
1.169981,7.68,0.53
1.173721,7.65,0.55
1.17628,7.68,0.52
1.179946,7.68,0.53
1.182514,7.71,0.56
1.184986,7.71,0.54
1.188737,7.68,0.53
1.191259,7.68,0.58
1.19378,7.76,0.56
1.197602,7.71,0.53
1.200097,7.79,0.52
1.202623,7.68,0.52
1.206392,7.71,0.51
1.208927,7.71,0.54
1.212736,7.68,0.55
1.215241,7.76,0.54
1.217737,7.79,0.54
1.221575,7.79,0.55
1.224072,7.79,0.56
1.227855,7.82,0.56
1.23036,7.79,0.54
1.232965,7.82,0.56
1.236757,7.79,0.55
1.239259,7.79,0.55
1.241765,7.76,0.57
1.245701,7.76,0.56
1.248064,7.79,0.54
1.251868,7.79,0.52
1.254445,7.76,0.54
1.256892,7.76,0.55
1.260742,7.79,0.57
1.263172,7.82,0.57
1.265678,7.71,0.57
1.269516,7.82,0.54
1.271992,7.79,0.54
1.275838,7.82,0.56
1.278279,7.79,0.54
1.280793,7.76,0.53
1.284688,7.82,0.53
1.287186,7.79,0.54
1.28968,7.76,0.56
1.293476,7.76,0.56
1.296006,7.79,0.57
1.299795,7.79,0.56
1.302283,7.79,0.57
1.304831,7.79,0.57
1.308475,7.79,0.53
1.310986,7.76,0.55
1.314772,7.82,0.56
1.317267,7.76,0.55
1.319863,7.76,0.55
1.323587,7.79,0.54
1.326088,7.82,0.55
1.329884,7.79,0.54
1.332401,7.79,0.53
1.33492,7.76,0.54
1.338723,7.79,0.55
1.341143,7.76,0.54
1.344939,7.76,0.56
1.34745,7.79,0.57
1.349941,7.76,0.56
1.353734,7.79,0.54
1.356247,7.76,0.6
1.358741,7.79,0.57
1.36254,7.79,0.53
1.365061,7.76,0.56
1.36886,7.71,0.55
1.371346,7.71,0.56
1.373839,7.71,0.58
1.377639,7.76,0.56
1.380162,7.68,0.56
1.382652,7.68,0.55
1.386493,7.68,0.56
1.388962,7.65,0.53
1.392745,7.68,0.54
1.395252,7.68,0.57
1.397755,7.68,0.58
1.401525,7.71,0.56
1.404033,7.71,0.58
1.407844,7.71,0.57
1.410338,7.68,0.58
1.412858,7.65,0.55
1.416661,7.68,0.6
1.41916,7.65,0.57
1.421671,7.65,0.57
1.425463,7.65,0.56
1.427978,7.68,0.57
1.43176,7.71,0.58
1.434288,7.65,0.58
1.436845,7.68,0.6
1.440631,7.71,0.62
1.443117,7.71,0.6
1.447041,7.76,0.57
1.449415,7.71,0.58
1.451989,7.76,0.57
1.455744,7.79,0.59
1.458247,7.71,0.59
1.460809,7.76,0.56
1.464541,7.71,0.58
1.467057,7.71,0.61
1.470893,7.76,0.6
1.473384,7.79,0.58
1.475905,7.76,0.6
1.479687,7.79,0.6
1.482201,7.79,0.58
1.484712,7.82,0.6
1.488594,7.82,0.57
1.491066,7.84,0.56
1.494827,7.84,0.58
