Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.22,0.23
0.00254,3.22,0.24
0.005129,3.19,0.24
0.008351,3.22,0.24
0.01076,3.22,0.24
0.013461,3.22,0.25
0.01548,3.19,0.24
0.017465,3.22,0.25
0.019455,3.25,0.25
0.021657,3.25,0.25
0.023616,3.25,0.25
0.025597,3.28,0.26
0.027552,3.28,0.26
0.029702,3.28,0.27
0.031713,3.28,0.27
0.033639,3.31,0.26
0.035687,3.28,0.27
0.03783,3.28,0.27
0.039811,3.31,0.28
0.041829,3.35,0.28
0.043808,3.35,0.28
0.047478,3.35,0.27
0.049545,3.37,0.28
0.052247,3.35,0.29
0.054744,3.37,0.29
0.058474,3.37,0.28
0.061078,3.35,0.28
0.063485,3.37,0.3
0.067285,3.37,0.3
0.069987,3.37,0.29
0.07234,3.4,0.3
0.076187,3.4,0.3
0.078651,3.4,0.3
0.082223,3.43,0.31
0.084864,3.43,0.3
0.087255,3.43,0.31
0.091221,3.43,0.32
0.093919,3.43,0.31
0.097496,3.43,0.32
0.100105,3.43,0.31
0.102547,3.43,0.32
0.106609,3.43,0.32
0.109162,3.47,0.32
0.112458,3.47,0.31
0.115065,3.47,0.31
0.117858,3.5,0.33
0.121344,3.47,0.32
0.124014,3.47,0.33
0.127612,3.5,0.33
0.130012,3.53,0.33
0.132864,3.47,0.34
0.136233,3.47,0.32
0.138774,3.47,0.33
0.142502,3.47,0.33
0.144982,3.5,0.34
0.147771,3.55,0.33
0.15135,3.53,0.35
0.153834,3.55,0.36
0.156498,3.55,0.36
0.160083,3.58,0.33
0.162624,3.58,0.34
0.16654,3.55,0.33
0.168905,3.55,0.36
0.171465,3.55,0.34
0.17518,3.58,0.36
0.177693,3.58,0.37
0.180233,3.58,0.36
0.184109,3.58,0.34
0.186543,3.62,0.35
0.19032,3.58,0.36
0.192823,3.62,0.36
0.195372,3.58,0.34
0.199191,3.62,0.36
0.201575,3.62,0.37
0.205355,3.55,0.35
0.207863,3.62,0.36
0.210377,3.62,0.34
0.214144,3.62,0.39
0.216677,3.68,0.36
0.220431,3.68,0.37
0.222938,3.68,0.37
0.225457,3.68,0.37
0.229226,3.68,0.36
0.231741,3.68,0.36
0.234281,3.65,0.38
0.238019,3.71,0.35
0.240556,3.68,0.37
0.244327,3.71,0.36
0.246834,3.68,0.35
0.2494,3.71,0.36
0.253152,3.68,0.36
0.25563,3.71,0.37
0.259448,3.71,0.38
0.261937,3.68,0.37
0.264445,3.68,0.39
0.268219,3.68,0.38
0.270743,3.65,0.36
0.273245,3.68,0.36
0.277008,3.68,0.37
0.279512,3.65,0.35
0.283333,3.65,0.35
0.285803,3.68,0.36
0.288341,3.68,0.34
0.292108,3.68,0.4
0.294643,3.65,0.36
0.298418,3.68,0.37
0.30097,3.71,0.36
0.303488,3.68,0.37
0.307279,3.68,0.37
0.30981,3.68,0.39
0.31229,3.68,0.37
0.316073,3.68,0.4
0.318584,3.71,0.37
0.322391,3.68,0.4
0.324883,3.71,0.38
0.327387,3.65,0.36
0.331207,3.65,0.36
0.333694,3.68,0.39
0.337496,3.68,0.43
0.339996,3.71,0.38
0.342443,3.71,0.37
0.346204,3.71,0.4
0.348743,3.71,0.39
0.351316,3.71,0.38
0.355102,3.71,0.37
0.357616,3.68,0.39
0.361367,3.68,0.4
0.36386,3.71,0.4
0.366393,3.71,0.43
0.37016,3.71,0.39
0.372707,3.71,0.4
0.376495,3.74,0.39
0.379014,3.71,0.39
0.381543,3.71,0.41
0.385219,3.65,0.4
0.387715,3.71,0.4
