Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,-0.06,0.04
0.002944,-0.06,0.04
0.005678,-0.1,0.04
0.01253,-0.06,0.04
0.015162,-0.06,0.04
0.018005,-0.06,0.04
0.020185,-0.1,0.04
0.022181,-0.06,0.04
0.027617,-0.06,0.04
0.029892,-0.06,0.04
0.032066,-0.06,0.04
0.03434,-0.06,0.04
0.036355,-0.06,0.04
0.041987,-0.06,0.04
0.044001,-0.1,0.04
0.045931,-0.06,0.04
0.048012,-0.06,0.04
0.050188,-0.06,0.04
0.057196,-0.1,0.04
0.059327,-0.06,0.04
0.061333,-0.1,0.04
0.063317,-0.1,0.04
0.065556,-0.1,0.04
0.072014,-0.1,0.04
0.074236,-0.1,0.04
0.076189,-0.06,0.04
0.078161,-0.06,0.04
0.080223,-0.06,0.04
0.087054,-0.06,0.04
0.089314,-0.06,0.04
0.091318,-0.06,0.04
0.093274,-0.06,0.05
0.095324,-0.06,0.04
0.102116,-0.06,0.04
0.104175,-0.06,0.04
0.106108,-0.06,0.04
0.108051,-0.06,0.04
0.10998,-0.06,0.04
0.11697,-0.06,0.05
0.118952,-0.06,0.04
0.120888,-0.06,0.04
0.122831,-0.06,0.04
0.124754,-0.06,0.04
0.130793,-0.1,0.04
0.132864,-0.06,0.05
0.134811,-0.1,0.04
0.136789,-0.06,0.04
0.138729,-0.06,0.04
0.146982,-0.1,0.04
0.149108,-0.06,0.04
0.151066,-0.1,0.04
0.153088,-0.1,0.05
0.155028,-0.06,0.04
0.162011,-0.06,0.05
0.163998,-0.06,0.05
0.165977,-0.06,0.05
0.167941,-0.06,0.05
0.169884,-0.06,0.04
0.174623,-0.06,0.05
0.17661,-0.06,0.05
0.178568,-0.06,0.05
0.180561,-0.06,0.05
0.182497,-0.1,0.04
0.189499,-0.06,0.05
0.191454,-0.06,0.05
0.193406,-0.1,0.04
0.195368,-0.06,0.05
0.204615,-0.1,0.05
0.206615,-0.1,0.04
0.208552,-0.06,0.04
0.210509,-0.1,0.04
0.212474,-0.06,0.04
0.219539,-0.06,0.04
0.221488,-0.06,0.04
0.223518,-0.1,0.04
0.22563,-0.06,0.04
0.227598,-0.06,0.04
0.233443,-0.06,0.04
0.235416,-0.06,0.04
0.237355,-0.06,0.05
0.23933,-0.06,0.04
0.241314,-0.06,0.04
0.248599,-0.06,0.04
0.250566,-0.1,0.04
0.252561,-0.1,0.04
0.254764,-0.1,0.05
0.256778,-0.1,0.04
0.263734,-0.06,0.04
0.265718,-0.06,0.04
0.267681,-0.06,0.04
0.269694,-0.06,0.04
0.271673,-0.06,0.05
0.278745,-0.06,0.04
0.280709,-0.06,0.05
0.282666,-0.06,0.04
0.284668,-0.06,0.04
0.286678,-0.06,0.04
0.293919,-0.06,0.05
0.295944,-0.06,0.05
0.297929,-0.06,0.05
0.299944,-0.1,0.05
0.30193,-0.1,0.04
0.309014,-0.06,0.04
0.311022,-0.06,0.04
0.313007,-0.06,0.04
0.315005,-0.06,0.04
0.316974,-0.06,0.04
0.32284,-0.06,0.04
0.324871,-0.06,0.04
0.326841,-0.06,0.04
0.328981,-0.06,0.04
0.330955,-0.1,0.04
0.337915,-0.06,0.04
0.33991,-0.06,0.04
0.341879,-0.1,0.04
0.343855,-0.06,0.04
0.34582,-0.06,0.04
0.353072,-0.06,0.04
0.355136,-0.1,0.05
0.357142,-0.1,0.04
0.359176,-0.1,0.04
0.361247,-0.1,0.04
0.366924,-0.06,0.04
0.368981,-0.1,0.04
0.370984,-0.06,0.04
0.372992,-0.1,0.04
0.375001,-0.06,0.04
0.380728,-0.1,0.04
0.382755,-0.1,0.04
0.38476,-0.06,0.04
0.386764,-0.1,0.04
0.395796,-0.1,0.04
0.397766,-0.1,0.04
0.399762,-0.06,0.04
0.401743,-0.06,0.04
0.403733,-0.06,0.04
0.411011,-0.1,0.04
0.413017,-0.1,0.04
0.415008,-0.06,0.04
0.416994,-0.1,0.04
0.41899,-0.06,0.04
0.426068,-0.1,0.04
0.428072,-0.06,0.04
0.4301,-0.06,0.04
0.432082,-0.1,0.04
0.434076,-0.1,0.04
0.441173,-0.1,0.04
0.443153,-0.1,0.04
0.445122,-0.1,0.05
0.447087,-0.1,0.04
0.449056,-0.1,0.04
0.456286,-0.06,0.04
