Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.4,0.26
0.00318,3.4,0.26
0.006195,3.4,0.26
0.009944,3.37,0.27
0.012788,3.37,0.27
0.0157,3.4,0.27
0.018138,3.37,0.27
0.020416,3.37,0.28
0.02264,3.37,0.27
0.02481,3.4,0.27
0.026992,3.4,0.28
0.029088,3.37,0.28
0.031161,3.37,0.29
0.033301,3.37,0.29
0.03537,3.37,0.29
0.037433,3.4,0.28
0.039489,3.37,0.3
0.041534,3.43,0.3
0.043588,3.4,0.29
0.04567,3.43,0.3
0.047702,3.47,0.3
0.049688,3.43,0.3
0.051744,3.4,0.29
0.053767,3.4,0.31
0.055767,3.43,0.31
0.057759,3.43,0.3
0.059846,3.47,0.3
0.061815,3.43,0.3
0.063841,3.43,0.31
0.065868,3.4,0.31
0.06978,3.4,0.3
0.071931,3.4,0.31
0.075115,3.4,0.32
0.077586,3.4,0.3
0.080087,3.4,0.34
0.083942,3.37,0.32
0.086384,3.37,0.32
0.088929,3.43,0.33
0.092763,3.37,0.35
0.095246,3.4,0.31
0.09913,3.37,0.33
0.101577,3.37,0.32
0.104133,3.37,0.34
0.107924,3.37,0.35
0.110621,3.35,0.35
0.112932,3.35,0.34
0.116846,3.37,0.35
0.119308,3.4,0.34
0.12309,3.43,0.36
0.125613,3.37,0.35
0.127998,3.43,0.35
0.131839,3.43,0.37
0.134325,3.4,0.39
0.138115,3.4,0.34
0.1406,3.4,0.35
0.143104,3.47,0.35
0.146982,3.43,0.36
0.149494,3.43,0.37
0.151972,3.43,0.38
0.155848,3.43,0.33
0.158687,3.4,0.36
0.162103,3.47,0.36
0.16484,3.47,0.38
0.167421,3.47,0.38
0.171149,3.47,0.37
0.173379,3.47,0.35
0.175875,3.5,0.36
0.179866,3.5,0.37
0.182219,3.5,0.38
0.186063,3.47,0.36
0.188557,3.47,0.39
0.191039,3.5,0.37
0.195033,3.5,0.36
0.197379,3.5,0.39
0.201175,3.47,0.38
0.203955,3.47,0.36
0.206369,3.43,0.37
0.209851,3.5,0.37
0.212428,3.47,0.43
0.214921,3.47,0.36
0.218814,3.53,0.4
0.221271,3.5,0.4
0.224962,3.5,0.43
0.227595,3.43,0.39
0.230134,3.43,0.41
0.233742,3.47,0.38
0.236403,3.5,0.42
0.240171,3.5,0.4
0.242628,3.5,0.4
0.245263,3.53,0.42
0.2489,3.53,0.43
0.251617,3.53,0.42
0.254861,3.53,0.44
0.258062,3.55,0.47
0.26051,3.58,0.44
0.263997,3.55,0.47
0.266483,3.62,0.44
0.269444,3.55,0.41
0.272902,3.58,0.48
0.275377,3.58,0.43
0.279078,3.55,0.51
0.281679,3.58,0.43
0.284193,3.58,0.46
0.287874,3.58,0.43
0.290359,3.55,0.49
0.292951,3.58,0.47
0.296758,3.58,0.46
0.299229,3.58,0.49
0.303023,3.58,0.48
0.305509,3.62,0.5
0.308115,3.58,0.51
0.311925,3.58,0.46
0.314384,3.58,0.48
0.316873,3.65,0.46
0.320685,3.62,0.47
0.323246,3.58,0.47
0.327056,3.62,0.56
0.32958,3.62,0.49
0.332108,3.62,0.51
0.335898,3.62,0.51
0.338408,3.65,0.49
0.340926,3.62,0.51
0.344735,3.62,0.54
0.347288,3.65,0.51
0.351091,3.68,0.48
0.353576,3.65,0.47
0.35613,3.65,0.5
0.359909,3.65,0.49
0.362407,3.71,0.49
0.364946,3.65,0.49
0.368702,3.71,0.49
0.37126,3.74,0.49
0.375076,3.68,0.52
0.377579,3.71,0.49
0.380131,3.74,0.49
0.383883,3.71,0.52
0.386428,3.71,0.54
0.388969,3.68,0.5
0.392722,3.65,0.53
0.395271,3.62,0.48
0.399071,3.68,0.55
0.401599,3.58,0.49
0.404093,3.65,0.49
0.407911,3.62,0.51
0.410409,3.62,0.48
0.41292,3.62,0.52
0.416719,3.58,0.53
0.419234,3.58,0.52
0.423011,3.62,0.52
0.425593,3.62,0.52
0.428106,3.58,0.48
0.431943,3.58,0.49
0.434452,3.62,0.53
0.436943,3.62,0.54
0.440725,3.65,0.49
0.443226,3.65,0.5
0.447042,3.65,0.53
0.449539,3.62,0.49
