Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.76,0.17
0.002543,7.71,0.16
0.004966,7.71,0.16
0.008192,7.76,0.16
0.01065,7.71,0.17
0.0131,7.71,0.16
0.015068,7.68,0.16
0.017037,7.68,0.16
0.019022,7.65,0.16
0.021014,7.68,0.16
0.023029,7.65,0.16
0.025099,7.68,0.17
0.027095,7.68,0.17
0.029106,7.71,0.17
0.031103,7.68,0.17
0.033222,7.68,0.16
0.035364,7.68,0.16
0.038854,7.68,0.16
0.041227,7.68,0.16
0.043833,7.68,0.16
0.047576,7.65,0.17
0.050245,7.65,0.16
0.053868,7.65,0.16
0.056461,7.65,0.16
0.059075,7.65,0.17
0.062697,7.65,0.16
0.065335,7.65,0.17
0.067684,7.65,0.17
0.071517,7.65,0.17
0.07426,7.63,0.17
0.077778,7.63,0.17
0.080229,7.63,0.17
0.082678,7.6,0.17
0.086371,7.63,0.17
0.08913,7.63,0.18
0.092848,7.63,0.17
0.095235,7.6,0.17
0.097952,7.56,0.17
0.101535,7.56,0.17
0.104078,7.56,0.18
0.108011,7.53,0.17
0.110296,7.53,0.18
0.11292,7.53,0.18
0.116636,7.53,0.18
0.119133,7.5,0.18
0.12184,7.5,0.18
0.125257,7.5,0.19
0.127726,7.5,0.19
0.13146,7.47,0.19
0.133958,7.47,0.19
0.137918,7.45,0.19
0.140434,7.45,0.19
0.142854,7.45,0.2
0.146734,7.41,0.19
0.149189,7.45,0.2
0.153107,7.45,0.19
0.155456,7.41,0.2
0.157993,7.41,0.2
0.161912,7.41,0.2
0.164245,7.41,0.21
0.166794,7.41,0.21
0.170627,7.41,0.21
0.173105,7.45,0.22
0.176917,7.38,0.21
0.17945,7.45,0.21
0.181972,7.41,0.22
0.185662,7.45,0.22
0.188154,7.41,0.22
0.190825,7.41,0.22
0.194526,7.41,0.22
0.19703,7.41,0.22
0.200821,7.41,0.23
0.203323,7.41,0.23
0.205863,7.41,0.23
0.209659,7.38,0.22
0.212151,7.41,0.23
0.214666,7.41,0.22
0.218546,7.41,0.23
0.221007,7.45,0.24
0.224839,7.41,0.24
0.227334,7.47,0.24
0.229834,7.45,0.25
0.233638,7.45,0.24
0.236149,7.45,0.24
0.238669,7.45,0.25
0.24247,7.45,0.24
0.245009,7.45,0.25
0.248819,7.45,0.25
0.251302,7.45,0.25
0.253822,7.41,0.25
0.257617,7.41,0.26
0.260114,7.41,0.26
0.262629,7.41,0.26
0.266466,7.41,0.26
0.268954,7.41,0.25
0.272741,7.38,0.26
0.275246,7.38,0.26
0.277763,7.38,0.26
0.281545,7.38,0.26
0.284063,7.38,0.27
0.287868,7.38,0.28
0.29036,7.38,0.27
0.292929,7.35,0.27
0.296733,7.38,0.28
0.299234,7.38,0.28
0.301737,7.35,0.29
0.305546,7.35,0.29
0.308048,7.35,0.29
0.31054,7.38,0.29
0.314322,7.38,0.31
0.316847,7.38,0.3
0.320628,7.38,0.3
0.32313,7.35,0.3
0.32564,7.35,0.31
0.329419,7.35,0.31
0.331941,7.35,0.31
0.335736,7.32,0.31
0.33821,7.32,0.31
0.340736,7.35,0.31
0.344558,7.32,0.32
0.347068,7.35,0.31
0.35088,7.35,0.32
0.353376,7.32,0.33
0.35591,7.32,0.32
0.3597,7.32,0.32
0.362208,7.32,0.33
0.364711,7.38,0.34
0.368496,7.38,0.33
0.370989,7.38,0.34
0.374819,7.35,0.32
0.377295,7.38,0.34
0.379793,7.38,0.34
0.383498,7.41,0.37
0.386033,7.41,0.33
0.389806,7.38,0.36
0.392348,7.41,0.35
0.39487,7.41,0.35
0.398673,7.47,0.34
0.401158,7.45,0.36
0.403607,7.45,0.34
0.407379,7.45,0.35
0.409918,7.45,0.37
0.41368,7.45,0.36
0.416206,7.41,0.37
0.418699,7.45,0.35
0.422484,7.45,0.38
0.425025,7.45,0.36
0.428783,7.47,0.39
0.431274,7.45,0.37
0.433802,7.45,0.38
0.437589,7.45,0.41
0.440137,7.47,0.36
0.442619,7.45,0.4
0.44645,7.45,0.39
0.448954,7.47,0.36
0.452776,7.45,0.38
0.455269,7.47,0.38
0.457773,7.47,0.38
0.461565,7.5,0.38
0.464058,7.5,0.39
0.466578,7.45,0.36
0.470344,7.38,0.38
0.472866,7.41,0.4
0.476673,7.45,0.41
0.479196,7.38,0.4
0.481718,7.41,0.39
0.485452,7.41,0.45
0.487975,7.45,0.38
0.491757,7.41,0.41
0.49426,7.38,0.4
0.496815,7.41,0.4
0.500604,7.47,0.38
0.503096,7.47,0.36
0.50687,7.47,0.45
0.509367,7.45,0.38
0.512,7.47,0.41
0.515645,7.47,0.45
0.518106,7.47,0.37
0.520612,7.47,0.39
0.524421,7.5,0.45
0.526901,7.5,0.41
0.530697,7.5,0.42
0.533195,7.53,0.41
0.535727,7.53,0.43
0.539502,7.5,0.42
0.54202,7.6,0.46
0.545799,7.56,0.46
0.548357,7.6,0.45
0.550878,7.5,0.47
0.55469,7.53,0.47
0.557202,7.53,0.51
0.559696,7.6,0.45
0.56348,7.6,0.54
0.566017,7.63,0.45
0.569803,7.63,0.54
0.572301,7.63,0.48
0.574817,7.56,0.39
0.578625,7.5,0.47
0.581089,7.5,0.46
0.583644,7.53,0.44
0.5874,7.56,0.46
0.589943,7.53,0.48
0.593725,7.6,0.5
0.596213,7.63,0.44
0.598771,7.63,0.46
0.602548,7.71,0.51
0.605055,7.65,0.48
0.607572,7.65,0.5
0.611353,7.63,0.5
0.613867,7.65,0.48
0.617666,7.65,0.49
0.620149,7.65,0.5
0.622696,7.68,0.5
0.626464,7.68,0.5
0.628977,7.65,0.46
0.63276,7.63,0.49
0.635262,7.63,0.52
0.637783,7.63,0.5
0.641569,7.68,0.49
0.644085,7.65,0.51
0.646597,7.63,0.52
0.650398,7.65,0.52
0.652917,7.65,0.52
0.656768,7.65,0.51
0.659234,7.65,0.52
0.66177,7.68,0.53
0.665548,7.71,0.54
0.668062,7.65,0.55
0.671883,7.68,0.53
0.674367,7.68,0.5
0.6769,7.65,0.5
0.680685,7.65,0.53
0.683203,7.63,0.5
0.685716,7.65,0.5
0.689493,7.68,0.52
0.692046,7.68,0.54
0.695788,7.68,0.54
0.698304,7.65,0.55
0.700846,7.65,0.52
0.704642,7.63,0.53
0.707143,7.65,0.49
0.709656,7.65,0.51
0.713643,7.6,0.5
0.715999,7.63,0.49
0.719786,7.63,0.51
0.722283,7.63,0.48
0.724701,7.63,0.5
0.728487,7.6,0.51
0.730974,7.63,0.52
0.734766,7.65,0.52
0.737253,7.68,0.56
0.739833,7.65,0.54
0.743568,7.63,0.51
