Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.62,0.17
0.002662,3.62,0.17
0.005362,3.62,0.17
0.008521,3.62,0.17
0.010908,3.62,0.17
0.013429,3.62,0.17
0.015467,3.62,0.17
0.017492,3.62,0.17
0.019459,3.62,0.17
0.021415,3.62,0.17
0.023459,3.58,0.18
0.025378,3.62,0.17
0.027399,3.62,0.17
0.029432,3.58,0.17
0.031439,3.58,0.17
0.035102,3.58,0.17
0.037584,3.65,0.18
0.041396,3.62,0.18
0.043932,3.58,0.17
0.046446,3.58,0.18
0.050252,3.62,0.18
0.052744,3.58,0.19
0.055243,3.43,0.18
0.05907,3.43,0.19
0.061558,3.43,0.19
0.065402,3.43,0.19
0.067855,3.43,0.19
0.070372,3.43,0.19
0.074128,3.4,0.19
0.076651,3.43,0.2
0.080475,3.47,0.2
0.083013,3.43,0.2
0.085505,3.43,0.2
0.08927,3.43,0.2
0.091774,3.43,0.21
0.094504,3.43,0.21
0.098116,3.43,0.21
0.100595,3.43,0.21
0.104399,3.47,0.21
0.106892,3.43,0.21
0.109453,3.43,0.22
0.113223,3.43,0.21
0.115702,3.43,0.22
0.118224,3.47,0.22
0.122011,3.47,0.22
0.124501,3.47,0.22
0.128333,3.5,0.22
0.130819,3.47,0.22
0.133362,3.5,0.22
0.137171,3.5,0.22
0.139653,3.5,0.23
0.142184,3.5,0.22
0.14596,3.53,0.23
0.148486,3.5,0.22
0.152256,3.5,0.23
0.154763,3.53,0.22
0.157298,3.53,0.23
0.16107,3.53,0.24
0.16361,3.5,0.23
0.167383,3.5,0.23
0.169877,3.53,0.23
0.172408,3.53,0.23
0.176198,3.53,0.24
0.178692,3.53,0.23
0.181193,3.5,0.23
0.184974,3.53,0.24
0.187519,3.53,0.24
0.19131,3.53,0.24
0.193816,3.53,0.25
0.196401,3.5,0.25
0.200214,3.53,0.24
0.202688,3.5,0.25
0.205189,3.5,0.25
0.209,3.5,0.24
0.21155,3.5,0.26
0.215317,3.5,0.26
0.217922,3.5,0.26
0.220329,3.5,0.27
0.22413,3.53,0.26
0.226656,3.53,0.26
0.23045,3.5,0.26
0.233035,3.53,0.26
0.235444,3.53,0.26
0.239309,3.53,0.26
0.241839,3.55,0.26
0.244346,3.55,0.26
0.24813,3.53,0.26
0.250631,3.55,0.26
0.25442,3.5,0.26
0.256926,3.55,0.28
0.259436,3.55,0.27
0.263251,3.58,0.27
0.265742,3.58,0.29
0.268255,3.62,0.28
0.272039,3.58,0.29
0.274571,3.58,0.27
0.278394,3.55,0.28
0.280862,3.55,0.27
0.283474,3.55,0.26
0.287188,3.55,0.27
0.289709,3.55,0.27
0.292233,3.55,0.26
0.296011,3.55,0.28
0.29854,3.58,0.29
0.302363,3.58,0.29
0.304835,3.58,0.27
0.307347,3.58,0.27
0.311137,3.58,0.28
0.313649,3.58,0.29
0.316194,3.62,0.28
0.319957,3.58,0.28
0.322472,3.58,0.3
0.326251,3.58,0.28
0.328763,3.58,0.29
0.331284,3.58,0.28
0.335058,3.62,0.27
0.337591,3.62,0.28
0.341409,3.62,0.3
0.34391,3.58,0.29
0.346432,3.65,0.28
0.350242,3.65,0.3
0.352744,3.65,0.29
0.355222,3.65,0.26
0.359003,3.62,0.28
0.361516,3.65,0.29
0.365317,3.65,0.28
0.367803,3.65,0.27
0.370324,3.65,0.3
0.374103,3.65,0.27
0.376631,3.62,0.28
0.38043,3.65,0.3
0.382924,3.58,0.3
0.385443,3.62,0.3
0.389227,3.58,0.3
0.391767,3.58,0.28
0.394256,3.58,0.31
0.398049,3.55,0.29
0.400527,3.55,0.29
0.404329,3.53,0.28
0.406813,3.55,0.32
0.40934,3.53,0.32
0.413123,3.5,0.3
0.415618,3.5,0.32
0.419449,3.47,0.3
0.421906,3.43,0.31
0.424444,3.47,0.31
0.428214,3.47,0.33
0.430729,3.43,0.31
0.433232,3.43,0.32
0.437,3.43,0.33
0.439521,3.43,0.3
0.443362,3.47,0.33
0.445852,3.43,0.34
0.448382,3.4,0.33
0.452182,3.47,0.33
0.454703,3.5,0.34
0.457204,3.47,0.34
0.460986,3.47,0.35
0.463501,3.47,0.32
0.467298,3.47,0.34
0.469781,3.47,0.34
0.472325,3.47,0.35
0.476099,3.43,0.35
0.478605,3.43,0.37
0.482427,3.43,0.33
0.484939,3.4,0.35
0.487438,3.43,0.34
0.491208,3.47,0.35
0.493738,3.43,0.37
0.496259,3.43,0.36
0.500051,3.47,0.37
0.502598,3.4,0.36
0.506365,3.43,0.44
0.508876,3.43,0.37
0.511411,3.43,0.4
0.515184,3.4,0.37
0.517681,3.4,0.4
0.520215,3.4,0.38
0.523981,3.4,0.4
0.526523,3.4,0.37
0.530321,3.37,0.42
0.532824,3.35,0.36
0.535327,3.4,0.39
0.5391,3.37,0.38
0.541641,3.4,0.39
0.545466,3.4,0.41
0.547963,3.4,0.37
0.550472,3.47,0.4
0.554286,3.43,0.42
0.55678,3.47,0.43
0.559287,3.4,0.4
0.563078,3.4,0.42
0.56558,3.43,0.43
0.56939,3.47,0.45
0.571911,3.43,0.45
0.574398,3.47,0.49
0.578215,3.53,0.47
0.580703,3.5,0.46
0.583215,3.5,0.45
0.586992,3.5,0.47
0.58951,3.53,0.4
0.593321,3.55,0.49
0.595851,3.53,0.41
0.598402,3.5,0.42
0.602197,3.55,0.51
0.604663,3.55,0.44
0.607199,3.62,0.48
0.610993,3.62,0.45
0.613503,3.65,0.44
0.617292,3.68,0.48
0.619781,3.62,0.43
0.622309,3.65,0.45
0.626092,3.65,0.46
0.628609,3.68,0.51
0.632408,3.71,0.43
0.63492,3.71,0.5
0.63741,3.74,0.48
0.64121,3.71,0.42
0.643734,3.71,0.45
0.646269,3.74,0.47
0.650036,3.71,0.44
0.652555,3.68,0.45
0.656379,3.68,0.44
0.658855,3.74,0.46
0.661404,3.77,0.42
0.665194,3.68,0.46
0.667679,3.74,0.48
0.670221,3.71,0.46
0.674009,3.74,0.46
0.676497,3.77,0.49
0.680304,3.74,0.42
0.682807,3.74,0.45
0.685349,3.71,0.49
0.689082,3.71,0.44
0.691609,3.71,0.46
0.695387,3.77,0.47
0.697923,3.77,0.45
0.700443,3.74,0.51
0.70424,3.74,0.46
0.706742,3.71,0.45
0.709279,3.71,0.45
0.713072,3.68,0.44
0.715568,3.71,0.47
0.719377,3.71,0.43
0.721873,3.74,0.46
0.724403,3.74,0.44
0.728191,3.71,0.43
0.730696,3.68,0.48
0.733204,3.68,0.51
0.736994,3.71,0.46
0.739501,3.71,0.46
0.743316,3.68,0.43
0.745796,3.68,0.47
0.748347,3.71,0.43
0.752119,3.68,0.44
0.754634,3.68,0.46
0.75843,3.65,0.47
0.760921,3.68,0.47
0.763452,3.68,0.44
0.767254,3.71,0.47
0.769762,3.68,0.46
0.772278,3.68,0.47
0.776057,3.68,0.48
0.778582,3.71,0.48
0.782409,3.71,0.48
0.784895,3.71,0.48
0.787421,3.71,0.53
0.791222,3.77,0.43
0.79372,3.65,0.45
0.796234,3.71,0.45
0.800198,3.74,0.47
0.802593,3.74,0.48
0.806401,3.74,0.46
0.8089,3.71,0.45
0.811481,3.74,0.48
0.815223,3.71,0.5
0.8178,3.71,0.49
0.820243,3.71,0.47
0.823995,3.71,0.47
0.826504,3.77,0.44
0.83028,3.74,0.49
0.832911,3.74,0.48
0.83531,3.77,0.45
0.839091,3.71,0.46
0.841623,3.74,0.47
0.845393,3.8,0.47
0.847899,3.83,0.48
0.850482,3.86,0.44
0.854267,3.86,0.47
0.856766,3.83,0.44
0.859294,3.86,0.45
0.863251,3.86,0.45
0.865607,3.86,0.45
0.869395,3.83,0.46
0.871912,3.83,0.45
0.87444,3.83,0.45
0.878207,3.83,0.46
0.88073,3.83,0.45
0.883345,3.8,0.45
0.88702,3.83,0.44
0.889533,3.83,0.44
0.893329,3.83,0.47
0.895822,3.83,0.44
0.898347,3.8,0.45
0.902161,3.83,0.46
0.904674,3.8,0.44
0.907194,3.8,0.43
0.910989,3.77,0.41
0.91348,3.8,0.43
0.917293,3.83,0.44
0.9198,3.8,0.43
0.922323,3.8,0.44
0.926101,3.77,0.46
0.928631,3.77,0.46
0.93242,3.77,0.42
0.934897,3.77,0.44
0.937465,3.77,0.43
0.941269,3.83,0.38
0.943774,3.8,0.43
0.946275,3.8,0.43
0.95006,3.74,0.45
0.952625,3.77,0.44
