Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,3.35,0.27
0.002514,3.37,0.26
0.005101,3.37,0.27
0.008099,3.37,0.27
0.011299,3.37,0.27
0.014253,3.37,0.26
0.016372,3.37,0.28
0.018425,3.37,0.27
0.02058,3.4,0.28
0.022728,3.4,0.28
0.024882,3.43,0.28
0.026949,3.43,0.28
0.029073,3.4,0.28
0.031412,3.43,0.29
0.03349,3.4,0.29
0.035534,3.43,0.29
0.037733,3.4,0.3
0.039804,3.43,0.3
0.04196,3.43,0.29
0.044096,3.4,0.3
0.046454,3.4,0.3
0.048739,3.43,0.3
0.052932,3.43,0.29
0.055162,3.5,0.3
0.057239,3.43,0.29
0.060453,3.47,0.31
0.06293,3.47,0.3
0.066614,3.5,0.3
0.069383,3.43,0.31
0.071884,3.47,0.31
0.075585,3.4,0.31
0.078197,3.47,0.31
0.081826,3.43,0.31
0.084554,3.47,0.32
0.086921,3.43,0.31
0.09068,3.43,0.32
0.093174,3.43,0.32
0.095642,3.43,0.32
0.099488,3.47,0.32
0.102115,3.43,0.32
0.10457,3.4,0.33
0.108358,3.47,0.33
0.110787,3.47,0.33
0.114605,3.47,0.33
0.117084,3.43,0.33
0.119653,3.43,0.33
0.123424,3.5,0.34
0.125913,3.5,0.34
0.129709,3.5,0.34
0.1322,3.5,0.33
0.134797,3.5,0.34
0.138534,3.53,0.33
0.141093,3.5,0.33
0.143534,3.53,0.34
0.147298,3.53,0.33
0.149811,3.53,0.33
0.153648,3.58,0.34
0.156191,3.58,0.34
0.158663,3.55,0.34
0.162419,3.58,0.35
0.16495,3.62,0.34
0.168708,3.62,0.34
0.171211,3.62,0.35
0.173703,3.58,0.34
0.177476,3.58,0.35
0.180022,3.58,0.34
0.182511,3.65,0.35
0.186281,3.62,0.35
0.188791,3.58,0.34
0.192594,3.62,0.35
0.195075,3.58,0.34
0.197602,3.58,0.35
0.201377,3.58,0.36
0.203947,3.62,0.36
0.207736,3.58,0.34
0.210256,3.65,0.35
0.212748,3.58,0.35
0.21649,3.58,0.38
0.218977,3.58,0.36
0.221514,3.58,0.36
0.225266,3.58,0.35
0.227783,3.58,0.37
0.231582,3.58,0.36
0.234092,3.58,0.38
0.236597,3.62,0.36
0.240376,3.58,0.37
0.242869,3.58,0.39
0.246665,3.58,0.38
0.249238,3.62,0.39
0.251661,3.58,0.4
0.255481,3.58,0.38
0.257989,3.58,0.4
0.260493,3.55,0.4
0.264269,3.58,0.39
0.266785,3.62,0.4
0.270488,3.58,0.4
0.273014,3.62,0.43
0.275512,3.55,0.4
0.279257,3.58,0.38
0.281795,3.58,0.38
0.285637,3.58,0.4
0.288123,3.62,0.4
0.290615,3.65,0.42
0.294403,3.65,0.39
0.296902,3.62,0.4
0.300704,3.62,0.4
0.303214,3.65,0.4
0.305784,3.62,0.4
0.309523,3.65,0.39
0.312,3.62,0.42
0.314523,3.65,0.41
0.31831,3.65,0.41
0.320807,3.62,0.41
0.324594,3.68,0.41
0.327093,3.65,0.42
0.32961,3.65,0.41
0.333396,3.65,0.4
0.33592,3.65,0.43
0.339712,3.65,0.42
0.342227,3.62,0.41
0.344722,3.65,0.42
0.348519,3.65,0.4
0.350999,3.65,0.4
0.353526,3.65,0.42
0.357354,3.65,0.42
0.359832,3.65,0.42
0.363627,3.65,0.42
0.366133,3.58,0.42
0.368642,3.65,0.43
0.372412,3.62,0.43
0.374874,3.58,0.43
0.378714,3.65,0.43
0.381165,3.65,0.43
0.383677,3.65,0.4
0.387466,3.68,0.4
0.389962,3.68,0.42
0.392487,3.65,0.43
0.396257,3.62,0.42
0.398772,3.62,0.44
0.402559,3.62,0.42
0.405106,3.65,0.42
0.407614,3.65,0.42
0.411397,3.68,0.45
0.413942,3.71,0.44
0.417702,3.68,0.42
0.420222,3.71,0.44
0.42266,3.65,0.41
0.426463,3.68,0.42
0.428961,3.68,0.45
0.431466,3.68,0.44
0.435227,3.65,0.44
0.437775,3.68,0.4
0.441559,3.68,0.43
0.444065,3.65,0.43
0.446608,3.68,0.43
0.450149,3.68,0.42
0.452658,3.68,0.44
0.456452,3.65,0.43
0.459009,3.68,0.43
0.461499,3.65,0.42
0.465284,3.68,0.43
0.467833,3.68,0.44
0.471643,3.68,0.44
0.474133,3.68,0.44
0.476637,3.68,0.41
0.480416,3.68,0.43
0.482939,3.65,0.39
0.486716,3.68,0.41
0.489251,3.68,0.42
0.491654,3.68,0.42
0.495459,3.68,0.45
0.497982,3.71,0.42
0.500493,3.71,0.44
0.504225,3.65,0.43
0.506731,3.71,0.41
0.510561,3.71,0.41
0.513056,3.71,0.43
0.515581,3.71,0.41
0.519371,3.71,0.41
0.521857,3.71,0.43
0.52566,3.71,0.42
0.528048,3.71,0.43
0.530517,3.71,0.44
0.534293,3.68,0.46
0.536824,3.71,0.46
0.540639,3.71,0.42
0.543103,3.71,0.44
0.545608,3.74,0.45
0.549403,3.68,0.43
0.551904,3.74,0.43
0.555694,3.74,0.43
0.558195,3.77,0.43
0.56073,3.74,0.43
0.564504,3.71,0.44
0.567004,3.68,0.44
0.569529,3.71,0.43
0.573287,3.71,0.43
0.575992,3.68,0.42
0.580149,3.68,0.44
0.582406,3.71,0.43
0.584933,3.71,0.4
0.588623,3.65,0.42
0.591,3.68,0.41
0.594729,3.68,0.44
0.597251,3.68,0.42
0.599739,3.65,0.41
0.603543,3.68,0.4
0.606066,3.65,0.43
0.608548,3.68,0.41
