Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.82,0.06
0.002422,7.79,0.06
0.004764,7.82,0.06
0.007061,7.79,0.06
0.009357,7.76,0.06
0.01161,7.79,0.07
0.013766,7.79,0.06
0.015945,7.79,0.06
0.018173,7.79,0.06
0.020266,7.79,0.07
0.022322,7.79,0.06
0.024405,7.79,0.06
0.026419,7.79,0.06
0.028436,7.79,0.06
0.030485,7.79,0.06
0.032464,7.76,0.06
0.034511,7.79,0.07
0.036517,7.76,0.07
0.039304,7.79,0.06
0.042632,7.76,0.06
0.045111,7.76,0.06
0.047621,7.76,0.06
0.051455,7.76,0.06
0.053952,7.76,0.06
0.057729,7.76,0.07
0.060244,7.76,0.06
0.062754,7.76,0.07
0.066553,7.76,0.07
0.069052,7.79,0.07
0.071554,7.76,0.07
0.07534,7.79,0.07
0.07787,7.76,0.07
0.081635,7.76,0.07
0.084141,7.76,0.07
0.086656,7.79,0.07
0.090539,7.79,0.06
0.093012,7.79,0.07
0.096832,7.79,0.07
0.099309,7.79,0.06
0.10184,7.76,0.07
0.10562,7.79,0.07
0.108136,7.79,0.07
0.110652,7.79,0.06
0.114434,7.76,0.06
0.116973,7.76,0.07
0.120755,7.76,0.07
0.123256,7.79,0.07
0.125771,7.79,0.07
0.129726,7.79,0.07
0.132066,7.79,0.07
0.134594,7.79,0.07
0.138365,7.79,0.07
0.141016,7.79,0.07
0.144729,7.79,0.06
0.147235,7.79,0.07
0.149745,7.79,0.06
0.15355,7.79,0.07
0.156072,7.76,0.07
0.158568,7.79,0.06
0.162341,7.79,0.06
0.164865,7.76,0.07
0.168668,7.79,0.07
0.171158,7.76,0.07
0.173717,7.76,0.07
0.177495,7.79,0.07
0.180007,7.76,0.07
0.183802,7.76,0.07
0.186305,7.79,0.07
0.188794,7.76,0.07
0.192658,7.76,0.07
0.195182,7.79,0.07
0.197696,7.79,0.07
0.201488,7.79,0.07
0.203994,7.76,0.07
0.207783,7.76,0.06
0.210275,7.79,0.07
0.212818,7.79,0.07
0.216588,7.79,0.07
0.219103,7.79,0.07
0.221619,7.76,0.07
0.225594,7.76,0.07
0.227946,7.76,0.07
0.231744,7.76,0.07
0.234335,7.76,0.06
0.236766,7.71,0.07
0.240601,7.71,0.07
0.243148,7.71,0.07
0.245694,7.71,0.07
0.249542,7.76,0.07
0.252095,7.79,0.07
0.255832,7.76,0.07
0.258116,7.79,0.07
0.260572,7.76,0.07
0.264348,7.76,0.07
0.266885,7.76,0.07
0.270654,7.76,0.07
0.273141,7.76,0.07
0.275659,7.79,0.07
0.279444,7.79,0.06
0.281941,7.82,0.06
0.285763,7.82,0.07
0.288251,7.84,0.07
0.290791,7.84,0.07
0.294597,7.84,0.07
0.297121,7.82,0.07
0.299775,7.82,0.07
0.303415,7.84,0.07
0.305914,7.79,0.06
0.309717,7.79,0.07
0.312203,7.76,0.07
0.314745,7.76,0.07
0.318548,7.71,0.06
0.321048,7.71,0.07
0.324823,7.71,0.07
0.327334,7.71,0.07
0.329853,7.71,0.07
0.333635,7.68,0.07
0.336146,7.68,0.07
0.338671,7.68,0.07
0.342444,7.68,0.07
0.345007,7.68,0.07
0.348599,7.65,0.07
0.351064,7.65,0.07
0.353597,7.65,0.07
0.357355,7.65,0.07
0.359863,7.65,0.07
0.363628,7.68,0.07
0.366128,7.68,0.08
0.368655,7.68,0.07
0.372432,7.68,0.07
0.374953,7.68,0.07
0.378735,7.68,0.07
0.381238,7.71,0.07
0.38375,7.71,0.08
0.387583,7.68,0.08
0.390032,7.71,0.07
0.392607,7.71,0.08
0.396427,7.76,0.08
0.398895,7.71,0.08
0.40263,7.71,0.08
0.405136,7.76,0.08
0.407647,7.76,0.07
0.41142,7.76,0.07
0.413942,7.76,0.07
0.417727,7.79,0.07
0.420231,7.76,0.07
0.422753,7.79,0.07
0.426519,7.79,0.07
0.429031,7.82,0.07
0.431557,7.79,0.08
0.43532,7.79,0.08
0.437846,7.79,0.07
0.441621,7.79,0.08
0.444113,7.79,0.07
0.446741,7.79,0.07
0.450499,7.79,0.07
0.453022,7.79,0.07
0.456781,7.76,0.07
0.459308,7.79,0.07
0.461806,7.79,0.07
0.465578,7.79,0.08
0.468098,7.79,0.07
0.470607,7.79,0.07
0.474383,7.79,0.07
0.476899,7.79,0.07
0.480674,7.79,0.07
0.483176,7.79,0.07
0.485691,7.82,0.07
0.489493,7.82,0.07
0.491998,7.82,0.07
0.495791,7.82,0.07
0.498415,7.82,0.07
0.500874,7.82,0.07
0.504682,7.82,0.07
0.507178,7.82,0.07
0.509711,7.79,0.07
0.513457,7.79,0.07
0.51596,7.79,0.07
0.519761,7.76,0.07
0.522256,7.76,0.07
0.524793,7.71,0.07
0.528637,7.76,0.08
0.531076,7.71,0.07
0.533604,7.71,0.08
0.537385,7.71,0.07
0.539893,7.71,0.08
0.54368,7.71,0.07
0.54617,7.68,0.07
0.548756,7.68,0.08
0.552562,7.68,0.08
0.555054,7.68,0.08
0.557581,7.68,0.08
0.561371,7.65,0.08
0.563852,7.65,0.08
0.567669,7.65,0.08
0.570161,7.65,0.08
0.57267,7.65,0.07
0.57646,7.65,0.08
0.578961,7.63,0.08
0.582774,7.65,0.08
0.585262,7.65,0.08
0.587795,7.65,0.08
0.591573,7.65,0.08
0.594084,7.65,0.08
0.596594,7.65,0.08
0.60045,7.65,0.08
0.602973,7.63,0.08
0.606792,7.63,0.08
0.609271,7.65,0.08
0.611784,7.65,0.08
0.61556,7.65,0.09
0.618078,7.65,0.09
0.620584,7.65,0.08
0.624369,7.65,0.08
0.62698,7.65,0.08
0.630724,7.65,0.09
0.633218,7.65,0.09
0.635741,7.65,0.09
0.639589,7.68,0.09
0.642031,7.68,0.09
0.644541,7.68,0.09
0.648497,7.65,0.09
0.65095,7.68,0.08
0.654704,7.68,0.08
0.657227,7.68,0.09
0.659732,7.68,0.09
0.663496,7.68,0.09
0.666019,7.68,0.08
0.669791,7.68,0.09
0.672308,7.68,0.09
0.674827,7.68,0.09
0.678622,7.68,0.09
0.681114,7.71,0.09
0.683643,7.71,0.09
0.687419,7.71,0.09
0.689935,7.71,0.09
0.693732,7.68,0.09
0.696229,7.71,0.09
0.698732,7.71,0.09
0.702592,7.68,0.09
0.705077,7.68,0.09
0.70761,7.65,0.09
0.711389,7.65,0.09
0.713904,7.65,0.09
0.717701,7.65,0.09
0.720187,7.65,0.09
0.722686,7.65,0.09
0.726483,7.65,0.09
0.729006,7.68,0.09
0.73282,7.68,0.09
0.735334,7.68,0.09
0.737838,7.65,0.09
0.741628,7.68,0.1
0.744154,7.68,0.09
0.746701,7.65,0.09
0.750465,7.63,0.1
0.753007,7.63,0.09
0.756781,7.65,0.09
0.759261,7.65,0.09
0.761806,7.65,0.09
0.765567,7.65,0.09
0.76811,7.65,0.09
0.770625,7.65,0.09
0.774385,7.68,0.09
0.776899,7.68,0.1
0.780697,7.65,0.1
0.783229,7.65,0.09
0.785732,7.68,0.09
0.789548,7.65,0.09
0.792038,7.68,0.1
0.794525,7.68,0.1
0.798316,7.68,0.1
0.800839,7.68,0.1
0.804674,7.71,0.1
0.807177,7.68,0.1
0.809642,7.71,0.1
0.813392,7.68,0.09
0.81591,7.68,0.1
0.819745,7.68,0.1
0.822223,7.71,0.1
0.824811,7.68,0.1
0.828572,7.71,0.1
0.83105,7.71,0.1
0.834898,7.71,0.1
0.837367,7.71,0.1
0.839868,7.71,0.1
0.843633,7.71,0.1
0.846168,7.68,0.1
0.848762,7.68,0.1
0.852476,7.71,0.1
0.85502,7.71,0.09
0.858823,7.71,0.09
0.861313,7.68,0.1
0.863869,7.68,0.1
0.867629,7.71,0.1
0.870142,7.76,0.1
0.872675,7.71,0.1
0.876443,7.76,0.1
0.878957,7.71,0.1
0.882758,7.71,0.1
0.885264,7.68,0.09
