Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,4.01,0.04
0.002534,4.01,0.04
0.005049,4.01,0.05
0.00823,3.98,0.04
0.010719,3.98,0.04
0.013269,3.98,0.04
0.015249,3.98,0.05
0.01723,3.98,0.04
0.019197,3.95,0.04
0.021143,3.98,0.04
0.023215,3.95,0.05
0.025252,3.98,0.04
0.027281,3.95,0.04
0.029277,3.95,0.05
0.031309,3.95,0.04
0.033406,3.93,0.05
0.035407,3.93,0.04
0.037393,3.86,0.04
0.039487,3.89,0.05
0.041527,3.86,0.04
0.043574,3.83,0.04
0.045613,3.86,0.04
0.047653,3.86,0.05
0.050209,3.86,0.05
0.052735,3.86,0.04
0.05656,3.89,0.04
0.059006,3.89,0.05
0.061527,3.86,0.04
0.06533,3.89,0.05
0.067875,3.86,0.04
0.07163,3.89,0.04
0.074123,3.86,0.04
0.076731,3.83,0.04
0.080525,3.83,0.04
0.083066,3.83,0.05
0.085469,3.86,0.04
0.089262,3.86,0.05
0.091746,3.83,0.04
0.095531,3.86,0.04
0.098081,3.83,0.04
0.100616,3.86,0.05
0.104498,3.83,0.04
0.107067,3.86,0.04
0.109612,3.86,0.04
0.113465,3.86,0.05
0.115782,3.86,0.05
0.119991,3.86,0.04
0.122136,3.86,0.04
0.124605,3.83,0.04
0.128615,3.86,0.05
0.130889,3.86,0.04
0.133456,3.89,0.04
0.1374,3.89,0.04
0.139859,3.89,0.04
0.143496,3.86,0.05
0.145846,3.86,0.05
0.148344,3.89,0.04
0.152602,3.86,0.04
0.154981,3.86,0.04
0.158541,3.83,0.04
0.161205,3.86,0.05
0.163542,3.86,0.05
0.167501,3.86,0.04
0.170142,3.83,0.04
0.172496,3.83,0.04
0.176497,3.86,0.04
0.179,3.83,0.04
0.182613,3.86,0.04
0.185452,3.83,0.04
0.187711,3.86,0.04
0.191533,3.86,0.04
0.193922,3.83,0.04
0.196471,3.86,0.04
0.200468,3.83,0.04
0.203382,3.86,0.04
0.206538,3.83,0.04
0.20941,3.86,0.05
0.211678,3.83,0.04
0.215406,3.83,0.05
0.217847,3.83,0.04
0.221549,3.83,0.04
0.224003,3.83,0.04
0.226522,3.86,0.04
0.230344,3.86,0.04
0.23281,3.83,0.04
0.236589,3.86,0.04
0.239156,3.86,0.04
0.241659,3.86,0.04
0.245436,3.86,0.04
0.247763,3.86,0.04
0.251629,3.86,0.04
0.254136,3.89,0.04
0.25658,3.89,0.04
0.260393,3.89,0.04
0.262911,3.86,0.04
0.265362,3.89,0.05
0.269117,3.89,0.04
0.271652,3.86,0.04
0.275436,3.89,0.04
0.27792,3.89,0.04
0.280482,3.93,0.04
0.284225,3.95,0.04
0.286799,3.93,0.04
0.290577,3.95,0.04
0.29304,3.93,0.04
0.295505,3.95,0.05
0.299325,3.95,0.04
0.301828,3.98,0.04
0.304428,3.98,0.04
0.308178,3.98,0.04
0.3107,3.98,0.04
0.314518,3.98,0.04
