Time [s],Gauge Pressure [cmH2O],Inspiratory differential pressure [cmH2O]
0,7.12,0.28
0.003378,7.16,0.28
0.007536,7.19,0.28
0.012744,7.19,0.29
0.016494,7.19,0.28
0.020183,7.22,0.29
0.022736,7.22,0.28
0.025434,7.24,0.3
0.028022,7.24,0.3
0.030721,7.27,0.3
0.033448,7.27,0.3
0.035943,7.24,0.3
0.0381,7.24,0.3
0.040288,7.27,0.31
0.04235,7.35,0.31
0.044368,7.32,0.3
0.046411,7.32,0.31
0.048396,7.35,0.3
0.050491,7.35,0.31
0.052553,7.35,0.31
0.054562,7.38,0.31
0.056665,7.35,0.32
0.058695,7.38,0.32
0.06074,7.38,0.32
0.062781,7.38,0.34
0.064812,7.35,0.31
0.067536,7.38,0.35
0.069598,7.35,0.33
0.072017,7.35,0.33
0.075807,7.35,0.34
0.07828,7.38,0.35
0.08082,7.38,0.36
0.084596,7.35,0.37
0.086962,7.35,0.32
0.090744,7.32,0.37
0.093234,7.32,0.35
0.095769,7.35,0.36
0.099516,7.35,0.37
0.10203,7.27,0.39
0.105807,7.35,0.39
0.108303,7.35,0.38
0.110847,7.38,0.39
0.1148,7.35,0.39
0.117179,7.35,0.4
0.121009,7.32,0.39
0.123491,7.32,0.39
0.125916,7.35,0.41
0.129707,7.32,0.39
0.132208,7.35,0.41
0.134695,7.32,0.4
0.138481,7.32,0.41
0.141037,7.32,0.39
0.144795,7.32,0.41
0.147276,7.27,0.41
0.14979,7.32,0.4
0.153635,7.32,0.36
0.15609,7.35,0.41
0.159885,7.32,0.44
0.16236,7.35,0.42
0.164899,7.35,0.45
0.168712,7.45,0.4
0.171215,7.41,0.42
0.173758,7.45,0.44
0.177467,7.45,0.42
0.179961,7.41,0.41
0.183762,7.41,0.43
0.186365,7.38,0.42
0.18876,7.38,0.43
0.192525,7.38,0.43
0.195026,7.38,0.45
0.198838,7.35,0.46
0.201345,7.38,0.46
0.203859,7.35,0.46
0.207625,7.32,0.46
0.210131,7.24,0.45
0.213926,7.24,0.45
0.216422,7.27,0.47
0.219021,7.27,0.42
0.222772,7.22,0.49
0.225213,7.22,0.45
0.227724,7.19,0.46
0.231516,7.19,0.45
0.234021,7.22,0.48
0.237838,7.19,0.5
0.240342,7.24,0.51
0.242857,7.22,0.49
0.246619,7.19,0.52
0.249124,7.22,0.5
0.252866,7.19,0.52
0.25537,7.16,0.46
0.257915,7.16,0.5
0.261657,7.16,0.54
0.264177,7.09,0.52
0.266694,7.22,0.5
0.270502,7.19,0.56
0.272987,7.22,0.55
0.276785,7.16,0.49
0.279276,7.12,0.53
0.281813,7.12,0.53
0.285564,7.12,0.53
0.288063,7.12,0.53
0.291866,7.16,0.54
0.294364,7.19,0.56
0.296858,7.16,0.57
0.300644,7.19,0.61
0.303173,7.22,0.6
0.306892,7.24,0.59
